ntp_code,ntp_formal_name,ntp_status,ntp_type,ntp_status_effective_time
"9000716","diltiazem hydrochloride 120 mg modified-release oral capsule","ACTIVE",NA,"19970327"
"9000717","diltiazem hydrochloride 180 mg modified-release oral capsule","ACTIVE",NA,"19970327"
"9010187","labetalol hydrochloride 200 mg oral tablet","ACTIVE",NA,"19970401"
"9000719","betamethasone (betamethasone sodium phosphate) 5 mg per 100 mL rectal liquid","ACTIVE",NA,"19970401"
"9000720","diltiazem hydrochloride 25 mg per 5 mL solution for injection vial","ACTIVE",NA,"19970410"
"9000721","diltiazem hydrochloride 50 mg per 10 mL solution for injection vial","ACTIVE",NA,"19970410"
"9004409","ondansetron (ondansetron hydrochloride) 8 mg oral tablet","ACTIVE",NA,"19970414"
"9000723","ramipril 5 mg oral capsule","ACTIVE",NA,"19970421"
"9000722","ramipril 2.5 mg oral capsule","ACTIVE",NA,"19970421"
"9000724","omeprazole (omeprazole magnesium) 10 mg gastro-resistant tablet","ACTIVE",NA,"19970428"
"9000725","nitrofurantoin 50 mg oral capsule","ACTIVE",NA,"19970502"
"9003101","tobramycin (tobramycin sulfate) 40 mg per mL solution for injection","ACTIVE",NA,"19970521"
"9000727","ramipril 1.25 mg oral capsule","ACTIVE",NA,"19970528"
"9000728","diltiazem hydrochloride 360 mg prolonged-release oral capsule","ACTIVE",NA,"19970609"
"9000729","clotrimazole 10 % vaginal cream","ACTIVE",NA,"19970611"
"9006468","clotrimazole 1 % cutaneous cream with clotrimazole 10 % vaginal cream","ACTIVE","Comb","19970611"
"9000732","budesonide 0.25 mg per 2 mL nebuliser suspension unit dose vial","ACTIVE",NA,"19970616"
"9000733","fluoxetine (fluoxetine hydrochloride) 20 mg per 5 mL oral solution","ACTIVE",NA,"19970616"
"9003113","formoterol fumarate 12 mcg inhalation powder capsule","ACTIVE",NA,"19970708"
"9009352","estradiol 0.5 mg oral tablet","ACTIVE",NA,"19970710"
"9000736","azithromycin 600 mg oral tablet","ACTIVE",NA,"19970721"
"9003120","ipratropium bromide 0.2 mg per mL and salbutamol (salbutamol sulfate) 1 mg per mL inhalation solution","ACTIVE",NA,"19970725"
"9000737","latanoprost 50 mcg per mL ophthalmic drops","ACTIVE",NA,"19970728"
"9000738","methotrexate (methotrexate sodium) 20 mg per 2 mL solution for injection vial","ACTIVE",NA,"19970730"
"9000739","morphine sulfate 30 mg suppository","ACTIVE",NA,"19970804"
"9000740","morphine sulfate 5 mg suppository","ACTIVE",NA,"19970804"
"9000744","donepezil hydrochloride 5 mg oral tablet","ACTIVE",NA,"19970820"
"9009624","furosemide 500 mg oral tablet","ACTIVE",NA,"19970820"
"9000743","donepezil hydrochloride 10 mg oral tablet","ACTIVE",NA,"19970820"
"9003146","irinotecan hydrochloride 20 mg per mL solution for injection","ACTIVE",NA,"19970827"
"9003147","letrozole 2.5 mg oral tablet","ACTIVE",NA,"19970902"
"9003148","chlorhexidine gluconate 0.05 % medicated sponge","ACTIVE",NA,"19970903"
"9000746","budesonide 64 mcg per actuation nasal spray","ACTIVE",NA,"19970917"
"9000748","terazosin (terazosin hydrochloride) 10 mg oral tablet","ACTIVE",NA,"19970926"
"9000747","ranitidine (ranitidine hydrochloride) 75 mg oral tablet","ACTIVE",NA,"19970926"
"9000750","terazosin (terazosin hydrochloride) 2 mg oral tablet","ACTIVE",NA,"19970926"
"9000749","terazosin (terazosin hydrochloride) 1 mg oral tablet","ACTIVE",NA,"19970926"
"9000751","terazosin (terazosin hydrochloride) 5 mg oral tablet","ACTIVE",NA,"19970926"
"9003171","methotrimeprazine (methotrimeprazine maleate) 50 mg oral tablet","ACTIVE",NA,"19971020"
"9000752","triamcinolone acetonide 0.5 % cutaneous cream","ACTIVE",NA,"19971021"
"9000753","methylphenidate hydrochloride 5 mg oral tablet","ACTIVE",NA,"19971024"
"9000755","ipratropium bromide 250 mcg per 2 mL inhalation solution unit dose vial","ACTIVE",NA,"19971029"
"9000757","ibuprofen 100 mg per 5 mL oral suspension","ACTIVE",NA,"19971103"
"9000758","indomethacin 50 mg suppository","ACTIVE",NA,"19971117"
"9003182","zafirlukast 20 mg oral tablet","ACTIVE",NA,"19971117"
"9000759","valproic acid (sodium valproate) 250 mg per 5 mL syrup","ACTIVE",NA,"19971120"
"9012457","orciprenaline sulfate 10 mg per 5 mL syrup","ACTIVE",NA,"19971121"
"9009356","estradiol 100 mcg per 24 hour transdermal patch","ACTIVE",NA,"19971201"
"9009364","estradiol 50 mcg per 24 hour transdermal patch","ACTIVE",NA,"19971201"
"9003188","brimonidine tartrate 0.2 % ophthalmic drops","ACTIVE",NA,"19971202"
"9000766","olanzapine 2.5 mg oral tablet","ACTIVE",NA,"19971208"
"9000769","quetiapine (quetiapine fumarate) 25 mg oral tablet","ACTIVE",NA,"19971210"
"9000768","quetiapine (quetiapine fumarate) 200 mg oral tablet","ACTIVE",NA,"19971210"
"9000767","quetiapine (quetiapine fumarate) 100 mg oral tablet","ACTIVE",NA,"19971210"
"9000770","valsartan 160 mg oral capsule","ACTIVE",NA,"19971215"
"9000771","valsartan 80 mg oral capsule","ACTIVE",NA,"19971215"
"9000773","trandolapril 1 mg oral capsule","ACTIVE",NA,"19980107"
"9009377","ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet","ACTIVE","NA","19980107"
"9009376","ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet","ACTIVE","NA","19980107"
"9000774","trandolapril 2 mg oral capsule","ACTIVE",NA,"19980114"
"9000775","losartan potassium 100 mg oral tablet","ACTIVE",NA,"19980116"
"9000776","trandolapril 0.5 mg oral capsule","ACTIVE",NA,"19980128"
"9000778","olopatadine (olopatadine hydrochloride) 0.1 % ophthalmic drops","ACTIVE",NA,"19980209"
"9000779","zopiclone 5 mg oral tablet","ACTIVE",NA,"19980210"
"9000780","sumatriptan (sumatriptan succinate) 50 mg oral tablet","ACTIVE",NA,"19980211"
"9012458","salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder","ACTIVE",NA,"19980211"
"9000781","hydromorphone hydrochloride 30 mg prolonged-release oral capsule","ACTIVE",NA,"19980216"
"9000782","trazodone hydrochloride 75 mg oral tablet","ACTIVE",NA,"19980217"
"9000785","pramipexole dihydrochloride 1 mg oral tablet","ACTIVE",NA,"19980226"
"9000783","pramipexole dihydrochloride 0.25 mg oral tablet","ACTIVE",NA,"19980226"
"9000784","pramipexole dihydrochloride 1.5 mg oral tablet","ACTIVE",NA,"19980226"
"9000788","risperidone (risperidone tartrate) 1 mg per mL oral solution","ACTIVE",NA,"19980304"
"9000787","ipratropium bromide 0.05 % per 2 mL inhalation solution unit dose vial","ACTIVE",NA,"19980304"
"9000790","venlafaxine (venlafaxine hydrochloride) 37.5 mg prolonged-release oral capsule","ACTIVE",NA,"19980304"
"9000786","ipratropium bromide 0.025 % per 1 mL inhalation solution unit dose vial","ACTIVE",NA,"19980304"
"9000791","venlafaxine (venlafaxine hydrochloride) 75 mg prolonged-release oral capsule","ACTIVE",NA,"19980304"
"9000789","venlafaxine (venlafaxine hydrochloride) 150 mg prolonged-release oral capsule","ACTIVE",NA,"19980304"
"9012379","formoterol fumarate 12 mcg per actuation inhalation powder","ACTIVE",NA,"19980312"
"9012460","formoterol fumarate 6 mcg per actuation inhalation powder","ACTIVE",NA,"19980312"
"9010186","labetalol hydrochloride 100 mg per 20 mL solution for injection vial","ACTIVE",NA,"19980317"
"9006257","acyclovir (acyclovir sodium) 500 mg per 20 mL solution for injection vial","ACTIVE",NA,"19980318"
"9004408","ondansetron (ondansetron hydrochloride) 4 mg oral tablet","ACTIVE",NA,"19980330"
"9000793","beclomethasone dipropionate 0.025 % cutaneous cream","ACTIVE",NA,"19980330"
"9000795","fluticasone propionate 250 mcg per actuation inhalation powder","ACTIVE",NA,"19980402"
"9000796","fluticasone propionate 500 mcg per actuation inhalation powder","ACTIVE",NA,"19980402"
"9000794","fluticasone propionate 100 mcg per actuation inhalation powder","ACTIVE",NA,"19980402"
"9008629","cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet","ACTIVE","NA","19980408"
"9003252","naratriptan (naratriptan hydrochloride) 1 mg oral tablet","ACTIVE",NA,"19980505"
"9000798","bupropion hydrochloride 150 mg prolonged-release oral tablet","ACTIVE",NA,"19980505"
"9003253","naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet","ACTIVE",NA,"19980505"
"9000799","acyclovir (acyclovir sodium) 1000 mg per 20 mL solution for injection vial","ACTIVE",NA,"19980508"
"9000800","acyclovir (acyclovir sodium) 500 mg per 10 mL solution for injection vial","ACTIVE",NA,"19980508"
"9000945","clobetasol propionate 0.05 % cutaneous solution","ACTIVE",NA,"19980618"
"9000802","irbesartan 75 mg oral tablet","ACTIVE",NA,"19980622"
"9000803","finasteride 1 mg oral tablet","ACTIVE",NA,"19980709"
"9003267","methotrimeprazine (methotrimeprazine maleate) 2 mg oral tablet","ACTIVE",NA,"19980720"
"9000805","irbesartan 150 mg oral tablet","ACTIVE",NA,"19980722"
"9000806","irbesartan 300 mg oral tablet","ACTIVE",NA,"19980722"
"9003272","ampicillin (ampicillin sodium) 2 g per vial powder for solution for injection","ACTIVE",NA,"19980727"
"9010875","nitroglycerin 0.4 mg per actuation sublingual spray","ACTIVE",NA,"19980731"
"9003274","phenylephrine hydrochloride 0.25 % cutaneous ointment","ACTIVE",NA,"19980806"
"9000808","salbutamol (salbutamol sulfate) 100 mcg pressurised inhalation","ACTIVE",NA,"19980813"
"9003279","ampicillin (ampicillin sodium) 1 g per vial powder for solution for injection","ACTIVE",NA,"19980814"
"9003281","amoxicillin 500 mg and clarithromycin 500 mg and lansoprazole 30 mg kit","ACTIVE",NA,"19980818"
"9000809","montelukast (montelukast sodium) 10 mg oral tablet","ACTIVE",NA,"19980821"
"9000810","montelukast (montelukast sodium) 5 mg chewable tablet","ACTIVE",NA,"19980821"
"9003295","acetylsalicylic acid 81 mg gastro-resistant tablet","ACTIVE",NA,"19980902"
"9006259","mometasone furoate 50 mcg per actuation nasal spray","ACTIVE",NA,"19980915"
"9006258","ciprofloxacin 500 mg per 5 mL oral suspension","ACTIVE",NA,"19980915"
"9000975","prednisolone (prednisolone sodium phosphate) 5 mg per 5 mL oral solution","ACTIVE",NA,"19980923"
"9003314","benzalkonium chloride 2.5 % cutaneous liquid","ACTIVE",NA,"19980925"
"9003315","zolmitriptan 2.5 mg oral tablet","ACTIVE",NA,"19980930"
"9003316","acetylsalicylic acid 375 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet","ACTIVE",NA,"19981001"
"9000815","hydrochlorothiazide 12.5 mg and quinapril (quinapril hydrochloride) 20 mg oral tablet","ACTIVE",NA,"19981001"
"9000814","hydrochlorothiazide 12.5 mg and quinapril (quinapril hydrochloride) 10 mg oral tablet","ACTIVE",NA,"19981001"
"9006260","epinephrine racemic 2.25 % inhalation solution","ACTIVE",NA,"19981002"
"9000817","ciprofloxacin (ciprofloxacin hydrochloride) 0.3 % ophthalmic ointment","ACTIVE",NA,"19981007"
"9000818","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet","ACTIVE",NA,"19981013"
"9000820","nystatin 100000 unit per g vaginal cream","ACTIVE",NA,"19981014"
"9000819","ibuprofen 40 mg per mL oral suspension","ACTIVE",NA,"19981014"
"9003320","cefuroxime (cefuroxime axetil) 500 mg oral tablet","ACTIVE",NA,"19981027"
"9006262","amoxicillin 400 mg per 5 mL and clavulanic acid (potassium clavulanate) 57 mg per 5 mL oral suspension","ACTIVE",NA,"19981029"
"9006261","amoxicillin 200 mg per 5 mL and clavulanic acid (potassium clavulanate) 28.5 mg per 5 mL oral suspension","ACTIVE",NA,"19981029"
"9000823","amoxicillin 875 mg and clavulanic acid (potassium clavulanate) 125 mg oral tablet","ACTIVE",NA,"19981029"
"9003329","fusidic acid 2 % and hydrocortisone acetate 1 % cutaneous cream","ACTIVE",NA,"19981111"
"9012376","brinzolamide 1 % ophthalmic drops","ACTIVE",NA,"19981111"
"9009349","estradiol 0.06 % transdermal gel","ACTIVE",NA,"19981116"
"9000825","tolterodine tartrate 2 mg oral tablet","ACTIVE",NA,"19981123"
"9000826","tolterodine tartrate 1 mg oral tablet","ACTIVE",NA,"19981126"
"9003337","acetylsalicylic acid 80 mg gastro-resistant tablet","ACTIVE",NA,"19981203"
"9000827","ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial","ACTIVE",NA,"19981204"
"9000828","ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle","ACTIVE",NA,"19981204"
"9000829","ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial","ACTIVE",NA,"19981204"
"9000831","candesartan cilexetil 8 mg oral tablet","ACTIVE",NA,"19981207"
"9000830","candesartan cilexetil 16 mg oral tablet","ACTIVE",NA,"19981207"
"9003346","cefuroxime (cefuroxime axetil) 250 mg oral tablet","ACTIVE",NA,"19981231"
"9000832","terbinafine hydrochloride 1 % cutaneous spray","ACTIVE",NA,"19990105"
"9006264","clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 60 mL vial","ACTIVE",NA,"19990119"
"9006263","clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 120 mL vial","ACTIVE",NA,"19990119"
"9003359","acetaminophen 80 mg per mL oral suspension","ACTIVE",NA,"19990222"
"9002268","chlorhexidine gluconate 4 % cutaneous liquid","ACTIVE",NA,"19990228"
"9000835","citalopram (citalopram hydrobromide) 40 mg oral tablet","ACTIVE",NA,"19990308"
"9000834","citalopram (citalopram hydrobromide) 20 mg oral tablet","ACTIVE",NA,"19990308"
"9000836","sildenafil (sildenafil citrate) 100 mg oral tablet","ACTIVE",NA,"19990309"
"9000838","sildenafil (sildenafil citrate) 50 mg oral tablet","ACTIVE",NA,"19990309"
"9000837","sildenafil (sildenafil citrate) 25 mg oral tablet","ACTIVE",NA,"19990309"
"9000839","azithromycin 250 mg oral tablet","ACTIVE",NA,"19990323"
"9000840","amiodarone hydrochloride 200 mg oral tablet","ACTIVE",NA,"19990329"
"9000841","fenofibrate 200 mg oral capsule","ACTIVE",NA,"19990329"
"9003371","chlorhexidine gluconate 0.5 % cutaneous solution","ACTIVE",NA,"19990331"
"9003373","ondansetron 8 mg orodispersible tablet","ACTIVE",NA,"19990331"
"9003372","ondansetron 4 mg orodispersible tablet","ACTIVE",NA,"19990331"
"9003374","cilazapril 5 mg and hydrochlorothiazide 12.5 mg oral tablet","ACTIVE",NA,"19990401"
"9006265","dexamethasone phosphate (dexamethasone sodium phosphate) 4 mg per 1 mL solution for injection vial","ACTIVE",NA,"19990401"
"9001196","pantoprazole (pantoprazole sodium) 40 mg per vial powder for solution for injection","ACTIVE",NA,"19990406"
NA,"mupirocin (mupirocin calcium) 2 % cutaneous cream","ACTIVE",NA,"19990413"
"9006574","ipratropium bromide 0.03 % inhalation vapour (liquid)","ACTIVE",NA,"19990415"
"9000846","celecoxib 100 mg oral capsule","ACTIVE",NA,"19990419"
"9000847","celecoxib 200 mg oral capsule","ACTIVE",NA,"19990419"
"9003378","benzalkonium chloride 0.13 % cutaneous liquid","ACTIVE",NA,"19990420"
"9003379","tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution","ACTIVE",NA,"19990428"
"9000848","ketorolac tromethamine 30 mg per 1 mL solution for injection vial","ACTIVE",NA,"19990521"
"9000849","salbutamol (salbutamol sulfate) 5 mg per 5 mL solution for injection ampoule","ACTIVE",NA,"19990524"
"9000850","dorzolamide (dorzolamide hydrochloride) 20 mg per mL and timolol (timolol maleate) 5 mg per mL ophthalmic drops","ACTIVE",NA,"19990527"
"9000851","benztropine mesylate 2 mg per 2 mL solution for injection vial","ACTIVE",NA,"19990528"
"9003412","cefadroxil 500 mg oral capsule","ACTIVE",NA,"19990602"
"9000853","lamotrigine 5 mg oral tablet","ACTIVE",NA,"19990602"
"9000855","topiramate 25 mg oral capsule","ACTIVE",NA,"19990611"
"9000854","topiramate 15 mg oral capsule","ACTIVE",NA,"19990611"
"9000856","repaglinide 0.5 mg oral tablet","ACTIVE",NA,"19990621"
"9000857","repaglinide 1 mg oral tablet","ACTIVE",NA,"19990621"
"9000858","repaglinide 2 mg oral tablet","ACTIVE",NA,"19990621"
"9006266","dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial","ACTIVE",NA,"19990630"
"9003402","midazolam 1 mg per mL solution for injection","ACTIVE",NA,"19990721"
"9003403","midazolam 5 mg per mL solution for injection","ACTIVE",NA,"19990721"
NA,"ondansetron (ondansetron hydrochloride) 4 mg per 2 mL solution for injection ampoule","ACTIVE",NA,"19990801"
NA,"ondansetron (ondansetron hydrochloride) 8 mg per 4 mL solution for injection ampoule","ACTIVE",NA,"19990801"
NA,"ondansetron (ondansetron hydrochloride) 2 mg per mL solution for injection 20 mL vial","ACTIVE",NA,"19990801"
"9000861","warfarin sodium 3 mg oral tablet","ACTIVE",NA,"19990825"
"9000862","azithromycin 500 mg per vial powder for solution for injection","ACTIVE",NA,"19990827"
"9006267","sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection 0.5 mL syringe","ACTIVE",NA,"19990830"
"9000864","rizatriptan (rizatriptan benzoate) 10 mg oral tablet","ACTIVE",NA,"19990831"
"9000865","rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet","ACTIVE",NA,"19990831"
"9000867","telmisartan 80 mg oral tablet","ACTIVE",NA,"19990901"
"9000866","telmisartan 40 mg oral tablet","ACTIVE",NA,"19990901"
"9000868","risedronate sodium 30 mg oral tablet","ACTIVE",NA,"19990907"
"9003416","cefuroxime (cefuroxime axetil) 125 mg per 5 mL powder for oral solution","ACTIVE",NA,"19990913"
"9000870","methotrexate 2.5 mg oral tablet","ACTIVE",NA,"19990917"
"9000871","risperidone 0.25 mg oral tablet","ACTIVE",NA,"19990917"
"9000872","risperidone 0.5 mg oral tablet","ACTIVE",NA,"19990917"
"9006270","fluticasone propionate 500 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder","ACTIVE",NA,"19990924"
"9006269","fluticasone propionate 250 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder","ACTIVE",NA,"19990924"
"9006268","fluticasone propionate 100 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder","ACTIVE",NA,"19990924"
"9003429","alcohol anhydrous 70 % and chlorhexidine gluconate 0.5 % cutaneous liquid","ACTIVE",NA,"19991105"
"9003431","acetaminophen 650 mg prolonged-release oral tablet","ACTIVE",NA,"19991110"
"9000876","oxybutynin chloride 2.5 mg oral tablet","ACTIVE",NA,"19991122"
"9002267","chlorhexidine gluconate 2 % cutaneous liquid","ACTIVE",NA,"19991215"
"9003443","tobramycin (tobramycin sulfate) 10 mg per mL solution for injection","ACTIVE",NA,"19991220"
"9000877","cetirizine hydrochloride 5 mg per 5 mL syrup","ACTIVE",NA,"19991221"
"9000878","hydrochlorothiazide 25 mg and losartan potassium 100 mg oral tablet","ACTIVE",NA,"20000121"
"9000882","diazepam 5 mg per 1 mL rectal gel tube","ACTIVE",NA,"20000128"
"9000880","diazepam 20 mg per 4 mL rectal gel tube","ACTIVE",NA,"20000128"
"9000883","diazepam 7.5 mg per 1.5 mL rectal gel tube","ACTIVE",NA,"20000128"
"9000881","diazepam 2.5 mg per 0.5 mL rectal gel tube","ACTIVE",NA,"20000128"
"9000879","diazepam 15 mg per 3 mL rectal gel tube","ACTIVE",NA,"20000128"
"9000884","fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial","ACTIVE",NA,"20000210"
"9000885","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial","ACTIVE",NA,"20000210"
"9003465","levonorgestrel 0.75 mg oral tablet","ACTIVE",NA,"20000224"
"9000887","hydrochlorothiazide 12.5 mg and irbesartan 150 mg oral tablet","ACTIVE",NA,"20000316"
"9000886","fenofibrate 160 mg oral tablet","ACTIVE",NA,"20000316"
"9000888","hydrochlorothiazide 12.5 mg and irbesartan 300 mg oral tablet","ACTIVE",NA,"20000316"
