"ntp_code","ntp_formal_name","n_mp","greater_than_5_AIs","ntp_status_effective_time","en_display","fr_display"
9006233,"morphine sulfate 2 mg per 1 mL solution for injection vial",2,FALSE,1992-12-31,NA,NA
9006234,"morphine sulfate 2 mg per mL solution for injection 50 mL vial",2,FALSE,1992-12-31,NA,NA
9006235,"morphine sulfate 5 mg per 5 mL solution for injection vial",2,FALSE,1992-12-31,NA,NA
9006236,"morphine sulfate 5 mg per mL solution for injection 30 mL vial",1,FALSE,1992-12-31,NA,NA
9006237,"vitamin D3 (cholecalciferol) 10000 unit oral tablet",4,FALSE,1992-12-31,NA,NA
9006238,"desogestrel 0.15 mg and ethinyl estradiol 0.03 mg oral tablet with lactose oral tablet",5,FALSE,1993-12-31,NA,NA
9006239,"ethinyl estradiol 0.035 mg and norgestimate 0.18 mg and norgestimate 0.215 mg and norgestimate 0.25 mg oral tablet",1,TRUE,1993-12-31,NA,NA
9006240,"ethinyl estradiol 0.035 mg and norgestimate 0.18 mg oral tablet with ethinyl estradiol 0.035 mg and norgestimate 0.215 mg oral tablet with ethinyl estradiol 0.035 mg and norgestimate 0.25 mg oral tablet with lactose oral tablet",1,TRUE,1993-12-31,NA,NA
9006241,"amoxicillin 25 mg per mL oral suspension",1,FALSE,1994-12-31,NA,NA
9006242,"amoxicillin 50 mg per mL oral suspension",1,FALSE,1994-12-31,NA,NA
9006243,"dexamethasone sodium phosphate 0.1 % ophthalmic/otic drops",1,FALSE,1994-12-31,NA,NA
9006244,"digoxin 1 mg per 2 mL solution for injection ampoule",1,FALSE,1994-12-31,NA,NA
9006245,"epinephrine 1 mg per 1 mL solution for injection",1,FALSE,1994-12-31,NA,NA
9006246,"salbutamol (salbutamol sulfate) 5 mg per mL nebuliser solution 10 mL bottle",2,FALSE,1994-12-31,NA,NA
9006247,"cefprozil 125 mg per 5 mL oral suspension",4,FALSE,1995-12-31,NA,NA
9006248,"cefprozil 250 mg per 5 mL oral suspension",4,FALSE,1995-12-31,NA,NA
9006249,"clarithromycin 125 mg per 5 mL oral suspension",3,FALSE,1995-12-31,NA,NA
9006250,"hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial",1,FALSE,1995-12-31,NA,NA
9006251,"hydromorphone hydrochloride 100 mg per 5 mL solution for injection vial",1,FALSE,1995-12-31,NA,NA
9006252,"hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial",1,FALSE,1995-12-31,NA,NA
9006253,"hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial",1,FALSE,1995-12-31,NA,NA
9006254,"mesalazine 1 g per 100 mL rectal suspension",1,FALSE,1995-12-31,NA,NA
9006255,"mesalazine 4 g per 100 mL rectal suspension",1,FALSE,1995-12-31,NA,NA
9006256,"nifedipine 10 mg prolonged-release oral tablet",1,FALSE,1995-12-31,NA,NA
9006257,"ethinyl estradiol 0.035 mg and norethindrone 1mg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet",1,FALSE,1996-08-14,NA,NA
9006258,"ethinyl estradiol 0.035 mg and norethindrone 1mg oral tablet with ethinyl estradiol 0.035 mg and norethindrone 500 mcg oral tablet with lactose oral tablet",1,FALSE,1996-08-14,NA,NA
9006259,"oxybutynin chloride 5 mg per 5 mL syrup",3,FALSE,1996-09-04,NA,NA
9006260,"azithromycin 100 mg per 5 mL oral suspension",4,FALSE,1996-09-26,NA,NA
9006261,"azithromycin 200 mg per 5 mL oral suspension",4,FALSE,1996-09-26,NA,NA
9006262,"naproxen 125 mg per 5 mL oral suspension",1,FALSE,1996-12-31,NA,NA
9006263,"triamcinolone hexacetonide 20 mg per 1 mL suspension for injection vial",1,FALSE,1997-01-20,NA,NA
9006264,"sumatriptan (sumatriptan hemisulfate) 20 mg per actuation nasal spray",1,FALSE,1997-02-19,NA,NA
9006265,"sumatriptan (sumatriptan hemisulfate) 5 mg per actuation nasal spray",1,FALSE,1997-02-19,NA,NA
9006266,"clotrimazole 1 % cutaneous cream with clotrimazole 10 % vaginal cream",1,FALSE,1997-06-11,NA,NA
9006267,"benztropine mesylate 2 mg per 5 mL oral solution",1,FALSE,1997-08-20,NA,NA
9006268,"ethinyl estradiol 0.02 mg and levonorgestrel 0.1 mg oral tablet",4,FALSE,1998-01-07,NA,NA
9006269,"ethinyl estradiol 0.02 mg and levonorgestrel 0.1 mg oral tablet with lactose oral tablet",4,FALSE,1998-01-07,NA,NA
9006270,"acyclovir (acyclovir sodium) 500 mg per 20 mL solution for injection vial",1,FALSE,1998-03-18,NA,NA
9006271,"ciprofloxacin 500 mg per 5 mL oral suspension",1,FALSE,1998-09-15,NA,NA
9006272,"mometasone furoate 50 mcg per actuation nasal spray",3,FALSE,1998-09-15,NA,NA
9006273,"epinephrine racemic 2.25 % inhalation solution",1,FALSE,1998-10-02,NA,NA
9006274,"amoxicillin 200 mg per 5 mL and clavulanic acid (potassium clavulanate) 28.5 mg per 5 mL oral suspension",1,FALSE,1998-10-29,NA,NA
9006275,"amoxicillin 400 mg per 5 mL and clavulanic acid (potassium clavulanate) 57 mg per 5 mL oral suspension",2,FALSE,1998-10-29,NA,NA
9006276,"clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 120 mL vial",1,FALSE,1999-01-19,NA,NA
9006277,"clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 60 mL vial",1,FALSE,1999-01-19,NA,NA
9006278,"dexamethasone phosphate (dexamethasone sodium phosphate) 4 mg per 1 mL solution for injection vial",1,FALSE,1999-04-01,NA,NA
9006279,"dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial",1,FALSE,1999-06-30,NA,NA
9006280,"sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection 0.5 mL syringe",2,FALSE,1999-08-30,NA,NA
9006281,"fluticasone propionate 100 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder",1,FALSE,1999-09-24,NA,NA
9006282,"fluticasone propionate 250 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder",1,FALSE,1999-09-24,NA,NA
9006283,"fluticasone propionate 500 mcg per actuation and salmeterol (salmeterol xinafoate) 50 mcg per actuation inhalation powder",1,FALSE,1999-09-24,NA,NA
9006284,"meperidine hydrochloride 100 mg per mL solution for injection 20 mL vial",1,FALSE,2000-05-01,NA,NA
9006285,"ranitidine (ranitidine hydrochloride) 100 mg per 2 mL solution for injection vial",2,FALSE,2000-05-01,NA,NA
9006286,"doxycycline (doxycycline hyclate) 8.8 % periodontal gel",1,FALSE,2001-01-31,NA,NA
9006287,"hydromorphone hydrochloride 10000 mg per 10 mL solution for injection vial",1,FALSE,2001-12-10,NA,NA
9006288,"fluticasone propionate 125 mcg per actuation and salmeterol (salmeterol xinafoate) 25 mcg per actuation pressurised inhalation",1,FALSE,2001-12-21,NA,NA
9006289,"fluticasone propionate 250 mcg per actuation and salmeterol (salmeterol xinafoate) 25 mcg per actuation pressurised inhalation",1,FALSE,2001-12-21,NA,NA
9006290,"clarithromycin 250 mg per 5 mL oral suspension",3,FALSE,2002-05-28,NA,NA
9006291,"pentazocine (pentazocine lactate) 30 mg per 1 mL solution for injection",1,FALSE,2002-11-01,NA,NA
9006292,"ibuprofen 50 mg chewable tablet",1,FALSE,2003-05-14,NA,NA
9006293,"ethinyl estradiol 0.035 mg per 24 hours and norelgestromin 0.02 mg per 24 hours transdermal patch",1,FALSE,2003-12-24,NA,NA
9006294,"isperidone 37.5 mg per vial powder for prolonged-release suspension for injection with diluent solution",1,FALSE,2004-09-08,NA,NA
9006295,"ranitidine (ranitidine hydrochloride) 75 mg per 5 mL oral solution",2,FALSE,2004-09-08,NA,NA
9006296,"risperidone 25 mg per vial powder for prolonged-release suspension for injection with diluent solution",1,FALSE,2004-09-08,NA,NA
9006297,"risperidone 50 mg per vial powder for prolonged-release suspension for injection with diluent solution",1,FALSE,2004-09-08,NA,NA
9006298,"ethinyl estradiol 15 mcg per 24 hours and etonogestrel 120 mcg per 24 hours vaginal delivery system",1,FALSE,2004-12-02,NA,NA
9006299,"drospirenone 3 mg and ethinyl estradiol 0.03 mg oral tablet with lactose oral tablet",3,FALSE,2004-12-22,NA,NA
9006300,"ethinyl estradiol 0.025 mg and norgestimate 0.18 mg oral tablet with ethinyl estradiol 0.025 mg and norgestimate 0.215 mg tablet with ethinyl estradiol 0.025 mg and norgestimate 0.25 mg oral tablet",2,TRUE,2005-01-27,NA,NA
9006301,"ethinyl estradiol 0.025 mg and norgestimate 0.18 mg oral tablet with ethinyl estradiol 0.025 mg and norgestimate 0.215 mg tablet with ethinyl estradiol 0.025 mg and norgestimate 0.25 mg oral tablet with lactose oral tablet",2,TRUE,2005-01-27,NA,NA
9006302,"vitamin D3 (cholecalciferol) 10000 unit oral capsule",4,FALSE,2005-04-06,NA,NA
9006303,"alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 2800 unit oral tablet",3,FALSE,2006-03-13,NA,NA
9006304,"azithromycin (azithromycin hemiethanolate) 100 mg per 5 mL oral suspension",2,FALSE,2006-04-19,NA,NA
9006305,"azithromycin (azithromycin hemiethanolate) 200 mg per 5 mL oral suspension",2,FALSE,2006-04-19,NA,NA
9006306,"clotrimazole 1 % cutaneous cream with clotrimazole 500 mg vaginal tablet",1,FALSE,2006-05-12,NA,NA
9006307,"clotrimazole 1 % cutaneous cream with clotrimazole 200 mg vaginal tablet",1,FALSE,2006-06-02,NA,NA
9006308,"desogestrel 0.1 mg and estradiol 0.025 mg oral tablet with desogestrel 0.125 mg and estradiol 0.025 mg oral tablet with desogestrel 0.15 mg and ethinyl estradiol 0.025 mg oral tablet",1,TRUE,2006-06-13,NA,NA
9006309,"desogestrel 0.1 mg and estradiol 0.025 mg oral tablet with desogestrel 0.125 mg and estradiol 0.025 mg oral tablet with  desogestrel 0.15 mg and ethinyl estradiol 0.025 mg oral tablet with lactose oral tablet",1,TRUE,2006-06-13,NA,NA
9006310,"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet with lactose oral tablet",3,FALSE,2007-08-14,NA,NA
9006311,"risperidone 12.5 mg per vial powder for prolonged-release suspension for injection with diluent solution",1,FALSE,2007-10-24,NA,NA
9006312,"alendronic acid (alendronate sodium) 70 mg and vitamin D3 (cholecalciferol) 5600 unit oral tablet",4,FALSE,2008-09-17,NA,NA
9006313,"drospirenone 3 mg and ethinyl estradiol 0.02 mg oral tablet with lactose oral tablet",2,FALSE,2009-01-06,NA,NA
9006314,"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet with ethinyl estradiol 0.01 mg oral tablet ",1,FALSE,2011-04-18,NA,NA
9006315,"furosemide 250 mg per 25 mL solution for injection 25 mL vial",1,FALSE,2011-06-08,NA,NA
9006316,"vitamin D3 (cholecalciferol) 50000 unit oral capsule",3,FALSE,2011-08-09,NA,NA
9006317,"oxybutynin chloride 10 % cutaneous gel",1,FALSE,2011-10-27,NA,NA
9006318,"ibuprofen 400 mg per 4 mL solution for injection vial",1,FALSE,2012-06-15,NA,NA
9006319,"ibuprofen 800 mg per 8 mL solution for injection vial",1,FALSE,2012-06-15,NA,NA
9006320,"dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection",1,FALSE,2013-05-08,NA,NA
9006321,"furosemide 40 mg per 2 mL solution for injection ampoule",1,FALSE,2013-08-22,NA,NA
9006322,"ethinyl estradiol 0.01 mg and norethindrone acetate 1 mg oral tablet with ethinyl estradiol 0.01 mg oral tablet with lactose oral tablet",1,FALSE,2014-03-24,NA,NA
9006323,"aripiprazole 300 mg per vial powder for prolonged-release suspension for injection with diluent solution",1,FALSE,2014-03-27,NA,NA
9006324,"aripiprazole 400 mg per vial powder for prolonged-release suspension for injection with diluent solution",1,FALSE,2014-03-27,NA,NA
9006325,"naproxen (naproxen sodium, naproxen) 200 mg oral capsule",1,FALSE,2015-06-19,NA,NA
9006326,"vitamin D3 (cholecalciferol) 2000 unit oral capsule",1,FALSE,2015-07-31,NA,NA
9006327,"vitamin D3 (cholecalciferol) 25000 unit oral capsule",1,FALSE,2015-07-31,NA,NA
9006328,"vitamin D3 (cholecalciferol) 5000 unit oral capsule",1,FALSE,2015-10-20,NA,NA
9006329,"rivaroxaban 15 mg oral tablet with rivaroxaban 20 mg oral tablet",1,FALSE,2015-11-02,NA,NA
9006330,"betamethasone valerate 1 % cutaneous patch",1,FALSE,2016-04-05,NA,NA
