"ccdd","tm_code","tm_formal_name","greater_than_5_AIs","n_dins","n_ntps","tm_status","tm_status_effective_time","audit_id"
FALSE,8000979,"bisacodyl and polyethylene glycol 3350 and potassium chloride and sodium bicarbonate and sodium chloride and sodium sulfate",TRUE,1,1,"Active","20100606",32384
FALSE,NA,"azelaic acid",FALSE,1,1,"Active","20100615",NA
FALSE,NA,"sapropterin dihydrochloride",FALSE,1,1,"Active","20100705",NA
FALSE,NA,"cefotaxime (cefotaxime sodium)",FALSE,3,1,"Active","20100706",NA
FALSE,NA,"paliperidone (paliperidone palmitate)",FALSE,8,1,"Active","20100721",NA
FALSE,NA,"corynebacterium diphtheriae crm-197 protein and meningococcal group a oligosaccharide and meningococcal group c oligosaccharide and meningococcal group w-135 oligosaccharide and meningococcal group y oligosaccharide",FALSE,1,1,"Active","20100729",NA
FALSE,NA,"trabectedin",FALSE,1,1,"Active","20100805",NA
FALSE,NA,"denosumab",FALSE,2,1,"Active","20100812",NA
FALSE,NA,"pazopanib (pazopanib hydrochloride)",FALSE,1,1,"Active","20100813",NA
FALSE,8000980,"dextromethorphan hydrobromide and doxylamine",FALSE,1,1,"Active","20100819",32385
FALSE,NA,"febuxostat",FALSE,1,1,"Active","20100930",NA
FALSE,NA,"c1 esterase inhibitor (human)",FALSE,3,2,"Active","20101006",NA
FALSE,NA,"lacosamide",FALSE,5,2,"Active","20101021",NA
FALSE,NA,"diphtheria toxoid adsorbed and filamentous haemagglutinin adsorbed and inactivated poliovirus type i and inactivated poliovirus type ii and inactivated poliovirus type iii and pertactin adsorbed and pertussis toxoid adsorbed and tetanus toxoid adsorbed",TRUE,1,1,"Active","20101022",NA
FALSE,NA,"thalidomide",FALSE,3,1,"Active","20101101",NA
FALSE,NA,"alitretinoin",FALSE,2,1,"Active","20101119",NA
FALSE,NA,"velaglucerase alfa",FALSE,1,1,"Active","20101122",NA
FALSE,NA,"sevelamer carbonate",FALSE,2,1,"Active","20101125",NA
FALSE,NA,"avobenzone and homosalate and octisalate",FALSE,5,3,"Active","20110101",NA
FALSE,NA,"avobenzone and octisalate",FALSE,8,2,"Active","20110101",NA
FALSE,8000981,"diphenhydramine hydrochloride and ibuprofen",FALSE,4,2,"Active","20110103",32386
FALSE,NA,"alanine and calcium chloride and dextrose and glutamic acid and glycine and histidine and l-arginine and l-aspartic acid and l-isoleucine and l-leucine and l-phenylalanine and l-proline and l-threonine and l-tyrosine and l-valine and lysine (l-lysine acetate) and magnesium chloride and methionine and olive oil and potassium chloride and serine and sodium acetate trihydrate and sodium glycerophosphate and soybean oil and tryptophan",TRUE,3,1,"Active","20110119",NA
FALSE,NA,"bacitracin zinc",FALSE,2,1,"Active","20110201",NA
FALSE,NA,"antipyrine and benzocaine",FALSE,1,1,"Active","20110228",NA
FALSE,NA,"fibrinogen (human) and thrombin (human)",FALSE,1,1,"Active","20110301",NA
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and fimbriae types 2 and 3 (fim) and inactivated poliomyelitis vaccine (d.c.o.) type 2 mef1 and inactivated poliomyelitis vaccine (v.c.o.) type 1 mahoney and inactivated poliomyelitis vaccine (v.c.o.) type 3 saukett and pertactin and pertussis toxoid and tetanus toxoid",TRUE,1,1,"Active","20110311",NA
FALSE,NA,"standardized kentucky blue/june grass pollen and standardized orchard grass pollen and standardized redtop grass pollen and standardized timothy grass pollen",FALSE,2,1,"Active","20110322",NA
FALSE,NA,"fingolimod (fingolimod hydrochloride)",FALSE,1,1,"Active","20110328",NA
FALSE,NA,"eltrombopag (eltrombopag olamine)",FALSE,2,1,"Active","20110401",NA
FALSE,NA,"fosaprepitant (fosaprepitant dimeglumine)",FALSE,1,1,"Active","20110404",NA
FALSE,NA,"avobenzone and ensulizole and octocrylene",FALSE,4,2,"Active","20110406",NA
FALSE,NA,"avobenzone and homosalate and octisalate and octocrylene and oxybenzone and terephthalylidene dicamphor sulfonic acid",TRUE,7,3,"Active","20110413",NA
FALSE,NA,"glycerine and hypromellose",FALSE,5,1,"Active","20110419",NA
FALSE,NA,"glycerine and naphazoline hydrochloride",FALSE,1,1,"Active","20110427",NA
FALSE,NA,"polyethylene glycol 3350 and potassium chloride and sodium ascorbate and sodium chloride and sodium sulfate anhydrous and vitamin C",TRUE,1,1,"Active","20110428",NA
FALSE,8000983,"adapalene and benzoyl peroxide",FALSE,2,1,"Active","20110513",32388
FALSE,8000984,"clindamycin and tretinoin",FALSE,1,1,"Active","20110516",32389
FALSE,NA,"sodium nitroprusside",FALSE,1,1,"Active","20110517",NA
FALSE,NA,"exenatide",FALSE,3,2,"Active","20110531",NA
FALSE,NA,"ticagrelor",FALSE,2,1,"Active","20110601",NA
FALSE,NA,"calcium chloride and thrombin (human) and NA",FALSE,3,2,"Active","20110620",NA
FALSE,NA,"calcium chloride and citric acid and dextrose and magnesium chloride and potassium chloride and sodium acetate and sodium chloride",TRUE,7,1,"Active","20110704",NA
FALSE,NA,"abiraterone acetate",FALSE,2,1,"Active","20110728",NA
FALSE,NA,"cabazitaxel",FALSE,1,1,"Active","20110823",NA
FALSE,NA,"belimumab",FALSE,2,1,"Active","20110824",NA
FALSE,NA,"rufinamide",FALSE,3,1,"Active","20110829",NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate and octocrylene and oxybenzone",TRUE,7,3,"Active","20110831",NA
FALSE,NA,"rilpivirine (rilpivirine hydrochloride)",FALSE,1,1,"Active","20110831",NA
FALSE,NA,"linagliptin",FALSE,1,1,"Active","20110913",NA
FALSE,NA,"octocrylene and titanium dioxide",FALSE,1,1,"Active","20110915",NA
FALSE,NA,"remifentanil (remifentanil hydrochloride)",FALSE,4,1,"Active","20110927",NA
FALSE,NA,"emtricitabine and rilpivirine (rilpivirine hydrochloride) and tenofovir disoproxil fumarate",FALSE,1,1,"Active","20111020",NA
FALSE,NA,"dienogest",FALSE,1,1,"Active","20111025",NA
FALSE,8000987,"diphenhydramine citrate and ibuprofen",FALSE,1,1,"Active","20111027",32392
FALSE,NA,"digoxin immune fab (ovine)",FALSE,1,1,"Active","20111104",NA
FALSE,NA,"asenapine (asenapine maleate)",FALSE,2,1,"Active","20111219",NA
FALSE,NA,"avobenzone and octinoxate and octocrylene and sulisobenzone",FALSE,2,2,"Active","20111222",NA
FALSE,NA,"prucalopride (prucalopride succinate)",FALSE,2,1,"Active","20120112",NA
FALSE,NA,"meropenem (meropenem trihydrate)",FALSE,6,1,"Active","20120126",NA
FALSE,NA,"apixaban",FALSE,2,1,"Active","20120201",NA
FALSE,NA,"colesevelam hydrochloride",FALSE,2,2,"Active","20120206",NA
FALSE,NA,"avobenzone and bemotrizinol and bisoctrizole and octocrylene",FALSE,2,1,"Active","20120208",NA
FALSE,NA,"avobenzone and bisoctrizole and octocrylene",FALSE,1,1,"Active","20120208",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and homosalate and octisalate and octocrylene",FALSE,6,2,"Active","20120215",NA
FALSE,NA,"fampridine",FALSE,1,1,"Active","20120224",NA
FALSE,NA,"vemurafenib",FALSE,1,1,"Active","20120305",NA
FALSE,NA,"ipilimumab",FALSE,1,1,"Active","20120308",NA
FALSE,NA,"acetic acid and sodium acetate",FALSE,1,1,"Active","20120309",NA
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and potassium chloride and sodium bicarbonate and sodium chloride",TRUE,1,1,"Active","20120309",NA
FALSE,NA,"eribulin mesylate",FALSE,1,1,"Active","20120319",NA
FALSE,NA,"plerixafor",FALSE,1,1,"Active","20120326",NA
FALSE,NA,"olive oil and soybean oil",FALSE,1,1,"Active","20120328",NA
FALSE,8000989,"acetaminophen and dextromethorphan hydrobromide and diphenhydramine hydrochloride and guaifenesin and pseudoephedrine hydrochloride",FALSE,3,1,"Active","20120425",32394
FALSE,NA,"crizotinib",FALSE,2,1,"Active","20120510",NA
FALSE,NA,"human plasma proteins",FALSE,1,1,"Active","20120531",NA
FALSE,NA,"fidaxomicin",FALSE,1,1,"Active","20120621",NA
FALSE,NA,"amylmetacresol and dichlorobenzyl alcohol",FALSE,6,1,"Active","20120719",NA
FALSE,NA,"amylmetacresol and dichlorobenzyl alcohol and menthol",FALSE,3,1,"Active","20120719",NA
FALSE,NA,"palonosetron (palonosetron hydrochloride)",FALSE,2,2,"Active","20120719",NA
FALSE,NA,"ruxolitinib (ruxolitinib phosphate)",FALSE,4,1,"Active","20120719",NA
FALSE,8000990,"hydrocortisone and zinc sulfate monohydrate",FALSE,1,1,"Active","20120723",32395
FALSE,NA,"silicon dioxide and sodium fluoride and triclosan",FALSE,2,1,"Active","20120723",NA
FALSE,NA,"grass pollen allergen extract",FALSE,2,1,"Active","20120726",NA
FALSE,NA,"triptorelin acetate",FALSE,1,1,"Active","20120809",NA
FALSE,NA,"axitinib",FALSE,2,1,"Active","20120817",NA
FALSE,8000991,"acetaminophen and dextromethorphan hydrobromide and diphenhydramine hydrochloride and pseudoephedrine hydrochloride",FALSE,2,1,"Active","20120828",32396
FALSE,NA,"lurasidone hydrochloride",FALSE,5,1,"Active","20120905",NA
FALSE,NA,"bendamustine hydrochloride",FALSE,2,1,"Active","20120912",NA
FALSE,NA,"avobenzone and octisalate and octocrylene and terephthalylidene dicamphor sulfonic acid",FALSE,2,1,"Active","20120919",NA
FALSE,8000992,"acetaminophen and diphenhydramine hydrochloride",FALSE,2,1,"Active","20121002",32397
FALSE,8000993,"acetaminophen and diphenhydramine hydrochloride and menthol",FALSE,1,1,"Active","20121004",32398
FALSE,8000994,"acetaminophen and guaifenesin and menthol",FALSE,1,1,"Active","20121004",32399
FALSE,NA,"diphtheria toxoid and filamentous haemagglutinin and inactivated poliovirus type i and inactivated poliovirus type ii and inactivated poliovirus type iii and pertactin and pertussis toxoid and tetanus toxoid",TRUE,1,1,"Active","20121025",NA
FALSE,8000995,"fluconazole and miconazole nitrate",FALSE,1,1,"Active","20121025",32400
FALSE,NA,"haemophilus influenzae type b-prp and tetanus toxoid conjugate (prp-t)",FALSE,1,1,"Active","20121025",NA
FALSE,NA,"ensulizole",FALSE,2,1,"Active","20121113",NA
FALSE,NA,"collagenase clostridium histolyticum",FALSE,1,1,"Active","20121114",NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octocrylene",FALSE,1,1,"Active","20121116",NA
FALSE,NA,"ivacaftor",FALSE,3,2,"Active","20121127",NA
FALSE,8000996,"acetaminophen and dextromethorphan hydrobromide and doxylamine and guaifenesin and pseudoephedrine hydrochloride",FALSE,1,1,"Active","20121210",32401
FALSE,NA,"cobicistat and elvitegravir and emtricitabine and tenofovir disoproxil fumarate",FALSE,1,1,"Active","20121220",NA
FALSE,NA,"ensulizole and octinoxate and oxybenzone",FALSE,5,2,"Active","20130104",NA
FALSE,NA,"pirfenidone",FALSE,3,2,"Active","20130108",NA
FALSE,NA,"catridecacog",FALSE,1,1,"Active","20130130",NA
FALSE,NA,"fibrinogen (human)",FALSE,1,1,"Active","20130131",NA
FALSE,NA,"homosalate and oxybenzone",FALSE,1,1,"Active","20130203",NA
FALSE,NA,"abobotulinumtoxina",FALSE,3,1,"Active","20130219",NA
FALSE,NA,"brentuximab vedotin",FALSE,1,1,"Active","20130219",NA
FALSE,8000997,"drospirenone and ethinyl estradiol and levomefolate calcium",FALSE,1,1,"Active","20130301",32402
FALSE,NA,"calcium chloride and citric acid and dextrose and magnesium chloride and sodium acetate and sodium chloride",TRUE,1,1,"Active","20130304",NA
FALSE,NA,"glycerine and polysorbate 80 and sodium carboxymethyl cellulose",FALSE,2,1,"Active","20130306",NA
FALSE,NA,"ingenol mebutate",FALSE,2,1,"Active","20130321",NA
FALSE,NA,"regorafenib",FALSE,1,1,"Active","20130402",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and homosalate and octisalate and octocrylene and terephthalylidene dicamphor sulfonic acid",TRUE,10,2,"Active","20130408",NA
FALSE,NA,"dimethyl fumarate",FALSE,2,1,"Active","20130412",NA
FALSE,8001000,"linagliptin and metformin",FALSE,3,1,"Active","20130417",32405
FALSE,NA,"stiripentol",FALSE,4,2,"Active","20130501",NA
FALSE,NA,"fish oil and medium chain triglycerides (mct) and olive oil and soybean oil",FALSE,1,1,"Active","20130508",NA
FALSE,NA,"pertuzumab",FALSE,1,1,"Active","20130508",NA
FALSE,NA,"pertuzumab and trastuzumab",FALSE,1,1,"Active","20130509",NA
FALSE,NA,"perampanel",FALSE,6,1,"Active","20130517",NA
FALSE,NA,"octinoxate and octisalate and titanium dioxide and zinc oxide",FALSE,8,3,"Active","20130520",NA
FALSE,8001002,"benzalkonium and lidocaine",FALSE,1,1,"Active","20130527",32407
FALSE,NA,"adenine and citric acid monohydrate and dextrose and sodium chloride and sodium citrate dihydrate and sodium phosphate monobasic, monohydrate",TRUE,1,1,"Active","20130531",NA
FALSE,NA,"homosalate and octisalate and octocrylene and titanium dioxide",FALSE,2,1,"Active","20130603",NA
FALSE,NA,"enzalutamide",FALSE,1,1,"Active","20130607",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and octocrylene",FALSE,1,1,"Active","20130618",NA
FALSE,NA,"ensulizole and octocrylene",FALSE,1,1,"Active","20130618",NA
FALSE,NA,"rotigotine",FALSE,6,1,"Active","20130627",NA
FALSE,NA,"avobenzone and ensulizole and homosalate and octisalate and octocrylene",FALSE,2,1,"Active","20130702",NA
FALSE,NA,"ulipristal acetate",FALSE,2,1,"Active","20130704",NA
FALSE,NA,"calcium chloride and dextrose and magnesium chloride and potassium chloride and sodium chloride and sodium lactate",TRUE,8,1,"Active","20130705",NA
FALSE,NA,"guanfacine (guanfacine hydrochloride)",FALSE,4,1,"Active","20130806",NA
FALSE,NA,"vismodegib",FALSE,1,1,"Active","20130809",NA
FALSE,NA,"darbepoetin alfa",FALSE,13,1,"Active","20130816",NA
FALSE,NA,"meningococcal polysaccharide antigen group a and meningococcal polysaccharide antigen group c and meningococcal polysaccharide antigen group w-135 and meningococcal polysaccharide antigen group y and tetanus toxoid",FALSE,1,1,"Active","20130822",NA
FALSE,NA,"dabrafenib (dabrafenib mesylate)",FALSE,2,1,"Active","20130828",NA
FALSE,NA,"trametinib",FALSE,2,1,"Active","20130828",NA
FALSE,NA,"arsenic trioxide",FALSE,1,1,"Active","20130909",NA
FALSE,NA,"riociguat",FALSE,5,1,"Active","20130925",NA
FALSE,NA,"trastuzumab emtansine",FALSE,1,1,"Active","20131009",NA
FALSE,NA,"rifaximin",FALSE,1,1,"Active","20131107",NA
FALSE,NA,"dolutegravir (dolutegravir sodium)",FALSE,3,1,"Active","20131108",NA
FALSE,8001004,"benzoyl peroxide and salicylic acid",FALSE,1,1,"Active","20131115",32409
FALSE,NA,"teriflunomide",FALSE,1,1,"Active","20131115",NA
FALSE,NA,"ocriplasmin",FALSE,1,1,"Active","20131120",NA
FALSE,NA,"simeprevir (simeprevir sodium)",FALSE,1,1,"Active","20131125",NA
FALSE,NA,"pasireotide (pasireotide diaspartate)",FALSE,3,1,"Active","20131126",NA
FALSE,NA,"bacitracin and polymyxin b sulfate",FALSE,1,1,"Active","20131209",NA
FALSE,NA,"methoxsalen",FALSE,1,1,"Active","20131209",NA
FALSE,NA,"aflibercept",FALSE,1,1,"Active","20131223",NA
FALSE,NA,"galsulfase",FALSE,1,1,"Active","20140101",NA
FALSE,NA,"sofosbuvir",FALSE,1,1,"Active","20140106",NA
FALSE,NA,"avobenzone and bemotrizinol and octisalate and octocrylene",FALSE,1,1,"Active","20140113",NA
FALSE,NA,"magnesium hydroxide and simethicone and NA",FALSE,1,1,"Active","20140114",NA
FALSE,NA,"macitentan",FALSE,1,1,"Active","20140115",NA
FALSE,NA,"homosalate and octinoxate and octocrylene and oxybenzone and titanium dioxide",FALSE,1,1,"Active","20140116",NA
FALSE,NA,"afatinib (afatinib dimaleate)",FALSE,3,1,"Active","20140117",NA
FALSE,NA,"cisatracurium (cisatracurium besylate)",FALSE,3,1,"Active","20140120",NA
FALSE,NA,"homosalate and meradimate and octinoxate and octocrylene and zinc oxide",FALSE,1,1,"Active","20140122",NA
FALSE,NA,"dextrose (dextrose monohydrate)",FALSE,1,1,"Active","20140129",NA
FALSE,NA,"ensulizole and octinoxate and octisalate and titanium dioxide and zinc oxide",FALSE,1,1,"Active","20140131",NA
FALSE,NA,"avobenzone and homosalate and octocrylene",FALSE,22,4,"Active","20140201",NA
FALSE,NA,"octinoxate and octisalate and oxybenzone and titanium dioxide and zinc oxide",FALSE,2,1,"Active","20140201",NA
FALSE,NA,"romidepsin",FALSE,1,1,"Active","20140205",NA
FALSE,NA,"pomalidomide",FALSE,4,1,"Active","20140224",NA
FALSE,NA,"outer membrane vesicles (neisseria meningitidis group b nz98/254 strain) and recombinant neisseria meningitidis group b fhbp fusion protein and recombinant neisseria meningitidis group b nada protein and recombinant neisseria meningitidis group b nhba fusion protein",FALSE,1,1,"Active","20140226",NA
FALSE,NA,"insulin biosynthetic human br",FALSE,1,1,"Active","20140303",NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate and octocrylene",FALSE,10,5,"Active","20140318",NA
FALSE,NA,"bosutinib",FALSE,2,1,"Active","20140324",NA
FALSE,NA,"lidocaine and menthol",FALSE,1,1,"Active","20140328",NA
FALSE,NA,"factor xiii",FALSE,2,1,"Active","20140403",NA
FALSE,NA,"ensulizole and octinoxate and zinc oxide",FALSE,2,2,"Active","20140424",NA
FALSE,NA,"standardized short ragweed pollen allergenic extract",FALSE,1,1,"Active","20140429",NA
FALSE,NA,"lomitapide (lomitapide mesylate)",FALSE,3,1,"Active","20140506",NA
FALSE,NA,"measles virus vaccine live attenuated (edmonston b strain) and mumps virus vaccine live attenuated (jeryl lynn strain) and rubella virus vaccine live attenuated (wistar ra27/3 strain) and varicella-zoster virus vaccine live attenuated (oka/merck strain)",FALSE,1,1,"Active","20140509",NA
FALSE,NA,"standardized kentucky blue/june grass pollen and standardized meadow fescue grass pollen and standardized orchard grass pollen and standardized perennial rye grass pollen and standardized redtop grass pollen and standardized sweet vernal grass pollen and standardized timothy grass pollen",TRUE,2,1,"Active","20140602",NA
FALSE,NA,"tofacitinib (tofacitinib citrate)",FALSE,1,1,"Active","20140603",NA
FALSE,NA,"sinecatechins",FALSE,1,1,"Active","20140704",NA
FALSE,NA,"icatibant (icatibant acetate)",FALSE,1,1,"Active","20140714",NA
FALSE,NA,"efinaconazole",FALSE,1,1,"Active","20140721",NA
FALSE,NA,"eslicarbazepine acetate",FALSE,4,1,"Active","20140807",NA
FALSE,NA,"frovatriptan (frovatriptan succinate monohydrate)",FALSE,1,1,"Active","20140811",NA
FALSE,8001007,"acetaminophen and dextromethorphan hydrobromide and doxylamine and phenylephrine",FALSE,2,2,"Active","20140815",32412
FALSE,NA,"elosulfase alfa",FALSE,1,1,"Active","20140827",NA
FALSE,NA,"cobicistat and darunavir (darunavir ethanolate)",FALSE,1,1,"Active","20140828",NA
FALSE,NA,"homosalate and octinoxate and oxybenzone and titanium dioxide",FALSE,1,1,"Active","20140902",NA
FALSE,NA,"taliglucerase alfa",FALSE,1,1,"Active","20140908",NA
FALSE,NA,"octinoxate and octisalate and octocrylene and titanium dioxide",FALSE,1,1,"Active","20140917",NA
FALSE,NA,"influenza virus type a (h1n1) and influenza virus type a (h3n2) and influenza virus type b (victoria) and influenza virus type b (yamagata)",FALSE,1,1,"Active","20141010",NA
FALSE,NA,"haemagglutinin-strain a(h1n1) and haemagglutinin-strain a(h3n2) and haemagglutinin-strain b (victoria) and haemagglutinin-strain b (yamagata)",FALSE,3,1,"Active","20141015",NA
FALSE,NA,"ledipasvir and sofosbuvir",FALSE,1,1,"Active","20141016",NA
FALSE,NA,"dolutegravir (dolutegravir sodium) and lamivudine and NA",FALSE,1,1,"Active","20141022",NA
FALSE,NA,"homosalate and octisalate and octocrylene and oxybenzone and titanium dioxide",FALSE,1,1,"Active","20141027",NA
FALSE,NA,"vortioxetine (vortioxetine hydrobromide)",FALSE,3,1,"Active","20141028",NA
FALSE,NA,"ibrutinib",FALSE,1,1,"Active","20141119",NA
FALSE,NA,"apremilast",FALSE,2,2,"Active","20141127",NA
FALSE,NA,"obinutuzumab",FALSE,1,1,"Active","20141128",NA
FALSE,8001008,"acetaminophen and diphenhydramine hydrochloride and phenylephrine",FALSE,4,1,"Active","20141204",32413
FALSE,NA,"ensulizole and octinoxate and titanium dioxide",FALSE,1,1,"Active","20141229",NA
FALSE,NA,"octinoxate and octocrylene and zinc oxide",FALSE,4,2,"Active","20141229",NA
FALSE,NA,"dasabuvir (dasabuvir sodium monohydrate) and ombitasvir and paritaprevir and ritonavir",FALSE,1,1,"Active","20150106",NA
FALSE,NA,"avobenzone and homosalate and octinoxate",FALSE,2,1,"Active","20150112",NA
FALSE,NA,"dapagliflozin (dapagliflozin propanediol monohydrate)",FALSE,2,1,"Active","20150116",NA
FALSE,NA,"sodium phenylbutyrate",FALSE,1,1,"Active","20150127",NA
FALSE,NA,"avobenzone and homosalate and octocrylene and oxybenzone",FALSE,2,1,"Active","20150201",NA
FALSE,NA,"siltuximab",FALSE,2,1,"Active","20150303",NA
FALSE,NA,"avobenzone and homosalate and octinoxate and octisalate",FALSE,7,4,"Active","20150316",NA
FALSE,NA,"octinoxate and octocrylene and titanium dioxide and zinc oxide",FALSE,3,3,"Active","20150316",NA
FALSE,NA,"recombinant human papillomavirus type 11 l1 protein and recombinant human papillomavirus type 16 l1 protein and recombinant human papillomavirus type 18 l1 protein and recombinant human papillomavirus type 31 l1 protein and recombinant human papillomavirus type 33 l1 protein and recombinant human papillomavirus type 45 l1 protein and recombinant human papillomavirus type 52 l1 protein and recombinant human papillomavirus type 58 l1 protein and recombinant human papillomavirus type 6 l1 protein",TRUE,1,1,"Active","20150318",NA
FALSE,NA,"avobenzone and bemotrizinol and bisoctrizole and octocrylene and titanium dioxide",FALSE,4,2,"Active","20150407",NA
FALSE,NA,"secukinumab",FALSE,1,1,"Active","20150410",NA
FALSE,NA,"idelalisib",FALSE,2,1,"Active","20150421",NA
FALSE,NA,"vedolizumab",FALSE,1,1,"Active","20150421",NA
FALSE,NA,"deferiprone",FALSE,3,2,"Active","20150428",NA
FALSE,NA,"ceritinib",FALSE,1,1,"Active","20150429",NA
FALSE,NA,"eptacog alfa (activated)",FALSE,3,1,"Active","20150505",NA
FALSE,NA,"ensulizole and octinoxate and oxybenzone and titanium dioxide and zinc oxide",FALSE,1,1,"Active","20150506",NA
FALSE,NA,"glycerine and sodium carboxymethyl cellulose",FALSE,3,1,"Active","20150515",NA
FALSE,NA,"ivermectin",FALSE,1,1,"Active","20150525",NA
FALSE,NA,"pembrolizumab",FALSE,2,2,"Active","20150601",NA
FALSE,NA,"modified vaccinia virus (ankara-bavarian nordic)",FALSE,1,1,"Active","20150615",NA
FALSE,NA,"tesamorelin (tesamorelin acetate)",FALSE,1,1,"Active","20150623",NA
FALSE,NA,"nintedanib (nintedanib esilate)",FALSE,2,1,"Active","20150629",NA
FALSE,NA,"pasireotide (pasireotide pamoate)",FALSE,3,1,"Active","20150804",NA
FALSE,NA,"empagliflozin",FALSE,2,1,"Active","20150811",NA
FALSE,NA,"varicella zoster immune globulin human",FALSE,1,1,"Active","20150814",NA
FALSE,NA,"ponatinib (ponatinib hydrochloride)",FALSE,2,1,"Active","20150821",NA
FALSE,NA,"naloxegol (naloxegol oxalate)",FALSE,2,1,"Active","20150827",NA
FALSE,NA,"carglumic acid",FALSE,1,1,"Active","20150908",NA
FALSE,NA,"daclatasvir (daclatasvir dihydrochloride)",FALSE,2,1,"Active","20150908",NA
FALSE,NA,"ramucirumab",FALSE,1,1,"Active","20150910",NA
FALSE,NA,"alanine and arginine and calcium chloride and dextrose and fish oil and glycine and histidine and isoleucine and leucine and lysine (lysine acetate) and magnesium sulfate and medium chain triglycerides (mct) and methionine and nitrogen and olive oil and phenylalanine and potassium chloride and proline and serine and sodium acetate trihydrate and sodium glycerophosphate and soybean oil and taurine and threonine and tryptophan and tyrosine and valine and zinc sulfate heptahydrate",TRUE,1,1,"Active","20150915",NA
FALSE,NA,"alanine and arginine and dextrose and fish oil and glycine and histidine and isoleucine and leucine and lysine (lysine acetate) and medium chain triglycerides (mct) and methionine and nitrogen and olive oil and phenylalanine and proline and serine and soybean oil and taurine and threonine and tryptophan and tyrosine and valine",TRUE,1,1,"Active","20150915",NA
FALSE,NA,"collagen and fibrinogen (human) and thrombin (human)",FALSE,1,1,"Active","20150918",NA
FALSE,NA,"bromfenac (bromfenac sodium sesquihydrate)",FALSE,1,1,"Active","20150925",NA
FALSE,NA,"peginterferon beta-1a",FALSE,2,2,"Active","20150925",NA
FALSE,NA,"evolocumab",FALSE,2,1,"Active","20150928",NA
FALSE,NA,"lidocaine and tetracaine",FALSE,1,1,"Active","20150928",NA
FALSE,NA,"corynebacterium diphtheriae crm-197 protein and meningococcal group c oligosaccharide",FALSE,1,1,"Active","20151007",NA
FALSE,NA,"asfotase alfa",FALSE,4,1,"Active","20151020",NA
FALSE,NA,"follitropin alfa and lutropin alfa",FALSE,1,1,"Active","20151022",NA
FALSE,NA,"nivolumab",FALSE,2,1,"Active","20151023",NA
FALSE,NA,"levomilnacipran (levomilnacipran hydrochloride)",FALSE,4,1,"Active","20151119",NA
FALSE,NA,"dulaglutide",FALSE,2,1,"Active","20151124",NA
FALSE,NA,"ombitasvir and paritaprevir and ritonavir",FALSE,1,1,"Active","20151124",NA
FALSE,NA,"entecavir (entecavir monohydrate)",FALSE,1,1,"Active","20151201",NA
FALSE,NA,"hexaminolevulinate hydrochloride",FALSE,1,1,"Active","20151214",NA
FALSE,NA,"simoctocog alfa and water",FALSE,4,1,"Active","20151222",NA
FALSE,NA,"prilocaine hydrochloride",FALSE,1,1,"Active","20151223",NA
FALSE,NA,"acetic acid and calcium chloride and dextrose and magnesium chloride and potassium chloride",FALSE,10,1,"Active","20160104",NA
FALSE,NA,"telavancin (telavancin hydrochloride)",FALSE,1,1,"Active","20160106",NA
FALSE,NA,"dimethicone and white petrolatum",FALSE,1,1,"Active","20160108",NA
FALSE,NA,"ceftolozane (ceftolozane sulfate) and tazobactam (tazobactam sodium)",FALSE,1,1,"Active","20160112",NA
FALSE,NA,"antihemophilic factor (recombinant bdd) fc fusion protein",FALSE,7,1,"Active","20160115",NA
FALSE,NA,"elbasvir and grazoprevir",FALSE,1,1,"Active","20160125",NA
FALSE,NA,"deoxycholic acid",FALSE,1,1,"Active","20160127",NA
FALSE,NA,"ivacaftor and lumacaftor",FALSE,2,1,"Active","20160127",NA
FALSE,NA,"cobicistat and elvitegravir and emtricitabine and tenofovir alafenamide (tenofovir alafenamide hemifumarate)",FALSE,1,1,"Active","20160203",NA
FALSE,8001012,"dapagliflozin (dapagliflozin propanediol monohydrate) and metformin",FALSE,2,1,"Active","20160208",32417
FALSE,NA,"atazanavir (atazanavir sulfate) and cobicistat",FALSE,1,1,"Active","20160211",NA
FALSE,NA,"carfilzomib",FALSE,3,1,"Active","20160211",NA
FALSE,NA,"homosalate and octocrylene and oxybenzone and titanium dioxide",FALSE,2,1,"Active","20160215",NA
FALSE,NA,"fluorouracil and salicylic acid",FALSE,1,1,"Active","20160219",NA
FALSE,NA,"sugammadex (sugammadex sodium)",FALSE,1,1,"Active","20160219",NA
FALSE,NA,"avobenzone and drometrizole trisiloxane and homosalate and octisalate and octocrylene and oxybenzone",TRUE,3,1,"Active","20160222",NA
FALSE,NA,"sodium bicarbonate and sodium chloride",FALSE,1,1,"Active","20160222",NA
FALSE,8001013,"diphenhydramine hydrochloride and naproxen",FALSE,1,1,"Active","20160224",32418
FALSE,NA,"avobenzone and bemotrizinol and bisoctrizole and octisalate and octocrylene",FALSE,1,1,"Active","20160301",NA
FALSE,NA,"lanolin and mineral oil and white petrolatum",FALSE,1,1,"Active","20160301",NA
