"ntp_formal_name","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"tiotropium (tiotropium bromide) 2.5 mcg per actuation inhalation solution",1,FALSE,2014-12-19,9001436,NA,NA
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 100 mg prolonged-release oral tablet",1,FALSE,2015-01-13,9001437,NA,NA
"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg prolonged-release oral tablet",1,FALSE,2015-01-13,9001438,NA,NA
"clindamycin hydrochloride 150 mg oral capsule",1,FALSE,2015-03-02,9001439,NA,NA
"clindamycin hydrochloride 300 mg oral capsule",1,FALSE,2015-03-02,9001440,NA,NA
"mometasone furoate 100 mcg per actuation inhalation powder",1,FALSE,2015-04-08,9001441,NA,NA
"estradiol 0.1 % transdermal gel",3,FALSE,2015-04-13,9001442,NA,NA
"calcitriol 4 mcg per 2 mL solution for injection ampoule",1,FALSE,2015-04-16,9001443,NA,NA
"rivastigmine 27 mg per 15 sq cm transdermal patch",1,FALSE,2015-04-17,9001444,NA,NA
"naproxen sodium 105 mg and naproxen 105 mg oral capsule",1,FALSE,2015-06-19,9001445,NA,NA
"lisdexamfetamine dimesylate 10 mg oral capsule",1,FALSE,2015-06-26,9001446,NA,NA
"insulin glargine 300 unit per mL solution for injection 1.5 mL pen",1,FALSE,2015-07-15,9001447,NA,NA
"amiodarone hydrochloride 150 mg per 3 mL solution for injection syringe",1,FALSE,2015-08-12,9001448,NA,NA
"insulin lispro 200 unit per mL solution for injection 3 mL pen",1,FALSE,2015-09-14,9001449,NA,NA
"rivaroxaban 15 mg and rivaroxaban 20 mg oral tablet",1,FALSE,2015-11-02,9001450,NA,NA
"lorazepam 2 mg per 1 mL solution for injection vial",1,FALSE,2015-11-12,9001451,NA,NA
"fluticasone furoate 200 mcg inhalation powder",1,FALSE,2015-12-14,9001452,NA,NA
"fluticasone furoate 100 mcg inhalation powder",1,FALSE,2016-01-26,9001454,NA,NA
"betamethasone valerate 2.25 mg cutaneous patch",1,FALSE,2016-04-05,9001456,NA,NA
"progesterone 500 mg per 10 mL solution for injection vial",1,FALSE,2016-04-13,9001457,NA,NA
"testosterone 4.5 % nasal gel",1,FALSE,2016-05-06,9001458,NA,NA
"buprenorphine 15 mcg per hour transdermal patch",1,FALSE,2016-06-15,9001459,NA,NA
"budesonide 9 mg modified-release oral tablet",1,FALSE,2016-07-25,9001460,NA,NA
"esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant capsule",1,FALSE,2016-08-10,9001461,NA,NA
"ibuprofen 600 mg prolonged-release oral tablet",1,FALSE,2016-08-22,9001462,NA,NA
"morphine sulfate 10 mg oral capsule",1,FALSE,2016-09-06,9001463,NA,NA
"morphine sulfate 20 mg oral capsule",1,FALSE,2016-09-06,9001464,NA,NA
"morphine sulfate 30 mg oral capsule",1,FALSE,2016-09-06,9001465,NA,NA
"morphine sulfate 5 mg oral capsule",1,FALSE,2016-09-06,9001466,NA,NA
"ciclesonide 50 mcg per spray nasal spray",1,FALSE,2016-11-25,9001467,NA,NA
"methotrexate (methotrexate sodium) 17.5 mg per 0.35 mL solution for injection 0.35 mL syringe",1,FALSE,2016-12-02,9001468,NA,NA
"methotrexate (methotrexate sodium) 20 mg per 0.4 mL solution for injection 0.4 mL syringe",1,FALSE,2016-12-02,9001469,NA,NA
"methotrexate (methotrexate sodium) 22.5 mg per 0.45 mL solution for injection 0.45 mL syringe",1,FALSE,2016-12-02,9001470,NA,NA
"methotrexate (methotrexate sodium) 25 mg per 0.5 mL solution for injection 0.5 mL syringe",1,FALSE,2016-12-02,9001471,NA,NA
"lisdexamfetamine dimesylate 70 mg oral capsule",1,FALSE,2017-01-05,9001472,NA,NA
"hydromorphone hydrochloride 100 mg per 10 mL solution for injection ampoule",1,FALSE,2017-02-06,9001473,NA,NA
"hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule",1,FALSE,2017-02-06,9001474,NA,NA
"travoprost 0.003 % ophthalmic drops",1,FALSE,2017-02-06,9001475,NA,NA
"insulin aspart 100 unit per mL solution for injection 3 mL pen",1,FALSE,2017-03-03,9001476,NA,NA
"diazepam 10 mg per 2 mL solution for injection ampoule",1,FALSE,2017-03-16,9001477,NA,NA
"propranolol hydrochloride 3.75 mg per mL oral solution",1,FALSE,2017-03-23,9001478,NA,NA
"hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial",2,FALSE,1984-12-31,9006198,NA,NA
"meperidine hydrochloride 10 mg per mL solution for injection 30 mL vial",1,FALSE,1986-12-31,9006199,NA,NA
"morphine sulfate 250 mg per 5 mL solution for injection vial",1,FALSE,1987-12-31,9006200,NA,NA
"morphine sulfate 500 mg per 10 mL solution for injection vial",1,FALSE,1987-12-31,9006201,NA,NA
"morphine sulfate 50 mg per 1 mL solution for injection vial",1,FALSE,1987-12-31,9006202,NA,NA
"morphine sulfate 50 mg per mL solution for injection 50 mL vial",3,FALSE,1987-12-31,9006203,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL ophthalmic/otic drops",1,FALSE,1989-12-31,9006204,NA,NA
"budesonide 100 mcg per actuation NA",1,FALSE,1990-12-31,9006205,NA,NA
"budesonide 200 mcg per actuation NA",1,FALSE,1990-12-31,9006206,NA,NA
"dexamethasone sodium phosphate 1 mg per mL ophthalmic/otic drops",1,FALSE,1990-12-31,9006207,NA,NA
"folic acid 50 mg per 10 mL and folic acid 50 mg per 10 mL solution for injection vial",1,FALSE,1990-12-31,9006208,NA,NA
"morphine sulfate 50 mg per mL solution for injection 20 mL vial",1,FALSE,1990-12-31,9006209,NA,NA
"budesonide 400 mcg per actuation NA",1,FALSE,1992-12-31,9006210,NA,NA
"morphine sulfate 10 mg per 10 mL solution for injection vial",1,FALSE,1992-12-31,9006211,NA,NA
"morphine sulfate 1 mg per mL solution for injection 50 mL vial",2,FALSE,1992-12-31,9006212,NA,NA
"morphine sulfate 2 mg per 1 mL solution for injection vial",2,FALSE,1992-12-31,9006213,NA,NA
"morphine sulfate 2 mg per mL solution for injection 50 mL vial",2,FALSE,1992-12-31,9006214,NA,NA
"morphine sulfate 5 mg per 5 mL solution for injection vial",2,FALSE,1992-12-31,9006215,NA,NA
"morphine sulfate 5 mg per mL solution for injection 30 mL vial",1,FALSE,1992-12-31,9006216,NA,NA
"vitamin d3 (cholecalciferol) 10000 unit oral tablet",2,FALSE,1992-12-31,9006217,NA,NA
"amoxicillin 25 mg per mL oral suspension",1,FALSE,1994-12-31,9006218,NA,NA
"amoxicillin 50 mg per mL oral suspension",1,FALSE,1994-12-31,9006219,NA,NA
"dexamethasone sodium phosphate 0.1 % ophthalmic/otic drops",1,FALSE,1994-12-31,9006220,NA,NA
"salbutamol (salbutamol sulfate) 5 mg per mL nebuliser solution 10 mL bottle",2,FALSE,1994-12-31,9006221,NA,NA
"beclomethasone dipropionate 50 mcg per actuation NA",1,FALSE,1995-12-31,9006222,NA,NA
"cefprozil 125 mg per 5 mL oral suspension",4,FALSE,1995-12-31,9006223,NA,NA
"cefprozil 250 mg per 5 mL oral suspension",4,FALSE,1995-12-31,9006224,NA,NA
"clarithromycin 125 mg per 5 mL oral suspension",3,FALSE,1995-12-31,9006225,NA,NA
"hydromorphone hydrochloride 1000 mg per 50 mL solution for injection vial",1,FALSE,1995-12-31,9006226,NA,NA
"hydromorphone hydrochloride 100 mg per 5 mL solution for injection vial",1,FALSE,1995-12-31,9006227,NA,NA
"hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial",1,FALSE,1995-12-31,9006228,NA,NA
"hydromorphone hydrochloride 50 mg per mL solution for injection 50 mL vial",1,FALSE,1995-12-31,9006229,NA,NA
"mesalazine 1 g per 100 mL NA",1,FALSE,1995-12-31,9006230,NA,NA
"mesalazine 4 g per 100 mL NA",1,FALSE,1995-12-31,9006231,NA,NA
"azithromycin 100 mg per 5 mL oral suspension",4,FALSE,1996-09-26,9006232,NA,NA
"triamcinolone acetonide 20 mg per 1 mL suspension for injection vial",1,FALSE,1997-01-20,9006233,NA,NA
"triamcinolone acetonide 200 mg per 5 mL NA vial",1,FALSE,1997-03-26,9006234,NA,NA
"acyclovir (acyclovir sodium) 500 mg per 20 mL solution for injection vial",1,FALSE,1998-03-18,9006235,NA,NA
"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL NA",1,FALSE,1998-07-02,9006236,NA,NA
"amoxicillin 200 mg per 5 mL and clavulanic acid (potassium clavulanate) 28.5 mg per 5 mL oral suspension",1,FALSE,1998-10-29,9006237,NA,NA
"amoxicillin 400 mg per 5 mL and clavulanic acid (potassium clavulanate) 57 mg per 5 mL oral suspension",2,FALSE,1998-10-29,9006238,NA,NA
"clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 120 mL vial",1,FALSE,1999-01-19,9006239,NA,NA
"clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 60 mL vial",1,FALSE,1999-01-19,9006240,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 4 mg per 1 mL NA vial",1,FALSE,1999-04-01,9006241,NA,NA
"dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial",1,FALSE,1999-06-30,9006242,NA,NA
"sumatriptan (sumatriptan succinate) 6 mg per 0.5 mL solution for injection 0.5 mL syringe",2,FALSE,1999-08-30,9006243,NA,NA
"meperidine hydrochloride 100 mg per mL solution for injection 20 mL vial",1,FALSE,2000-05-01,9006244,NA,NA
"clarithromycin 250 mg per 5 mL oral suspension",3,FALSE,2002-05-28,9006245,NA,NA
"risperidone 25 mg per vial NA",1,FALSE,2004-09-08,9006246,NA,NA
"risperidone 37.5 mg per vial NA",1,FALSE,2004-09-08,9006247,NA,NA
"risperidone 50 mg per vial NA",1,FALSE,2004-09-08,9006248,NA,NA
"azithromycin (azithromycin hemiethanolate) 100 mg per 5 mL oral suspension",2,FALSE,2006-04-19,9006249,NA,NA
"azithromycin (azithromycin hemiethanolate) 200 mg per 5 mL oral suspension",2,FALSE,2006-04-19,9006250,NA,NA
"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg NA",1,FALSE,2007-10-02,9006251,NA,NA
"risperidone 12.5 mg per vial NA",1,FALSE,2007-10-24,9006252,NA,NA
"azithromycin 200 mg per 5 mL oral suspension",3,FALSE,2009-09-08,9006253,NA,NA
"dexlansoprazole 30 mg NA",1,FALSE,2010-08-05,9006254,NA,NA
"dexlansoprazole 60 mg NA",1,FALSE,2010-08-05,9006255,NA,NA
"vitamin d3 (cholecalciferol) 50000 unit oral capsule",3,FALSE,2011-08-09,9006256,NA,NA
"ibuprofen 400 mg per 4 mL solution for injection vial",1,FALSE,2012-06-15,9006257,NA,NA
"ibuprofen 800 mg per 8 mL solution for injection vial",1,FALSE,2012-06-15,9006258,NA,NA
"aripiprazole 300 mg per vial NA",1,FALSE,2014-03-27,9006259,NA,NA
"aripiprazole 400 mg per vial NA",1,FALSE,2014-03-27,9006260,NA,NA
"vitamin d3 (cholecalciferol) 2000 unit oral capsule",1,FALSE,2015-07-31,9006261,NA,NA
"vitamin d3 (cholecalciferol) 25000 unit oral capsule",1,FALSE,2015-07-31,9006262,NA,NA
"vitamin d3 (cholecalciferol) 5000 unit oral capsule",1,FALSE,2015-10-20,9006263,NA,NA
