"ccdd","mp_code","drug_identification_number","product_status","product_status_effective_time","brand_name","company_name","mp_formal_name","en_display","fr_display"
TRUE,"02240132","02240132","MARKETED",2000-03-31,"OXY.IR","PURDUE PHARMA","OXY.IR (oxycodone hydrochloride 20 mg oral tablet) PURDUE PHARMA",NA,NA
FALSE,"02240142","02240142","MARKETED",2000-03-24,"PROVON MEDICATED LOTION SOAP WITH TRICLOSAN","GOJO INDUSTRIES, INC.","PROVON MEDICATED LOTION SOAP WITH TRICLOSAN (triclosan 0.3 % cutaneous liquid) GOJO INDUSTRIES, INC.",NA,NA
FALSE,"00512990","00512990","MARKETED",1980-12-31,"BSS STERILE IRRIGATING SOLUTION","ALCON CANADA INC","BSS STERILE IRRIGATING SOLUTION (calcium chloride 0.048 % and magnesium chloride 0.03 % and potassium chloride 0.075 % and sodium acetate trihydrate 0.39 % and sodium chloride 0.64 % and sodium citrate dihydrate 0.17 % ophthalmic drops) ALCON CANADA INC",NA,NA
FALSE,"02240152","02240152","MARKETED",1999-11-30,"PSORIASIN GEL","ALVA-AMCO PHARMACAL COMPANIES, INC.","PSORIASIN GEL (coal tar 1.25 % cutaneous gel) ALVA-AMCO PHARMACAL COMPANIES, INC.",NA,NA
FALSE,"00652512","00652512","MARKETED",1985-12-31,"GOLYTELY GI LAVAGE SOLUTION","BRAINTREE LABORATORIES INC.","GOLYTELY GI LAVAGE SOLUTION (macrogol 236 g per 4 l and potassium chloride 2.97 g per 4 l and sodium bicarbonate 6.74 g per 4 l and sodium chloride 5.86 g per 4 l and sodium sulfate 22.74 g per 4 l powder for oral solution) BRAINTREE LABORATORIES INC.",NA,NA
TRUE,"02240205","02240205","MARKETED",1999-08-25,"COUMADIN TAB 3MG","BRISTOL-MYERS SQUIBB CANADA","COUMADIN TAB 3MG (warfarin sodium 3 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02240206","02240206","MARKETED",2000-09-29,"COUMADIN TAB 6 MG","BRISTOL-MYERS SQUIBB CANADA","COUMADIN TAB 6 MG (warfarin sodium 6 mg oral tablet) BRISTOL-MYERS SQUIBB CANADA",NA,NA
TRUE,"02240210","02240210","MARKETED",1999-05-26,"MYLAN-FENOFIBRATE MICRO","MYLAN PHARMACEUTICALS ULC","MYLAN-FENOFIBRATE MICRO (fenofibrate 200 mg oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA
FALSE,"02240216","02240216","MARKETED",1999-05-20,"DINATE","JAAPHARM CANADA INC.","DINATE (dimenhydrinate 50 mg oral tablet) JAAPHARM CANADA INC.",NA,NA
FALSE,"02240255","02240255","MARKETED",1999-06-23,"ADACEL","SANOFI PASTEUR LIMITED","ADACEL (diphtheria toxoid 2 lf per 0.5 mL and filamentous haemagglutinin 5 mcg per 0.5 mL and fimbriae types 2 and 3 (fim) 5 mcg per 0.5 mL and pertactin 3 mcg per 0.5 mL and pertussis toxoid 2.5 mcg per 0.5 mL and tetanus toxoid 5 lf per 0.5 mL suspension for injection) SANOFI PASTEUR LIMITED",NA,NA
TRUE,"00590827","00590827","MARKETED",1985-12-31,"VOLTAREN SR TAB 100MG","NOVARTIS PHARMACEUTICALS CANADA INC","VOLTAREN SR TAB 100MG (diclofenac sodium 100 mg prolonged-release oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA
TRUE,"02240265","02240265","MARKETED",1999-08-17,"ALLER-RELIEF","APOTEX INC","ALLER-RELIEF (cetirizine hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA
TRUE,"02240266","02240266","MARKETED",1999-08-17,"ALLERGY RELIEF","APOTEX INC","ALLERGY RELIEF (cetirizine hydrochloride 10 mg oral tablet) APOTEX INC",NA,NA
FALSE,"02240269","02240269","MARKETED",1991-12-31,"TOPACTIN EMOLLIENT CREAM 0.05%","PALADIN LABS INC","TOPACTIN EMOLLIENT CREAM 0.05% (fluocinonide 0.5 mg per g cutaneous cream) PALADIN LABS INC",NA,NA
FALSE,"02240285","02240285","MARKETED",1999-07-21,"MIDAZOLAM INJECTION","SANDOZ CANADA INCORPORATED","MIDAZOLAM INJECTION (midazolam 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02240286","02240286","MARKETED",1999-07-21,"MIDAZOLAM INJECTION","SANDOZ CANADA INCORPORATED","MIDAZOLAM INJECTION (midazolam 5 mg per mL solution for injection) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02240294","02240294","MARKETED",1999-07-05,"HUMALOG MIX 25  (CARTRIDGE)","ELI LILLY CANADA INC","HUMALOG MIX 25  (CARTRIDGE) (insulin lispro 25 unit per mL and insulin lispro protamine suspension 75 unit per mL suspension for injection) ELI LILLY CANADA INC",NA,NA
FALSE,"02240297","02240297","MARKETED",2007-01-12,"HUMALOG MIX 50  (CARTRIDGE)","ELI LILLY CANADA INC","HUMALOG MIX 50  (CARTRIDGE) (insulin lispro 50 unit per mL and insulin lispro protamine suspension 50 unit per mL suspension for injection) ELI LILLY CANADA INC",NA,NA
TRUE,"02240321","02240321","MARKETED",1999-12-16,"DOM-VERAPAMIL SR 240MG TABLETS","DOMINION PHARMACAL","DOM-VERAPAMIL SR 240MG TABLETS (verapamil hydrochloride 240 mg prolonged-release oral tablet) DOMINION PHARMACAL",NA,NA
FALSE,"02240325","02240325","MARKETED",1999-06-03,"XENICAL 120MG CAPSULE","HOFFMANN-LA ROCHE LIMITED","XENICAL 120MG CAPSULE (orlistat 120 mg oral capsule) HOFFMANN-LA ROCHE LIMITED",NA,NA
FALSE,"02240329","02240329","MARKETED",2000-12-04,"ONE-ALPHA","LEO PHARMA INC","ONE-ALPHA (alfacalcidol 2 mcg per mL oral drops) LEO PHARMA INC",NA,NA
FALSE,"02240331","02240331","MARKETED",1999-09-01,"PMS-BEZAFIBRATE","PHARMASCIENCE INC","PMS-BEZAFIBRATE (bezafibrate 200 mg oral tablet) PHARMASCIENCE INC",NA,NA
FALSE,"02240333","02240333","MARKETED",1999-09-28,"TEVA-TRYPTOPHAN","TEVA CANADA LIMITED","TEVA-TRYPTOPHAN (tryptophan 500 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"02240334","02240334","MARKETED",2000-02-23,"TEVA-TRYPTOPHAN","TEVA CANADA LIMITED","TEVA-TRYPTOPHAN (tryptophan 500 mg oral capsule) TEVA CANADA LIMITED",NA,NA
FALSE,"02240335","02240335","MARKETED",1999-09-15,"MONUROL","PALADIN LABS INC","MONUROL (fosfomycin (fosfomycin tromethamine) 3 g per pck oral powder) PALADIN LABS INC",NA,NA
TRUE,"02240337","02240337","MARKETED",1999-12-16,"DOM-FENOFIBRATE MICRO","DOMINION PHARMACAL","DOM-FENOFIBRATE MICRO (fenofibrate 200 mg oral capsule) DOMINION PHARMACAL",NA,NA
TRUE,"02240341","02240341","MARKETED",2001-08-22,"DIVALPROEX-125","PRO DOC LIMITEE","DIVALPROEX-125 (valproic acid (divalproex sodium) 125 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02240342","02240342","MARKETED",2001-08-22,"DIVALPROEX-250","PRO DOC LIMITEE","DIVALPROEX-250 (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA
TRUE,"02240343","02240343","MARKETED",2001-08-22,"DIVALPROEX-500","PRO DOC LIMITEE","DIVALPROEX-500 (valproic acid (divalproex sodium) 500 mg gastro-resistant tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02240344","02240344","MARKETED",2000-08-02,"SIALOR","PHARMASCIENCE INC","SIALOR (anethole trithione 25 mg oral tablet) PHARMASCIENCE INC",NA,NA
FALSE,"02240347","02240347","MARKETED",1999-12-20,"CELLCEPT I.V.","HOFFMANN-LA ROCHE LIMITED","CELLCEPT I.V. (mycophenolate mofetil (mycophenolate mofetil hydrochloride) 500 mg per vial powder for solution for injection) HOFFMANN-LA ROCHE LIMITED",NA,NA
TRUE,"02240346","02240346","MARKETED",2001-02-28,"TEVA-TERBINAFINE","TEVA CANADA LIMITED","TEVA-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) TEVA CANADA LIMITED",NA,NA
TRUE,"02240349","02240349","MARKETED",2002-05-28,"PHL-INDAPAMIDE","PHARMEL INC","PHL-INDAPAMIDE (indapamide 1.25 mg oral tablet) PHARMEL INC",NA,NA
FALSE,"02240351","02240351","MARKETED",1999-06-23,"INTEGRILIN","MERCK CANADA INC","INTEGRILIN (eptifibatide 0.75 mg per mL solution for injection) MERCK CANADA INC",NA,NA
TRUE,"02240350","02240350","MARKETED",2002-05-28,"PHL-INDAPAMIDE","PHARMEL INC","PHL-INDAPAMIDE (indapamide 2.5 mg oral tablet) PHARMEL INC",NA,NA
FALSE,"02240352","02240352","MARKETED",1999-06-23,"INTEGRILIN","MERCK CANADA INC","INTEGRILIN (eptifibatide 2 mg per mL solution for injection) MERCK CANADA INC",NA,NA
FALSE,"02240356","02240356","MARKETED",2002-08-02,"SOLUPREP","3M CANADA COMPANY","SOLUPREP (chlorhexidine gluconate 2 % and isopropyl alcohol 70 % cutaneous solution) 3M CANADA COMPANY",NA,NA
FALSE,"02240357","02240357","MARKETED",1999-06-09,"ZIAGEN","VIIV HEALTHCARE ULC","ZIAGEN (NA oral tablet) VIIV HEALTHCARE ULC",NA,NA
TRUE,"00519367","00519367","MARKETED",1985-12-31,"PRO-TRIAZIDE","PRO DOC LIMITEE","PRO-TRIAZIDE (hydrochlorothiazide 25 mg and triamterene 50 mg oral tablet) PRO DOC LIMITEE",NA,NA
FALSE,"02240358","02240358","MARKETED",1999-06-15,"ZIAGEN","VIIV HEALTHCARE ULC","ZIAGEN (NA oral solution) VIIV HEALTHCARE ULC",NA,NA
TRUE,"02240360","02240360","MARKETED",1999-08-27,"FENO-MICRO-200","PRO DOC LIMITEE","FENO-MICRO-200 (fenofibrate 200 mg oral capsule) PRO DOC LIMITEE",NA,NA
FALSE,"02240363","02240363","MARKETED",2000-02-03,"PMS-POLYTRIMETHOPRIM","PHARMASCIENCE INC","PMS-POLYTRIMETHOPRIM (polymyxin b sulfate 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops) PHARMASCIENCE INC",NA,NA
TRUE,"00587354","00587354","MARKETED",1985-12-31,"PDP-PROCYCLIDINE","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PDP-PROCYCLIDINE (procyclidine hydrochloride 5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA
FALSE,"00632333","00632333","MARKETED",1985-12-31,"CHARCODOTE SUSP 200MG/ML","PHARMASCIENCE INC","CHARCODOTE SUSP 200MG/ML (charcoal activated 200 mg per mL oral suspension) PHARMASCIENCE INC",NA,NA
TRUE,"00649392","00649392","MARKETED",1985-12-31,"PDP-PROCYCLIDINE","PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","PDP-PROCYCLIDINE (procyclidine hydrochloride 2.5 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA
FALSE,"02240414","02240414","MARKETED",2000-07-11,"ACID CONTROL","APOTEX INC","ACID CONTROL (famotidine 10 mg oral tablet) APOTEX INC",NA,NA
FALSE,"02240416","02240416","MARKETED",1999-12-15,"ENDURE 420 CIDA-STAT","ECOLAB CO","ENDURE 420 CIDA-STAT (chlorhexidine gluconate 2 % cutaneous liquid) ECOLAB CO",NA,NA
FALSE,"02240432","02240432","MARKETED",2000-09-08,"TEVETEN","BGP PHARMA ULC","TEVETEN (eprosartan (eprosartan mesylate) 400 mg oral tablet) BGP PHARMA ULC",NA,NA
FALSE,"02240433","02240433","MARKETED",2000-02-09,"PERICHLOR","PHARMASCIENCE INC","PERICHLOR (chlorhexidine gluconate 0.12 % mouthwash) PHARMASCIENCE INC",NA,NA
TRUE,"700091","02240434","MARKETED",2000-02-10,"FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"700092","02240434","MARKETED",2000-02-10,"FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"700093","02240434","MARKETED",2000-02-10,"FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"700094","02240434","MARKETED",2000-02-10,"FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
TRUE,"700095","02240434","MARKETED",2000-02-10,"FENTANYL CITRATE INJECTION USP","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA
FALSE,"02240445","02240445","MARKETED",1999-09-01,"PMS-TRYPTOPHAN","PHARMASCIENCE INC","PMS-TRYPTOPHAN (tryptophan 500 mg oral tablet) PHARMASCIENCE INC",NA,NA
FALSE,"00606820","00606820","MARKETED",1983-12-31,"POTASSIUM CHLORIDE 40 MEQ IN 5% DEXTROSE","HOSPIRA HEALTHCARE CORPORATION","POTASSIUM CHLORIDE 40 MEQ IN 5% DEXTROSE (dextrose 50 mg per mL and potassium chloride 3 mg per mL solution for injection) HOSPIRA HEALTHCARE CORPORATION",NA,NA
FALSE,"02240456","02240456","MARKETED",1999-07-14,"APO-MOCLOBEMIDE","APOTEX INC","APO-MOCLOBEMIDE (moclobemide 300 mg oral tablet) APOTEX INC",NA,NA
FALSE,"02240457","02240457","MARKETED",1999-07-23,"NOVO-NIZATIDINE","NOVOPHARM LIMITED","NOVO-NIZATIDINE (nizatidine 150 mg oral capsule) NOVOPHARM LIMITED",NA,NA
FALSE,"02240458","02240458","MARKETED",1999-07-23,"NOVO-NIZATIDINE","NOVOPHARM LIMITED","NOVO-NIZATIDINE (nizatidine 300 mg oral capsule) NOVOPHARM LIMITED",NA,NA
FALSE,"02240473","02240473","MARKETED",2000-09-27,"BISMUTH + ANTACID (CHEWABLE TABLETS)","PERRIGO INTERNATIONAL","BISMUTH + ANTACID (CHEWABLE TABLETS) (bismuth subsalicylate 262 mg and calcium carbonate 675 mg oral tablet) PERRIGO INTERNATIONAL",NA,NA
TRUE,"02240481","02240481","MARKETED",1999-08-16,"TEVA-SERTRALINE","TEVA CANADA LIMITED","TEVA-SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) TEVA CANADA LIMITED",NA,NA
TRUE,"02240484","02240484","MARKETED",1999-08-16,"TEVA-SERTRALINE","TEVA CANADA LIMITED","TEVA-SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) TEVA CANADA LIMITED",NA,NA
TRUE,"02240485","02240485","MARKETED",1999-08-16,"TEVA-SERTRALINE","TEVA CANADA LIMITED","TEVA-SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) TEVA CANADA LIMITED",NA,NA
TRUE,"02240508","02240508","MARKETED",1999-09-15,"DOM-IPRATROPIUM","DOMINION PHARMACAL","DOM-IPRATROPIUM (ipratropium bromide 0.3 mg per mL nasal spray) DOMINION PHARMACAL",NA,NA
TRUE,"02240518","02240518","MARKETED",2000-05-05,"MAXALT RPD","MERCK CANADA INC","MAXALT RPD (rizatriptan (rizatriptan benzoate) 5 mg orodispersible tablet) MERCK CANADA INC",NA,NA
TRUE,"02240519","02240519","MARKETED",1999-08-31,"MAXALT RPD","MERCK CANADA INC","MAXALT RPD (rizatriptan (rizatriptan benzoate) 10 mg orodispersible tablet) MERCK CANADA INC",NA,NA
TRUE,"02240521","02240521","MARKETED",1999-08-31,"MAXALT","MERCK CANADA INC","MAXALT (rizatriptan (rizatriptan benzoate) 10 mg oral tablet) MERCK CANADA INC",NA,NA
FALSE,"02240526","02240526","MARKETED",1999-11-26,"DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12%","AMD MEDICOM INC","DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12% (chlorhexidine gluconate 0.12 % NA) AMD MEDICOM INC",NA,NA
FALSE,"02240530","02240530","MARKETED",2004-06-14,"FLEXACRÈME EXTRA-STRENGTH","PHARMASCIENCE INC","FLEXACRÈME EXTRA-STRENGTH (trolamine salicylate 15 % cutaneous cream) PHARMASCIENCE INC",NA,NA
FALSE,"02240541","02240541","MARKETED",2000-04-17,"SEBAMED DIAPER RASH CREAM","LOFCO CANADA INC.","SEBAMED DIAPER RASH CREAM (mineral oil 7 % and petrolatum 10 % cutaneous cream) LOFCO CANADA INC.",NA,NA
TRUE,"02240549","02240549","MARKETED",1999-11-22,"PMS-OXYBUTYNIN","PHARMASCIENCE INC","PMS-OXYBUTYNIN (oxybutynin chloride 2.5 mg oral tablet) PHARMASCIENCE INC",NA,NA
TRUE,"02240550","02240550","MARKETED",1999-11-22,"PMS-OXYBUTYNIN","PHARMASCIENCE INC","PMS-OXYBUTYNIN (oxybutynin chloride 5 mg oral tablet) PHARMASCIENCE INC",NA,NA
TRUE,"02240551","02240551","MARKETED",1999-09-17,"RISPERDAL","JANSSEN INC","RISPERDAL (risperidone 0.25 mg oral tablet) JANSSEN INC",NA,NA
TRUE,"02240552","02240552","MARKETED",1999-09-17,"RISPERDAL","JANSSEN INC","RISPERDAL (risperidone 0.5 mg oral tablet) JANSSEN INC",NA,NA
FALSE,"02240562","02240562","MARKETED",2000-04-19,"MEDICAMENT POUR LES SINUS, REGULIER","LABORATOIRE RIVA INC","MEDICAMENT POUR LES SINUS, REGULIER (acetaminophen 325 mg and pseudoephedrine hydrochloride 30 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
FALSE,"02240563","02240563","MARKETED",2000-04-19,"MEDICAMENT POUR LES SINUS, EXTRA-FORT","LABORATOIRE RIVA INC","MEDICAMENT POUR LES SINUS, EXTRA-FORT (acetaminophen 500 mg and pseudoephedrine hydrochloride 30 mg oral tablet) LABORATOIRE RIVA INC",NA,NA
FALSE,"02240568","02240568","MARKETED",2005-05-24,"POLYSPORIN COMPLETE","JOHNSON & JOHNSON INC","POLYSPORIN COMPLETE (bacitracin zinc 500 unit per g and gramicidin 0.25 mg per g and lidocaine 50 mg per g and polymyxin b (polymyxin b sulfate) 10000 unit per g cutaneous ointment) JOHNSON & JOHNSON INC",NA,NA
TRUE,"00593435","00593435","MARKETED",1983-12-31,"RATIO-CODEINE","TEVA CANADA LIMITED","RATIO-CODEINE (codeine phosphate 15 mg oral tablet) TEVA CANADA LIMITED",NA,NA
TRUE,"02240588","02240588","MARKETED",1999-07-22,"APO-DOXAZOSIN","APOTEX INC","APO-DOXAZOSIN (doxazosin (doxazosin mesylate) 1 mg oral tablet) APOTEX INC",NA,NA
TRUE,"00593451","00593451","MARKETED",1983-12-31,"RATIO-CODEINE","TEVA CANADA LIMITED","RATIO-CODEINE (codeine phosphate 30 mg oral tablet) TEVA CANADA LIMITED",NA,NA
TRUE,"02240589","02240589","MARKETED",1999-07-22,"APO-DOXAZOSIN","APOTEX INC","APO-DOXAZOSIN (doxazosin (doxazosin mesylate) 2 mg oral tablet) APOTEX INC",NA,NA
TRUE,"02240590","02240590","MARKETED",1999-07-22,"APO-DOXAZOSIN","APOTEX INC","APO-DOXAZOSIN (doxazosin (doxazosin mesylate) 4 mg oral tablet) APOTEX INC",NA,NA
FALSE,"00607789","00607789","MARKETED",1984-12-31,"RATIO-HEMCORT-HC","TEVA CANADA LIMITED","RATIO-HEMCORT-HC (hydrocortisone acetate 5 mg per g and zinc sulfate 5 mg per g rectal ointment) TEVA CANADA LIMITED",NA,NA
FALSE,"02240602","02240602","MARKETED",1999-09-23,"BUSULFEX","OTSUKA PHARMACEUTICAL CO LTD","BUSULFEX (busulfan 6 mg per mL solution for injection) OTSUKA PHARMACEUTICAL CO LTD",NA,NA
TRUE,"02240604","02240604","MARKETED",1999-08-04,"MYLAN-AMIODARONE","MYLAN PHARMACEUTICALS ULC","MYLAN-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA
TRUE,"02240606","02240606","MARKETED",1999-08-04,"PMS-ZOPICLONE","PHARMASCIENCE INC","PMS-ZOPICLONE (zopiclone 7.5 mg oral tablet) PHARMASCIENCE INC",NA,NA
FALSE,"00607797","00607797","MARKETED",1984-12-31,"RATIO-HEMCORT-HC","TEVA CANADA LIMITED","RATIO-HEMCORT-HC (hydrocortisone acetate 10 mg and zinc sulfate 10 mg suppository) TEVA CANADA LIMITED",NA,NA
FALSE,"00608181","00608181","MARKETED",1984-12-31,"RATIO-TECNAL C 1/2","TEVA CANADA LIMITED","RATIO-TECNAL C 1/2 (acetylsalicylic acid 330 mg and butalbital 50 mg and caffeine 40 mg and codeine phosphate 30 mg oral capsule) TEVA CANADA LIMITED",NA,NA
FALSE,"02240618","02240618","MARKETED",2000-01-26,"PROTAMINE SULFATE INJECTION USP","OMEGA LABORATORIES LTD","PROTAMINE SULFATE INJECTION USP (protamine sulfate 10 mg per mL solution for injection) OMEGA LABORATORIES LTD",NA,NA
FALSE,"02240621","02240621","MARKETED",2005-08-01,"OXYGEN USP","HURONIA/MED-E-OX LTD.","OXYGEN USP (oxygen 99 % medicinal gas) HURONIA/MED-E-OX LTD.",NA,NA
TRUE,"00642215","00642215","MARKETED",1985-12-31,"PEN-VK","AA PHARMA INC","PEN-VK (penicillin v potassium 480000 unit oral tablet) AA PHARMA INC",NA,NA
TRUE,"00642223","00642223","MARKETED",1985-12-31,"APO PEN VK","APOTEX INC","APO PEN VK (penicillin v potassium 200000 unit per 5 mL powder for oral solution) APOTEX INC",NA,NA
FALSE,"02240645","02240645","MARKETED",2000-09-01,"NEUTROGENA T/GEL THERAPEUTIC SHAMPOO","JOHNSON & JOHNSON INC","NEUTROGENA T/GEL THERAPEUTIC SHAMPOO (coal tar 0.5 % shampoo) JOHNSON & JOHNSON INC",NA,NA
TRUE,"00642231","00642231","MARKETED",1985-12-31,"APO PEN VK","APOTEX INC","APO PEN VK (penicillin v potassium 480000 unit per 5 mL powder for oral solution) APOTEX INC",NA,NA
FALSE,"00644633","00644633","MARKETED",1985-12-31,"APO CLOXI FOR ORAL SOLN 125MG/5ML","APOTEX INC","APO CLOXI FOR ORAL SOLN 125MG/5ML (cloxacillin sodium 125 mg per 5 mL powder for oral solution) APOTEX INC",NA,NA
FALSE,"02240680","02240680","MARKETED",2000-02-02,"DEXIDIN 0.5 SOLUTION","LABORATOIRE ATLAS INC","DEXIDIN 0.5 SOLUTION (chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % cutaneous liquid) LABORATOIRE ATLAS INC",NA,NA
TRUE,"02240684","02240684","MARKETED",1999-10-29,"RATIO-DEXAMETHASONE","TEVA CANADA LIMITED","RATIO-DEXAMETHASONE (dexamethasone 0.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA
TRUE,"02240687","02240687","MARKETED",1999-10-29,"RATIO-DEXAMETHASONE","TEVA CANADA LIMITED","RATIO-DEXAMETHASONE (dexamethasone 4 mg oral tablet) TEVA CANADA LIMITED",NA,NA
FALSE,"02240692","02240692","MARKETED",1999-08-23,"HERCEPTIN","HOFFMANN-LA ROCHE LIMITED","HERCEPTIN (trastuzumab 440 mg per vial powder for solution for injection) HOFFMANN-LA ROCHE LIMITED",NA,NA
FALSE,"02240693","02240693","MARKETED",1999-09-23,"INTRON A","MERCK CANADA INC","INTRON A (interferon alfa-2b 15000000 unit per mL solution for injection) MERCK CANADA INC",NA,NA
FALSE,"02240694","02240694","MARKETED",1999-09-23,"INTRON A","MERCK CANADA INC","INTRON A (interferon alfa-2b 25000000 unit per mL solution for injection) MERCK CANADA INC",NA,NA
FALSE,"02240695","02240695","MARKETED",1999-09-23,"INTRON A","MERCK CANADA INC","INTRON A (interferon alfa-2b 50000000 unit per mL solution for injection) MERCK CANADA INC",NA,NA
FALSE,"02240701","02240701","MARKETED",2001-02-01,"SOFTLIPS LIP MOISTURIZER","THE MENTHOLATUM COMPANY OF CANADA LTD","SOFTLIPS LIP MOISTURIZER (octinoxate 7.5 % and octisalate 3 % and oxybenzone 3 % cutaneous ointment) THE MENTHOLATUM COMPANY OF CANADA LTD",NA,NA
FALSE,"02240706","02240706","MARKETED",2002-05-01,"AGGRASTAT","CORREVIO (UK) LTD","AGGRASTAT (tirofiban (tirofiban hydrochloride) 5 mg per 100 mL solution for injection) CORREVIO (UK) LTD",NA,NA
FALSE,"02240713","02240713","MARKETED",2000-01-25,"IMUNOVIR","KORA HEALTHCARE","IMUNOVIR (inosine pranobex 500 mg oral tablet) KORA HEALTHCARE",NA,NA
FALSE,"02240722","02240722","MARKETED",1999-12-21,"EPREX STERILE SOLUTION 40000IU/ML","JANSSEN INC","EPREX STERILE SOLUTION 40000IU/ML (epoetin alfa 40000 unit per mL solution for injection) JANSSEN INC",NA,NA
FALSE,"02240745","02240745","MARKETED",2000-04-06,"AVON SUN LIP BALM SPF 15","AVON CANADA INC","AVON SUN LIP BALM SPF 15 (octinoxate 7.5 % and oxybenzone 2 % cutaneous stick) AVON CANADA INC",NA,NA
FALSE,"02240749","02240749","MARKETED",2000-02-24,"SUPREFACT DEPOT 3 MONTHS","SANOFI-AVENTIS CANADA INC","SUPREFACT DEPOT 3 MONTHS (buserelin (buserelin acetate) 9.45 mg per imp implant) SANOFI-AVENTIS CANADA INC",NA,NA
FALSE,"02240752","02240752","MARKETED",1999-11-01,"TEINT DIORLIFT","PARFUMS CHRISTIAN DIOR","TEINT DIORLIFT (octinoxate 3 % cutaneous emulsion) PARFUMS CHRISTIAN DIOR",NA,NA
FALSE,"02240754","02240754","MARKETED",2001-11-15,"NOVO-MISOPROSTOL TABLETS","NOVOPHARM LIMITED","NOVO-MISOPROSTOL TABLETS (misoprostol 100 mcg oral tablet) NOVOPHARM LIMITED",NA,NA
FALSE,"02240755","02240755","MARKETED",2001-11-15,"NOVO-MISOPROSTOL TABLETS","NOVOPHARM LIMITED","NOVO-MISOPROSTOL TABLETS (misoprostol 200 mcg oral tablet) NOVOPHARM LIMITED",NA,NA
FALSE,"02240757","02240757","MARKETED",1999-08-25,"OXYGEN U.S.P.","NORTHSIDE DEVELOPMENT CORPORATION","OXYGEN U.S.P. (oxygen 99 % medicinal gas) NORTHSIDE DEVELOPMENT CORPORATION",NA,NA
TRUE,"02240769","02240769","MARKETED",1999-09-01,"MICARDIS 40MG TAB","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MICARDIS 40MG TAB (telmisartan 40 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA
TRUE,"02240770","02240770","MARKETED",1999-09-01,"MICARDIS 80MG TAB","BOEHRINGER INGELHEIM (CANADA) LTD LTEE","MICARDIS 80MG TAB (telmisartan 80 mg oral tablet) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA
