"concept_code","concept_name","tm_formal_name","policy","policy_url"
"02378299","NUCYNTA IR (tapentadol (tapentadol hydrochloride) 100 mg oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02415577","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 50 mg prolonged-release oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02415585","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02415593","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02415607","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 200 mg prolonged-release oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"02415615","NUCYNTA EXTENDED-RELEASE (tapentadol (tapentadol hydrochloride) 250 mg prolonged-release oral tablet) ENDO VENTURES LTD","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000094","acetaminophen 325 mg and oxycodone hydrochloride 5 mg oral tablet","acetaminophen and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000396","acetaminophen 325 mg and oxycodone hydrochloride 2.5 mg oral tablet","acetaminophen and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001121","acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet","acetaminophen and tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001226","buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001227","buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9006207","codeine phosphate 25 mg per 5 mL syrup","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9006199","codeine phosphate 10 mg per 5 mL oral solution","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000107","codeine phosphate 30 mg per 1 mL solution for injection ampoule","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000181","codeine phosphate 15 mg oral tablet","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000182","codeine phosphate 30 mg oral tablet","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000568","codeine (codeine, codeine sulfate) 200 mg prolonged-release oral tablet","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000566","codeine (codeine, codeine sulfate) 100 mg prolonged-release oral tablet","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000567","codeine (codeine, codeine sulfate) 150 mg prolonged-release oral tablet","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000709","codeine (codeine, codeine sulfate) 50 mg prolonged-release oral tablet","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000166","codeine phosphate 60 mg per 1 mL solution for injection ampoule","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001395","methadone hydrochloride 10 mg per mL oral solution","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001034","methadone hydrochloride 1 mg per mL oral solution","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001042","methadone hydrochloride 1 mg oral tablet","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001044","methadone hydrochloride 5 mg oral tablet","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001041","methadone hydrochloride 10 mg oral tablet","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001043","methadone hydrochloride 25 mg oral tablet","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000070","oxycodone hydrochloride 20 mg suppository","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000069","oxycodone hydrochloride 10 mg suppository","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000153","oxycodone hydrochloride 10 mg oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000367","oxycodone hydrochloride 5 mg oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000890","oxycodone hydrochloride 20 mg oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001359","oxycodone hydrochloride 40 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001355","oxycodone hydrochloride 10 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001357","oxycodone hydrochloride 20 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001361","oxycodone hydrochloride 80 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001393","oxycodone hydrochloride 5 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001356","oxycodone hydrochloride 15 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001358","oxycodone hydrochloride 30 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001360","oxycodone hydrochloride 60 mg prolonged-release oral tablet","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001182","tramadol hydrochloride 150 mg prolonged-release oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001183","tramadol hydrochloride 200 mg prolonged-release oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001184","tramadol hydrochloride 300 mg prolonged-release oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001185","tramadol hydrochloride 400 mg prolonged-release oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001207","tramadol hydrochloride 100 mg prolonged-release oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001318","tramadol hydrochloride 50 mg oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001336","tramadol hydrochloride 75 mg prolonged-release oral tablet","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001379","tramadol hydrochloride 100 mg prolonged-release oral capsule","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001380","tramadol hydrochloride 200 mg prolonged-release oral capsule","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001381","tramadol hydrochloride 300 mg prolonged-release oral capsule","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000195","acetylsalicylic acid 325 mg and oxycodone hydrochloride 5 mg oral tablet","acetylsalicylic acid and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001317","buprenorphine 5 mcg per hour transdermal patch","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001315","buprenorphine 10 mcg per hour transdermal patch","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001316","buprenorphine 20 mcg per hour transdermal patch","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001459","buprenorphine 15 mcg per hour transdermal patch","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000913","butorphanol tartrate 10 mg per mL nasal spray","butorphanol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000017","hydrocodone 5 mg per 5 mL and phenyltoloxamine 10 mg per 5 mL oral suspension","hydrocodone and phenyltoloxamine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9002680","hydrocodone bitartrate 5 mg per 5 mL and phenylephrine hydrochloride 20 mg per 5 mL syrup","hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9002679","hydrocodone bitartrate 1.7 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup","hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001324","naloxone hydrochloride 5 mg and oxycodone hydrochloride 10 mg prolonged-release oral tablet","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001322","naloxone hydrochloride 10 mg and oxycodone hydrochloride 20 mg prolonged-release oral tablet","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001323","naloxone hydrochloride 20 mg and oxycodone hydrochloride 40 mg prolonged-release oral tablet","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9001391","naloxone hydrochloride 2.5 mg and oxycodone hydrochloride 5 mg prolonged-release oral tablet","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000695","normethadone hydrochloride 10 mg per mL and p-hydroxyephedrine hydrochloride 20 mg per mL oral drops","normethadone and p-hydroxyephedrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000375","belladonna 15 mg and opium 65 mg suppository","belladonna and opium","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9000051","pentazocine (pentazocine hydrochloride) 50 mg oral tablet","pentazocine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9006278","pentazocine (pentazocine lactate) 30 mg per 1 mL solution for injection","pentazocine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9003646","brompheniramine maleate 2 mg per 5 mL and guaifenesin 100 mg per 5 mL and hydrocodone bitartrate 1.8 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup","brompheniramine and guaifenesin and hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005008","tapentadol (tapentadol hydrochloride) 50 mg oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005009","tapentadol (tapentadol hydrochloride) 75 mg oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005007","tapentadol (tapentadol hydrochloride) 100 mg oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005496","tapentadol (tapentadol hydrochloride) 50 mg prolonged-release oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005492","tapentadol (tapentadol hydrochloride) 100 mg prolonged-release oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005493","tapentadol (tapentadol hydrochloride) 150 mg prolonged-release oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005494","tapentadol (tapentadol hydrochloride) 200 mg prolonged-release oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"9005495","tapentadol (tapentadol hydrochloride) 250 mg prolonged-release oral tablet","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000059","acetaminophen and oxycodone","acetaminophen and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000349","acetaminophen and tramadol","acetaminophen and tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000372","buprenorphine and naloxone","buprenorphine and naloxone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000069","codeine","codeine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000285","methadone","methadone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000045","oxycodone","oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000369","tramadol","tramadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000774","acetylsalicylic acid and oxycodone","acetylsalicylic acid and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000775","buprenorphine","buprenorphine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000776","butorphanol","butorphanol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000778","hydrocodone and phenyltoloxamine","hydrocodone and phenyltoloxamine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000781","hydrocodone and phenylephrine","hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000783","naloxone and oxycodone","naloxone and oxycodone","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000784","normethadone and p-hydroxyephedrine","normethadone and p-hydroxyephedrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000785","belladonna and opium","belladonna and opium","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000786","pentazocine","pentazocine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000780","brompheniramine and guaifenesin and hydrocodone and phenylephrine","brompheniramine and guaifenesin and hydrocodone and phenylephrine","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
"8000789","tapentadol","tapentadol","Opioid Patient Info - Health Canada","http://www.gazette.gc.ca/rp-pr/p1/2017/2017-06-17/html/reg8-eng.php"
