"ccdd","greater_than_5_AIs","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp"
TRUE,FALSE,9003324,NA,NA,"Inactive","20170803",NA,"acetylsalicylic acid 375 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet",1
TRUE,FALSE,9004482,NA,NA,"Inactive","20170803",NA,"alcohol anhydrous 70 % and benzalkonium chloride 0.15 % cutaneous liquid",1
TRUE,FALSE,9004499,NA,NA,"Inactive","20170803",NA,"alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL cutaneous spray",1
TRUE,FALSE,9006284,NA,NA,"Inactive","20170803",NA,"azithromycin (azithromycin hemiethanolate) 100 mg per 5 mL oral suspension",1
TRUE,FALSE,9006256,NA,NA,"Inactive","20170803",NA,"benztropine mesylate 2 mg per 5 mL oral solution",1
TRUE,FALSE,9002940,NA,NA,"Inactive","20170803",NA,"chloral hydrate 500 mg oral capsule",1
TRUE,FALSE,9001190,NA,NA,"Inactive","20170803",NA,"ciprofloxacin 10 mg per mL solution for injection",1
TRUE,FALSE,9006216,NA,NA,"Inactive","20170803",NA,"dexamethasone phosphate (dexamethasone sodium phosphate) 1 mg per mL ophthalmic/otic drops",1
TRUE,FALSE,9000516,NA,NA,"Inactive","20170803",NA,"digoxin 0.05 mg per 1 mL solution for injection ampoule",1
TRUE,FALSE,9006224,NA,NA,"Inactive","20170803",NA,"hydrocortisone acetate 2.5 % ophthalmic ointment",1
TRUE,FALSE,9000726,NA,NA,"Inactive","20170803",NA,"hydroxyzine hydrochloride 500 mg per 10 mL solution for injection vial",1
TRUE,FALSE,9006625,NA,NA,"Inactive","20170803",NA,"meperidine hydrochloride 100 mg per 1 mL solution for injection ampoule",2
TRUE,FALSE,9006626,NA,NA,"Inactive","20170803",NA,"meperidine hydrochloride 75 mg per 1 mL solution for injection ampoule",2
TRUE,FALSE,9000362,NA,NA,"Inactive","20170803",NA,"morphine sulfate 100 mg per 4 mL solution for injection ampoule",2
TRUE,FALSE,9006225,NA,NA,"Inactive","20170803",NA,"morphine sulfate 10 mg per 10 mL solution for injection vial",1
TRUE,FALSE,9006226,NA,NA,"Inactive","20170803",NA,"morphine sulfate 1 mg per mL solution for injection 50 mL vial",2
TRUE,FALSE,9000364,NA,NA,"Inactive","20170803",NA,"morphine sulfate 25 mg per 1 mL solution for injection ampoule",2
TRUE,FALSE,9006228,NA,NA,"Inactive","20170803",NA,"morphine sulfate 2 mg per mL solution for injection 50 mL vial",2
TRUE,FALSE,9006229,NA,NA,"Inactive","20170803",NA,"morphine sulfate 5 mg per 5 mL solution for injection vial",2
TRUE,FALSE,9006230,NA,NA,"Inactive","20170803",NA,"morphine sulfate 5 mg per mL solution for injection 30 mL vial",1
TRUE,FALSE,9000439,NA,NA,"Inactive","20170803",NA,"prednisolone sodium phosphate 1 % ophthalmic drops",1
TRUE,FALSE,9001029,NA,NA,"Inactive","20170803",NA,"salbutamol (salbutamol sulfate) 0.4 mg per mL oral solution",1
TRUE,FALSE,9000447,NA,NA,"Inactive","20170803",NA,"testosterone cypionate 200 mg per 2 mL solution for injection ampoule",1
TRUE,FALSE,9000448,NA,NA,"Inactive","20170803",NA,"testosterone propionate 1000 mg per 10 mL solution for injection vial",1
TRUE,FALSE,9000142,NA,NA,"Inactive","20170803",NA,"triamcinolone acetonide 0.025 % cutaneous cream",1
TRUE,FALSE,9002004,NA,NA,"Inactive","20170804",NA,"ampicillin 125 mg per 5 mL oral liquid",1
TRUE,FALSE,9002005,NA,NA,"Inactive","20170804",NA,"ampicillin 250 mg oral capsule",1
TRUE,FALSE,9002006,NA,NA,"Inactive","20170804",NA,"ampicillin 250 mg per 5 mL oral liquid",1
TRUE,FALSE,9002007,NA,NA,"Inactive","20170804",NA,"ampicillin 500 mg oral capsule",1
TRUE,FALSE,9001129,NA,NA,"Inactive","20170804",NA,"azithromycin (azithromycin isopropanolate) 250 mg oral tablet",1
TRUE,FALSE,9005256,NA,NA,"Inactive","20170804",NA,"benzoyl peroxide 5 % cutaneous solution",1
TRUE,FALSE,9004195,NA,NA,"Inactive","20170804",NA,"brompheniramine maleate 1 mg and phenylephrine hydrochloride 2.5 mg chewable tablet",1
TRUE,FALSE,9002951,NA,NA,"Inactive","20170804",NA,"chlorhexidine gluconate 0.12 % oral liquid",1
TRUE,FALSE,9008377,NA,NA,"Inactive","20170804",NA,"chlorthalidone 100 mg oral tablet",1
TRUE,FALSE,9001384,NA,NA,"Inactive","20170804",NA,"ciprofloxacin (ciprofloxacin lactate) 2 mg per mL solution for injection",2
TRUE,FALSE,NA,NA,NA,"Inactive","20170804",NA,"cromolyn sodium 1 % inhalation solution 2 mL unit dose vial",1
TRUE,FALSE,9006357,NA,NA,"Inactive","20170804",NA,"cromolyn sodium 2 % NA",1
TRUE,FALSE,9000654,NA,NA,"Inactive","20170804",NA,"diltiazem hydrochloride 60 mg prolonged-release oral capsule",1
TRUE,FALSE,9000655,NA,NA,"Inactive","20170804",NA,"diltiazem hydrochloride 90 mg prolonged-release oral capsule",1
TRUE,FALSE,9000186,NA,NA,"Inactive","20170804",NA,"haloperidol 2 mg per mL oral solution",2
TRUE,FALSE,9000741,NA,NA,"Inactive","20170804",NA,"haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial",2
TRUE,FALSE,9000523,NA,NA,"Inactive","20170804",NA,"haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial",3
TRUE,FALSE,9000129,NA,NA,"Inactive","20170804",NA,"hydrochlorothiazide 100 mg oral tablet",2
TRUE,FALSE,9000666,NA,NA,"Inactive","20170804",NA,"lisinopril 40 mg oral tablet",1
TRUE,FALSE,9006248,NA,NA,"Inactive","20170804",NA,"nifedipine 10 mg prolonged-release oral tablet",1
TRUE,FALSE,9010880,NA,NA,"Inactive","20170804",NA,"nitroglycerin 100 mg per 10 mL solution for injection vial",1
TRUE,FALSE,9001948,NA,NA,"Inactive","20170804",NA,"oxtriphylline 100 mg oral tablet",1
TRUE,FALSE,9001949,NA,NA,"Inactive","20170804",NA,"oxtriphylline 200 mg oral tablet",1
TRUE,FALSE,9001950,NA,NA,"Inactive","20170804",NA,"oxtriphylline 300 mg oral tablet",1
TRUE,FALSE,9006205,NA,NA,"Inactive","20170804",NA,"penicillin v potassium 125 mg per 5 mL powder for oral solution",1
TRUE,FALSE,9006198,NA,NA,"Inactive","20170804",NA,"penicillin v potassium 300 mg per 5 mL powder for oral solution",2
TRUE,FALSE,9000173,NA,NA,"Inactive","20170804",NA,"propranolol hydrochloride 120 mg oral tablet",2
TRUE,FALSE,9000337,NA,NA,"Inactive","20170804",NA,"salbutamol 100 mcg per actuation pressurised inhalation",1
TRUE,FALSE,9006238,NA,NA,"Inactive","20170804",NA,"salbutamol (salbutamol sulfate) 5 mg per mL nebuliser solution 10 mL bottle",2
TRUE,FALSE,9004243,NA,NA,"Inactive","20170807",NA,"brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup",1
TRUE,FALSE,9004245,NA,NA,"Inactive","20170807",NA,"brompheniramine maleate 4 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL syrup",1
TRUE,FALSE,9004847,NA,NA,"Inactive","20170807",NA,"docusate sodium 250 mg oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20170818",NA,"insulin glargine 100 unit per mL solution for injection",1
TRUE,FALSE,9004443,NA,NA,"Inactive","20170822",NA,"alcohol anhydrous 70 % and benzalkonium chloride 0.15 % cutaneous gel",1
TRUE,FALSE,9004486,NA,NA,"Inactive","20170822",NA,"alcohol anhydrous 70 % per mL and benzalkonium chloride 0.15 % per mL wipe",1
TRUE,FALSE,9000777,NA,NA,"Inactive","20170825",NA,"acyclovir (acyclovir sodium) 500 mg per vial powder for solution for injection",1
TRUE,FALSE,9004479,NA,NA,"Inactive","20170825",NA,"alcohol anhydrous 70 % and chlorhexidine gluconate 4 % cutaneous spray",1
TRUE,FALSE,NA,NA,NA,"Active","20170825",NA,"baclofen 40 mg per 20 mL solution for injection ampoule",1
TRUE,FALSE,9003676,NA,NA,"Inactive","20170825",NA,"midazolam (midazolam hydrochloride) 1 mg per mL solution for injection",1
TRUE,FALSE,9003677,NA,NA,"Inactive","20170825",NA,"midazolam (midazolam hydrochloride) 5 mg per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20170829",NA,"nusinersen (nusinersen sodium) 2.4 mg per mL solution for injection",1
TRUE,FALSE,9001281,NA,NA,"Inactive","20170901",NA,"enalapril sodium 32 mg oral tablet",1
TRUE,FALSE,9004341,NA,NA,"Inactive","20170901",NA,"enalapril sodium 4 mg and hydrochlorothiazide 12.5 mg oral tablet",1
TRUE,FALSE,9000049,NA,NA,"Inactive","20170901",NA,"erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension",1
TRUE,FALSE,NA,NA,NA,"Active","20170906",NA,"defibrotide 80 mg per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20170912",NA,"lixisenatide 0.05 mg per mL and lixisenatide 0.1 mg per mL NA",1
TRUE,FALSE,NA,NA,NA,"Active","20170912",NA,"lixisenatide 0.05 mg per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20170912",NA,"lixisenatide 0.1 mg per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20170913",NA,"glecaprevir 100 mg and pibrentasvir 40 mg oral tablet",1
TRUE,FALSE,NA,NA,NA,"Active","20170913",NA,"haptens 100 % cutaneous gel",1
TRUE,FALSE,NA,NA,NA,"Active","20170913",NA,"haptens 100 % cutaneous liquid",1
TRUE,FALSE,NA,NA,NA,"Active","20170913",NA,"haptens 20 % cutaneous liquid",1
TRUE,FALSE,NA,NA,NA,"Active","20170913",NA,"haptens 50 % cutaneous gel",1
TRUE,FALSE,9001337,NA,NA,"Inactive","20170914",NA,"trazodone hydrochloride 150 mg prolonged-release oral tablet",1
TRUE,FALSE,9001338,NA,NA,"Inactive","20170914",NA,"trazodone hydrochloride 300 mg prolonged-release oral tablet",1
TRUE,FALSE,NA,NA,NA,"Active","20170915",NA,"insulin degludec 100 unit per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20170915",NA,"insulin degludec 200 unit per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20170921",NA,"ocrelizumab 30 mg per mL solution for injection",1
TRUE,FALSE,9000349,NA,NA,"Inactive","20170930",NA,"conjugated estrogens 0.9 mg oral tablet",2
TRUE,FALSE,9003647,NA,NA,"Inactive","20170930",NA,"misoprostol 0.1 mg oral tablet",1
TRUE,FALSE,9003648,NA,NA,"Inactive","20170930",NA,"misoprostol 0.2 mg oral tablet",1
TRUE,FALSE,9000394,NA,NA,"Inactive","20170930",NA,"testosterone enanthate 2000 mg per 10 mL solution for injection vial",1
TRUE,FALSE,NA,NA,NA,"Active","20171004",NA,"irinotecan hydrochloride (irinotecan sucrose octasulfate) 43 mg per 10 mL suspension for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20171017",NA,"cysteamine (cysteamine bitartrate) 25 mg gastro-resistant capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171017",NA,"cysteamine (cysteamine bitartrate) 75 mg gastro-resistant capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171018",NA,"amitriptyline hydrochloride 100 mg oral tablet",1
TRUE,FALSE,9002950,NA,NA,"Active","20171019",NA,"chlorhexidine gluconate 0.12 % mouthwash",1
TRUE,FALSE,NA,NA,NA,"Active","20171031",NA,"thiotepa 100 mg per vial powder for solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20171106",NA,"thiotepa 15 mg per vial powder for solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20171120",NA,"durvalumab 50 mg per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20171127",NA,"guselkumab 100 mg per 1 mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20171214",NA,"methylphenidate hydrochloride 25 mg modified-release oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171214",NA,"methylphenidate hydrochloride 35 mg modified-release oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171214",NA,"methylphenidate hydrochloride 45 mg modified-release oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171214",NA,"methylphenidate hydrochloride 55 mg modified-release oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171214",NA,"methylphenidate hydrochloride 70 mg modified-release oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171214",NA,"methylphenidate hydrochloride 85 mg modified-release oral capsule",1
TRUE,FALSE,NA,NA,NA,"Active","20171218",NA,"avelumab 20 mg per mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20171220",NA,"letermovir 20 mg per mL solution for injection",2
TRUE,FALSE,NA,NA,NA,"Active","20171220",NA,"letermovir 240 mg oral tablet",1
TRUE,FALSE,NA,NA,NA,"Active","20171220",NA,"letermovir 480 mg oral tablet",1
TRUE,FALSE,NA,NA,NA,"Active","20171222",NA,"olaratumab 500 mg per 50 mL solution for injection",1
TRUE,FALSE,NA,NA,NA,"Active","20180104",NA,"ozenoxacin 1 % cutaneous cream",1
TRUE,FALSE,NA,NA,NA,"Active","20180111",NA,"methylphenidate hydrochloride 100 mg modified-release oral capsule",1
TRUE,FALSE,9001583,NA,NA,"Active",NA,NA,"acetaminophen 325 mg oral tablet",24
TRUE,FALSE,9002047,NA,NA,"Active",NA,NA,"docusate sodium 100 mg oral capsule",24
FALSE,FALSE,9001479,NA,NA,"Active","19111231",NA,"air 100 % medicinal gas",1
FALSE,FALSE,9001480,NA,NA,"Active","19111231",NA,"carbon dioxide 100 % medicinal gas",1
FALSE,FALSE,9001481,NA,NA,"Active","19111231",NA,"carbon dioxide 5 % and oxygen 95 % medicinal gas",1
FALSE,FALSE,9001482,NA,NA,"Active","19111231",NA,"helium 100 % medicinal gas",1
FALSE,FALSE,9001483,NA,NA,"Active","19111231",NA,"helium 80 % and oxygen 20 % medicinal gas",1
FALSE,FALSE,9001484,NA,NA,"Active","19111231",NA,"nitrogen 100 % medicinal gas",1
FALSE,FALSE,9001485,NA,NA,"Active","19111231",NA,"nitrous oxide 100 % medicinal gas",1
FALSE,FALSE,9001486,NA,NA,"Active","19111231",NA,"oxygen 100 % medicinal gas",4
FALSE,FALSE,9001487,NA,NA,"Active","19351231",NA,"gold sodium thiomalate 10 mg per mL solution for injection",2
FALSE,FALSE,9001488,NA,NA,"Active","19351231",NA,"gold sodium thiomalate 25 mg per mL solution for injection",2
FALSE,FALSE,9001489,NA,NA,"Active","19351231",NA,"gold sodium thiomalate 50 mg per mL solution for injection",2
FALSE,FALSE,9001490,NA,NA,"Active","19381231",NA,"chloroxylenol 4.8 % cutaneous liquid",1
FALSE,FALSE,9001491,NA,NA,"Active","19421231",NA,"pitcher plant 100 % solution for injection",1
FALSE,FALSE,9001494,NA,NA,"Active","19451231",NA,"primaquine phosphate 26.3 mg oral tablet",1
FALSE,FALSE,9001495,NA,NA,"Active","19451231",NA,"propylthiouracil 100 mg oral tablet",1
FALSE,FALSE,9001496,NA,NA,"Active","19461231",NA,"dihydroergotamine mesylate 1 mg per mL solution for injection",2
FALSE,FALSE,9001497,NA,NA,"Active","19501231",NA,"bismuth dipropylacetate 135 mg suppository",1
FALSE,FALSE,9001500,NA,NA,"Active","19511231",NA,"bacitracin 50000 unit per 10 mL powder for solution for injection",1
FALSE,FALSE,9001502,NA,NA,"Active","19511231",NA,"calcium chloride 0.2 mg per mL and dextrose 50 mg per mL and potassium chloride 0.3 mg per mL and sodium chloride 6 mg per mL and sodium lactate 3.1 mg per mL solution for injection",1
FALSE,FALSE,9001503,NA,NA,"Active","19511231",NA,"calcium chloride 0.2 mg per mL and potassium chloride 0.3 mg per mL and sodium chloride 6 mg per mL and sodium lactate 3.1 mg per mL solution for injection",1
FALSE,FALSE,9001505,NA,NA,"Active","19511231",NA,"camphor 5 mg and diphenylpyraline hydrochloride 1.5 mg and guaiacol carbonate 600 mg suppository",1
FALSE,TRUE,9006500,NA,NA,"Active","19511231",NA,"dexpanthenol 10 mg per mL and lidocaine hydrochloride 2 % and nicotinamide 75 mg per mL and pyridoxine hydrochloride 2 mg per mL and vitamin B1 50 mg per mL and vitamin B2 (riboflavin 5'-phosphate sodium) 7.5 mg per mL solution for injection",1
FALSE,FALSE,9001507,NA,NA,"Active","19511231",NA,"dextrose 100 mg per mL solution for injection",2
FALSE,FALSE,9001508,NA,NA,"Active","19511231",NA,"dextrose 500 mg per mL solution for injection",1
FALSE,FALSE,9001509,NA,NA,"Active","19511231",NA,"dextrose 50 mg per mL and sodium chloride 4.5 mg per mL solution for injection",1
FALSE,FALSE,9001510,NA,NA,"Active","19511231",NA,"dextrose 50 mg per mL and sodium chloride 9 mg per mL solution for injection",2
FALSE,FALSE,9001511,NA,NA,"Active","19511231",NA,"dimenhydrinate 100 mg suppository",2
FALSE,FALSE,9001512,NA,NA,"Active","19511231",NA,"dimenhydrinate 15 mg per 5 mL syrup",1
FALSE,FALSE,9001513,NA,NA,"Active","19511231",NA,"gentian violet 1 % cutaneous liquid",1
FALSE,FALSE,9001514,NA,NA,"Active","19511231",NA,"iothalamate meglumine 600 mg per mL solution for injection",1
FALSE,FALSE,9001515,NA,NA,"Active","19511231",NA,"lidocaine hydrochloride 20 mg per mL cutaneous gel",3
FALSE,FALSE,9001517,NA,NA,"Active","19511231",NA,"methylene blue 1 % oral liquid",1
FALSE,FALSE,9001518,NA,NA,"Active","19511231",NA,"methylene blue 2 % oral liquid",1
FALSE,FALSE,9001519,NA,NA,"Active","19511231",NA,"mineral oil 100 % cutaneous liquid",2
FALSE,FALSE,9001520,NA,NA,"Active","19511231",NA,"mineral oil 100 % oral liquid",3
FALSE,FALSE,9001521,NA,NA,"Active","19511231",NA,"papaverine hydrochloride 65 mg per 2 mL solution for injection",1
FALSE,FALSE,9001522,NA,NA,"Active","19511231",NA,"petrolatum 100 % cutaneous ointment",2
FALSE,FALSE,9001523,NA,NA,"Active","19511231",NA,"potassium chloride 149 mg per mL solution for injection",1
FALSE,FALSE,9001524,NA,NA,"Active","19511231",NA,"propylthiouracil 50 mg oral tablet",1
FALSE,FALSE,9001525,NA,NA,"Active","19511231",NA,"sodium chloride 146 mg per mL solution for injection",1
FALSE,FALSE,9001526,NA,NA,"Active","19511231",NA,"sodium chloride 50 mg per mL solution for injection",1
FALSE,FALSE,9001527,NA,NA,"Active","19511231",NA,"sodium chloride 9 mg per mL solution for injection",8
FALSE,FALSE,9001529,NA,NA,"Active","19511231",NA,"thiamazole 5 mg oral tablet",2
FALSE,FALSE,9001531,NA,NA,"Active","19511231",NA,"thyroid 125 mg oral tablet",1
FALSE,FALSE,9001532,NA,NA,"Active","19511231",NA,"thyroid 30 mg oral tablet",1
FALSE,FALSE,9001533,NA,NA,"Active","19511231",NA,"thyroid 60 mg oral tablet",1
FALSE,FALSE,9001534,NA,NA,"Active","19511231",NA,"tropicamide 0.5 % ophthalmic drops",2
FALSE,FALSE,9001535,NA,NA,"Active","19511231",NA,"water 100 % solution for injection",12
FALSE,FALSE,9001537,NA,NA,"Active","19521231",NA,"ethopropazine (ethopropazine hydrochloride) 50 mg oral tablet",1
FALSE,FALSE,9001538,NA,NA,"Active","19521231",NA,"succinylcholine chloride 20 mg per mL solution for injection",3
FALSE,FALSE,9001539,NA,NA,"Active","19531231",NA,"crotamiton 10 % cutaneous cream",1
FALSE,FALSE,9001540,NA,NA,"Active","19531231",NA,"dimenhydrinate 50 mg per mL solution for injection",5
FALSE,FALSE,9001541,NA,NA,"Active","19541231",NA,"busulfan 2 mg oral tablet",1
FALSE,FALSE,9006300,NA,NA,"Active","19541231",NA,"epinephrine (epinephrine bitartrate) 0.01 mg per mL and lidocaine hydrochloride 10 mg per mL solution for injection",1
FALSE,FALSE,9006301,NA,NA,"Active","19541231",NA,"epinephrine (epinephrine bitartrate) 5 mcg per mL and lidocaine hydrochloride 10 mg per mL solution for injection",1
FALSE,FALSE,9001544,NA,NA,"Active","19541231",NA,"lidocaine 5 % cutaneous ointment",3
FALSE,FALSE,9001545,NA,NA,"Active","19541231",NA,"lidocaine hydrochloride 10 mg per mL solution for injection",6
FALSE,FALSE,9001548,NA,NA,"Active","19541231",NA,"lidocaine hydrochloride 20 mg per mL solution for injection",6
FALSE,FALSE,9001549,NA,NA,"Active","19541231",NA,"mercaptopurine 50 mg oral tablet",2
FALSE,FALSE,9001550,NA,NA,"Active","19551231",NA,"dextrose 50 mg per mL and sodium chloride 2.25 mg per mL solution for injection",1
FALSE,FALSE,9001552,NA,NA,"Active","19571231",NA,"acenocoumarol 4 mg oral tablet",1
FALSE,FALSE,9001553,NA,NA,"Active","19571231",NA,"calcium chloride 20 mg per 100 mL and potassium chloride 30 mg per 100 mL and sodium chloride 600 mg per 100 mL and sodium lactate 310 mg per 100 mL solution for injection",2
FALSE,FALSE,9001554,NA,NA,"Active","19571231",NA,"clioquinol 3 % and hydrocortisone 1 % cutaneous cream",1
FALSE,FALSE,9001560,NA,NA,"Active","19571231",NA,"spiramycin 1500000 unit oral capsule",1
FALSE,FALSE,9001561,NA,NA,"Active","19571231",NA,"spiramycin 750000 unit oral capsule",1
FALSE,FALSE,9001562,NA,NA,"Active","19581231",NA,"amphotericin b 50 mg per vial powder for solution for injection",2
FALSE,FALSE,9001566,NA,NA,"Active","19581231",NA,"methocarbamol 500 mg oral tablet",1
FALSE,FALSE,9001569,NA,NA,"Active","19591231",NA,"chloramphenicol (chloramphenicol sodium succinate) 1 g per vial powder for solution for injection",1
FALSE,FALSE,9001570,NA,NA,"Active","19591231",NA,"pilocarpine hydrochloride 20 mg per mL ophthalmic drops",1
FALSE,FALSE,9001571,NA,NA,"Active","19591231",NA,"pilocarpine hydrochloride 40 mg per mL ophthalmic drops",1
FALSE,FALSE,9001572,NA,NA,"Active","19591231",NA,"trimeprazine (trimeprazine tartrate) 2.5 mg oral tablet",1
FALSE,FALSE,9001573,NA,NA,"Active","19591231",NA,"trimeprazine (trimeprazine tartrate) 5 mg oral tablet",1
FALSE,FALSE,9001574,NA,NA,"Active","19601231",NA,"atropine sulfate 0.025 mg and diphenoxylate hydrochloride 2.5 mg oral tablet",1
FALSE,FALSE,9001575,NA,NA,"Active","19601231",NA,"codeine phosphate 10 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL and triprolidine hydrochloride 2 mg per 5 mL syrup",3
FALSE,FALSE,9001576,NA,NA,"Active","19601231",NA,"ethosuximide 250 mg oral capsule",1
FALSE,FALSE,9001578,NA,NA,"Active","19601231",NA,"methylprednisolone 4 mg oral tablet",1
FALSE,FALSE,9006303,NA,NA,"Active","19601231",NA,"methylprednisolone acetate 40 mg per mL NA",2
FALSE,FALSE,9001580,NA,NA,"Active","19601231",NA,"sodium chloride 4.5 mg per mL solution for injection",2
