drug_code,drug_identification_number,mp_formal_name,ntp_formal_name,ntp_type,ntp_code,Entry.type,Change.Plan,mp_formal_name_fr,ntp_formal_name_fr
75446,2269066,LUVERIS (lutropin alfa 75 unit per vial powder for solution for injection with diluent solution) EMD SERONO A DIVISION OF EMD INC CANADA,lutropin alfa 75 unit per vial powder for solution for injection with diluent solution,NA,9013222,Kit,,LUVERIS (lutropine alfa 75 unité par fiole poudre pour solution injectable avec solution diluante) EMD SERONO A DIVISION OF EMD INC CANADA,lutropine alfa 75 unité par fiole poudre pour solution injectable avec solution diluante
82264,2337037,FIRMAGON (degarelix (degarelix acetate) 120 mg per vial powder for solution for injection with diluent solution syringe) FERRING INC,degarelix (degarelix acetate) 120 mg per vial powder for solution for injection with diluent solution syringe,NA,9013074,Kit,,FIRMAGON (dégarélix (acétate de dégarélix) 120 mg par fiole poudre pour solution injectable avec solution diluante seringue) FERRING INC,dégarélix (acétate de dégarélix) 120 mg par fiole poudre pour solution injectable avec solution diluante seringue
91244,2427958,COLD & SINUS LIQUID CAPSULES (acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule) VITA HEALTH PRODUCTS INC,acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule,Comb,9013028,MAI Comp,,"COLD & SINUS LIQUID CAPSULES (acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) VITA HEALTH PRODUCTS INC","acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale"
85348,2368536,COLD & FLU (acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule) VITA HEALTH PRODUCTS INC,acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and doxylamine succinate 6.25 mg and pseudoephedrine hydrochloride 30 mg oral capsule with acetaminophen 325 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral capsule,Comb,9013028,MAI Comp,,"COLD & FLU (acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale) VITA HEALTH PRODUCTS INC","acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et succinate de doxylamine 6,25 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale avec acétaminophène 325 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg capsule orale"
91207,2427559,COMPLETE (acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC,acetaminophen 500 mg and chlorpheniramine maleate 2 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet,Comb,9013029,MAI Comp,,COMPLETE (acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) VITA HEALTH PRODUCTS INC,acétaminophène 500 mg et maléate de chlorphéniramine 2 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral
72576,2248239,ELIGARD 7.5MG (leuprolide acetate 7.5 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe) SANOFI-AVENTIS CANADA INC,leuprolide acetate 7.5 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe,NA,9013310,Kit,,"ELIGARD 7.5MG (acétate de leuprolide 7,5 mg par seringue poudre pour solution injectable à libération prolongée avec solution diluante seringue) SANOFI-AVENTIS CANADA INC","acétate de leuprolide 7,5 mg par seringue poudre pour solution injectable à libération prolongée avec solution diluante seringue"
72577,2248240,ELIGARD 22.5MG (leuprolide acetate 22.5 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe) SANOFI-AVENTIS CANADA INC,leuprolide acetate 22.5 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe,NA,9013304,Kit,,"ELIGARD 22.5MG (acétate de leuprolide 22,5 mg par seringue poudre pour solution injectable à libération prolongée avec solution diluante seringue) SANOFI-AVENTIS CANADA INC","acétate de leuprolide 22,5 mg par seringue poudre pour solution injectable à libération prolongée avec solution diluante seringue"
73384,2248999,ELIGARD 30 MG (leuprolide acetate 30 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe) SANOFI-AVENTIS CANADA INC,leuprolide acetate 30 mg per syringe powder for prolonged-release solution for injection with diluent solution syringe,NA,9013307,Kit,,ELIGARD 30 MG (acétate de leuprolide 30 mg par seringue poudre pour solution injectable à libération prolongée avec solution diluante seringue) SANOFI-AVENTIS CANADA INC,acétate de leuprolide 30 mg par seringue poudre pour solution injectable à libération prolongée avec solution diluante seringue
75428,2268892,ELIGARD 45 MG (leuprolide acetate 45 mg per syringe powder for prolonged-release suspension for injection with diluent solution syringe) SANOFI-AVENTIS CANADA INC,leuprolide acetate 45 mg per syringe powder for prolonged-release suspension for injection with diluent solution syringe,NA,9013309,Kit,,ELIGARD 45 MG (acétate de leuprolide 45 mg par seringue poudre pour suspension injectable à libération prolongée avec solution diluante seringue) SANOFI-AVENTIS CANADA INC,acétate de leuprolide 45 mg par seringue poudre pour suspension injectable à libération prolongée avec solution diluante seringue
63321,2239834,LUPRON DEPOT (leuprolide acetate 11.25 mg powder for prolonged-release suspension for injection with diluent solution per syringe) ABBVIE CORPORATION,leuprolide acetate 11.25 mg powder for prolonged-release suspension for injection with diluent solution per syringe,NA,9013303,Kit,,"LUPRON DEPOT (acétate de leuprolide 11,25 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue) ABBVIE CORPORATION","acétate de leuprolide 11,25 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue"
48922,2230248,LUPRON DEPOT (leuprolide acetate 22.5 mg powder for prolonged-release suspension for injection with diluent solution per syringe) ABBVIE CORPORATION,leuprolide acetate 22.5 mg powder for prolonged-release suspension for injection with diluent solution per syringe,NA,9013305,Kit,,"LUPRON DEPOT (acétate de leuprolide 22,5 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue) ABBVIE CORPORATION","acétate de leuprolide 22,5 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue"
13443,0884502,LUPRON DEPOT (leuprolide acetate 3.75 mg powder for prolonged-release suspension for injection with diluent solution per syringe) ABBVIE CORPORATION,leuprolide acetate 3.75 mg powder for prolonged-release suspension for injection with diluent solution per syringe,NA,9013306,Kit,,"LUPRON DEPOT (acétate de leuprolide 3,75 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue) ABBVIE CORPORATION","acétate de leuprolide 3,75 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue"
63320,2239833,LUPRON DEPOT (leuprolide acetate 30 mg powder for prolonged-release suspension for injection with diluent solution per syringe) ABBVIE CORPORATION,leuprolide acetate 30 mg powder for prolonged-release suspension for injection with diluent solution per syringe,NA,9013308,Kit,,LUPRON DEPOT (acétate de leuprolide 30 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue) ABBVIE CORPORATION,acétate de leuprolide 30 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue
10318,0836273,LUPRON DEPOT (leuprolide acetate 7.5 mg powder for prolonged-release suspension for injection with diluent solution per syringe) ABBVIE CORPORATION,leuprolide acetate 7.5 mg powder for prolonged-release suspension for injection with diluent solution per syringe,NA,9013311,Kit,,"LUPRON DEPOT (acétate de leuprolide 7,5 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue) ABBVIE CORPORATION","acétate de leuprolide 7,5 mg poudre pour suspension injectable à libération prolongée avec solution diluante par seringue"
72083,2247790,REPRONEX (menotropins 75 unit per vial powder for solution for injection with diluent solution) FERRING INC,menotropins 75 unit per vial powder for solution for injection with diluent solution,NA,9013224,Kit,,REPRONEX (ménotropines 75 unité par fiole poudre pour solution injectable avec solution diluante) FERRING INC,ménotropines 75 unité par fiole poudre pour solution injectable avec solution diluante
82345,2337819,EXTAVIA (interferon beta-1b 0.3 mg per vial powder for solution for injection with diluent solution syringe) NOVARTIS PHARMACEUTICALS CANADA INC,interferon beta-1b 0.3 mg per vial powder for solution for injection with diluent solution syringe,NA,9013170,Kit,,"EXTAVIA (interféron bêta-1b 0,3 mg par fiole poudre pour solution injectable avec solution diluante seringue) NOVARTIS PHARMACEUTICALS CANADA INC","interféron bêta-1b 0,3 mg par fiole poudre pour solution injectable avec solution diluante seringue"
76872,2283093,MENOPUR (menotropins 75 unit per vial powder for solution for injection with diluent solution) FERRING INC,menotropins 75 unit per vial powder for solution for injection with diluent solution,NA,9013224,Kit,,MENOPUR (ménotropines 75 unité par fiole poudre pour solution injectable avec solution diluante) FERRING INC,ménotropines 75 unité par fiole poudre pour solution injectable avec solution diluante
86911,2383357,FLU RELIEF (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC,acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet,Comb,9013255,MAI Comp,,FLU RELIEF (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) VITA HEALTH PRODUCTS INC,acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral
87328,2387697,FLU COUGH & COLD COMPLETE DAY AND NIGHT (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC,acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet,Comb,9013254,MAI Comp,,FLU COUGH & COLD COMPLETE DAY AND NIGHT (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) VITA HEALTH PRODUCTS INC,acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral
50121,2230845,FLOLAN (epoprostenol (epoprostenol sodium) 0.5 mg per vial powder for solution for injection with diluent solution) GLAXOSMITHKLINE INC,epoprostenol (epoprostenol sodium) 0.5 mg per vial powder for solution for injection with diluent solution,NA,9013283,Kit,,"FLOLAN (époprosténol (époprosténol sodique) 0,5 mg par fiole poudre pour solution injectable avec solution diluante) GLAXOSMITHKLINE INC","époprosténol (époprosténol sodique) 0,5 mg par fiole poudre pour solution injectable avec solution diluante"
50122,2230848,FLOLAN (epoprostenol (epoprostenol sodium) 1.5 mg per vial powder for solution for injection with diluent solution) GLAXOSMITHKLINE INC,epoprostenol (epoprostenol sodium) 1.5 mg per vial powder for solution for injection with diluent solution,NA,9013284,Kit,,"FLOLAN (époprosténol (époprosténol sodique) 1,5 mg par fiole poudre pour solution injectable avec solution diluante) GLAXOSMITHKLINE INC","époprosténol (époprosténol sodique) 1,5 mg par fiole poudre pour solution injectable avec solution diluante"
3374,0471526,DEMULEN 30 (28 DAY PACK) (ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet with lactose oral tablet) PFIZER CANADA ULC,ethinyl estradiol 30 mcg and ethynodiol diacetate 2 mg oral tablet with lactose oral tablet,NA,9013288,Inact Comp,,DEMULEN 30 (28 DAY PACK) (éthinylestradiol 30 mcg et diacétate d'éthynodiol 2 mg comprimé oral avec lactose comprimé oral) PFIZER CANADA ULC,éthinylestradiol 30 mcg et diacétate d'éthynodiol 2 mg comprimé oral avec lactose comprimé oral
86992,2384175,TOTAL COLD & FLU COMBO (acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet) VITA HEALTH PRODUCTS INC,acetaminophen 500 mg and dextromethorphan hydrobromide 15 mg and guaifenesin 100 mg and pseudoephedrine hydrochloride 30 mg oral tablet with acetaminophen 500 mg and diphenhydramine hydrochloride 25 mg and pseudoephedrine hydrochloride 30 mg oral tablet,Comb,9013254,MAI Comp,,TOTAL COLD & FLU COMBO (acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral) VITA HEALTH PRODUCTS INC,acétaminophène 500 mg et bromhydrate de dextrométhorphane 15 mg et guaïfénésine 100 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral avec acétaminophène 500 mg et chlorhydrate de diphenhydramine 25 mg et chlorhydrate de pseudoéphédrine 30 mg comprimé oral
