"DRUG_IDENTIFICATION_NUMBER","formal_description_ntp","ntp_code","formal_description_tm","tm_code"
"02248011","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02248051","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02248171","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02248943","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02248945","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02257521","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02275570","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02285630","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02293226","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02303272","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02304694","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02313413","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02339404","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02353679","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02355264","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02355280","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02371901","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02387964","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02409038","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02421755","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02429713","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02430568","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02438755","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02448513","citalopram (citalopram hydrobromide) 40 mg oral tablet",9002050,"citalopram",9000488
"02146908","clarithromycin 125 mg per 5 ml granules for oral suspension",NA,"clarithromycin",9000490
"02390442","clarithromycin 125 mg per 5 ml granules for oral suspension",NA,"clarithromycin",9000490
"02408988","clarithromycin 125 mg per 5 ml granules for oral suspension",NA,"clarithromycin",9000490
"02244641","clarithromycin 250 mg per 5 ml granules for oral suspension",NA,"clarithromycin",9000490
"02390450","clarithromycin 250 mg per 5 ml granules for oral suspension",NA,"clarithromycin",9000490
"02408996","clarithromycin 250 mg per 5 ml granules for oral suspension",NA,"clarithromycin",9000490
"01984853","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02247573","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02248804","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02248856","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02266539","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02274744","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02324482","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02361426","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02442469","clarithromycin 250 mg oral tablet",9002058,"clarithromycin",9000490
"02126710","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02247574","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02248805","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02248857","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02266547","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02274752","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02324490","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02346532","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02351005","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02361434","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02442485","clarithromycin 500 mg oral tablet",9002060,"clarithromycin",9000490
"02244756","clarithromycin 500 mg prolonged release oral tablet",9002061,"clarithromycin",9000490
"02403196","clarithromycin 500 mg prolonged release oral tablet",9002061,"clarithromycin",9000490
"02413345","clarithromycin 500 mg prolonged release oral tablet",9002061,"clarithromycin",9000490
"00582301","clindamycin (clindamycin phosphate) 1 % cutaneous solution",9002065,"clindamycin",9000491
"02243659","clindamycin (clindamycin phosphate) 1 % cutaneous solution",9002065,"clindamycin",9000491
"02266938","clindamycin (clindamycin phosphate) 1 % cutaneous solution",9002065,"clindamycin",9000491
"02241709","clindamycin (clindamycin hydrochloride) 150 mg oral capsule",9002063,"clindamycin",9000491
"02245232","clindamycin (clindamycin hydrochloride) 150 mg oral capsule",9002063,"clindamycin",9000491
"02248525","clindamycin (clindamycin hydrochloride) 150 mg oral capsule",9002063,"clindamycin",9000491
"02258331","clindamycin (clindamycin hydrochloride) 150 mg oral capsule",9002063,"clindamycin",9000491
"00030570","clindamycin (clindamycin hydrochloride) 150 mg oral capsule",9002063,"clindamycin",9000491
"02400529","clindamycin (clindamycin hydrochloride) 150 mg oral capsule",9002063,"clindamycin",9000491
"02182866","clindamycin (clindamycin hydrochloride) 300 mg oral capsule",9002064,"clindamycin",9000491
"02241710","clindamycin (clindamycin hydrochloride) 300 mg oral capsule",9002064,"clindamycin",9000491
"02245233","clindamycin (clindamycin hydrochloride) 300 mg oral capsule",9002064,"clindamycin",9000491
"02248526","clindamycin (clindamycin hydrochloride) 300 mg oral capsule",9002064,"clindamycin",9000491
"02258358","clindamycin (clindamycin hydrochloride) 300 mg oral capsule",9002064,"clindamycin",9000491
"02400537","clindamycin (clindamycin hydrochloride) 300 mg oral capsule",9002064,"clindamycin",9000491
"02436906","clindamycin hydrochloride 150 mg oral capsule",9002071,"clindamycin",9000491
"02436914","clindamycin hydrochloride 300 mg oral capsule",9002072,"clindamycin",9000491
"02243050","clindamycin (clindamycin phosphate) 1 % pad",9002066,"clindamycin",9000491
"02408511","clindamycin (clindamycin phosphate) 12 mg per ml solution for injection",NA,"clindamycin",9000491
"00260436","clindamycin (clindamycin phosphate) 150 mg per ml solution for injection",NA,"clindamycin",9000491
"02139286","clindamycin (clindamycin phosphate) 150 mg per ml solution for injection",NA,"clindamycin",9000491
"02230535","clindamycin (clindamycin phosphate) 150 mg per ml solution for injection",NA,"clindamycin",9000491
"02230540","clindamycin (clindamycin phosphate) 150 mg per ml solution for injection",NA,"clindamycin",9000491
"02385716","clindamycin (clindamycin phosphate) 150 mg per ml solution for injection",NA,"clindamycin",9000491
"02408538","clindamycin (clindamycin phosphate) 18 mg per ml solution for injection",NA,"clindamycin",9000491
"02060604","clindamycin (clindamycin phosphate) 20 mg per g vaginal cream",9002070,"clindamycin",9000491
"02221799","clobazam 10 mg oral tablet",9002077,"clobazam",9000495
"02238334","clobazam 10 mg oral tablet",9002077,"clobazam",9000495
"02244474","clobazam 10 mg oral tablet",9002077,"clobazam",9000495
"02244638","clobazam 10 mg oral tablet",9002077,"clobazam",9000495
"02248454","clobazam 10 mg oral tablet",9002077,"clobazam",9000495
"01910272","clobetasol propionate 0.05 % cutaneous cream",9002078,"clobetasol",9000496
"02024187","clobetasol propionate 0.05 % cutaneous cream",9002078,"clobetasol",9000496
"02093162","clobetasol propionate 0.05 % cutaneous cream",9002078,"clobetasol",9000496
"02213265","clobetasol propionate 0.05 % cutaneous cream",9002078,"clobetasol",9000496
"02245523","clobetasol propionate 0.05 % cutaneous cream",9002078,"clobetasol",9000496
"02232191","clobetasol propionate 0.05 % per % cutaneous cream",9002084,"clobetasol",9000496
"02309521","clobetasol propionate 0.05 % per w/w cutaneous cream",9002086,"clobetasol",9000496
"02344408","clobetasol propionate 0.05 % cutaneous foam",9002079,"clobetasol",9000496
"02232195","clobetasol propionate 0.05 % cutaneous liquid",9002080,"clobetasol",9000496
"01910280","clobetasol propionate 0.05 % cutaneous ointment",9002081,"clobetasol",9000496
"02026767","clobetasol propionate 0.05 % cutaneous ointment",9002081,"clobetasol",9000496
"02126192","clobetasol propionate 0.05 % cutaneous ointment",9002081,"clobetasol",9000496
"02213273","clobetasol propionate 0.05 % cutaneous ointment",9002081,"clobetasol",9000496
"02245524","clobetasol propionate 0.05 % cutaneous ointment",9002081,"clobetasol",9000496
"02232193","clobetasol propionate 0.05 % per % cutaneous ointment",9002085,"clobetasol",9000496
"02309548","clobetasol propionate 0.05 % per w/w cutaneous ointment",9002087,"clobetasol",9000496
"02213281","clobetasol propionate 0.05 % cutaneous solution",9002082,"clobetasol",9000496
"02245522","clobetasol propionate 0.05 % cutaneous solution",9002082,"clobetasol",9000496
"02299739","clobetasol propionate 0.05 % cutaneous solution",9002082,"clobetasol",9000496
"01910299","clobetasol propionate 0.05 % lotion",9002083,"clobetasol",9000496
"02216213","clobetasol propionate 0.05 % lotion",9002083,"clobetasol",9000496
"02256371","clobetasol propionate 0.05 % shampoo",9002088,"clobetasol",9000496
"02179660","clonazepam 0.25 mg oral tablet",9002099,"clonazepam",9000502
"02442027","clonazepam 0.25 mg oral tablet",9002099,"clonazepam",9000502
"02048701","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02177889","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02207818","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"00382825","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02224100","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02130998","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02145227","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02230366","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02230950","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02233960","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02236948","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02239024","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02242077","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02270641","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02311593","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02442035","clonazepam 0.5 mg oral tablet",9002100,"clonazepam",9000502
"02048728","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02145235","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02230368","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02233982","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02270668","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02311607","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02442043","clonazepam 1 mg oral tablet",9002101,"clonazepam",9000502
"02048736","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02131013","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02177897","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"00382841","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02145243","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02230369","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02230951","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02233985","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02239025","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02242078","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02270676","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02311615","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02442051","clonazepam 2 mg oral tablet",9002102,"clonazepam",9000502
"02248732","clonidine hydrochloride 0.025 mg oral tablet",9002103,"clonidine",9000503
"02304163","clonidine hydrochloride 0.025 mg oral tablet",9002103,"clonidine",9000503
"00868949","clonidine hydrochloride 0.1 mg oral tablet",9002104,"clonidine",9000503
"02046121","clonidine hydrochloride 0.1 mg oral tablet",9002104,"clonidine",9000503
"00259527","clonidine hydrochloride 0.1 mg oral tablet",9002104,"clonidine",9000503
"02247607","clonidine hydrochloride 0.1 mg oral tablet",9002104,"clonidine",9000503
"00868957","clonidine hydrochloride 0.2 mg oral tablet",9002105,"clonidine",9000503
"02046148","clonidine hydrochloride 0.2 mg oral tablet",9002105,"clonidine",9000503
"02247608","clonidine hydrochloride 0.2 mg oral tablet",9002105,"clonidine",9000503
"02330555","clopidogrel (clopidogrel bisulfate) 300 mg oral tablet",9002106,"clopidogrel",9000504
"02388065","clopidogrel (clopidogrel bisulfate) 300 mg oral tablet",9002106,"clopidogrel",9000504
"02398591","clopidogrel (clopidogrel bisulfate) 300 mg oral tablet",9002106,"clopidogrel",9000504
"02238682","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02252767","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02293161","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02303027","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02348004","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02351536","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02359316","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02378507","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02379813","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02385813","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02388529","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02394820","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02400553","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02408910","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02415550","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02416387","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"02422255","clopidogrel (clopidogrel bisulfate) 75 mg oral tablet",9002107,"clopidogrel",9000504
"00894745","clozapine 100 mg oral tablet",9002145,"clozapine",9000509
"02247244","clozapine 100 mg oral tablet",9002145,"clozapine",9000509
"02248035","clozapine 100 mg oral tablet",9002145,"clozapine",9000509
"02305011","clozapine 200 mg oral tablet",9002146,"clozapine",9000509
"00894737","clozapine 25 mg oral tablet",9002147,"clozapine",9000509
"02247243","clozapine 25 mg oral tablet",9002147,"clozapine",9000509
"02248034","clozapine 25 mg oral tablet",9002147,"clozapine",9000509
"02305003","clozapine 50 mg oral tablet",9002148,"clozapine",9000509
"00380571","codeine phosphate 0.2 % per % oral liquid",9002188,"codeine",9000520
"02009889","codeine phosphate 15 mg oral tablet",9002192,"codeine",9000520
"00593435","codeine phosphate 15 mg oral tablet",9002192,"codeine",9000520
"02243978","codeine phosphate 15 mg oral tablet",9002192,"codeine",9000520
"02009757","codeine phosphate 30 mg oral tablet",9002195,"codeine",9000520
"00593451","codeine phosphate 30 mg oral tablet",9002195,"codeine",9000520
"02243979","codeine phosphate 30 mg oral tablet",9002195,"codeine",9000520
"00497282","codeine phosphate 30 mg per ml solution for injection",NA,"codeine",9000520
"00544884","codeine phosphate 30 mg per ml solution for injection",NA,"codeine",9000520
"00497290","codeine phosphate 60 mg per ml solution for injection",NA,"codeine",9000520
"00779474","codeine phosphate 5 mg per ml syrup",NA,"codeine",9000520
"00050024","codeine phosphate 5 mg per ml syrup",NA,"codeine",9000520
"00287873","colchicine 0.6 mg oral tablet",9002199,"colchicine",9000525
"00572349","colchicine 0.6 mg oral tablet",9002199,"colchicine",9000525
"02373823","colchicine 0.6 mg oral tablet",9002199,"colchicine",9000525
"02402181","colchicine 0.6 mg oral tablet",9002199,"colchicine",9000525
"02080052","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
"02177145","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
"02212048","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
"02220644","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
"02231353","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
"02238633","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
"02242079","cyclobenzaprine hydrochloride 10 mg oral tablet",9002245,"cyclobenzaprine",9000535
