"ntp_formal_name","ccdd","n_mp","greater_than_5_AIs","ntp_status_effective_time","ntp_code","en_display","fr_display"
"diltiazem hydrochloride 120 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001083,NA,NA
"diltiazem hydrochloride 180 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001084,NA,NA
"diltiazem hydrochloride 240 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001085,NA,NA
"diltiazem hydrochloride 300 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001086,NA,NA
"diltiazem hydrochloride 360 mg prolonged-release oral tablet",TRUE,1,FALSE,2004-08-13,9001087,NA,NA
"mirtazapine 45 mg oral tablet",TRUE,3,FALSE,2004-08-17,9001088,NA,NA
"ranitidine (ranitidine hydrochloride) 15 mg per mL oral solution",TRUE,2,FALSE,2004-09-08,9001089,NA,NA
"risperidone 25 mg per vial kit",TRUE,1,FALSE,2004-09-08,9001090,NA,NA
"risperidone 25 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2004-09-08,9001091,NA,NA
"risperidone 37.5 mg per vial kit",TRUE,1,FALSE,2004-09-08,9001092,NA,NA
"risperidone 37.5 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2004-09-08,9001093,NA,NA
"risperidone 50 mg per vial kit",TRUE,1,FALSE,2004-09-08,9001094,NA,NA
"risperidone 50 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2004-09-08,9001095,NA,NA
"ethinyl estradiol 2.6 mg and etonogestrel 11.4 mg ring (slow release)",TRUE,1,FALSE,2004-12-02,9001096,NA,NA
"dexamethasone 0.5 mg per 5 mL oral solution",TRUE,1,FALSE,2004-12-06,9001097,NA,NA
"clobetasol propionate 0.05 % shampoo",TRUE,1,FALSE,2004-12-15,9001098,NA,NA
"drospirenone 3 mg and ethinyl estradiol 0.03 mg oral tablet",TRUE,6,FALSE,2004-12-22,9001099,NA,NA
"methylphenidate hydrochloride 27 mg prolonged-release oral tablet",TRUE,4,FALSE,2005-01-06,9001100,NA,NA
"ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and norgestimate 0.18 mg and norgestimate 0.215 mg and norgestimate 0.25 mg oral tablet",TRUE,4,TRUE,2005-01-27,9001101,NA,NA
"escitalopram (escitalopram oxalate) 10 mg oral tablet",TRUE,19,FALSE,2005-02-14,9001102,NA,NA
"escitalopram (escitalopram oxalate) 20 mg oral tablet",TRUE,19,FALSE,2005-02-14,9001103,NA,NA
"atomoxetine (atomoxetine hydrochloride) 10 mg oral capsule",TRUE,8,FALSE,2005-02-24,9001104,NA,NA
"atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule",TRUE,9,FALSE,2005-02-24,9001105,NA,NA
"atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule",TRUE,10,FALSE,2005-03-03,9001106,NA,NA
"atomoxetine (atomoxetine hydrochloride) 40 mg oral capsule",TRUE,10,FALSE,2005-03-03,9001107,NA,NA
"atomoxetine (atomoxetine hydrochloride) 60 mg oral capsule",TRUE,10,FALSE,2005-03-03,9001108,NA,NA
"rosuvastatin (rosuvastatin calcium) 5 mg oral tablet",TRUE,21,FALSE,2005-03-18,9001109,NA,NA
"lithium carbonate 300 mg prolonged-release oral tablet",TRUE,1,FALSE,2005-04-06,9001110,NA,NA
"vitamin d3 (cholecalciferol) 10000 unit oral capsule",TRUE,1,FALSE,2005-04-06,9004038,NA,NA
"valacyclovir (valacyclovir hydrochloride) 1 g oral tablet",TRUE,1,FALSE,2005-05-09,9001111,NA,NA
"mesalazine 800 mg gastro-resistant tablet",TRUE,1,FALSE,2005-06-13,9001112,NA,NA
"alendronic acid (alendronate sodium) 40 mg oral tablet",TRUE,1,FALSE,2005-06-14,9001113,NA,NA
"candesartan cilexetil 4 mg oral tablet",TRUE,12,FALSE,2005-06-28,9001114,NA,NA
"pregabalin 150 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001115,NA,NA
"pregabalin 25 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001116,NA,NA
"pregabalin 300 mg oral capsule",TRUE,12,FALSE,2005-07-18,9001117,NA,NA
"pregabalin 50 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001118,NA,NA
"pregabalin 75 mg oral capsule",TRUE,16,FALSE,2005-07-18,9001119,NA,NA
"metoprolol tartrate 5 mg per 5 mL solution for injection vial",TRUE,1,FALSE,2005-07-20,9001120,NA,NA
"acetaminophen 325 mg and tramadol hydrochloride 37.5 mg oral tablet",TRUE,14,FALSE,2005-07-22,9001121,NA,NA
"fenofibrate 145 mg oral tablet",TRUE,2,FALSE,2005-07-26,9001122,NA,NA
"fenofibrate 48 mg oral tablet",TRUE,2,FALSE,2005-07-26,9001123,NA,NA
"medroxyprogesterone acetate 100 mg oral tablet",TRUE,1,FALSE,2005-08-04,9001124,NA,NA
"sumatriptan (sumatriptan succinate) 25 mg oral tablet",TRUE,6,FALSE,2005-08-24,9001125,NA,NA
"citalopram (citalopram hydrobromide) 10 mg oral tablet",TRUE,20,FALSE,2005-09-10,9001126,NA,NA
"tamsulosin hydrochloride 0.4 mg prolonged-release oral tablet",TRUE,7,FALSE,2005-10-11,9001127,NA,NA
"valsartan 40 mg oral tablet",TRUE,13,FALSE,2005-11-01,9001128,NA,NA
"azithromycin (azithromycin isopropanolate) 250 mg oral tablet",TRUE,1,FALSE,2005-11-02,9001129,NA,NA
"metformin hydrochloride 500 mg prolonged-release oral tablet",TRUE,1,FALSE,2005-11-03,9001130,NA,NA
"insulin detemir 100 unit per mL solution for injection 3 mL cartridge",TRUE,1,FALSE,2005-11-14,9001131,NA,NA
"azithromycin (azithromycin hemiethanolate) 250 mg oral tablet",TRUE,7,FALSE,2005-12-01,9001132,NA,NA
"lansoprazole 30 mg gastro-resistant tablet",TRUE,1,FALSE,2005-12-01,9001133,NA,NA
"hydrochlorothiazide 12.5 mg oral tablet",TRUE,3,FALSE,2005-12-22,9001134,NA,NA
"donepezil hydrochloride 10 mg orodispersible tablet",TRUE,3,FALSE,2006-01-02,9001135,NA,NA
"donepezil hydrochloride 5 mg orodispersible tablet",TRUE,3,FALSE,2006-01-02,9001136,NA,NA
"azithromycin (azithromycin hemiethanolate) 600 mg oral tablet",TRUE,2,FALSE,2006-01-04,9001137,NA,NA
"bupropion hydrochloride 300 mg prolonged-release oral tablet",TRUE,3,FALSE,2006-02-02,9001138,NA,NA
"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 2800 unit oral tablet",TRUE,3,FALSE,2006-03-13,9004135,NA,NA
"pantoprazole (pantoprazole magnesium) 40 mg gastro-resistant tablet",TRUE,4,FALSE,2006-03-15,9001139,NA,NA
"azithromycin (azithromycin hemiethanolate) 100 mg per 5 mL powder for oral suspension",TRUE,2,FALSE,2006-04-19,9001140,NA,NA
"azithromycin (azithromycin hemiethanolate) 200 mg per 5 mL powder for oral suspension",TRUE,2,FALSE,2006-04-19,9001141,NA,NA
"fenofibrate 100 mg oral tablet",TRUE,5,FALSE,2006-04-21,9001142,NA,NA
"insulin glargine 100 unit per mL solution for injection 3 mL cartridge",TRUE,2,FALSE,2006-05-04,9001143,NA,NA
"clotrimazole 1 % and clotrimazole 500 mg per vtab cutaneous cream",TRUE,1,FALSE,2006-05-12,9001144,NA,NA
"clotrimazole 1 % and clotrimazole 500 mg per vtab NA",TRUE,1,FALSE,2006-05-12,9001145,NA,NA
"clotrimazole 1 % and clotrimazole 500 mg per vtab vaginal cream",TRUE,1,FALSE,2006-05-12,9001146,NA,NA
"clotrimazole 1 % and clotrimazole 500 mg per vtab vaginal tablet",TRUE,1,FALSE,2006-05-12,9001147,NA,NA
"clotrimazole 1 % and clotrimazole 200 mg per vtab cutaneous cream",TRUE,1,FALSE,2006-06-02,9001148,NA,NA
"clotrimazole 1 % and clotrimazole 200 mg per vtab NA",TRUE,1,FALSE,2006-06-02,9001149,NA,NA
"clotrimazole 1 % and clotrimazole 200 mg per vtab vaginal cream",TRUE,1,FALSE,2006-06-02,9001150,NA,NA
"clotrimazole 1 % and clotrimazole 200 mg per vtab vaginal tablet",TRUE,1,FALSE,2006-06-02,9001151,NA,NA
"dexamethasone 2 mg oral tablet",TRUE,1,FALSE,2006-06-08,9001152,NA,NA
"sildenafil (sildenafil citrate) 20 mg oral tablet",TRUE,4,FALSE,2006-06-12,9001153,NA,NA
"desogestrel 0.1 mg and desogestrel 0.125 mg and desogestrel 0.15 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg and ethinyl estradiol 0.025 mg oral tablet",TRUE,2,TRUE,2006-06-13,9001154,NA,NA
"digoxin 0.0625 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001155,NA,NA
"digoxin 0.125 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001156,NA,NA
"digoxin 0.25 mg oral tablet",TRUE,2,FALSE,2006-06-22,9001157,NA,NA
"bupropion hydrochloride 100 mg prolonged-release oral tablet",TRUE,5,FALSE,2006-06-23,9001158,NA,NA
"solifenacin succinate 10 mg oral tablet",TRUE,13,FALSE,2006-06-23,9001159,NA,NA
"solifenacin succinate 5 mg oral tablet",TRUE,13,FALSE,2006-06-23,9001160,NA,NA
"fentanyl 100 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001161,NA,NA
"fentanyl 25 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001162,NA,NA
"fentanyl 50 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001163,NA,NA
"fentanyl 75 mcg per hour transdermal patch",TRUE,9,FALSE,2006-07-04,9001164,NA,NA
"methylphenidate hydrochloride 10 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001165,NA,NA
"methylphenidate hydrochloride 15 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001166,NA,NA
"methylphenidate hydrochloride 20 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001167,NA,NA
"methylphenidate hydrochloride 30 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001168,NA,NA
"methylphenidate hydrochloride 40 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001169,NA,NA
"methylphenidate hydrochloride 50 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001170,NA,NA
"methylphenidate hydrochloride 60 mg prolonged-release oral capsule",TRUE,1,FALSE,2006-08-01,9001171,NA,NA
"ramipril 15 mg oral capsule",TRUE,8,FALSE,2006-08-14,9001172,NA,NA
"ciclesonide 100 mcg per actuation pressurised inhalation",TRUE,1,FALSE,2006-09-27,9001173,NA,NA
"ciclesonide 200 mcg per actuation pressurised inhalation",TRUE,1,FALSE,2006-09-27,9001174,NA,NA
"fenofibrate 160 mg oral capsule",TRUE,1,FALSE,2006-11-14,9001175,NA,NA
"hydrochlorothiazide 12.5 mg and ramipril 10 mg oral tablet",TRUE,4,FALSE,2006-11-16,9001176,NA,NA
"hydrochlorothiazide 12.5 mg and ramipril 2.5 mg oral tablet",TRUE,2,FALSE,2006-11-16,9001177,NA,NA
"hydrochlorothiazide 12.5 mg and ramipril 5 mg oral tablet",TRUE,4,FALSE,2006-11-16,9001178,NA,NA
"hydrochlorothiazide 25 mg and ramipril 10 mg oral tablet",TRUE,4,FALSE,2006-11-16,9001179,NA,NA
"hydrochlorothiazide 25 mg and ramipril 5 mg oral tablet",TRUE,3,FALSE,2006-11-16,9001180,NA,NA
"lansoprazole 15 mg gastro-resistant tablet",TRUE,1,FALSE,2006-11-24,9001181,NA,NA
"tramadol hydrochloride 150 mg prolonged-release oral tablet",TRUE,1,FALSE,2006-12-07,9001182,NA,NA
"tramadol hydrochloride 200 mg prolonged-release oral tablet",TRUE,4,FALSE,2006-12-07,9001183,NA,NA
"tramadol hydrochloride 300 mg prolonged-release oral tablet",TRUE,4,FALSE,2006-12-07,9001184,NA,NA
"tramadol hydrochloride 400 mg prolonged-release oral tablet",TRUE,1,FALSE,2006-12-07,9001185,NA,NA
"olanzapine 20 mg orodispersible tablet",TRUE,14,FALSE,2007-01-02,9001186,NA,NA
"valsartan 320 mg oral tablet",TRUE,12,FALSE,2007-02-14,9001187,NA,NA
"tamsulosin hydrochloride 0.4 mg prolonged-release oral capsule",TRUE,3,FALSE,2007-02-21,9001188,NA,NA
"methylphenidate hydrochloride 80 mg prolonged-release oral capsule",TRUE,1,FALSE,2007-03-09,9001189,NA,NA
"ciprofloxacin 10 mg per mL solution for injection",TRUE,1,FALSE,2007-03-12,9001190,NA,NA
"risperidone 0.5 mg orodispersible tablet",TRUE,2,FALSE,2007-03-13,9001191,NA,NA
"risperidone 1 mg orodispersible tablet",TRUE,2,FALSE,2007-03-13,9001192,NA,NA
"risperidone 2 mg orodispersible tablet",TRUE,2,FALSE,2007-03-13,9001193,NA,NA
"amiodarone hydrochloride 100 mg oral tablet",TRUE,1,FALSE,2007-04-03,9001194,NA,NA
"cyproterone acetate 2 mg and ethinyl estradiol 0.035 mg oral tablet",TRUE,4,FALSE,2007-04-03,9001195,NA,NA
"pantoprazole (pantoprazole sodium) 40 mg per vial powder for solution for injection",TRUE,4,FALSE,2007-04-03,9001196,NA,NA
"varenicline (varenicline tartrate) 0.5 mg oral tablet",TRUE,1,FALSE,2007-04-11,9001197,NA,NA
"varenicline (varenicline tartrate) 1 mg oral tablet",TRUE,1,FALSE,2007-04-11,9001198,NA,NA
"olanzapine 20 mg oral tablet",TRUE,6,FALSE,2007-04-30,9001199,NA,NA
"paroxetine (paroxetine hydrochloride) 40 mg oral tablet",TRUE,1,FALSE,2007-05-03,9001200,NA,NA
"ramipril 10 mg oral tablet",TRUE,1,FALSE,2007-07-05,9001201,NA,NA
"ramipril 1.25 mg oral tablet",TRUE,1,FALSE,2007-07-05,9001202,NA,NA
"ramipril 2.5 mg oral tablet",TRUE,1,FALSE,2007-07-05,9001203,NA,NA
"ramipril 5 mg oral tablet",TRUE,1,FALSE,2007-07-05,9001204,NA,NA
"mesalazine 1.2 g modified-release oral tablet",TRUE,1,FALSE,2007-07-27,9001205,NA,NA
"ethinyl estradiol 0.03 mg and levonorgestrel 0.15 mg oral tablet",TRUE,4,FALSE,2007-08-14,9001206,NA,NA
"tramadol hydrochloride 100 mg prolonged-release oral tablet",TRUE,4,FALSE,2007-08-14,9001207,NA,NA
"hydrochlorothiazide 12.5 mg and losartan potassium 100 mg oral tablet",TRUE,12,FALSE,2007-09-10,9001208,NA,NA
"omeprazole 10 mg gastro-resistant capsule",TRUE,3,FALSE,2007-09-14,9001209,NA,NA
"insulin glargine 100 unit per mL solution for injection 3 mL pen",TRUE,2,FALSE,2007-09-24,9001210,NA,NA
"quetiapine (quetiapine fumarate) 200 mg prolonged-release oral tablet",TRUE,5,FALSE,2007-09-27,9001211,NA,NA
"quetiapine (quetiapine fumarate) 300 mg prolonged-release oral tablet",TRUE,5,FALSE,2007-09-27,9001212,NA,NA
"quetiapine (quetiapine fumarate) 400 mg prolonged-release oral tablet",TRUE,5,FALSE,2007-09-27,9001213,NA,NA
"quetiapine (quetiapine fumarate) 50 mg prolonged-release oral tablet",TRUE,5,FALSE,2007-09-27,9001214,NA,NA
"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg kit",TRUE,1,FALSE,2007-10-02,9001215,NA,NA
"varenicline (varenicline tartrate) 0.5 mg and varenicline (varenicline tartrate) 1 mg oral tablet",TRUE,1,FALSE,2007-10-02,9001216,NA,NA
"enalapril sodium 2 mg oral tablet",TRUE,8,FALSE,2007-10-17,9001217,NA,NA
"enalapril sodium (enalapril maleate) 16 mg oral tablet",TRUE,1,FALSE,2007-10-17,9001218,NA,NA
"enalapril sodium (enalapril maleate) 2 mg oral tablet",TRUE,1,FALSE,2007-10-17,9001219,NA,NA
"enalapril sodium (enalapril maleate) 4 mg oral tablet",TRUE,1,FALSE,2007-10-17,9001220,NA,NA
"enalapril sodium (enalapril maleate) 8 mg oral tablet",TRUE,1,FALSE,2007-10-17,9001221,NA,NA
"fluticasone furoate 27.5 mcg per actuation nasal spray",TRUE,1,FALSE,2007-10-22,9001222,NA,NA
"risperidone 12.5 mg per vial kit",TRUE,1,FALSE,2007-10-24,9001223,NA,NA
"risperidone 12.5 mg per vial powder for prolonged-release suspension for injection",TRUE,1,FALSE,2007-10-24,9001224,NA,NA
"citalopram (citalopram hydrobromide) 30 mg oral tablet",TRUE,1,FALSE,2007-10-31,9001225,NA,NA
"buprenorphine (buprenorphine hydrochloride) 2 mg and naloxone (naloxone hydrochloride) 0.5 mg sublingual tablet",TRUE,3,FALSE,2007-11-26,9001226,NA,NA
"buprenorphine (buprenorphine hydrochloride) 8 mg and naloxone (naloxone hydrochloride) 2 mg sublingual tablet",TRUE,3,FALSE,2007-11-26,9001227,NA,NA
"rivastigmine 18 mg per 10 sq cm transdermal patch",TRUE,3,FALSE,2007-12-12,9001228,NA,NA
"rivastigmine 9 mg per 5 sq cm transdermal patch",TRUE,3,FALSE,2007-12-12,9001229,NA,NA
"metronidazole 1 % cutaneous gel",TRUE,1,FALSE,2007-12-20,9001230,NA,NA
"esomeprazole (esomeprazole magnesium) 10 mg per pck gastro-resistant granules for oral suspension",TRUE,1,FALSE,2008-01-02,9001231,NA,NA
"sitagliptin (sitagliptin phosphate) 100 mg oral tablet",TRUE,1,FALSE,2008-01-02,9001232,NA,NA
"metformin hydrochloride 1000 mg prolonged-release oral tablet",TRUE,1,FALSE,2008-01-08,9001233,NA,NA
"duloxetine (duloxetine hydrochloride) 30 mg gastro-resistant capsule",TRUE,14,FALSE,2008-01-18,9001234,NA,NA
"duloxetine (duloxetine hydrochloride) 60 mg gastro-resistant capsule",TRUE,14,FALSE,2008-01-18,9001235,NA,NA
"tadalafil 2.5 mg oral tablet",TRUE,11,FALSE,2008-01-18,9001236,NA,NA
"tadalafil 5 mg oral tablet",TRUE,14,FALSE,2008-01-18,9001237,NA,NA
"clozapine 200 mg oral tablet",TRUE,2,FALSE,2008-02-05,9001238,NA,NA
"clozapine 50 mg oral tablet",TRUE,2,FALSE,2008-02-05,9001239,NA,NA
"ciprofloxacin 2 mg per mL solution for injection",TRUE,4,FALSE,2008-03-27,9001240,NA,NA
"tacrolimus 0.5 mg prolonged-release oral capsule",TRUE,1,FALSE,2008-04-09,9001241,NA,NA
"tacrolimus 1 mg prolonged-release oral capsule",TRUE,1,FALSE,2008-04-09,9001242,NA,NA
"tacrolimus 5 mg prolonged-release oral capsule",TRUE,1,FALSE,2008-04-09,9001243,NA,NA
"ciclesonide 50 mcg per actuation nasal spray",TRUE,1,FALSE,2008-04-10,9001244,NA,NA
"hydrochlorothiazide 12.5 mg and valsartan 320 mg oral tablet",TRUE,7,FALSE,2008-05-12,9001245,NA,NA
"hydrochlorothiazide 25 mg and valsartan 320 mg oral tablet",TRUE,7,FALSE,2008-05-12,9001246,NA,NA
"ciprofloxacin (ciprofloxacin lactate) 0.2 % solution for injection",TRUE,1,FALSE,2008-05-16,9001247,NA,NA
"topiramate 50 mg oral tablet",TRUE,1,FALSE,2008-06-17,9001248,NA,NA
"fentanyl 12 mcg per hour transdermal patch",TRUE,8,FALSE,2008-06-27,9001249,NA,NA
"dabigatran etexilate (dabigatran etexilate mesilate) 110 mg oral capsule",TRUE,1,FALSE,2008-07-03,9001250,NA,NA
"dabigatran etexilate (dabigatran etexilate mesilate) 75 mg oral capsule",TRUE,1,FALSE,2008-07-03,9001251,NA,NA
"pramipexole dihydrochloride 0.125 mg oral tablet",TRUE,2,FALSE,2008-07-09,9001252,NA,NA
"candesartan cilexetil 32 mg oral tablet",TRUE,15,FALSE,2008-07-17,9001253,NA,NA
"minocycline (minocycline hydrochloride) 1 mg per 4 mg prolonged-release periodontal powder",TRUE,1,FALSE,2008-07-27,9001254,NA,NA
"diclofenac diethylamine 1.16 % cutaneous gel",TRUE,2,FALSE,2008-09-02,9001255,NA,NA
"quetiapine (quetiapine fumarate) 150 mg oral tablet",TRUE,3,FALSE,2008-09-04,9001256,NA,NA
"rivaroxaban 10 mg oral tablet",TRUE,1,FALSE,2008-09-16,9001257,NA,NA
"alendronic acid (alendronate sodium) 70 mg and vitamin d3 (cholecalciferol) 5600 unit oral tablet",TRUE,4,FALSE,2008-09-17,9004459,NA,NA
"carbidopa 5 mg per mL and levodopa 20 mg per mL intestinal gel",TRUE,1,FALSE,2008-11-10,9001258,NA,NA
"travoprost 0.004 % ophthalmic drops",TRUE,4,FALSE,2008-11-10,9001259,NA,NA
"risedronate sodium 150 mg oral tablet",TRUE,6,FALSE,2008-12-01,9001260,NA,NA
"hydrochlorothiazide 25 mg and telmisartan 80 mg oral tablet",TRUE,11,FALSE,2008-12-02,9001261,NA,NA
"hydrochlorothiazide 12.5 mg and olmesartan medoxomil 20 mg oral tablet",TRUE,4,FALSE,2008-12-22,9001262,NA,NA
"hydrochlorothiazide 12.5 mg and olmesartan medoxomil 40 mg oral tablet",TRUE,4,FALSE,2008-12-22,9001263,NA,NA
"hydrochlorothiazide 25 mg and olmesartan medoxomil 40 mg oral tablet",TRUE,4,FALSE,2008-12-22,9001264,NA,NA
"olmesartan medoxomil 20 mg oral tablet",TRUE,7,FALSE,2008-12-22,9001265,NA,NA
"olmesartan medoxomil 40 mg oral tablet",TRUE,7,FALSE,2008-12-22,9001266,NA,NA
"drospirenone 3 mg and ethinyl estradiol 0.02 mg oral tablet",TRUE,2,FALSE,2009-01-06,9001267,NA,NA
"methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe",TRUE,1,FALSE,2009-01-26,9001268,NA,NA
"methotrexate (methotrexate sodium) 15 mg per 1.5 mL solution for injection 1.5 mL syringe",TRUE,1,FALSE,2009-01-26,9001269,NA,NA
"methotrexate (methotrexate sodium) 7.5 mg per 0.75 mL solution for injection 0.75 mL syringe",TRUE,1,FALSE,2009-01-26,9001270,NA,NA
"desvenlafaxine (desvenlafaxine succinate) 50 mg prolonged-release oral tablet",TRUE,1,FALSE,2009-03-05,9001271,NA,NA
"desvenlafaxine (desvenlafaxine succinate) 100 mg prolonged-release oral tablet",TRUE,1,FALSE,2009-03-06,9001272,NA,NA
"quetiapine (quetiapine fumarate) 150 mg prolonged-release oral tablet",TRUE,5,FALSE,2009-04-14,9001273,NA,NA
"indapamide 2.5 mg and perindopril erbumine 8 mg oral tablet",TRUE,1,FALSE,2009-05-07,9001274,NA,NA
"naproxen sodium 220 mg oral tablet",TRUE,5,FALSE,2009-06-15,9001275,NA,NA
"bimatoprost 0.01 % ophthalmic drops",TRUE,1,FALSE,2009-06-16,9001276,NA,NA
"amlodipine (amlodipine besylate) 2.5 mg oral tablet",TRUE,14,FALSE,2009-07-15,9001277,NA,NA
"lisdexamfetamine dimesylate 30 mg oral capsule",TRUE,1,FALSE,2009-08-04,9001278,NA,NA
"lisdexamfetamine dimesylate 50 mg oral capsule",TRUE,1,FALSE,2009-08-04,9001279,NA,NA
"azithromycin 200 mg per 5 mL powder for oral suspension",TRUE,3,FALSE,2009-09-08,9001280,NA,NA
"enalapril sodium 32 mg oral tablet",TRUE,1,FALSE,2009-09-15,9001281,NA,NA
"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet",TRUE,5,FALSE,2009-09-28,9001282,NA,NA
"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet",TRUE,4,FALSE,2009-09-28,9001283,NA,NA
"aripiprazole 10 mg oral tablet",TRUE,1,FALSE,2009-09-30,9001284,NA,NA
"aripiprazole 15 mg oral tablet",TRUE,1,FALSE,2009-09-30,9001285,NA,NA
"aripiprazole 20 mg oral tablet",TRUE,1,FALSE,2009-09-30,9001286,NA,NA
"aripiprazole 2 mg oral tablet",TRUE,1,FALSE,2009-09-30,9001287,NA,NA
"aripiprazole 30 mg oral tablet",TRUE,1,FALSE,2009-09-30,9001288,NA,NA
"aripiprazole 5 mg oral tablet",TRUE,1,FALSE,2009-09-30,9001289,NA,NA
"clopidogrel (clopidogrel bisulfate) 300 mg oral tablet",TRUE,3,FALSE,2009-09-30,9001290,NA,NA
"metformin hydrochloride 1000 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",TRUE,1,FALSE,2009-10-08,9001291,NA,NA
"metformin hydrochloride 500 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",TRUE,1,FALSE,2009-10-08,9001292,NA,NA
"metformin hydrochloride 850 mg and sitagliptin (sitagliptin phosphate) 50 mg oral tablet",TRUE,1,FALSE,2009-10-08,9001293,NA,NA
"testosterone undecanoate 40 mg oral capsule",TRUE,2,FALSE,2009-10-08,9001294,NA,NA
"azithromycin (azithromycin hydrogen citrate) 500 mg per vial powder for solution for injection",TRUE,1,FALSE,2009-10-14,9001295,NA,NA
"saxagliptin (saxagliptin hydrochloride) 5 mg oral tablet",TRUE,1,FALSE,2009-10-29,9001296,NA,NA
"pregabalin 225 mg oral capsule",TRUE,6,FALSE,2009-11-18,9001297,NA,NA
"epinephrine 0.15 mg per 0.3 mL solution for injection 0.3 mL syringe",TRUE,1,FALSE,2009-11-23,9001298,NA,NA
"epinephrine 0.3 mg per 0.3 mL solution for injection 0.3 mL syringe",TRUE,1,FALSE,2009-11-23,9001299,NA,NA
"progesterone 100 mg effervescent vaginal tablet",TRUE,1,FALSE,2009-11-30,9001300,NA,NA
"mometasone furoate 0.1 % cutaneous solution",TRUE,1,FALSE,2009-12-01,9001301,NA,NA
"atomoxetine (atomoxetine hydrochloride) 80 mg oral capsule",TRUE,5,FALSE,2009-12-16,9001302,NA,NA
"atomoxetine (atomoxetine hydrochloride) 100 mg oral capsule",TRUE,5,FALSE,2010-01-08,9001303,NA,NA
"hydromorphone hydrochloride 16 mg prolonged-release oral tablet",TRUE,1,FALSE,2010-03-04,9001304,NA,NA
"hydromorphone hydrochloride 32 mg prolonged-release oral tablet",TRUE,1,FALSE,2010-03-04,9001305,NA,NA
"hydromorphone hydrochloride 4 mg prolonged-release oral tablet",TRUE,1,FALSE,2010-03-04,9001306,NA,NA
"hydromorphone hydrochloride 8 mg prolonged-release oral tablet",TRUE,1,FALSE,2010-03-04,9001307,NA,NA
"tacrolimus 3 mg prolonged-release oral capsule",TRUE,1,FALSE,2010-04-05,9001308,NA,NA
