"ccdd","tm_code","tm_formal_name","ntp_code","ntp_formal_name","mp_code","mp_formal_name"
FALSE,NA,"dimethicone and menthol",9003415,"dimethicone 5 % and menthol 0.5 % lotion","02237563","GOLD BOND EXTRA STRENGTH MEDICATED BODY LOTION (dimethicone 5 % and menthol 0.5 % lotion) SANOFI CONSUMER HEALTH INC SANOFI SANTE GRAND PUBLIC INC"
FALSE,NA,"acetaminophen and codeine and methocarbamol",9002403,"acetaminophen 325 mg and codeine phosphate 8 mg and methocarbamol 400 mg oral tablet","02237578","SPASMHALT-8 (acetaminophen 325 mg and codeine phosphate 8 mg and methocarbamol 400 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
TRUE,8000121,"atenolol",9000286,"atenolol 50 mg oral tablet","02237600","PMS-ATENOLOL (atenolol 50 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000121,"atenolol",9000285,"atenolol 100 mg oral tablet","02237601","PMS-ATENOLOL (atenolol 100 mg oral tablet) PHARMASCIENCE INC"
FALSE,NA,"phenobarbital",9001616,"phenobarbital 5 mg per mL oral solution","00645575","PHENOBARB ELIXIR (phenobarbital 5 mg per mL oral solution) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
TRUE,8000123,"nifedipine",9000623,"nifedipine 20 mg prolonged-release oral tablet","02237618","ADALAT XL - SRT 20MG (nifedipine 20 mg prolonged-release oral tablet) BAYER INC"
FALSE,NA,"loxapine (loxapine succinate)",9003105,"loxapine (loxapine succinate) 5 mg oral tablet","02237651","APO-LOXAPINE (loxapine (loxapine succinate) 5 mg oral tablet) APOTEX INC"
FALSE,NA,"loxapine (loxapine succinate)",9003239,"loxapine (loxapine succinate) 10 mg oral tablet","02237652","APO-LOXAPINE (loxapine (loxapine succinate) 10 mg oral tablet) APOTEX INC"
FALSE,NA,"loxapine (loxapine succinate)",9003116,"loxapine (loxapine succinate) 25 mg oral tablet","02237653","APO-LOXAPINE (loxapine (loxapine succinate) 25 mg oral tablet) APOTEX INC"
FALSE,NA,"loxapine (loxapine succinate)",9003240,"loxapine (loxapine succinate) 50 mg oral tablet","02237654","APO-LOXAPINE (loxapine (loxapine succinate) 50 mg oral tablet) APOTEX INC"
FALSE,NA,"cyclosporine",9003317,"cyclosporine 10 mg oral capsule","02237671","NEORAL 10MG (cyclosporine 10 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC"
FALSE,NA,"norfloxacin",9003268,"norfloxacin 400 mg oral tablet","02237682","TEVA-NORFLOXACIN (norfloxacin 400 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"simethicone",9003321,"simethicone 180 mg oral capsule","02237698","ULTRA STRENGTH PHAZYME 180MG SOFTGELS (simethicone 180 mg oral capsule) C B FLEET COMPANY INC"
FALSE,NA,"ticlopidine hydrochloride",9003242,"ticlopidine hydrochloride 250 mg oral tablet","02237701","APO-TICLOPIDINE TABLETS (ticlopidine hydrochloride 250 mg oral tablet) APOTEX INC"
TRUE,8000110,"acebutolol",9000241,"acebutolol (acebutolol hydrochloride) 100 mg oral tablet","02237721","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000110,"acebutolol",9000242,"acebutolol (acebutolol hydrochloride) 200 mg oral tablet","02237722","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000110,"acebutolol",9000552,"acebutolol (acebutolol hydrochloride) 400 mg oral tablet","02237723","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 400 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
FALSE,NA,"acetylsalicylic acid",9003295,"acetylsalicylic acid 81 mg gastro-resistant tablet","02237726","ASPIRIN 81MG (acetylsalicylic acid 81 mg gastro-resistant tablet) BAYER INC CONSUMER CARE"
FALSE,NA,"cefaclor",9003049,"cefaclor 250 mg oral capsule","02237729","CEFACLOR CAPSULES (cefaclor 250 mg oral capsule) IVAX PHARMACEUTICALS INCORPORATED"
FALSE,NA,"cefaclor",9003050,"cefaclor 500 mg oral capsule","02237730","CEFACLOR CAPSULES (cefaclor 500 mg oral capsule) IVAX PHARMACEUTICALS INCORPORATED"
FALSE,NA,"loratadine",9003251,"loratadine 10 mg orodispersible tablet","02237734","CLARITIN RAPID DISSOLVE (loratadine 10 mg orodispersible tablet) BAYER INC CONSUMER CARE"
FALSE,NA,"mitomycin",9003266,"mitomycin 5 mg per vial powder for solution for injection","02237745","MITOMYCIN FOR INJECTION USP (mitomycin 5 mg per vial powder for solution for injection) HOSPIRA HEALTHCARE CORPORATION"
FALSE,NA,"benoxinate hydrochloride and fluorescein sodium",9002983,"benoxinate hydrochloride 0.4 % and fluorescein sodium 0.25 % ophthalmic drops","02237775","FLUORESCEIN SODIUM & BENOXINATE HYDROCHLORIDE OPHTALMIC SOLUTION, USP (benoxinate hydrochloride 0.4 % and fluorescein sodium 0.25 % ophthalmic drops) BAUSCH & LOMB INC"
FALSE,NA,"diphenhydramine hydrochloride",9001841,"diphenhydramine hydrochloride 25 mg oral tablet","02237788","DORMIPHEN COMPRIME (diphenhydramine hydrochloride 25 mg oral tablet) LABORATOIRE LALCO INC."
FALSE,NA,"diphenhydramine hydrochloride",9001939,"diphenhydramine hydrochloride 50 mg oral tablet","02237789","DORMIPHEN EXTRA-FORT COMPRIME (diphenhydramine hydrochloride 50 mg oral tablet) LABORATOIRE LALCO INC."
TRUE,8000124,"verapamil",9000310,"verapamil hydrochloride 240 mg prolonged-release oral tablet","02237791","PMS-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) PHARMASCIENCE INC"
FALSE,NA,"hepatitis a vaccine, inactivated",9003381,"hepatitis a vaccine, inactivated 160 unit per 0.5 mL suspension for injection","02237792","AVAXIM (hepatitis a vaccine, inactivated 160 unit per 0.5 mL suspension for injection) SANOFI PASTEUR LIMITED"
FALSE,NA,"antithrombin iii (human) and water",9003395,"antithrombin iii (human) 1100 unit per vial and water 20 mL per vial NA","02237810","ANTITHROMBIN III NF (antithrombin iii (human) 1100 unit per vial and water 20 mL per vial NA) BAXALTA CANADA CORPORATION"
FALSE,NA,"antithrombin iii (human) and water",9003396,"antithrombin iii (human) 1100 unit per vial and water 20 mL per vial powder for solution for injection","02237810","ANTITHROMBIN III NF (antithrombin iii (human) 1100 unit per vial and water 20 mL per vial powder for solution for injection) BAXALTA CANADA CORPORATION"
FALSE,NA,"antithrombin iii (human) and water",9003397,"antithrombin iii (human) 550 unit per vial and water 10 mL per vial NA","02237811","ANTITHROMBIN III NF (antithrombin iii (human) 550 unit per vial and water 10 mL per vial NA) BAXALTA CANADA CORPORATION"
FALSE,NA,"antithrombin iii (human) and water",9003398,"antithrombin iii (human) 550 unit per vial and water 10 mL per vial powder for solution for injection","02237811","ANTITHROMBIN III NF (antithrombin iii (human) 550 unit per vial and water 10 mL per vial powder for solution for injection) BAXALTA CANADA CORPORATION"
TRUE,8000128,"fluoxetine",9000469,"fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule","02237813","MYLAN-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 10 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
TRUE,8000128,"fluoxetine",9000325,"fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule","02237814","MYLAN-FLUOXETINE (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
FALSE,NA,"NA",9001720,"NA 10000 unit per vial powder for solution for injection","02237815","ERWINASE (NA powder for solution for injection) JAZZ PHARMACEUTICALS FRANCE SAS"
FALSE,NA,"naratriptan (naratriptan hydrochloride)",9003252,"naratriptan (naratriptan hydrochloride) 1 mg oral tablet","02237820","AMERGE (naratriptan (naratriptan hydrochloride) 1 mg oral tablet) GLAXOSMITHKLINE INC"
FALSE,NA,"naratriptan (naratriptan hydrochloride)",9003253,"naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet","02237821","AMERGE (naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet) GLAXOSMITHKLINE INC"
TRUE,8000257,"bupropion",9000798,"bupropion hydrochloride 150 mg prolonged-release oral tablet","02237825","WELLBUTRIN SR (bupropion hydrochloride 150 mg prolonged-release oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C."
FALSE,NA,"mefenamic acid",9001621,"mefenamic acid 250 mg oral capsule","02237826","DOM-MEFENAMIC ACID (mefenamic acid 250 mg oral capsule) DOMINION PHARMACAL"
TRUE,8000053,"betamethasone (base)",9001611,"betamethasone acetate 3 mg per mL and betamethasone (betamethasone sodium phosphate) 3 mg per mL suspension for injection","02237835","BETAJECT (betamethasone acetate 3 mg per mL and betamethasone (betamethasone 21-disodium phosphate) 3 mg per mL suspension for injection) SANDOZ CANADA INCORPORATED"
FALSE,NA,"oxygen",9002079,"oxygen 99 % medicinal gas","02237847","OXYGEN USP (oxygen 99 % medicinal gas) INH-ALLAIRE INC."
FALSE,NA,"desmopressin acetate",9003335,"desmopressin acetate 150 mcg per actuation nasal spray","02237860","OCTOSTIM SPRAY (desmopressin acetate 150 mcg per actuation nasal spray) FERRING INC"
TRUE,8000110,"acebutolol",9000241,"acebutolol (acebutolol hydrochloride) 100 mg oral tablet","02237885","MYLAN-ACEBUTOLOL (TYPE S) (acebutolol (acebutolol hydrochloride) 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000110,"acebutolol",9000242,"acebutolol (acebutolol hydrochloride) 200 mg oral tablet","02237886","MYLAN-ACEBUTOLOL (TYPE S) (acebutolol (acebutolol hydrochloride) 200 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000110,"acebutolol",9000552,"acebutolol (acebutolol hydrochloride) 400 mg oral tablet","02237887","MYLAN-ACEBUTOLOL (TYPE S) (acebutolol (acebutolol hydrochloride) 400 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000032,"carbamazepine",9000288,"carbamazepine 200 mg prolonged-release oral tablet","02237907","TARO-CARBAMAZEPINE CR 200 MG (carbamazepine 200 mg prolonged-release oral tablet) TARO PHARMACEUTICALS INC"
TRUE,8000032,"carbamazepine",9000289,"carbamazepine 400 mg prolonged-release oral tablet","02237908","TARO-CARBAMAZEPINE CR 400 MG (carbamazepine 400 mg prolonged-release oral tablet) TARO PHARMACEUTICALS INC"
TRUE,8000124,"verapamil",9000341,"verapamil hydrochloride 80 mg oral tablet","02237921","MYLAN-VERAPAMIL (verapamil hydrochloride 80 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000124,"verapamil",9000340,"verapamil hydrochloride 120 mg oral tablet","02237922","MYLAN-VERAPAMIL (verapamil hydrochloride 120 mg oral tablet) MYLAN PHARMACEUTICALS ULC"
TRUE,8000259,"irbesartan",9000802,"irbesartan 75 mg oral tablet","02237923","AVAPRO (irbesartan 75 mg oral tablet) SANOFI-AVENTIS CANADA INC"
TRUE,8000259,"irbesartan",9000805,"irbesartan 150 mg oral tablet","02237924","AVAPRO (irbesartan 150 mg oral tablet) SANOFI-AVENTIS CANADA INC"
TRUE,8000071,"morphine",9000231,"morphine sulfate 20 mg suppository","00596965","STATEX SUPPOSITORIES 20MG (morphine sulfate 20 mg suppository) PALADIN LABS INC"
TRUE,8000259,"irbesartan",9000806,"irbesartan 300 mg oral tablet","02237925","AVAPRO (irbesartan 300 mg oral tablet) SANOFI-AVENTIS CANADA INC"
TRUE,8000005,"phenytoin (base)",9000009,"phenytoin 125 mg per 5 mL oral suspension","00023450","DILANTIN-125 SUSPENSION (phenytoin 125 mg per 5 mL oral suspension) PFIZER CANADA INC"
FALSE,NA,"pyrazinamide",9001706,"pyrazinamide 500 mg oral tablet","00618810","PDP-PYRAZINAMIDE (pyrazinamide 500 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"
TRUE,8000071,"morphine",9000211,"morphine sulfate 20 mg per mL oral drops","00621935","STATEX DROPS 20MG/ML (morphine sulfate 20 mg per mL oral drops) PALADIN LABS INC"
FALSE,NA,"avobenzone and octinoxate",9003262,"avobenzone 2 g per 100 g and octinoxate 6 g per 100 g cutaneous emulsion","02237948","LAIT AUTO-BRONZANT SPF 6 (avobenzone 2 g per 100 g and octinoxate 6 g per 100 g cutaneous emulsion) LABORATOIRES CLARINS"
TRUE,8000071,"morphine",9000230,"morphine sulfate 10 mg suppository","00632201","STATEX-SUPPOSITORIES 10MG (morphine sulfate 10 mg suppository) PALADIN LABS INC"
TRUE,8000071,"morphine",9000212,"morphine sulfate 5 mg per mL syrup","00591475","STATEX SYRUP 5MG/ML (morphine sulfate 5 mg per mL syrup) PALADIN LABS INC"
FALSE,NA,"somatropin",9003426,"somatropin 5 mg per vial powder for solution for injection","02237971","SAIZEN (somatropin 5 mg per vial powder for solution for injection) EMD SERONO A DIVISION OF EMD INC CANADA"
TRUE,8000071,"morphine",9000210,"morphine sulfate 1 mg per mL syrup","00591467","STATEX SYRUP 1MG/ML (morphine sulfate 1 mg per mL syrup) PALADIN LABS INC"
TRUE,8000109,"lorazepam",9000225,"lorazepam 1 mg oral tablet","00637742","TEVA-LORAZEPAM (lorazepam 1 mg oral tablet) TEVA CANADA LIMITED"
TRUE,8000109,"lorazepam",9000226,"lorazepam 2 mg oral tablet","00637750","TEVA-LORAZEPAM (lorazepam 2 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"acetaminophen and methocarbamol",9002511,"acetaminophen 325 mg and methocarbamol 400 mg oral tablet","02237995","MUSCLE AND BACK PAIN RELIEF (acetaminophen 325 mg and methocarbamol 400 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"triclosan",9003394,"triclosan 0.2 % cutaneous liquid","02238001","ORASOFT 3 (triclosan 0.2 % cutaneous liquid) MEGA-LAB MANUFACTURING CO LTD"
FALSE,NA,"benzocaine and hydrocortisone and zinc sulfate",9003256,"benzocaine 10 % and hydrocortisone acetate 1 % and zinc sulfate 0.5 % rectal ointment","00662461","RECTOGEL HC (benzocaine 10 % and hydrocortisone acetate 1 % and zinc sulfate 0.5 % rectal ointment) LABORATOIRE RIVA INC"
FALSE,NA,"pindolol",9001815,"pindolol 10 mg oral tablet","02238046","DOM-PINDOLOL (pindolol 10 mg oral tablet) DOMINION PHARMACAL"
FALSE,NA,"pindolol",9001816,"pindolol 15 mg oral tablet","02238047","DOM-PINDOLOL (pindolol 15 mg oral tablet) DOMINION PHARMACAL"
TRUE,8000221,"valproic acid",9000639,"valproic acid 250 mg oral capsule","02238048","APO-VALPROIC (valproic acid 250 mg oral capsule) APOTEX INC"
FALSE,NA,"loperamide hydrochloride",9002841,"loperamide hydrochloride 2 mg oral tablet","02238052","LOPERAMIDE (loperamide hydrochloride 2 mg oral tablet) LABORATOIRES TRIANON INC"
FALSE,NA,"camphor and glycol salicylate and l-menthol",9003693,"camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and l-menthol 1 g per 100 g plaster","02238054","SALONPAS GEL-PATCH (camphor 0.3 g per 100 g and glycol salicylate 1.25 g per 100 g and l-menthol 1 g per 100 g plaster) HISAMITSU PHARMACEUTICAL CO., INC."
FALSE,NA,"trandolapril and verapamil",9003734,"trandolapril 4 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet","02238097","TARKA (trandolapril 4 mg and verapamil hydrochloride 240 mg prolonged-release oral tablet) BGP PHARMA ULC"
TRUE,8000139,"gliclazide",9000357,"gliclazide 80 mg oral tablet","02238103","TEVA-GLICLAZIDE (gliclazide 80 mg oral tablet) TEVA CANADA LIMITED"
FALSE,NA,"ethacrynic acid (ethacrynate sodium)",9001637,"ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection","00268313","SODIUM EDECRIN (ethacrynic acid (ethacrynate sodium) 50 mg per vial powder for solution for injection) VALEANT CANADA LP/VALEANT CANADA S.E.C."
FALSE,NA,"atovaquone and proguanil hydrochloride",9003275,"atovaquone 250 mg and proguanil hydrochloride 100 mg oral tablet","02238151","MALARONE (atovaquone 250 mg and proguanil hydrochloride 100 mg oral tablet) GLAXOSMITHKLINE INC"
FALSE,NA,"bisacodyl",9002344,"bisacodyl 5 mg oral tablet","02238155","CODULAX TABLETS (bisacodyl 5 mg oral tablet) TANTA PHARMACEUTICALS INC"
TRUE,8000048,"diazepam",9000881,"diazepam 2.5 mg per 0.5 mL rectal gel tube","02238162","DIASTAT (diazepam 2.5 mg per 0.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
TRUE,8000048,"diazepam",9000882,"diazepam 5 mg per 1 mL rectal gel tube","02238162","DIASTAT (diazepam 5 mg per 1 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
TRUE,8000048,"diazepam",9000883,"diazepam 7.5 mg per 1.5 mL rectal gel tube","02238162","DIASTAT (diazepam 7.5 mg per 1.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
TRUE,8000048,"diazepam",9000879,"diazepam 15 mg per 3 mL rectal gel tube","02238162","DIASTAT (diazepam 15 mg per 3 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
TRUE,8000048,"diazepam",9000880,"diazepam 20 mg per 4 mL rectal gel tube","02238162","DIASTAT (diazepam 20 mg per 4 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC"
TRUE,8000073,"amoxicillin",9000116,"amoxicillin 250 mg oral capsule","02238171","MYLAN-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
TRUE,8000073,"amoxicillin",9000118,"amoxicillin 500 mg oral capsule","02238172","MYLAN-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) MYLAN PHARMACEUTICALS ULC"
FALSE,NA,"bromocriptine (bromocriptine mesylate)",9002633,"bromocriptine (bromocriptine mesylate) 2.5 mg oral tablet","02238192","BROMOCRIPTINE (bromocriptine (bromocriptine mesylate) 2.5 mg oral tablet) PHARMEL INC"
FALSE,NA,"bromocriptine (bromocriptine mesylate)",9003041,"bromocriptine (bromocriptine mesylate) 5 mg oral capsule","02238193","BROMOCRIPTINE (bromocriptine (bromocriptine mesylate) 5 mg oral capsule) PHARMEL INC"
FALSE,NA,"sucralfate",9003360,"sucralfate 1000 mg oral tablet","02238209","PMS-SUCRALFATE (sucralfate 1000 mg oral tablet) PHARMASCIENCE INC"
TRUE,8000072,"valproic acid (valproate)",9000759,"valproic acid (sodium valproate) 250 mg per 5 mL syrup","02238210","PHL-VALPROIC ACID (valproic acid (sodium valproate) 250 mg per 5 mL syrup) PHARMEL INC"
FALSE,NA,"loperamide hydrochloride",9002841,"loperamide hydrochloride 2 mg oral tablet","02238211","RIVA-LOPERAMIDE (loperamide hydrochloride 2 mg oral tablet) LABORATOIRE RIVA INC"
TRUE,8000166,"finasteride",9000803,"finasteride 1 mg oral tablet","02238213","PROPECIA (finasteride 1 mg oral tablet) MERCK CANADA INC"
TRUE,8000261,"montelukast",9000810,"montelukast (montelukast sodium) 5 mg chewable tablet","02238216","SINGULAIR (montelukast (montelukast sodium) 5 mg chewable tablet) MERCK CANADA INC"
TRUE,8000043,"ibuprofen",9000190,"ibuprofen 400 mg oral tablet","00636533","IBUPROFEN TAB 400MG (ibuprofen 400 mg oral tablet) PRO DOC LIMITEE"
TRUE,8000261,"montelukast",9000809,"montelukast (montelukast sodium) 10 mg oral tablet","02238217","SINGULAIR (montelukast (montelukast sodium) 10 mg oral tablet) MERCK CANADA INC"
TRUE,8000032,"carbamazepine",9000288,"carbamazepine 200 mg prolonged-release oral tablet","02238222","DOM-CARBAMAZEPINE CR (carbamazepine 200 mg prolonged-release oral tablet) DOMINION PHARMACAL"
TRUE,8000032,"carbamazepine",9000289,"carbamazepine 400 mg prolonged-release oral tablet","02238223","DOM-CARBAMAZEPINE CR (carbamazepine 400 mg prolonged-release oral tablet) DOMINION PHARMACAL"
FALSE,NA,"chloroxylenol",9003280,"chloroxylenol 0.52 % cutaneous liquid","02238251","VIONEX ANTIMICROBIAL LIQUID SOAP (chloroxylenol 0.52 % cutaneous liquid) METREX RESEARCH"
FALSE,NA,"streptozocin",9002057,"streptozocin 1 g per vial powder for solution for injection","00622141","ZANOSAR STERILE POWDER (streptozocin 1 g per vial powder for solution for injection) PALADIN LABS INC"
TRUE,8000124,"verapamil",9000310,"verapamil hydrochloride 240 mg prolonged-release oral tablet","02238276","PHL-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) PHARMEL INC"
TRUE,8000171,"sertraline",9000635,"sertraline (sertraline hydrochloride) 25 mg oral capsule","02238280","APO-SERTRALINE (sertraline (sertraline hydrochloride) 25 mg oral capsule) APOTEX INC"
TRUE,8000171,"sertraline",9000446,"sertraline (sertraline hydrochloride) 50 mg oral capsule","02238281","APO-SERTRALINE (sertraline (sertraline hydrochloride) 50 mg oral capsule) APOTEX INC"
TRUE,8000171,"sertraline",9000445,"sertraline (sertraline hydrochloride) 100 mg oral capsule","02238282","APO-SERTRALINE (sertraline (sertraline hydrochloride) 100 mg oral capsule) APOTEX INC"
FALSE,NA,"docusate sodium",9002359,"docusate sodium 20 mg per 5 mL syrup","02238283","SIROP DOCUSATE DE SODIUM U.S.P. 4MG/ML (docusate sodium 20 mg per 5 mL syrup) LABORATOIRE ATLAS INC"
FALSE,NA,"triclosan",9002392,"triclosan 0.3 % cutaneous liquid","02238288","SIMPLY BOTANICAL SENSATION SOOTHING SKIN (triclosan 0.3 % cutaneous liquid) GERMIPHENE CORPORATION"
