mp_code,mp_fr_description,ntp_code,ntp_fr_description,tm_code,tm_fr_description
"02295016","APO-ESCITALOPRAM (escitalopram (oxalate d'escitalopram) 10 mg comprimé oral) APOTEX INC","9001102","escitalopram (oxalate d'escitalopram) 10 mg comprimé oral","8000346","escitalopram"
"00548367","XANAX (alprazolam 0,5 mg comprimé oral) UPJOHN CANADA ULC","9000162","alprazolam 0,5 mg comprimé oral","8000088","alprazolam"
"02053632","CHLORHEXIDINE GLUCONATE SOLUTION USP 20% (gluconate de chlorhexidine 20 % solution pour application cutanée) GERMIPHENE CORPORATION","9002648","gluconate de chlorhexidine 20 % solution pour application cutanée","8000809","chlorhexidine"
"02386399","JAMP-MYCOPHENOLATE CAPSULES (mycophénolate mofétil 250 mg capsule orale) JAMP PHARMA CORPORATION","9002851","mycophénolate mofétil 250 mg capsule orale","8001292","acide mycophénolique"
"02485338","LIDOCAINE PLUS MENTHOL (chlorhydrate de lidocaïne 4 % et menthol 1 % gel cutané) THE MENTHOLATUM COMPANY OF CANADA LTD","9013918","chlorhydrate de lidocaïne 4 % et menthol 1 % gel cutané","8001838","lidocaïne et menthol"
"02150697","NEORAL ORAL SOLUTION 100MG/ML (cyclosporine 100 mg par mL solution orale) NOVARTIS PHARMACEUTICALS CANADA INC","9002771","cyclosporine 100 mg par mL solution orale","8001253","cyclosporine"
"02246821","SANDOZ METFORMIN FC (chlorhydrate de metformine 850 mg comprimé oral) SANDOZ CANADA INCORPORATED","9000609","chlorhydrate de metformine 850 mg comprimé oral","8000184","metformine"
"02242928","APO-WARFARIN (warfarine sodique 5 mg comprimé oral) APOTEX INC","9000021","warfarine sodique 5 mg comprimé oral","8000013","warfarine"
"02444321","PRIVA-PAROXETINE (paroxétine (chlorhydrate de paroxétine hémihydraté) 20 mg comprimé oral) PHARMAPAR INC","9000487","paroxétine (chlorhydrate de paroxétine) 20 mg comprimé oral","8000185","paroxétine"
"02319977","PMS-OXYCODONE (chlorhydrate d'oxycodone 5 mg comprimé oral) PHARMASCIENCE INC","9000367","chlorhydrate d'oxycodone 5 mg comprimé oral","8000045","oxycodone"
"02399202","APO-BOSENTAN (bosentan (monohydrate de bosentan) 62,5 mg comprimé oral) APOTEX INC","9012365","bosentan 62,5 mg comprimé oral","8000929","bosentan"
"02328445","ADVIL PEDIATRIC DROPS FEVER FROM COLDS OR FLU (ibuprofène 40 mg par mL gouttes orales) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","9012636","ibuprofène 40 mg par mL gouttes orales","8000043","ibuprofène"
"02285061","TEVA-LISINOPRIL (TYPE P) (lisinopril 5 mg comprimé oral) TEVA CANADA LIMITED","9000529","lisinopril 5 mg comprimé oral","8000140","lisinopril"
"02398400","TEVA-BOSENTAN (bosentan (monohydrate de bosentan) 62,5 mg comprimé oral) TEVA CANADA LIMITED","9012365","bosentan 62,5 mg comprimé oral","8000929","bosentan"
"02439689","IBUPROFEN (ibuprofène 200 mg comprimé oral) APOTEX INC","9000059","ibuprofène 200 mg comprimé oral","8000043","ibuprofène"
"02244016","REMICADE (infliximab 100 mg par fiole poudre pour solution injectable) JANSSEN INC","9003611","infliximab 100 mg par fiole poudre pour solution injectable","8001275","infliximab"
"00895466","BRADOSOL LOZENGES EXTRA STRENGTH 3.5MG (hexylrésorcinol 3,5 mg pastille) COLUMBIA LABORATORIES CANADA INC","c1705e8db37abc2a653b709371675446","hexylrésorcinol 3,5 mg pastille","8001795","hexylrésorcinol"
"02244647","RATIO-ACLAVULANATE 250 F (amoxicilline (trihydrate d'amoxicilline) 250 mg par 5 mL et acide clavulanique (clavulanate de potassium) 62,5 mg par 5 mL suspension orale) TEVA CANADA LIMITED","9000992","amoxicilline 250 mg par 5 mL et acide clavulanique (clavulanate de potassium) 62,5 mg par 5 mL suspension orale","8000154","amoxicilline et acide clavulanique"
"02261898","TEVA-METOPROLOL (tartrate de métoprolol 25 mg comprimé oral) TEVA CANADA LIMITED","9001001","tartrate de métoprolol 25 mg comprimé oral","8000063","métoprolol"
"02268361","SOLARCAINE MEDICATED LIDOCAINE GEL (chlorhydrate de lidocaïne 0,5 % gel cutané) BAYER INC","9002840","chlorhydrate de lidocaïne 0,5 % gel cutané","8001837","lidocaïne"
"02354721","VENLAFAXINE XR (venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée) SANIS HEALTH INC","9000791","venlafaxine (chlorhydrate de venlafaxine) 75 mg capsule orale à libération prolongée","8000254","venlafaxine"
"02258315","TEVA-MELOXICAM (méloxicam 7,5 mg comprimé oral) TEVA CANADA LIMITED","9000920","méloxicam 7,5 mg comprimé oral","8000290","méloxicam"
"02074834","PMS-LITHIUM CITRATE (lithium (citrate de lithium) 8 mmol par 5 mL sirop) PHARMASCIENCE INC","9000530","lithium (citrate de lithium) 8 mmol par 5 mL sirop","8000204","lithium (ion)"
"02326043","TEVA-AMITRIPTYLINE (chlorhydrate d'amitriptyline 10 mg comprimé oral) TEVA CANADA LIMITED","9000033","chlorhydrate d'amitriptyline 10 mg comprimé oral","8000024","amitriptyline"
"02366959","VALSARTAN (valsartan 80 mg comprimé oral) SANIS HEALTH INC","9001014","valsartan 80 mg comprimé oral","8000249","valsartan"
"02292203","PMS-LISINOPRIL (lisinopril 5 mg comprimé oral) PHARMASCIENCE INC","9000529","lisinopril 5 mg comprimé oral","8000140","lisinopril"
"02403919","NEUPRO (rotigotine 3 mg par 24 heure timbre transdermique) UCB CANADA INC","9005383","rotigotine 3 mg par 24 heure timbre transdermique","8001520","rotigotine"
"02475731","AG-OLMESARTAN (olmésartan médoxomil 20 mg comprimé oral) ANGITA PHARMA INC.","9001265","olmésartan médoxomil 20 mg comprimé oral","8000383","olmésartan"
"02046148","TEVA-CLONIDINE (chlorhydrate de clonidine 0,2 mg comprimé oral) TEVA CANADA LIMITED","9000347","chlorhydrate de clonidine 0,2 mg comprimé oral","8000135","clonidine"
"02399032","SANDOZ SOLIFENACIN (succinate de solifénacine 5 mg comprimé oral) SANDOZ CANADA INCORPORATED","9001160","succinate de solifénacine 5 mg comprimé oral","8000360","solifénacine"
"02325322","DILTIAZEM TZ (chlorhydrate de diltiazem 240 mg capsule orale à libération prolongée) PRO DOC LIMITEE","9000571","chlorhydrate de diltiazem 240 mg capsule orale à libération prolongée","8000122","diltiazem"
"02414228","AURO-VALSARTAN (valsartan 80 mg comprimé oral) AURO PHARMA INC","9001014","valsartan 80 mg comprimé oral","8000249","valsartan"
"02241532","ANTI-NAUSEANT (dimenhydrinate 50 mg comprimé oral) VITA HEALTH PRODUCTS INC","9001628","dimenhydrinate 50 mg comprimé oral","8001375","dimenhydrinate"
"02356538","RABEPRAZOLE EC (rabéprazole sodique 20 mg comprimé gastrorésistant) SANIS HEALTH INC","9000981","rabéprazole sodique 20 mg comprimé gastrorésistant","8000314","rabéprazole"
"02397900","TEVA-SOLIFENACIN (succinate de solifénacine 5 mg comprimé oral) TEVA CANADA LIMITED","9001160","succinate de solifénacine 5 mg comprimé oral","8000360","solifénacine"
"02353903","FEIBA NF (complexe coagulant anti-inhibiteur 1750-3250 unité par fiole poudre pour solution injectable avec solution diluante) SHIRE PHARMA CANADA ULC","9014373","complexe coagulant anti-inhibiteur 1750-3250 unité par fiole poudre pour solution injectable avec solution diluante","8002169","complexe coagulant anti-inhibiteur"
"02243432","MYLAN-NAPROXEN EC (naproxène 375 mg comprimé gastrorésistant) MYLAN PHARMACEUTICALS ULC","9000619","naproxène 375 mg comprimé gastrorésistant","8000218","naproxène"
"02248263","TEVA-LEVOFLOXACIN (lévofloxacine (hémihydrate de lévofloxacine) 500 mg comprimé oral) TEVA CANADA LIMITED","9003982","lévofloxacine 500 mg comprimé oral","8000947","lévofloxacine"
"02287978","DOM-RAMIPRIL (ramipril 5 mg capsule orale) DOMINION PHARMACAL","9000723","ramipril 5 mg capsule orale","8000239","ramipril"
"02297868","MYLAN-ONDANSETRON (ondansétron (chlorhydrate d'ondansétron dihydraté) 4 mg comprimé oral) MYLAN PHARMACEUTICALS ULC","9004408","ondansétron (chlorhydrate d'ondansétron) 4 mg comprimé oral","8001106","ondansétron"
"02047535","ORFENACE TABLET 100MG (citrate d'orphénadrine 100 mg comprimé oral) STERIMAX INC","9002703","citrate d'orphénadrine 100 mg comprimé oral","8001409","orphénadrine"
"02244286","HEAD & SHOULDERS DANDRUFF CONDITIONER (pyrithione zincique 0,5 % shampoing) PROCTER & GAMBLE INC","9005596","pyrithione zincique 0,5 % shampoing","8002085","pyrithione zincique"
"00232831","TEVA-CHLORPROMAZINE (chlorpromazine (chlorhydrate de chlorpromazine) 100 mg comprimé oral) TEVA CANADA LIMITED","9001625","chlorpromazine (chlorhydrate de chlorpromazine) 100 mg comprimé oral","8001357","chlorpromazine"
"02493543","IBRANCE (palbociclib 100 mg comprimé oral) PFIZER CANADA ULC","9014386","palbociclib 100 mg comprimé oral","8002048","palbociclib"
"00315966","MINESTRIN 1/20 (éthinylestradiol 20 mcg et acétate de noréthindrone 1 mg comprimé oral) ALLERGAN INC","9009378","éthinylestradiol 20 mcg et acétate de noréthindrone 1 mg comprimé oral","8000049","éthinylestradiol et noréthindrone"
"02268078","RAN-DOMPERIDONE (dompéridone (maléate de dompéridone) 10 mg comprimé oral) RANBAXY PHARMACEUTICALS CANADA INC.","9000463","dompéridone (maléate de dompéridone) 10 mg comprimé oral","8000181","dompéridone"
"02451832","JAMP-TADALAFIL (tadalafil 5 mg comprimé oral) JAMP PHARMA CORPORATION","9001237","tadalafil 5 mg comprimé oral","8000331","tadalafil"
"02467771","ATOMOXETINE (atomoxétine (chlorhydrate d'atomoxétine) 40 mg capsule orale) SANIS HEALTH INC","9001107","atomoxétine (chlorhydrate d'atomoxétine) 40 mg capsule orale","8000347","atomoxétine"
"02483998","CRESEMBA (isavuconazole (sulfate d’isavuconazonium) 200 mg par fiole poudre pour solution injectable) AVIR PHARMA INC.","9013966","isavuconazole (sulfate d’isavuconazonium) 200 mg par fiole poudre pour solution injectable","8002259","isavuconazole"
"02420465","MAR-RAMIPRIL (ramipril 2,5 mg capsule orale) MARCAN PHARMACEUTICALS INC","9000722","ramipril 2,5 mg capsule orale","8000239","ramipril"
"02240645","NEUTROGENA T/GEL THERAPEUTIC SHAMPOO (goudron de houille 0,5 % shampoing) JOHNSON & JOHNSON INC","9003517","goudron de houille 0,5 % shampoing","8002109","goudron de houille"
"02399644","HEAD & SHOULDERS CLASSIC CLEAN (pyrithione zincique 1 % shampoing) PROCTER & GAMBLE INC","9002610","pyrithione zincique 1 % shampoing","8002085","pyrithione zincique"
"02253798","DOM-SIMVASTATIN (simvastatine 80 mg comprimé oral) DOMINION PHARMACAL","9001011","simvastatine 80 mg comprimé oral","8000142","simvastatine"
"00582301","DALACIN T 1% (clindamycine (phosphate de clindamycine) 1 % solution pour application cutanée) PFIZER CANADA ULC","9000377","clindamycine (phosphate de clindamycine) 1 % solution pour application cutanée","8000036","clindamycine"
"02380684","TARO-CANDESARTAN (candésartan cilexétil 4 mg comprimé oral) SUN PHARMA CANADA INC","9001114","candésartan cilexétil 4 mg comprimé oral","8000266","candésartan"
"02250276","CEFTRIAXONE SODIUM FOR INJECTION BP (ceftriaxone (ceftriaxone sodique) 250 mg par fiole poudre pour solution injectable) PFIZER CANADA ULC","9004294","ceftriaxone (ceftriaxone sodique) 250 mg par fiole poudre pour solution injectable","8001180","ceftriaxone"
"02302373","SANDOZ LISINOPRIL HCT (hydrochlorothiazide 12,5 mg et lisinopril (dihydrate de lisinopril) 20 mg comprimé oral) SANDOZ CANADA INCORPORATED","9000526","hydrochlorothiazide 12,5 mg et lisinopril 20 mg comprimé oral","8000201","hydrochlorothiazide et lisinopril"
"02426846","DONEPEZIL (chlorhydrate de donépézil 5 mg comprimé oral) SANIS HEALTH INC","9000744","chlorhydrate de donépézil 5 mg comprimé oral","8000246","donépézil"
"02397412","KALYDECO (ivacaftor 150 mg comprimé oral) VERTEX PHARMACEUTICALS (CANADA) INCORPORATED","9005135","ivacaftor 150 mg comprimé oral","8001663","ivacaftor"
"02228343","LOPERACAP (chlorhydrate de lopéramide 2 mg comprimé oral) BAUSCH HEALTH, CANADA INC.","9002841","chlorhydrate de lopéramide 2 mg comprimé oral","8001213","lopéramide"
"00402753","APO PROPRANOLOL TAB 40MG (chlorhydrate de propranolol 40 mg comprimé oral) APOTEX INC","9000155","chlorhydrate de propranolol 40 mg comprimé oral","8000086","propranolol"
"00263907","UROZIDE (hydrochlorothiazide 50 mg comprimé oral) BIOMED PHARMA","9000044","hydrochlorothiazide 50 mg comprimé oral","8000031","hydrochlorothiazide"
"02357038","TEVA-VALSARTAN/HCTZ (hydrochlorothiazide 12,5 mg et valsartan 320 mg comprimé oral) TEVA CANADA LIMITED","9001245","hydrochlorothiazide 12,5 mg et valsartan 320 mg comprimé oral","8000286","hydrochlorothiazide et valsartan"
"02458748","AA-CLOZAPINE (clozapine 50 mg comprimé oral) AA PHARMA INC","9001239","clozapine 50 mg comprimé oral","8000147","clozapine"
"02230398","ALLERGY TABLETS EXTRA STRENGTH (chlorhydrate de diphenhydramine 50 mg comprimé oral) TANTA PHARMACEUTICALS INC","9001939","chlorhydrate de diphenhydramine 50 mg comprimé oral","8001187","diphenhydramine"
"00232807","TEVA-CHLORPROMAZINE (chlorpromazine (chlorhydrate de chlorpromazine) 50 mg comprimé oral) TEVA CANADA LIMITED","9001627","chlorpromazine (chlorhydrate de chlorpromazine) 50 mg comprimé oral","8001357","chlorpromazine"
"02475022","ATORVASTATIN (atorvastatine (atorvastatine calcique) 10 mg comprimé oral) LABORATOIRE RIVA INC.","9000703","atorvastatine (atorvastatine calcique) 10 mg comprimé oral","8000235","atorvastatine"
"02267365","INO-F-SAN INSTANT HAND SANITIZER (chlorure de benzéthonium 0,2 % liquide cutané) GROUPE DISSAN INC.","9003875","chlorure de benzéthonium 0,2 % liquide cutané","8001579","benzéthonium"
"02337274","JURNISTA (chlorhydrate d'hydromorphone 8 mg comprimé oral à libération prolongée) JANSSEN INC","9001307","chlorhydrate d'hydromorphone 8 mg comprimé oral à libération prolongée","8000106","hydromorphone"
"02289164","BUCKLEY'S CHEST CONGESTION (guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop) THE BUCKLEY'S COMPANY","9004322","guaïfénésine 100 mg par 5 mL et menthol 10 mg par 5 mL sirop","8000953","guaïfénésine et menthol"
"02302985","LAMOTRIGINE-100 (lamotrigine 100 mg comprimé oral) PRO DOC LIMITEE","9000591","lamotrigine 100 mg comprimé oral","8000214","lamotrigine"
"02262819","STRATTERA (atomoxétine (chlorhydrate d'atomoxétine) 18 mg capsule orale) ELI LILLY CANADA INC","9001105","atomoxétine (chlorhydrate d'atomoxétine) 18 mg capsule orale","8000347","atomoxétine"
"00021482","TEVA-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg comprimé oral) TEVA CANADA LIMITED","9000044","hydrochlorothiazide 50 mg comprimé oral","8000031","hydrochlorothiazide"
"02240113","COSOPT (dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques) ELVIUM LIFE SCIENCES","9000850","dorzolamide (chlorhydrate de dorzolamide) 20 mg par mL et timolol (maléate de timolol) 5 mg par mL gouttes ophtalmiques","8000272","dorzolamide et timolol"
"02488418","JAMP-LACOSAMIDE (lacosamide 150 mg comprimé oral) JAMP PHARMA CORPORATION","9004781","lacosamide 150 mg comprimé oral","8001825","lacosamide"
"02389746","PRAVASTATIN (pravastatine sodique 40 mg comprimé oral) SIVEM PHARMACEUTICALS ULC","9000647","pravastatine sodique 40 mg comprimé oral","8000141","pravastatine"
"02312336","TEVA-CITALOPRAM (citalopram (bromhydrate de citalopram) 10 mg comprimé oral) TEVA CANADA LIMITED","9001126","citalopram (bromhydrate de citalopram) 10 mg comprimé oral","8000267","citalopram"
"02039990","CHILDREN'S TYLENOL COLD AND COUGH (acétaminophène 160 mg par 5 mL et maléate de chlorphéniramine 1 mg par 5 mL et bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","9003129","acétaminophène 160 mg par 5 mL et maléate de chlorphéniramine 1 mg par 5 mL et bromhydrate de dextrométhorphane 7,5 mg par 5 mL et chlorhydrate de pseudoéphédrine 15 mg par 5 mL suspension orale","8001322","acétaminophène et chlorphéniramine et dextrométhorphane et pseudoéphédrine"
"02242522","ADVIL PEDIATRIC DROPS (ibuprofène 40 mg par mL gouttes orales) GLAXOSMITHKLINE CONSUMER HEALTHCARE ULC","9012636","ibuprofène 40 mg par mL gouttes orales","8000043","ibuprofène"
"02367009","VALSARTAN HCT (hydrochlorothiazide 12,5 mg et valsartan 80 mg comprimé oral) SANIS HEALTH INC","9000899","hydrochlorothiazide 12,5 mg et valsartan 80 mg comprimé oral","8000286","hydrochlorothiazide et valsartan"
"02435195","ZONOVATE (turoctocog alfa 500 unité par fiole poudre pour solution injectable avec solution diluante seringue) NOVO NORDISK CANADA INC","9013625","turoctocog alfa 500 unité par fiole poudre pour solution injectable avec solution diluante seringue","8002165","turoctocog alfa"
"02248130","TEVA-MOMETASONE (furoate de mométasone 0,1 % pommade cutanée) TEVA CANADA LIMITED","9000387","furoate de mométasone 0,1 % pommade cutanée","8000148","mométasone"
"02378965","MYLAN-ATOMOXETINE (atomoxétine (chlorhydrate d'atomoxétine) 60 mg capsule orale) MYLAN PHARMACEUTICALS ULC","9001108","atomoxétine (chlorhydrate d'atomoxétine) 60 mg capsule orale","8000347","atomoxétine"
"02241058","COUNTERACT ACETAMINOPHEN E-S (acétaminophène 500 mg comprimé oral) MELALEUCA OF CANADA INC.","9001728","acétaminophène 500 mg comprimé oral","8001044","acétaminophène"
"02261227","HUMATE-P (facteur VIII de coagulation humain 400-600 unité par fiole et facteur de von Willebrand humain 720-1680 unité par fiole poudre pour solution injectable avec solution diluante) CSL BEHRING CANADA INC","9014161","facteur VIII de coagulation humain 400-600 unité par fiole et facteur de von Willebrand humain 720-1680 unité par fiole poudre pour solution injectable avec solution diluante","8002290","facteur VIII de coagulation humain et facteur de von Willebrand humain"
"02237223","ACID CONTROL (famotidine 10 mg comprimé oral) VITA HEALTH PRODUCTS INC","9002889","famotidine 10 mg comprimé oral","8001380","famotidine"
"02259354","TEVA-MIRTAZAPINE (mirtazapine 30 mg comprimé oral) TEVA CANADA LIMITED","9000940","mirtazapine 30 mg comprimé oral","8000298","mirtazapine"
"02389088","MAR-OLANZAPINE ODT (olanzapine 5 mg comprimé orodispersible) MARCAN PHARMACEUTICALS INC","9000934","olanzapine 5 mg comprimé orodispersible","8000226","olanzapine"
