drug_code,active_ingredient_code,status,extract,ingredient,strength,strength_unit,drug_identification_number
"64156","646","REMOVED","inactive",NA,NA,NA,"02240585"
"19973","646","REMOVED","inactive",NA,NA,NA,"02176637"
"2846","646","REMOVED","inactive",NA,NA,NA,"00415022"
"53819","646","REMOVED","inactive",NA,NA,NA,"02233564"
"66295","646","REMOVED","inactive",NA,NA,NA,"02242544"
"16028","646","REMOVED","inactive",NA,NA,NA,"02043971"
"68989","646","REMOVED","inactive",NA,NA,NA,"02244990"
"11726","646","REMOVED","inactive",NA,NA,NA,"00849103"
"8402","646","REMOVED","inactive",NA,NA,NA,"00650811"
"68426","646","REMOVED","inactive",NA,NA,NA,"02244457"
"26475","646","REMOVED","inactive",NA,NA,NA,"02025752"
"69750","646","REMOVED","inactive",NA,NA,NA,"02245650"
"12982","646","REMOVED","inactive",NA,NA,NA,"01978233"
"73017","646","REMOVED","inactive",NA,NA,NA,"02248656"
"16811","646","REMOVED","inactive",NA,NA,NA,"02094398"
"31013","646","REMOVED","inactive",NA,NA,NA,"02132044"
"4375","646","REMOVED","inactive",NA,NA,NA,"00529036"
"49722","646","REMOVED","inactive",NA,NA,NA,"02230613"
"62352","646","REMOVED","inactive",NA,NA,NA,"02238911"
"72234","646","REMOVED","inactive",NA,NA,NA,"02247924"
"60758","646","REMOVED","inactive",NA,NA,NA,"02237427"
"4671","646","REMOVED","inactive",NA,NA,NA,"00548987"
"16269","646","REMOVED","inactive",NA,NA,NA,"02036533"
"50208","646","REMOVED","inactive",NA,NA,NA,"02230930"
"4423","646","REMOVED","inactive",NA,NA,NA,"00528986"
"6973","646","REMOVED","inactive",NA,NA,NA,"00679186"
"60187","646","REMOVED","inactive",NA,NA,NA,"02236897"
"12138","646","REMOVED","inactive",NA,NA,NA,"01924877"
"60004","646","REMOVED","inactive",NA,NA,NA,"02236717"
"61118","646","REMOVED","inactive",NA,NA,NA,"02237762"
"12816","646","REMOVED","inactive",NA,NA,NA,"01949039"
"37190","646","REMOVED","inactive",NA,NA,NA,"02219220"
"1419","646","REMOVED","inactive",NA,NA,NA,"00243108"
"4384","646","REMOVED","inactive",NA,NA,NA,"00536903"
"17183","646","REMOVED","inactive",NA,NA,NA,"02089475"
"69176","646","REMOVED","inactive",NA,NA,NA,"02245164"
"5530","646","REMOVED","inactive",NA,NA,NA,"00602191"
"34328","646","REMOVED","inactive",NA,NA,NA,"02164884"
"6633","646","REMOVED","inactive",NA,NA,NA,"00639303"
"16462","646","REMOVED","active",NA,NA,NA,"02100606"
"13575","646","REMOVED","inactive",NA,NA,NA,"01948660"
"69238","646","REMOVED","inactive",NA,NA,NA,"02245223"
"532","646","REMOVED","inactive",NA,NA,NA,"00086878"
"76454","646","REMOVED","approved",NA,NA,NA,"02278987"
"48113","646","REMOVED","inactive",NA,NA,NA,"02229788"
"66352","646","REMOVED","inactive",NA,NA,NA,"02242578"
"17807","646","REMOVED","inactive",NA,NA,NA,"02097524"
"12499","646","REMOVED","inactive",NA,NA,NA,"01900609"
"18297","646","REMOVED","inactive",NA,NA,NA,"02152924"
"68865","646","REMOVED","inactive",NA,NA,NA,"02244872"
"6760","646","REMOVED","inactive",NA,NA,NA,"00624349"
"64875","646","REMOVED","inactive",NA,NA,NA,"02241265"
"19998","646","REMOVED","inactive",NA,NA,NA,"02139650"
"18915","646","REMOVED","inactive",NA,NA,NA,"00839132"
"60688","646","REMOVED","inactive",NA,NA,NA,"02237365"
"60420","646","REMOVED","inactive",NA,NA,NA,"02237106"
"49077","646","REMOVED","inactive",NA,NA,NA,"02230315"
"17806","646","REMOVED","inactive",NA,NA,NA,"02049554"
"8108","646","REMOVED","inactive",NA,NA,NA,"00663034"
"25059","646","REMOVED","inactive",NA,NA,NA,"01993895"
"4952","646","REMOVED","inactive",NA,NA,NA,"00567949"
"11449","646","REMOVED","inactive",NA,NA,NA,"01907468"
"16306","646","REMOVED","inactive",NA,NA,NA,"02083213"
"70413","646","REMOVED","inactive",NA,NA,NA,"02246252"
"13348","646","REMOVED","inactive",NA,NA,NA,"01950851"
"8405","646","REMOVED","inactive",NA,NA,NA,"00694509"
"12441","646","REMOVED","inactive",NA,NA,NA,"01939475"
"16614","646","REMOVED","inactive",NA,NA,NA,"02053616"
"5130","646","REMOVED","inactive",NA,NA,NA,"00575895"
"64590","646","REMOVED","inactive",NA,NA,NA,"02240998"
"16861","646","REMOVED","inactive",NA,NA,NA,"02119854"
"51378","646","REMOVED","inactive",NA,NA,NA,"02231926"
"6678","646","REMOVED","inactive",NA,NA,NA,"00652199"
"62221","646","REMOVED","inactive",NA,NA,NA,"02238785"
"1486","646","REMOVED","inactive",NA,NA,NA,"00036161"
"64870","646","REMOVED","inactive",NA,NA,NA,"02241261"
"36319","646","REMOVED","inactive",NA,NA,NA,"02202034"
"14163","646","REMOVED","inactive",NA,NA,NA,"00773956"
"20053","646","REMOVED","inactive",NA,NA,NA,"02166968"
"2469","646","REMOVED","inactive",NA,NA,NA,"00345431"
"67451","646","REMOVED","inactive",NA,NA,NA,"02243533"
"65282","646","REMOVED","inactive",NA,NA,NA,"02241624"
"68793","646","REMOVED","inactive",NA,NA,NA,"02244803"
"64431","646","REMOVED","inactive",NA,NA,NA,"02240840"
"88126","646","REMOVED","approved",NA,NA,NA,"02396211"
"8020","646","REMOVED","inactive",NA,NA,NA,"00662992"
"14558","646","REMOVED","inactive",NA,NA,NA,"02021110"
"15160","646","REMOVED","inactive",NA,NA,NA,"02031612"
"64589","646","REMOVED","inactive",NA,NA,NA,"02240997"
"16150","646","REMOVED","inactive",NA,NA,NA,"02050498"
"16897","646","REMOVED","inactive",NA,NA,NA,"01961055"
"14341","646","REMOVED","inactive",NA,NA,NA,"02008912"
"64463","646","REMOVED","inactive",NA,NA,NA,"02240872"
"3303","646","REMOVED","inactive",NA,NA,NA,"00463108"
"13155","646","REMOVED","inactive",NA,NA,NA,"01927841"
"4376","646","REMOVED","inactive",NA,NA,NA,"00529044"
"65534","646","REMOVED","inactive",NA,NA,NA,"02241865"
"64600","646","REMOVED","inactive",NA,NA,NA,"02241008"
"3958","646","REMOVED","inactive",NA,NA,NA,"00520705"
"18288","646","REMOVED","inactive",NA,NA,NA,"01973738"
"8339","646","REMOVED","inactive",NA,NA,NA,"00530808"
"51022","646","REMOVED","inactive",NA,NA,NA,"02231648"
"2416","646","REMOVED","inactive",NA,NA,NA,"00365890"
"16621","646","REMOVED","inactive",NA,NA,NA,"02051095"
"36080","646","REMOVED","inactive",NA,NA,NA,"02198541"
"5260","646","REMOVED","inactive",NA,NA,NA,"00590053"
"69211","646","REMOVED","inactive",NA,NA,NA,"02245196"
"6482","646","REMOVED","inactive",NA,NA,NA,"00649414"
"34235","646","REMOVED","inactive",NA,NA,NA,"02161583"
"1791","646","REMOVED","inactive",NA,NA,NA,"00179981"
"5855","646","REMOVED","inactive",NA,NA,NA,"00593710"
"11735","646","REMOVED","inactive",NA,NA,NA,"00787116"
"13054","646","REMOVED","inactive",NA,NA,NA,"01939483"
"63157","646","REMOVED","inactive",NA,NA,NA,"02239677"
"62721","646","REMOVED","inactive",NA,NA,NA,"02239258"
"1489","646","REMOVED","inactive",NA,NA,NA,"00249173"
"18880","646","REMOVED","inactive",NA,NA,NA,"01949888"
"5006","646","REMOVED","inactive",NA,NA,NA,"00557870"
"5333","646","REMOVED","inactive",NA,NA,NA,"00584398"
"64664","646","REMOVED","inactive",NA,NA,NA,"02241070"
"53820","646","REMOVED","inactive",NA,NA,NA,"02233565"
"67581","646","REMOVED","inactive",NA,NA,NA,"02243653"
"8355","646","REMOVED","inactive",NA,NA,NA,"00721530"
"8344","646","REMOVED","inactive",NA,NA,NA,"00717916"
"8063","646","REMOVED","inactive",NA,NA,NA,"00662003"
"1523","646","REMOVED","inactive",NA,NA,NA,"00179558"
"33179","646","REMOVED","inactive",NA,NA,NA,"02141833"
"18278","646","REMOVED","inactive",NA,NA,NA,"02152045"
"2831","646","REMOVED","inactive",NA,NA,NA,"00406902"
"41672","646","REMOVED","inactive",NA,NA,NA,"00630454"
"4015","646","REMOVED","inactive",NA,NA,NA,"00520217"
"19779","646","REMOVED","inactive",NA,NA,NA,"02152894"
"13185","646","REMOVED","inactive",NA,NA,NA,"01946609"
"11435","646","REMOVED","inactive",NA,NA,NA,"00844330"
"65851","646","REMOVED","inactive",NA,NA,NA,"02242173"
"18719","646","REMOVED","inactive",NA,NA,NA,"00634719"
"52502","646","REMOVED","inactive",NA,NA,NA,"02233016"
"70331","646","REMOVED","inactive",NA,NA,NA,"02246181"
"19465","646","REMOVED","inactive",NA,NA,NA,"02151227"
"55857","646","REMOVED","inactive",NA,NA,NA,"02235563"
"19451","646","REMOVED","inactive",NA,NA,NA,"02132001"
"15556","646","REMOVED","inactive",NA,NA,NA,"01961004"
"27735","646","REMOVED","inactive",NA,NA,NA,"02067420"
"53286","646","REMOVED","inactive",NA,NA,NA,"02233352"
"35683","646","REMOVED","inactive",NA,NA,NA,"02192594"
"10892","646","REMOVED","inactive",NA,NA,NA,"00857289"
"64876","646","REMOVED","inactive",NA,NA,NA,"02241266"
"61046","646","REMOVED","inactive",NA,NA,NA,"02237700"
"5332","646","REMOVED","inactive",NA,NA,NA,"00582948"
"19015","646","REMOVED","inactive",NA,NA,NA,"02138549"
"4956","646","REMOVED","inactive",NA,NA,NA,"00553484"
"73005","646","REMOVED","inactive",NA,NA,NA,"02248648"
"11288","646","REMOVED","inactive",NA,NA,NA,"00840653"
"61524","646","REMOVED","inactive",NA,NA,NA,"02238131"
"69629","646","REMOVED","inactive",NA,NA,NA,"02245538"
"37108","646","REMOVED","inactive",NA,NA,NA,"02217171"
"14320","646","REMOVED","inactive",NA,NA,NA,"02008998"
"59710","646","REMOVED","inactive",NA,NA,NA,"02235775"
"70867","646","REMOVED","inactive",NA,NA,NA,"02246672"
"16066","646","REMOVED","inactive",NA,NA,NA,"02017296"
"18292","646","REMOVED","inactive",NA,NA,NA,"02147297"
"64432","646","REMOVED","inactive",NA,NA,NA,"02240841"
"41780","646","REMOVED","inactive",NA,NA,NA,"00791911"
"64450","646","REMOVED","inactive",NA,NA,NA,"02240859"
"14292","646","REMOVED","inactive",NA,NA,NA,"02019566"
"50554","646","REMOVED","inactive",NA,NA,NA,"02231247"
"252","646","REMOVED","inactive",NA,NA,NA,"00039217"
"47905","646","REMOVED","inactive",NA,NA,NA,"02229726"
"67453","646","REMOVED","inactive",NA,NA,NA,"02243535"
"2769","646","REMOVED","inactive",NA,NA,NA,"00365920"
"53816","646","REMOVED","inactive",NA,NA,NA,"02233561"
"70868","646","REMOVED","inactive",NA,NA,NA,"02246673"
"6158","646","REMOVED","inactive",NA,NA,NA,"00585378"
"32780","646","REMOVED","active",NA,NA,NA,"02047349"
"15168","646","REMOVED","inactive",NA,NA,NA,"02046334"
"7397","646","REMOVED","inactive",NA,NA,NA,"00700479"
"65353","646","REMOVED","inactive",NA,NA,NA,"02241693"
"62341","646","REMOVED","inactive",NA,NA,NA,"02238901"
"47183","646","REMOVED","inactive",NA,NA,NA,"02229383"
"4688","646","REMOVED","inactive",NA,NA,NA,"00479195"
"16715","646","REMOVED","inactive",NA,NA,NA,"02068370"
"457","646","REMOVED","dormant",NA,NA,NA,"00153915"
"28024","646","REMOVED","inactive",NA,NA,NA,"02079739"
"49185","646","REMOVED","inactive",NA,NA,NA,"02230387"
"6304","646","REMOVED","inactive",NA,NA,NA,"00610151"
"69074","646","REMOVED","inactive",NA,NA,NA,"02245070"
"8243","646","REMOVED","inactive",NA,NA,NA,"00718017"
"4948","646","REMOVED","inactive",NA,NA,NA,"00561746"
"16181","646","REMOVED","inactive",NA,NA,NA,"02064014"
"4443","646","REMOVED","inactive",NA,NA,NA,"00529990"
"31326","646","REMOVED","inactive",NA,NA,NA,"02138425"
"14695","646","REMOVED","inactive",NA,NA,NA,"02047101"
"40671","646","REMOVED","inactive",NA,NA,NA,"00762911"
"35541","646","REMOVED","inactive",NA,NA,NA,"02190478"
"1710","646","REMOVED","inactive",NA,NA,NA,"00094668"
"8263","646","REMOVED","inactive",NA,NA,NA,"00472352"
"37326","646","REMOVED","inactive",NA,NA,NA,"02222884"
"71274","646","REMOVED","inactive",NA,NA,NA,"02247039"
"62365","646","REMOVED","inactive",NA,NA,NA,"02238923"
"2340","646","REMOVED","inactive",NA,NA,NA,"00344230"
"8498","646","REMOVED","inactive",NA,NA,NA,"00557846"
"60486","646","REMOVED","inactive",NA,NA,NA,"02237168"
"63767","646","REMOVED","inactive",NA,NA,NA,"02240236"
"63775","646","REMOVED","inactive",NA,NA,NA,"02240243"
"19780","646","REMOVED","inactive",NA,NA,NA,"02155206"
"19360","646","REMOVED","inactive",NA,NA,NA,"02160781"
"60752","646","REMOVED","inactive",NA,NA,NA,"02237421"
"37308","646","REMOVED","inactive",NA,NA,NA,"02222728"
"63770","646","REMOVED","inactive",NA,NA,NA,"02240238"
"60135","646","REMOVED","inactive",NA,NA,NA,"02236845"
"63718","646","REMOVED","inactive",NA,NA,NA,"02240195"
"60444","646","REMOVED","inactive",NA,NA,NA,"02237129"
"71796","646","REMOVED","inactive",NA,NA,NA,"02247546"
"5851","646","REMOVED","inactive",NA,NA,NA,"00623849"
"2245","646","REMOVED","inactive",NA,NA,NA,"00351776"
"17925","646","REMOVED","inactive",NA,NA,NA,"01983687"
"9468","646","REMOVED","inactive",NA,NA,NA,"00700827"
"68098","646","REMOVED","inactive",NA,NA,NA,"02244137"
"5055","646","REMOVED","inactive",NA,NA,NA,"00535990"
"17140","646","REMOVED","inactive",NA,NA,NA,"02080532"
"19431","646","REMOVED","inactive",NA,NA,NA,"02169134"
"4483","646","REMOVED","inactive",NA,NA,NA,"00537500"
"4152","646","REMOVED","inactive",NA,NA,NA,"00514632"
"4051","646","REMOVED","inactive",NA,NA,NA,"00520209"
"18223","646","REMOVED","inactive",NA,NA,NA,"02086352"
"6743","646","REMOVED","inactive",NA,NA,NA,"00653829"
"65085","646","REMOVED","inactive",NA,NA,NA,"02241449"
"48905","646","REMOVED","inactive",NA,NA,NA,"02230207"
"49644","646","REMOVED","approved",NA,NA,NA,"02230562"
"12475","646","REMOVED","inactive",NA,NA,NA,"00849790"
"66601","646","REMOVED","inactive",NA,NA,NA,"02242777"
"10319","646","REMOVED","inactive",NA,NA,NA,"00810347"
"8554","646","REMOVED","inactive",NA,NA,NA,"00752029"
"15815","646","REMOVED","inactive",NA,NA,NA,"01932489"
"13184","646","REMOVED","inactive",NA,NA,NA,"01946838"
"65880","646","REMOVED","inactive",NA,NA,NA,"00791199"
"62212","646","REMOVED","inactive",NA,NA,NA,"02238776"
"11730","646","REMOVED","inactive",NA,NA,NA,"01912151"
"64574","646","REMOVED","inactive",NA,NA,NA,"02240982"
"19999","646","REMOVED","inactive",NA,NA,NA,"02166623"
"12312","646","REMOVED","inactive",NA,NA,NA,"01900722"
"41443","646","REMOVED","inactive",NA,NA,NA,"00432172"
"2476","646","REMOVED","inactive",NA,NA,NA,"00372498"
"19930","646","REMOVED","inactive",NA,NA,NA,"01975951"
"64829","646","REMOVED","inactive",NA,NA,NA,"02241222"
"5954","646","REMOVED","inactive",NA,NA,NA,"00621811"
"2418","646","REMOVED","inactive",NA,NA,NA,"00365904"
"3360","646","REMOVED","inactive",NA,NA,NA,"00468312"
"14721","646","REMOVED","inactive",NA,NA,NA,"00751901"
"68081","646","REMOVED","inactive",NA,NA,NA,"02244123"
"18443","646","REMOVED","inactive",NA,NA,NA,"02153033"
"49136","646","REMOVED","inactive",NA,NA,NA,"02230350"
"62508","646","REMOVED","inactive",NA,NA,NA,"02239054"
"8359","646","REMOVED","inactive",NA,NA,NA,"00721581"
"12015","645","ADDED","inactive","ASCORBIC ACID","50","MG","01922572"
"61766","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02238354"
"64180","645","ADDED","inactive","ASCORBIC ACID","500","MG","02240609"
"67525","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02243606"
"10573","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","00854417"
"65403","645","ADDED","inactive","ASCORBIC ACID","60","MG","02241740"
"64165","645","ADDED","inactive","ASCORBIC ACID","10","MG","02240594"
"2558","645","ADDED","inactive","ASCORBIC ACID","150","MG","00373761"
"4684","645","ADDED","inactive","ASCORBIC ACID","150","MG","00479136"
"15856","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","4","MG","02043084"
"61003","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, SODIUM ASCORBATE)","100","MG","02237660"
"14474","645","ADDED","inactive","ASCORBIC ACID","75","MG","01911244"
"72829","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","150","MG","02248477"
"19574","645","ADDED","inactive","ASCORBIC ACID","150","MG","02086239"
"67181","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","90","MG","02243283"
"13122","645","ADDED","inactive","ASCORBIC ACID","50","MG","00892904"
"8093","645","ADDED","inactive","ASCORBIC ACID","600","MG","00662119"
"60479","645","ADDED","inactive","ASCORBIC ACID","60","MG","02237161"
"53438","645","ADDED","inactive","ASCORBIC ACID","5.5","MG","00826030"
"50028","645","ADDED","inactive","ASCORBIC ACID","1000","MG","02230767"
"5061","645","ADDED","inactive","ASCORBIC ACID","65","MG","00553492"
"4705","645","ADDED","inactive","ASCORBIC ACID","100","MG","00549568"
"61768","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","500","MG","02238355"
"37563","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","150","MG","02228483"
"62384","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, ROSE HIPS)","250","MG","02238946"
"17747","645","ADDED","inactive","ASCORBIC ACID","150","MG","02143453"
"70465","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","02246303"
"2925","645","ADDED","inactive","ASCORBIC ACID","100","MG","00420999"
"16278","645","ADDED","inactive","ASCORBIC ACID","30","MG","02009684"
"68458","645","ADDED","inactive","ASCORBIC ACID","120","MG","02244483"
"3602","645","ADDED","inactive","ASCORBIC ACID","500","MG","00484628"
"11916","645","ADDED","inactive","ASCORBIC ACID","200","MG","01940740"
"12492","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","100","MG","00879851"
"4540","645","ADDED","inactive","ASCORBIC ACID","1","G","00537446"
"98620","11180","ADDED","approved","CEFAZOLIN (CEFAZOLIN SODIUM)","20","MG","02496313"
"6962","645","ADDED","inactive","ASCORBIC ACID (SAGO PALM)","30","MG","00678988"
"48549","645","ADDED","inactive","ASCORBIC ACID","500","MG","02230017"
"4816","645","ADDED","inactive","ASCORBIC ACID","1000","MG","00562599"
"69366","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","50","MG","02245333"
"48230","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","250","MG","02229872"
"60877","645","ADDED","inactive","ASCORBIC ACID","60","MG","02237540"
"3032","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","75","MG","00402702"
"63959","645","ADDED","inactive","ASCORBIC ACID","90","MG","02240411"
"7134","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","30","MG","00647578"
"16741","645","ADDED","inactive","ASCORBIC ACID","300","MG","01934902"
"17245","645","ADDED","inactive","ASCORBIC ACID","500","MG","02125552"
"15236","645","ADDED","inactive","ASCORBIC ACID","500","MG","01922254"
"4311","645","ADDED","inactive","ASCORBIC ACID","1","G","00539899"
"98147","662","ADDED","active","PYRITHIONE ZINC","1","%","02491478"
"27327","645","ADDED","inactive","ASCORBIC ACID","250","MG","02053357"
"9868","645","ADDED","inactive","ASCORBIC ACID","500","MG","00783773"
"7207","645","ADDED","inactive","ASCORBIC ACID","500","MG","00685151"
"62395","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID, CALCIUM ASCORBATE)","40","MG","02238949"
"55861","645","ADDED","inactive","ASCORBIC ACID","125","MG","02235565"
"37072","645","ADDED","inactive","ASCORBIC ACID","31.25","MG","02215926"
"66584","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","200","MG","02242766"
"20249","645","ADDED","inactive","ASCORBIC ACID","100","MG","02151685"
"16787","645","ADDED","inactive","ASCORBIC ACID","90","MG","02098881"
"50881","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","250","MG","02231545"
"18286","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","150","MG","01973827"
"70468","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","125","MG","02246306"
"64009","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","200","MG","02240459"
"2420","645","ADDED","inactive","ASCORBIC ACID","75","MG","00365939"
"98149","7289","ADDED","approved","ZINC OXIDE","3.8","%","02491494"
"34518","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02168782"
"10850","645","ADDED","inactive","ASCORBIC ACID","60","MG","00718041"
"60399","645","ADDED","inactive","ASCORBIC ACID","90","MG","02237088"
"9435","645","ADDED","inactive","ASCORBIC ACID","500","MG","00770949"
"10389","645","ADDED","inactive","ASCORBIC ACID","200","MG","00806544"
"61790","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","50","MG","02238378"
"53431","645","ADDED","inactive","ASCORBIC ACID","7","MG","00826057"
"68925","645","ADDED","inactive","ASCORBIC ACID (CALCIUM ASCORBATE)","500","MG","02244927"
"19067","645","ADDED","inactive","ASCORBIC ACID","500","MG","02046385"
"50245","645","ADDED","inactive","ASCORBIC ACID","166.7","MG","02230966"
"9441","645","ADDED","inactive","ASCORBIC ACID (SODIUM ASCORBATE)","75","MG","00781096"
"37408","645","ADDED","inactive","ASCORBIC ACID","50","MG","02225522"
"13878","645","ADDED","inactive","ASCORBIC ACID","50","MG","00899119"
"68986","645","ADDED","inactive","ASCORBIC ACID (ASCORBIC ACID)","60","MG","02244988"
"34517","645","ADDED","inactive","ASCORBIC ACID","50","MG","02168774"
"64388","645","ADDED","inactive","ASCORBIC ACID","60","MG","02240797"
"2781","645","ADDED","inactive","ASCORBIC ACID","100","MG","00406740"
"16683","645","ADDED","inactive","ASCORBIC ACID","250","MG","02025663"
"12141","645","ADDED","inactive","ASCORBIC ACID","30","MG","01939165"
"63539","645","ADDED","inactive","ASCORBIC ACID","100","MG","02240030"
"6705","645","ADDED","inactive","ASCORBIC ACID","50","MG","00654280"
