"mp_code"|"formal_description_mp"|"formal_description_tm"|"tm_code"
"02162814"|"APO-DICLO SR [diclofenac sodium 75 mg per srt prolonged release oral tablet] APOTEX INC"|"diclofenac"|9000610
"02224119"|"DICLOFENAC-SR [diclofenac sodium 75 mg prolonged release oral tablet] PRO DOC LIMITEE"|"diclofenac"|9000610
"02224127"|"DICLOFENAC-SR [diclofenac sodium 100 mg prolonged release oral tablet] PRO DOC LIMITEE"|"diclofenac"|9000610
"02231504"|"PMS-DICLOFENAC-SR [diclofenac sodium 75 mg prolonged release oral tablet] PHARMASCIENCE INC"|"diclofenac"|9000610
"02231505"|"PMS-DICLOFENAC-SR [diclofenac sodium 100 mg prolonged release oral tablet] PHARMASCIENCE INC"|"diclofenac"|9000610
"02231664"|"DOM-DICLOFENAC-SR [diclofenac sodium 75 mg prolonged release oral tablet] DOMINION PHARMACAL"|"diclofenac"|9000610
"02261901"|"SANDOZ-DICLOFENAC SR [diclofenac sodium 75 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"diclofenac"|9000610
"02261944"|"SANDOZ-DICLOFENAC SR [diclofenac sodium 100 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"diclofenac"|9000610
"02261960"|"SANDOZ-DICLOFENAC [diclofenac sodium 50 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"diclofenac"|9000610
"02302616"|"PMS-DICLOFENAC [diclofenac sodium 25 mg prolonged release oral tablet] PHARMASCIENCE INC"|"diclofenac"|9000610
"02302624"|"PMS-DICLOFENAC [diclofenac sodium 50 mg prolonged release oral tablet] PHARMASCIENCE INC"|"diclofenac"|9000610
"00632724"|"VOLTAREN SUP 50MG [diclofenac sodium 50 mg suppository] NOVARTIS PHARMACEUTICALS CANADA INC"|"diclofenac"|9000610
"00632732"|"VOLTAREN SUP 100MG [diclofenac sodium 100 mg suppository] NOVARTIS PHARMACEUTICALS CANADA INC"|"diclofenac"|9000610
"02174677"|"TEVA-DICLOFENAC [diclofenac sodium 50 mg suppository] TEVA CANADA LIMITED"|"diclofenac"|9000610
"02174685"|"TEVA-DICLOFENAC [diclofenac sodium 100 mg suppository] TEVA CANADA LIMITED"|"diclofenac"|9000610
"02231506"|"PMS-DICLOFENAC [diclofenac sodium 50 mg suppository] PHARMASCIENCE INC"|"diclofenac"|9000610
"02231508"|"PMS-DICLOFENAC [diclofenac sodium 100 mg suppository] PHARMASCIENCE INC"|"diclofenac"|9000610
"02261928"|"SANDOZ-DICLOFENAC [diclofenac sodium 50 mg suppository] SANDOZ CANADA INCORPORATED"|"diclofenac"|9000610
"02261936"|"SANDOZ-DICLOFENAC [diclofenac sodium 100 mg suppository] SANDOZ CANADA INCORPORATED"|"diclofenac"|9000610
"02397145"|"ACT DICLO-MISO [diclofenac sodium 50 mg and misoprostol 200 mcg gastro-resistant tablet] ACTAVIS PHARMA COMPANY"|"diclofenac and misoprostol"|9000611
"02397153"|"ACT DICLO-MISO [diclofenac sodium 75 mg and misoprostol 200 mcg gastro-resistant tablet] ACTAVIS PHARMA COMPANY"|"diclofenac and misoprostol"|9000611
"01917056"|"ARTHROTEC 50 [diclofenac sodium 50 mg and misoprostol 200 mcg oral tablet] PFIZER CANADA INC"|"diclofenac and misoprostol"|9000611
"02229837"|"ARTHROTEC 75 [diclofenac sodium 75 mg and misoprostol 200 mcg oral tablet] PFIZER CANADA INC"|"diclofenac and misoprostol"|9000611
"02341689"|"GD-DICLOFENAC/MISOPROSTOL 50 [diclofenac sodium 50 mg and misoprostol 200 mcg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"diclofenac and misoprostol"|9000611
"02341697"|"GD-DICLOFENAC/MISOPROSTOL 75 [diclofenac sodium 75 mg and misoprostol 200 mcg oral tablet] GENMED A DIVISION OF PFIZER CANADA INC"|"diclofenac and misoprostol"|9000611
"02242320"|"TOLOXIN [digoxin 0.05 mg per mL oral solution] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"digoxin"|9000618
"02281201"|"APO-DIGOXIN [digoxin 0.25 mg oral tablet] APOTEX INC"|"digoxin"|9000618
"02281228"|"APO-DIGOXIN [digoxin 0.125 mg oral tablet] APOTEX INC"|"digoxin"|9000618
"02281236"|"APO-DIGOXIN [digoxin 0.0625 mg oral tablet] APOTEX INC"|"digoxin"|9000618
"02335700"|"TOLOXIN [digoxin 0.0625 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"digoxin"|9000618
"02335719"|"TOLOXIN [digoxin 0.125 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"digoxin"|9000618
"02335727"|"TOLOXIN [digoxin 0.25 mg oral tablet] PENDOPHARM DIVISION OF DE PHARMASCIENCE INC"|"digoxin"|9000618
"02048264"|"DIGOXIN INJECTION C.S.D. [digoxin 0.25 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"digoxin"|9000618
"02048272"|"PEDIATRIC DIGOXIN INJECTION C.S.D. [digoxin 0.05 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"digoxin"|9000618
"02229526"|"APO-DILTIAZ CD - CAP 300MG [diltiazem hydrochloride 300 mg modified release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02230997"|"APO-DILTIAZ CD [diltiazem hydrochloride 120 mg modified release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02230998"|"APO-DILTIAZ CD [diltiazem hydrochloride 180 mg modified release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02230999"|"APO-DILTIAZ CD [diltiazem hydrochloride 240 mg modified release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02231057"|"DILTIAZEM - CD [diltiazem hydrochloride 300 mg modified release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02231472"|"DILTIAZEM - CD [diltiazem hydrochloride 120 mg modified release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02231474"|"DILTIAZEM - CD [diltiazem hydrochloride 180 mg modified release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02231475"|"DILTIAZEM - CD [diltiazem hydrochloride 240 mg modified release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02355752"|"PMS-DILTIAZEM CD [diltiazem hydrochloride 120 mg modified release oral capsule] PHARMASCIENCE INC"|"diltiazem"|9000620
"02355760"|"PMS-DILTIAZEM CD [diltiazem hydrochloride 180 mg modified release oral capsule] PHARMASCIENCE INC"|"diltiazem"|9000620
"02355779"|"PMS-DILTIAZEM CD [diltiazem hydrochloride 240 mg modified release oral capsule] PHARMASCIENCE INC"|"diltiazem"|9000620
"02355787"|"PMS-DILTIAZEM CD [diltiazem hydrochloride 300 mg modified release oral capsule] PHARMASCIENCE INC"|"diltiazem"|9000620
"02400421"|"DILTIAZEM CD [diltiazem hydrochloride 120 mg modified release oral capsule] SANIS HEALTH INC"|"diltiazem"|9000620
"02400448"|"DILTIAZEM CD [diltiazem hydrochloride 180 mg modified release oral capsule] SANIS HEALTH INC"|"diltiazem"|9000620
"02400456"|"DILTIAZEM CD [diltiazem hydrochloride 240 mg modified release oral capsule] SANIS HEALTH INC"|"diltiazem"|9000620
"02400464"|"DILTIAZEM CD [diltiazem hydrochloride 300 mg modified release oral capsule] SANIS HEALTH INC"|"diltiazem"|9000620
"00771376"|"APO DILTIAZ TAB 30MG [diltiazem hydrochloride 30 mg oral tablet] APOTEX INC"|"diltiazem"|9000620
"00771384"|"APO DILTIAZ TAB 60MG [diltiazem hydrochloride 60 mg oral tablet] APOTEX INC"|"diltiazem"|9000620
"00862924"|"TEVA-DILTIAZEM [diltiazem hydrochloride 30 mg oral tablet] TEVA CANADA LIMITED"|"diltiazem"|9000620
"00862932"|"TEVA-DILTIAZEM [diltiazem hydrochloride 60 mg oral tablet] TEVA CANADA LIMITED"|"diltiazem"|9000620
"02097249"|"CARDIZEM CD [diltiazem hydrochloride 120 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02097257"|"CARDIZEM CD [diltiazem hydrochloride 180 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02097265"|"CARDIZEM CD [diltiazem hydrochloride 240 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02097273"|"CARDIZEM CD [diltiazem hydrochloride 300 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02222957"|"APO-DILTIAZ SR - SRC 60MG [diltiazem hydrochloride 60 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02222965"|"APO-DILTIAZ SR - 90MG/SRC [diltiazem hydrochloride 90 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02222973"|"APO-DILTIAZ SR - SRC 120MG [diltiazem hydrochloride 120 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02231150"|"TIAZAC [diltiazem hydrochloride 120 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02231151"|"TIAZAC [diltiazem hydrochloride 180 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02231152"|"TIAZAC [diltiazem hydrochloride 240 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02231154"|"TIAZAC [diltiazem hydrochloride 300 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02231155"|"TIAZAC [diltiazem hydrochloride 360 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02242538"|"TEVA-DILTIAZEM CD [diltiazem hydrochloride 120 mg prolonged release oral capsule] TEVA CANADA LIMITED"|"diltiazem"|9000620
"02242539"|"TEVA-DILTIAZEM CD [diltiazem hydrochloride 180 mg prolonged release oral capsule] TEVA CANADA LIMITED"|"diltiazem"|9000620
"02242540"|"TEVA-DILTIAZEM CD [diltiazem hydrochloride 240 mg prolonged release oral capsule] TEVA CANADA LIMITED"|"diltiazem"|9000620
"02242541"|"TEVA-DILTIAZEM CD [diltiazem hydrochloride 300 mg prolonged release oral capsule] TEVA CANADA LIMITED"|"diltiazem"|9000620
"02243338"|"SANDOZ DILTIAZEM CD [diltiazem hydrochloride 120 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02243339"|"SANDOZ DILTIAZEM CD [diltiazem hydrochloride 180 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02243340"|"SANDOZ DILTIAZEM CD [diltiazem hydrochloride 240 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02243341"|"SANDOZ DILTIAZEM CD [diltiazem hydrochloride 300 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02245918"|"SANDOZ DILTIAZEM T [diltiazem hydrochloride 120 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02245919"|"SANDOZ DILTIAZEM T [diltiazem hydrochloride 180 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02245920"|"SANDOZ DILTIAZEM T [diltiazem hydrochloride 240 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02245921"|"SANDOZ DILTIAZEM T [diltiazem hydrochloride 300 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02245922"|"SANDOZ DILTIAZEM T [diltiazem hydrochloride 360 mg prolonged release oral capsule] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02271605"|"TEVA-DILTIAZEM HCL ER CAPSULES [diltiazem hydrochloride 120 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02271613"|"TEVA-DILTIAZEM HCL ER CAPSULES [diltiazem hydrochloride 180 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02271621"|"TEVA-DILTIAZEM HCL ER CAPSULES [diltiazem hydrochloride 240 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02271648"|"TEVA-DILTIAZEM HCL ER CAPSULES [diltiazem hydrochloride 300 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02271656"|"TEVA-DILTIAZEM HCL ER CAPSULES [diltiazem hydrochloride 360 mg prolonged release oral capsule] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02291037"|"APO-DILTIAZ TZ [diltiazem hydrochloride 120 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02291045"|"APO-DILTIAZ TZ [diltiazem hydrochloride 180 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02291053"|"APO-DILTIAZ TZ [diltiazem hydrochloride 240 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02291061"|"APO-DILTIAZ TZ [diltiazem hydrochloride 300 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02291088"|"APO-DILTIAZ TZ [diltiazem hydrochloride 360 mg prolonged release oral capsule] APOTEX INC"|"diltiazem"|9000620
"02325306"|"DILTIAZEM TZ [diltiazem hydrochloride 120 mg prolonged release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02325314"|"DILTIAZEM TZ [diltiazem hydrochloride 180 mg prolonged release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02325322"|"DILTIAZEM TZ [diltiazem hydrochloride 240 mg prolonged release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02325330"|"DILTIAZEM TZ [diltiazem hydrochloride 300 mg prolonged release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02325349"|"DILTIAZEM TZ [diltiazem hydrochloride 360 mg prolonged release oral capsule] PRO DOC LIMITEE"|"diltiazem"|9000620
"02370441"|"ACT DILTIAZEM T [diltiazem hydrochloride 120 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370492"|"ACT DILTIAZEM T [diltiazem hydrochloride 180 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370506"|"ACT DILTIAZEM T [diltiazem hydrochloride 240 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370514"|"ACT DILTIAZEM T [diltiazem hydrochloride 300 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370522"|"ACT DILTIAZEM T [diltiazem hydrochloride 360 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370611"|"ACT DILTIAZEM CD [diltiazem hydrochloride 120 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370638"|"ACT DILTIAZEM CD [diltiazem hydrochloride 180 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370646"|"ACT DILTIAZEM CD [diltiazem hydrochloride 240 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02370654"|"ACT DILTIAZEM CD [diltiazem hydrochloride 300 mg prolonged release oral capsule] ACTAVIS PHARMA COMPANY"|"diltiazem"|9000620
"02445999"|"DILTIAZEM CD [diltiazem hydrochloride 120 mg prolonged release oral capsule] SIVEM PHARMACEUTICALS ULC"|"diltiazem"|9000620
"02446006"|"DILTIAZEM CD [diltiazem hydrochloride 180 mg prolonged release oral capsule] SIVEM PHARMACEUTICALS ULC"|"diltiazem"|9000620
"02446014"|"DILTIAZEM CD [diltiazem hydrochloride 240 mg prolonged release oral capsule] SIVEM PHARMACEUTICALS ULC"|"diltiazem"|9000620
"02446022"|"DILTIAZEM CD [diltiazem hydrochloride 300 mg prolonged release oral capsule] SIVEM PHARMACEUTICALS ULC"|"diltiazem"|9000620
"02256738"|"TIAZAC XC [diltiazem hydrochloride 120 mg prolonged release oral tablet] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02256746"|"TIAZAC XC [diltiazem hydrochloride 180 mg prolonged release oral tablet] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02256754"|"TIAZAC XC [diltiazem hydrochloride 240 mg prolonged release oral tablet] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02256762"|"TIAZAC XC [diltiazem hydrochloride 300 mg prolonged release oral tablet] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02256770"|"TIAZAC XC [diltiazem hydrochloride 360 mg prolonged release oral tablet] VALEANT CANADA LP/VALEANT CANADA S.E.C."|"diltiazem"|9000620
"02230274"|"DILTIAZEM HYDROCHLORIDE INJECTION [diltiazem hydrochloride 5 mg per mL solution for injection] TEVA CANADA LIMITED"|"diltiazem"|9000620
"02244728"|"DILTIAZEM HYDROCHLORIDE INJECTION [diltiazem hydrochloride 5 mg per mL solution for injection] SANDOZ CANADA INCORPORATED"|"diltiazem"|9000620
"02218321"|"NOVO-VALPROIC [valproic acid 500 mg gastro-resistant capsule] TEVA CANADA LIMITED"|"divalproex"|9000642
"02229628"|"PMS-VALPROIC ACID E.C. [valproic acid 500 mg gastro-resistant capsule] PHARMASCIENCE INC"|"divalproex"|9000642
"02231031"|"DOM-VALPROIC ACID E.C. [valproic acid 500 mg gastro-resistant capsule] DOMINION PHARMACAL"|"divalproex"|9000642
"02231489"|"RATIO-VALPROIC [valproic acid 500 mg gastro-resistant capsule] TEVA CANADA LIMITED"|"divalproex"|9000642
"00596418"|"EPIVAL [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] BGP PHARMA ULC"|"divalproex"|9000642
"00596426"|"EPIVAL [valproic acid (divalproex sodium) 250 mg gastro-resistant tablet] BGP PHARMA ULC"|"divalproex"|9000642
"00596434"|"EPIVAL [valproic acid (divalproex sodium) 500 mg gastro-resistant tablet] BGP PHARMA ULC"|"divalproex"|9000642
"02239698"|"APO-DIVALPROEX [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] APOTEX INC"|"divalproex"|9000642
"02239699"|"APO-DIVALPROEX [valproic acid (divalproex sodium) 250 mg per ect gastro-resistant tablet] APOTEX INC"|"divalproex"|9000642
"02239700"|"APO-DIVALPROEX [valproic acid (divalproex sodium) 500 mg per ect gastro-resistant tablet] APOTEX INC"|"divalproex"|9000642
"02239701"|"TEVA-DIVALPROEX [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"divalproex"|9000642
"02239702"|"TEVA-DIVALPROEX [valproic acid (divalproex sodium) 250 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"divalproex"|9000642
"02239703"|"TEVA-DIVALPROEX [valproic acid (divalproex sodium) 500 mg gastro-resistant tablet] TEVA CANADA LIMITED"|"divalproex"|9000642
"02240341"|"DIVALPROEX-125 [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] PRO DOC LIMITEE"|"divalproex"|9000642
"02240342"|"DIVALPROEX-250 [valproic acid (divalproex sodium) 250 mg gastro-resistant tablet] PRO DOC LIMITEE"|"divalproex"|9000642
"02240343"|"DIVALPROEX-500 [valproic acid (divalproex sodium) 500 mg gastro-resistant tablet] PRO DOC LIMITEE"|"divalproex"|9000642
"02244138"|"PMS-DIVALPROEX (125MG) [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] PHARMASCIENCE INC"|"divalproex"|9000642
"02244139"|"PMS-DIVALPROEX (250MG) [valproic acid (divalproex sodium) 250 mg gastro-resistant tablet] PHARMASCIENCE INC"|"divalproex"|9000642
"02244140"|"PMS-DIVALPROEX (500MG) [valproic acid (divalproex sodium) 500 mg gastro-resistant tablet] PHARMASCIENCE INC"|"divalproex"|9000642
"02245751"|"DOM-DIVALPROEX [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] DOMINION PHARMACAL"|"divalproex"|9000642
"02245752"|"DOM-DIVALPROEX [valproic acid (divalproex sodium) 250 mg gastro-resistant tablet] DOMINION PHARMACAL"|"divalproex"|9000642
"02245753"|"DOM-DIVALPROEX [valproic acid (divalproex sodium) 500 mg gastro-resistant tablet] DOMINION PHARMACAL"|"divalproex"|9000642
"02400499"|"DIVALPROEX [valproic acid (divalproex sodium) 125 mg gastro-resistant tablet] SANIS HEALTH INC"|"divalproex"|9000642
"02400502"|"DIVALPROEX [valproic acid (divalproex sodium) 250 mg per ect gastro-resistant tablet] SANIS HEALTH INC"|"divalproex"|9000642
"02400510"|"DIVALPROEX [valproic acid (divalproex sodium) 500 mg per ect gastro-resistant tablet] SANIS HEALTH INC"|"divalproex"|9000642
"02100630"|"NOVO-VALPROIC [valproic acid 250 mg oral capsule] TEVA CANADA LIMITED"|"divalproex"|9000642
"02217414"|"RATIO-VALPROIC [valproic acid 250 mg oral capsule] TEVA CANADA LIMITED"|"divalproex"|9000642
"02230768"|"PMS-VALPROIC ACID [valproic acid 250 mg oral capsule] PHARMASCIENCE INC"|"divalproex"|9000642
"02231030"|"DOM-VALPROIC ACID [valproic acid 250 mg oral capsule] DOMINION PHARMACAL"|"divalproex"|9000642
"02238048"|"APO-VALPROIC [valproic acid 250 mg oral capsule] APOTEX INC"|"divalproex"|9000642
"02239714"|"SANDOZ VALPROIC [valproic acid 250 mg oral capsule] SANDOZ CANADA INCORPORATED"|"divalproex"|9000642
"01912070"|"RATIO-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] TEVA CANADA LIMITED"|"domperidone"|9000650
"02103613"|"APO-DOMPERIDONE - TAB 10MG [domperidone (domperidone maleate) 10 mg oral tablet] APOTEX INC"|"domperidone"|9000650
"02157195"|"TEVA-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] TEVA CANADA LIMITED"|"domperidone"|9000650
"02236466"|"PMS-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] PHARMASCIENCE INC"|"domperidone"|9000650
"02236857"|"DOMPERIDONE-10 [domperidone (domperidone maleate) 10 mg oral tablet] PRO DOC LIMITEE"|"domperidone"|9000650
"02238315"|"DOM-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] DOMINION PHARMACAL"|"domperidone"|9000650
"02238341"|"DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"domperidone"|9000650
"02268078"|"RAN-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"domperidone"|9000650
"02350440"|"DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] SANIS HEALTH INC"|"domperidone"|9000650
"02369206"|"JAMP-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] JAMP PHARMA CORPORATION"|"domperidone"|9000650
"02403870"|"MAR-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] MARCAN PHARMACEUTICALS INC"|"domperidone"|9000650
"02445034"|"BIO-DOMPERIDONE [domperidone (domperidone maleate) 10 mg oral tablet] BIOMED PHARMA"|"domperidone"|9000650
"02232043"|"ARICEPT [donepezil hydrochloride 5 mg oral tablet] PFIZER CANADA INC"|"donepezil"|9000651
"02232044"|"ARICEPT [donepezil hydrochloride 10 mg oral tablet] PFIZER CANADA INC"|"donepezil"|9000651
"02328666"|"SANDOZ DONEPEZIL [donepezil hydrochloride 5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"donepezil"|9000651
"02328682"|"SANDOZ DONEPEZIL [donepezil hydrochloride 10 mg oral tablet] SANDOZ CANADA INCORPORATED"|"donepezil"|9000651
"02340607"|"TEVA-DONEPEZIL [donepezil hydrochloride 5 mg oral tablet] TEVA CANADA LIMITED"|"donepezil"|9000651
"02340615"|"TEVA-DONEPEZIL [donepezil hydrochloride 10 mg oral tablet] TEVA CANADA LIMITED"|"donepezil"|9000651
"02359472"|"MYLAN-DONEPEZIL [donepezil hydrochloride 5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"donepezil"|9000651
"02359480"|"MYLAN-DONEPEZIL [donepezil hydrochloride 10 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"donepezil"|9000651
