"mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
"02387875","02387875","ALYSENA 21","APOTEX INC","ALYSENA 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) APOTEX INC",NA,NA,"active",2012-11-19
"01946897","01946897","PMS DEXAMETHASONE ELIXIR 0.5MG/5ML","PHARMASCIENCE INC","PMS DEXAMETHASONE ELIXIR 0.5MG/5ML (dexamethasone 0.5 mg per 5 mL oral liquid) PHARMASCIENCE INC",NA,NA,"active",1992-12-31
"02408007","02408007","FENTORA","TEVA CANADA LIMITED","FENTORA (fentanyl (fentanyl citrate) 100 mcg buccal tablet) TEVA CANADA LIMITED",NA,NA,"active",2014-05-14
"02387093","02387093","OVIMA 28","APOTEX INC","OVIMA 28 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet) APOTEX INC",NA,NA,"active",2013-08-27
"02387085","02387085","OVIMA 21","APOTEX INC","OVIMA 21 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet) APOTEX INC",NA,NA,"active",2013-08-27
"700142","00888346","FENTANYL CITRATE INJECTION","HOSPIRA HEALTHCARE CORPORATION","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"inactive",2017-08-03
"700160","02230274","DILTIAZEM HYDROCHLORIDE INJECTION","TEVA CANADA LIMITED","DILTIAZEM HYDROCHLORIDE INJECTION (diltiazem hydrochloride 25 mg per 5 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA,"inactive",2017-09-01
"02353326","02353326","CIPROFLOXACIN","SANIS HEALTH INC","CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-07-26
"02386127","02386127","CIPROFLOXACIN","SIVEM PHARMACEUTICALS ULC","CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 500 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02347571","02347571","MYLAN-CARVEDILOL","MYLAN PHARMACEUTICALS ULC","MYLAN-CARVEDILOL (carvedilol 25 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"inactive",2017-08-02
"02385902","02385902","OLANZAPINE","SIVEM PHARMACEUTICALS ULC","OLANZAPINE (olanzapine 15 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02385899","02385899","OLANZAPINE","SIVEM PHARMACEUTICALS ULC","OLANZAPINE (olanzapine 10 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"02385880","02385880","OLANZAPINE","SIVEM PHARMACEUTICALS ULC","OLANZAPINE (olanzapine 7.5 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-06-12
"00355658","00355658","SINEMET 100/10","MERCK CANADA INC","SINEMET 100/10 (carbidopa 10 mg and levodopa 100 mg oral tablet) MERCK CANADA INC",NA,NA,"inactive",2017-07-28
"02324164","02324164","PRO-VERAPAMIL SR","PRO DOC LIMITEE","PRO-VERAPAMIL SR (verapamil hydrochloride 180 mg prolonged-release oral tablet) PRO DOC LIMITEE",NA,NA,"inactive",2017-07-17
"02417014","02417014","RIVASTIGMINE","PRO DOC LIMITEE","RIVASTIGMINE (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) PRO DOC LIMITEE",NA,NA,"active",2013-12-05
"02251337","02251337","PHL-CIPROFLOXACIN","PHARMEL INC","PHL-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) PHARMEL INC",NA,NA,"inactive",2017-09-12
"700112","02385406","FENTANYL CITRATE INJECTION USP","TELIGENT OU","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) TELIGENT OU",NA,NA,"active",2016-04-18
"700111","02385406","FENTANYL CITRATE INJECTION USP","TELIGENT OU","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) TELIGENT OU",NA,NA,"active",2016-04-18
"700119","02406411","HALOPERIDOL INJECTION, USP","FRESENIUS KABI CANADA LTD","HALOPERIDOL INJECTION, USP (haloperidol 5 mg per 1 mL solution for injection vial) FRESENIUS KABI CANADA LTD",NA,NA,"active",2014-10-20
"02163934","02163934","TYLENOL WITH CODEINE NO. 2 - TAB","JANSSEN INC","TYLENOL WITH CODEINE NO. 2 - TAB (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 15 mg oral tablet) JANSSEN INC",NA,NA,"active",1964-12-31
"02385066","02385066","ZARAH 28","COBALT PHARMACEUTICALS COMPANY","ZARAH 28 (drospirenone 3 mg and ethinyl estradiol 30 mcg oral tablet with lactose oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"active",2013-06-04
"700109","02384124","FENTANYL CITRATE INJECTION SDZ","SANDOZ CANADA INCORPORATED","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2013-02-21
"700104","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP","PFIZER CANADA INC","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC",NA,NA,"active",2014-06-11
"02425017","02425017","RAN-CYPROTERONE/ETHINYL ESTRADIOL","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-CYPROTERONE/ETHINYL ESTRADIOL (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2015-03-26
"700103","02382539","FUROSEMIDE INJECTION SDZ","SANDOZ CANADA INCORPORATED","FUROSEMIDE INJECTION SDZ (furosemide 40 mg per 4 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-07-26
"02381907","02381907","AURO-CIPROFLOXACIN","AURO PHARMA INC","AURO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) AURO PHARMA INC",NA,NA,"active",2012-06-13
"02381680","02381680","CAMBIA","TRIBUTE PHARMACEUTICALS CANADA INC","CAMBIA (diclofenac potassium 50 mg per pck powder for oral solution) TRIBUTE PHARMACEUTICALS CANADA INC",NA,NA,"active",2012-06-02
"02352753","02352753","AMOXICILLIN","SANIS HEALTH INC","AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) SANIS HEALTH INC",NA,NA,"active",2010-11-02
"02428024","02428024","VAN-OLANZAPINE","VANC PHARMACEUTICALS INC","VAN-OLANZAPINE (olanzapine 7.5 mg oral tablet) VANC PHARMACEUTICALS INC",NA,NA,"active",2015-07-10
"02380358","02380358","JAMP-CIPROFLOXACIN","JAMP PHARMA CORPORATION","JAMP-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2012-03-13
"00751863","00751863","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 4MG/ML","PHARMASCIENCE INC","PMS-DEXAMETHASONE SOD PHOSPHATE INJ 4MG/ML (dexamethasone phosphate (dexamethasone sodium phosphate) 20 mg per 5 mL solution for injection vial) PHARMASCIENCE INC",NA,NA,"inactive",2017-08-25
"02187108","02187108","SYNPHASIC 21 TABLETS","PFIZER CANADA INC","SYNPHASIC 21 TABLETS (ethinyl estradiol 35 mcg and norethindrone 1mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1996-08-14
"02379686","02379686","MAR-CIPROFLOXACIN","MARCAN PHARMACEUTICALS INC","MAR-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2012-09-06
"700048","02099705","METHOTREXATE SODIUM INJECTION","TEVA CANADA LIMITED","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) TEVA CANADA LIMITED",NA,NA,"active",1995-12-31
"700037","02145936","HYDROMORPHONE HP 20","SANDOZ CANADA INCORPORATED","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 100 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"02452324","02452324","MAR-AZITHROMYCIN","MARCAN PHARMACEUTICALS INC","MAR-AZITHROMYCIN (azithromycin (azithromycin dihydrate) 250 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2016-10-12
"02019906","02019906","APO-ENALAPRIL TAB 20MG","APOTEX INC","APO-ENALAPRIL TAB 20MG (enalapril maleate 20 mg oral tablet) APOTEX INC",NA,NA,"active",1993-12-31
"700154","01980696","MORPHINE SULFATE INJ 1MG/ML USP","SANDOZ CANADA INCORPORATED","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 10 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02350815","02350815","MORPHINE SR","SANIS HEALTH INC","MORPHINE SR (morphine sulfate 15 mg prolonged-release oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-03-01
"02248758","02248758","SANDOZ CIPROFLOXACIN","SANDOZ CANADA INCORPORATED","SANDOZ CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2004-02-18
"700041","02139286","CLINDAMYCIN INJECTION","FRESENIUS KABI CANADA LTD","CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 900 mg per 6 mL solution for injection vial) FRESENIUS KABI CANADA LTD",NA,NA,"active",1995-12-31
"02372835","02372835","OLANZAPINE","SANIS HEALTH INC","OLANZAPINE (olanzapine 7.5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02400685","02400685","ENALAPRIL","SANIS HEALTH INC","ENALAPRIL (enalapril sodium 16 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2013-02-13
"02372827","02372827","OLANZAPINE","SANIS HEALTH INC","OLANZAPINE (olanzapine 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02364212","02364212","ABSTRAL","PALADIN LABS INC","ABSTRAL (fentanyl (fentanyl citrate) 600 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-06-14
"700044","02185431","METOCLOPRAMIDE HYDROCHLORIDE INJECTION","SANDOZ CANADA INCORPORATED","METOCLOPRAMIDE HYDROCHLORIDE INJECTION (metoclopramide hydrochloride 50 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"02401541","02401541","AMOXICILLIN GRANULES FOR ORAL SUSPENSION","SIVEM PHARMACEUTICALS ULC","AMOXICILLIN GRANULES FOR ORAL SUSPENSION (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2013-02-14
"02414112","02414112","RAN-OLANZAPINE ODT","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2013-10-17
"02286092","02286092","FENOFIBRATE MICRO","SANIS HEALTH INC","FENOFIBRATE MICRO (fenofibrate 200 mg oral capsule) SANIS HEALTH INC",NA,NA,"inactive",2017-08-02
"700065","02238162","DIASTAT","VALEANT PHARMACEUTICALS NORTH AMERICA LLC","DIASTAT (diazepam 7.5 mg per 1.5 mL rectal gel tube) VALEANT PHARMACEUTICALS NORTH AMERICA LLC",NA,NA,"active",2000-01-28
"02236931","02236931","PHL-SALBUTAMOL RESPIRATOR SOLUTION","PHARMEL INC","PHL-SALBUTAMOL RESPIRATOR SOLUTION (salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial) PHARMEL INC",NA,NA,"inactive",2017-09-14
"01977601","01977601","TESTOSTERONE CYPIONATE INJECTION, USP","STERIMAX INC","TESTOSTERONE CYPIONATE INJECTION, USP (testosterone cypionate 200 mg per 2 mL solution for injection ampoule) STERIMAX INC",NA,NA,"inactive",2017-08-10
"02366061","02366061","JAMP-FOLIC ACID","JAMP PHARMA CORPORATION","JAMP-FOLIC ACID (folic acid 5 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"active",2011-06-10
"02367645","02367645","PRAMIPEXOLE","SANIS HEALTH INC","PRAMIPEXOLE (pramipexole dihydrochloride monohydrate 1.5 mg oral tablet) SANIS HEALTH INC",NA,NA,"inactive",2017-08-11
"02299968","02299968","SANDOZ ENALAPRIL","SANDOZ CANADA INCORPORATED","SANDOZ ENALAPRIL (enalapril sodium 8 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active",2007-10-17
"02364204","02364204","ABSTRAL","PALADIN LABS INC","ABSTRAL (fentanyl (fentanyl citrate) 400 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-04-18
"02364190","02364190","ABSTRAL","PALADIN LABS INC","ABSTRAL (fentanyl (fentanyl citrate) 300 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-04-18
"02364174","02364174","ABSTRAL","PALADIN LABS INC","ABSTRAL (fentanyl (fentanyl citrate) 100 mcg sublingual tablet) PALADIN LABS INC",NA,NA,"active",2011-04-18
"02364115","02364115","APO-HYDROMORPHONE","APOTEX INC","APO-HYDROMORPHONE (hydromorphone hydrochloride 1 mg oral tablet) APOTEX INC",NA,NA,"active",2012-12-18
"02363445","02363445","OZURDEX","ALLERGAN INC","OZURDEX (dexamethasone 0.7 mg intravitreal implant) ALLERGAN INC",NA,NA,"active",2011-06-02
"700123","02422204","METHOTREXATE INJECTION, BP","PHARMASCIENCE INC","METHOTREXATE INJECTION, BP (methotrexate 25 mg per 1 mL solution for injection syringe) PHARMASCIENCE INC",NA,NA,"active",2014-05-08
"02421267","02421267","MAR-OLANZAPINE","MARCAN PHARMACEUTICALS INC","MAR-OLANZAPINE (olanzapine 10 mg oral tablet) MARCAN PHARMACEUTICALS INC",NA,NA,"active",2014-11-17
"02360624","02360624","APO-OLANZAPINE ODT","APOTEX INC","APO-OLANZAPINE ODT (olanzapine 10 mg orodispersible tablet) APOTEX INC",NA,NA,"active",2011-08-08
"02360616","02360616","APO-OLANZAPINE ODT","APOTEX INC","APO-OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) APOTEX INC",NA,NA,"active",2011-11-16
"700117","02398427","METHOTREXATE INJECTION USP","SANDOZ CANADA INCORPORATED","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 50 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",2013-02-14
"02360446","02360446","FUROSEMIDE SPECIAL INJECTION","OMEGA LABORATORIES LTD","FUROSEMIDE SPECIAL INJECTION (furosemide 6250 mg per 25 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2011-06-08
"700101","02360365","FUROSEMIDE INJECTION","OMEGA LABORATORIES LTD","FUROSEMIDE INJECTION (furosemide 40 mg per 4 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2011-06-08
"700100","02360365","FUROSEMIDE INJECTION","OMEGA LABORATORIES LTD","FUROSEMIDE INJECTION (furosemide 20 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",2011-06-08
"02359707","02359707","TEVA-OLANZAPINE","TEVA CANADA LIMITED","TEVA-OLANZAPINE (olanzapine 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-04-28
"700095","02320037","METOJECT","MEDEXUS INC","METOJECT (methotrexate (methotrexate sodium) 10 mg per 1 mL solution for injection syringe) MEDEXUS INC",NA,NA,"active",2009-01-26
"02359510","02359510","HYDROMORPH CONTIN","PURDUE PHARMA","HYDROMORPH CONTIN (hydromorphone hydrochloride 9 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA,"active",2011-04-14
"02359502","02359502","HYDROMORPH CONTIN","PURDUE PHARMA","HYDROMORPH CONTIN (hydromorphone hydrochloride 4.5 mg prolonged-release oral capsule) PURDUE PHARMA",NA,NA,"active",2011-04-14
"02182750","02182750","METHOTREXATE TABLETS, USP","PFIZER CANADA INC","METHOTREXATE TABLETS, USP (methotrexate 10 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",2004-04-12
"02357879","02357879","CELESTODERM V/2","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"02357860","02357860","CELESTODERM V/2","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CELESTODERM V/2 (betamethasone (betamethasone valerate) 0.05 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"02357852","02357852","CELESTODERM V","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CELESTODERM V (betamethasone (betamethasone valerate) 0.1 % cutaneous ointment) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"02357844","02357844","CELESTODERM V","VALEANT CANADA LP/VALEANT CANADA S.E.C.","CELESTODERM V (betamethasone (betamethasone valerate) 0.1 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",2011-10-19
"00710814","00710814","EPINEPHRINE INJ 0.1MG/ML USP","HOSPIRA HEALTHCARE CORPORATION","EPINEPHRINE INJ 0.1MG/ML USP (epinephrine 1 mg per 10 mL solution for injection syringe) HOSPIRA HEALTHCARE CORPORATION",NA,NA,"active",1987-12-31
"02240508","02240508","DOM-IPRATROPIUM","DOMINION PHARMACAL","DOM-IPRATROPIUM (ipratropium bromide 0.3 mg per mL nasal spray) DOMINION PHARMACAL",NA,NA,"inactive",2017-08-21
"02401185","02401185","LUTERA 21","COBALT PHARMACEUTICALS COMPANY","LUTERA 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) COBALT PHARMACEUTICALS COMPANY",NA,NA,"inactive",2017-08-25
"02177757","02177757","M-ESLON","ETHYPHARM INC","M-ESLON (morphine sulfate 200 mg prolonged-release oral capsule) ETHYPHARM INC",NA,NA,"active",1995-12-31
"02352990","02352990","OLANZAPINE ODT","SANIS HEALTH INC","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-07
"02246893","02246893","APO-VERAP SR","APOTEX INC","APO-VERAP SR (verapamil hydrochloride 120 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"inactive",2017-08-22
"02366924","02366924","LUXIQ","GLAXOSMITHKLINE INC","LUXIQ (betamethasone valerate 0.12 % cutaneous foam) GLAXOSMITHKLINE INC",NA,NA,"active",2012-02-10
"700167","02376857","CALDOLOR","ALVEDA PHARMACEUTICALS INC","CALDOLOR (ibuprofen 800 mg per 8 mL solution for injection vial) ALVEDA PHARMACEUTICALS INC",NA,NA,"inactive",2017-08-28
"02423421","02423421","MYLAN-RIVASTIGMINE PATCH 10","MYLAN PHARMACEUTICALS ULC","MYLAN-RIVASTIGMINE PATCH 10 (rivastigmine 18 mg per 10 sq cm transdermal patch) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",2016-12-05
"02421186","02421186","TARO-TESTOSTERONE","TARO PHARMACEUTICALS INC","TARO-TESTOSTERONE (testosterone undecanoate 40 mg oral capsule) TARO PHARMACEUTICALS INC",NA,NA,"active",2014-09-02
"02126222","02126222","APO-IPRAVENT SOLUTION - INH 250MCG/ML","APOTEX INC","APO-IPRAVENT SOLUTION - INH 250MCG/ML (ipratropium bromide 250 mcg per mL inhalation solution 20 mL bottle) APOTEX INC",NA,NA,"active",1994-12-31
"02423855","02423855","ACT ESOMEPRAZOLE","TEVA CANADA LIMITED","ACT ESOMEPRAZOLE (esomeprazole (esomeprazole magnesium dihydrate) 20 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",2015-11-09
"02353318","02353318","CIPROFLOXACIN","SANIS HEALTH INC","CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 250 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-07-26
"01964429","01964429","MORPHINE SULFATE INJ 5MG/ML USP","SANDOZ CANADA INCORPORATED","MORPHINE SULFATE INJ 5MG/ML USP (morphine sulfate 5 mg per mL solution for injection 30 mL vial) SANDOZ CANADA INCORPORATED",NA,NA,"inactive",2017-08-16
"02372843","02372843","OLANZAPINE","SANIS HEALTH INC","OLANZAPINE (olanzapine 10 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-26
"02352974","02352974","OLANZAPINE ODT","SANIS HEALTH INC","OLANZAPINE ODT (olanzapine 5 mg orodispersible tablet) SANIS HEALTH INC",NA,NA,"active",2011-10-07
"02352966","02352966","ALENDRONATE","SANIS HEALTH INC","ALENDRONATE (alendronic acid (alendronate sodium) 70 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-07-30
"02352788","02352788","AMOXICILLIN","SANIS HEALTH INC","AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg per 5 mL oral suspension) SANIS HEALTH INC",NA,NA,"active",2010-09-27
"02352710","02352710","AMOXICILLIN","SANIS HEALTH INC","AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) SANIS HEALTH INC",NA,NA,"active",2010-08-28
"02352265","02352265","RAN-ENALAPRIL","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-ENALAPRIL (enalapril sodium 16 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2010-08-01
"02352249","02352249","RAN-ENALAPRIL","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-ENALAPRIL (enalapril sodium 4 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2010-08-01
"02352230","02352230","RAN-ENALAPRIL","RANBAXY PHARMACEUTICALS CANADA INC.","RAN-ENALAPRIL (enalapril sodium 2 mg oral tablet) RANBAXY PHARMACEUTICALS CANADA INC.",NA,NA,"active",2010-08-01
"02351420","02351420","FUROSEMIDE","SANIS HEALTH INC","FUROSEMIDE (furosemide 20 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-06-15
"700106","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP","PFIZER CANADA INC","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PFIZER CANADA INC",NA,NA,"active",2014-06-11
"02350912","02350912","MORPHINE SR","SANIS HEALTH INC","MORPHINE SR (morphine sulfate 60 mg prolonged-release oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-03-02
"02350890","02350890","MORPHINE SR","SANIS HEALTH INC","MORPHINE SR (morphine sulfate 30 mg prolonged-release oral tablet) SANIS HEALTH INC",NA,NA,"active",2011-03-01
"02381931","02381931","AURO-CIPROFLOXACIN","AURO PHARMA INC","AURO-CIPROFLOXACIN (ciprofloxacin (ciprofloxacin hydrochloride) 750 mg oral tablet) AURO PHARMA INC",NA,NA,"active",2012-06-13
"02042320","02042320","MIN-OVRAL 21","PFIZER CANADA INC","MIN-OVRAL 21 (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet) PFIZER CANADA INC",NA,NA,"active",1995-12-31
"02350238","02350238","OXYBUTYNIN","SANIS HEALTH INC","OXYBUTYNIN (oxybutynin chloride 5 mg oral tablet) SANIS HEALTH INC",NA,NA,"active",2010-05-12
"700030","02145928","HYDROMORPHONE HP 10","SANDOZ CANADA INCORPORATED","HYDROMORPHONE HP 10 (hydromorphone hydrochloride 100 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1995-12-31
"02319446","02319446","TEVA-HYDROMORPHONE","TEVA CANADA LIMITED","TEVA-HYDROMORPHONE (hydromorphone hydrochloride 8 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2011-11-16
"02346176","02346176","SEASONIQUE","TEVA WOMEN'S HEALTH INC","SEASONIQUE (ethinyl estradiol 30 mcg and levonorgestrel 150 mcg oral tablet with ethinyl estradiol100 mcg oral tablet ) TEVA WOMEN'S HEALTH INC",NA,NA,"active",2011-04-18
"02454777","02454777","METOJECT SUBCUTANEOUS","MEDEXUS INC","METOJECT SUBCUTANEOUS (methotrexate (methotrexate sodium) 22.5 mg per 0.45 mL solution for injection 0.45 mL syringe) MEDEXUS INC",NA,NA,"active",2016-12-02
"02418452","02418452","PMS-AZITHROMYCIN","PHARMASCIENCE INC","PMS-AZITHROMYCIN (azithromycin 100 mg per 5 mL oral suspension) PHARMASCIENCE INC",NA,NA,"active",2014-03-19
"02343681","02343681","OLANZAPINE ODT","SIVEM PHARMACEUTICALS ULC","OLANZAPINE ODT (olanzapine 15 mg orodispersible tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active",2012-04-24
