"uuid","status","_name","_approvalIDDisplay","substance"
"79382189-edcf-4d58-8975-dfa50c21ea71","approved","ANASTROZOLE","2Z07MYW1AZ","anastrozole"
"8f7be6b7-bf2f-4171-a9ab-7b3892be2333","approved","SODIUM ACETATE","4550K0SC9B","sodium acetate trihydrate"
NA,NA,NA,NA,"pertussis toxoid adsorbed"
"50cb0db1-0a99-4511-89a0-a1727b93e2ee","approved","TRIFLUOPERAZINE","214IZI85K3","trifluoperazine"
"1e444963-069c-4ab5-8715-9b402eb35cbd","approved","LEFLUNOMIDE","G162GK9U4W","leflunomide"
"2103fa5d-a039-4a26-840a-74573854b883","approved","CARGLUMIC ACID","5L0HB4V1EW","carglumic acid"
"7abbe770-06e0-46f3-8953-9bdb9173edcb","approved","BIVALIRUDIN","TN9BEX005G","bivalirudin"
"f614fe0f-7630-40dd-a400-6bed3c20004e","approved","STIRIPENTOL","R02XOT8V8I","stiripentol"
"63b1d67e-8fce-4a68-a705-943c4e2a3eab","non-approved","MEASLES VIRUS VACCINE, LIVE, ATTENUATED","MFZ8I7277D","measles virus vaccine live attenuated"
"376a5cb9-bd6b-46f1-b4ad-639597268fca","non-approved","MEASLES VIRUS VACCINE, LIVE","MFZ8I7277D","measles virus vaccine live attenuated"
"e2d2a3f2-dc7e-4d67-85a7-c32614638744","non-approved","PEGINTERFERON ALFA-2A","Q46947FE7K","peginterferon alfa-2a"
"2f1360c5-a7a7-42b5-b8e0-201829996640","approved","PRILOCAINE HYDROCHLORIDE","MJW015BAPH","prilocaine hydrochloride"
NA,NA,NA,NA,"standardized cat pelt acetone precipitated"
"e57fe394-f7b3-4368-9bfb-d95c7c5a4814","approved","PADIMATE O","Z11006CMUZ","padimate o"
"a5bed4ba-66e7-4fbb-b166-4df4ef720d01","approved","BUMETANIDE","0Y2S3XUQ5H","bumetanide"
"3e708153-c99c-42b6-afb5-42deba68145b","approved","CLOMIPHENE CITRATE","1B8447E7YI","clomiphene citrate"
"81df8f1e-d954-413f-bdec-98dca6625592","approved","DASATINIB ANHYDROUS","X78UG0A0RN","dasatinib"
"9b45f1f6-1fcd-4bb9-a47f-a9dccd7c557f","approved","DASATINIB","RBZ1571X5H","dasatinib"
"0720c9f4-afae-4514-821c-b444c26e7d3f","approved","ALBUTEROL","QF8SVZ843E","salbutamol"
"f26b6807-d16b-42de-aec9-45715d5cd916","approved","MODAFINIL","R3UK8X3U3D","modafinil"
"3f0ac348-8fc1-44cd-81f6-a39f423cd7ea","approved","LINACLOTIDE","N0TXR0XR5X","linaclotide"
"1d64508c-03e2-4f31-9256-627289022330","approved","THEOPHYLLINE ANHYDROUS","0I55128JYK","theophylline"
"53224022-0eda-4ed2-8e44-7b311342b5dc","approved","THEOPHYLLINE","C137DTR5RG","theophylline"
"93e361f2-4feb-4194-8944-075fc1420b35","approved","ERIBULIN MESYLATE","AV9U0660CW","eribulin mesylate"
NA,NA,NA,NA,"cytomegalovirus immune globulin"
"1cb17c61-50c9-403b-aa46-7aadecc3315a","approved","METFORMIN HYDROCHLORIDE","786Z46389E","metformin hydrochloride"
"3b19a04c-c276-48a4-bfc1-ea1a796a2113","approved","ELUXADOLINE","45TPJ4MBQ1","eluxadoline"
"8c6f6d2d-fc5e-4ce1-9364-dccf87e14a5a","approved","MIDODRINE HYDROCHLORIDE","59JV96YTXV","midodrine hydrochloride"
"6b552eee-d923-47a7-8003-db876d69ea97","approved","SODIUM CARBONATE","45P3261C7T","sodium carbonate"
"512933dd-7ff6-4dcf-b5b0-2e6f0690acec","approved","RAMUCIRUMAB","D99YVK4L0X","ramucirumab"
"cc120141-94bb-41bf-891b-cfaf465e1b3d","non-approved","TINZAPARIN SODIUM","3S182ET3UA","tinzaparin sodium"
"da298905-0cac-4cf2-ab51-2879950ad03a","approved","CEFACLOR ANHYDROUS","3Z6FS3IK0K","cefaclor"
"504a6112-2f6c-4fb3-aa0a-90dd40e2233e","approved","CEFACLOR","69K7K19H4L","cefaclor"
"f728b6f0-4603-435c-bd19-3a7c9f699721","approved","SODIUM SULFATE ANHYDROUS","36KCS0R750","sodium sulfate anhydrous"
"052cb104-559f-42f6-bdbf-3975d38f8846","approved","LOMUSTINE","7BRF0Z81KG","lomustine"
"2f076fdd-4452-44da-a4cd-8d30bcc858bf","approved","LACTULOSE","9U7D5QH5AE","lactulose"
"4d3f8813-5120-42fb-8594-8bae214ca71a","approved","CETRIMONIUM BROMIDE","L64N7M9BWR","cetrimonium bromide"
"7821c714-15cf-4fa3-a5e9-9b521a63ff39","approved","HYDROMORPHONE HYDROCHLORIDE","L960UP2KRW","hydromorphone hydrochloride"
"b8a599ea-ccda-4481-8a8e-20a9b1a1acc9","approved","SARRACENIA PURPUREA","FOP08H143P","pitcher plant"
"68cf2b91-303a-4510-8bda-2b12409b163a","approved","FEXOFENADINE HYDROCHLORIDE","2S068B75ZU","fexofenadine hydrochloride"
"e832169d-40db-433f-aa3c-d2b3552f4e5d","approved","INSULIN ASPART","D933668QVX","insulin aspart"
"9a9650ad-adb1-4598-9d37-ceb322d3548b","approved","TESTOSTERONE UNDECANOATE","H16A5VCT9C","testosterone undecanoate"
"da0d8a50-f633-4932-9be5-4f2048f6ed42","approved","CLOBETASONE BUTYRATE","8U0H6XI6EO","clobetasone butyrate"
"f2f0fc0f-70a0-4817-b8a7-d6aa24effcfb","approved","POTASSIUM ACETATE","M911911U02","potassium acetate"
"65d381cc-09c5-4ede-8067-f5acd775ab1e","approved","INGENOL MEBUTATE","7686S50JAH","ingenol mebutate"
"130f0283-373a-4605-ae48-fc7fd617fd13","approved","OLAPARIB","WOH1JD9AR8","olaparib"
"b9415296-1feb-4970-b188-ea24225b0fe7","approved","BISOPROLOL FUMARATE","UR59KN573L","bisoprolol fumarate"
"864e9297-84f6-4545-9e7a-155eb0810391","approved","NITRIC OXIDE","31C4KY9ESH","nitric oxide"
NA,NA,NA,NA,"pertactin adsorbed"
"1f1ccaca-8fa7-4c77-a1f7-23ff684dfac4","approved","AMPHOTERICIN B","7XU7A7DROE","amphotericin b"
"612500c4-7275-4495-86de-388c6bcd4843","approved","COLCHICINE","SML2Y3J35T","colchicine"
"4c59c059-965e-4ba1-b6bf-e864e0f5728a","approved","POLYMYXIN B","J2VZ07J96K","polymyxin b"
"5176947f-bb35-4a4a-a258-e9f1cf8662d9","approved","THIAMINE HYDROCHLORIDE","M572600E5P","thiamine hydrochloride"
"feeb89f9-050d-4d59-8140-32cb9bee5c59","approved","LAPATINIB","0VUA21238F","lapatinib"
"aeb883fc-eaf5-44bf-9732-93d9e8a76b0d","approved","EPOPROSTENOL","DCR9Z582X0","epoprostenol"
"48593872-a5c5-4cce-8618-371a63344157","non-approved","FIBRINOGEN","N94833051K","fibrinogen"
"ef188db9-2d52-4ef2-a42c-c6348cf0f199","non-approved","FIBRINOGEN HUMAN","N94833051K","fibrinogen"
"8e43f63d-0e9b-46db-9750-b660ae650920","approved","LEDIPASVIR","013TE6E4WV","ledipasvir"
"4bf3afee-a763-4a64-8d06-ecddc966cf0a","approved","FOSAPREPITANT","6L8OF9XRDC","fosaprepitant"
"12d6a20f-7828-4c5e-a66a-e97cdc33830e","approved","ZUCLOPENTHIXOL ACETATE","349S2ZHF05","zuclopenthixol acetate"
NA,NA,NA,NA,"recombinant human papillomavirus type 45 l1 protein"
"68f5193f-e56e-4cdf-ba90-bc3fdba0d53c","approved","BETAMETHASONE VALERATE","9IFA5XM7R2","betamethasone valerate"
"58b430cd-5c6e-44b8-816f-b3e1f7aabf04","approved","PORK COLLAGEN","I8442U2G7J","collagen"
"1341042c-c942-4e4e-ab4a-8becdb35db31","approved","EQUINE COLLAGEN","3221SCV0LS","collagen"
"18767a0a-3140-4999-9f33-fbe393a6c00d","FAILED","MARINE COLLAGEN, SOLUBLE","8JC99XGU4W","collagen"
"35864889-ab59-4fea-81a3-b6a4a379f235","approved","BOVINE TYPE I COLLAGEN","FHJ3ATL51C","collagen"
"1f5f7ea1-e446-47a0-89ae-a0c17a1ced23","non-approved","HYDROLYSED MARINE COLLAGEN (ENZYMATIC; 2000 MW)","2WID9OCG7P","collagen"
"836c9b11-7d61-43b5-82bf-7a342a532d9d","non-approved","COLLAGEN ALPHA-2(I) CHAIN BOVINE","YRU8Z30SXI","collagen"
"21984100-f188-4c5b-a0de-ac6131fc442e","non-approved","COLLAGEN ALPHA-1(I) CHAIN BOVINE","FB3DQM32F2","collagen"
"de260f8f-a721-4d03-a11b-a5da7574cc84","FAILED","COLLAGEN ALPHA-1(III) (HUMAN)","5D8UAE62VB","collagen"
"d808d1d8-786b-40b1-983b-e5469fdad296","non-approved","HYDROLYSED BOVINE COLLAGEN (ENZYMATIC; 2000-5000 MW)","5WE8P977RQ","collagen"
"fd9b1c83-805f-42fa-8c02-293ea6f672ff","non-approved","GELATIN HYDROLYSATE (PORCINE SKIN, MW 3000)","0K9R94573C","collagen"
"70d9daa3-25ec-421c-a14f-b885a7c2ad1c","approved","CHOLINE BITARTRATE","6K2W7T9V6Y","choline bitartrate"
"b7d9cb76-d146-4889-9212-84d8b6efa2ad","approved","RALTEGRAVIR","22VKV8053U","raltegravir"
"d3e544d7-e865-4d09-9883-b19ccf51d2cd","approved","GUAIACOL","6JKA7MAH9C","guaiacol"
"6321679e-1702-43a8-90ab-25ef16810b4f","approved","PHENYLEPHRINE HYDROCHLORIDE, (+/-)-","O2VT86KV7E","phenylephrine hydrochloride"
"712507d4-59bc-4f87-ac04-19be7bdbef66","approved","PHENYLEPHRINE HYDROCHLORIDE","04JA59TNSJ","phenylephrine hydrochloride"
"155c250c-9089-4638-b310-88ec21846329","approved","ETHYNODIOL DIACETATE","62H10A1236","ethynodiol diacetate"
"8503aa00-66b6-4d1a-8a37-4cdced8bdc26","non-approved","CAPRYLIC/CAPRIC TRIGLYCERIDE","C9H2L21V7U","medium chain triglycerides"
"3a036ed4-4eb9-4ef3-9231-db75774952f1","approved","MEDIUM-CHAIN TRIGLYCERIDES","C9H2L21V7U","medium chain triglycerides"
"9430e9a9-60e3-4b87-a513-a87fb1460f52","approved","DEXBROMPHENIRAMINE MALEATE","BPA9UT29BS","dexbrompheniramine maleate"
NA,NA,NA,NA,"recombinant human papillomavirus type 58 l1 protein"
"840bd06f-acea-4de6-aecc-04f85c987ac3","approved","FLUDARABINE PHOSPHATE","1X9VK9O1SC","fludarabine phosphate"
"4c419017-b664-4234-81e2-0026100eb2c2","approved","RALTITREXED","FCB9EGG971","raltitrexed"
"bd02a623-3059-4617-9295-4adead0dd1ea","approved","NITROUS OXIDE","K50XQU1029","nitrous oxide"
"cf0effff-78c3-4f7a-a967-cef3cfa5060d","approved","DEXMEDETOMIDINE","67VB76HONO","dexmedetomidine"
"3f97f1f7-243e-4e11-80ac-003829da4f8b","approved","CLOTRIMAZOLE","G07GZ97H65","clotrimazole"
"dab68c98-e16e-41f8-b40b-1d6c061a3ad9","approved","ASUNAPREVIR","S9X0KRJ00S","asunaprevir"
"e854ae7e-5596-4f2c-8a6d-b2e61096370e","approved","DONEPEZIL HYDROCHLORIDE","3O2T2PJ89D","donepezil hydrochloride"
"48dc6ad1-c3ad-4376-9460-b571d42e5344","approved","BILASTINE","PA1123N395","bilastine"
"b8f38b99-3969-4104-8093-b6c0d902bc6d","approved","FLUTICASONE FUROATE","JS86977WNV","fluticasone furoate"
"cd7f998a-a6ff-46af-807b-559aa83ff110","approved","FLUMETHASONE PIVALATE","0DV09X6F21","flumethasone pivalate"
"1bdd2dee-7392-44f4-ad98-7de6ce6c814a","approved","TOLVAPTAN","21G72T1950","tolvaptan"
"0a0978ad-31cc-4b42-a434-6cfeca39668a","approved","BORDETELLA PERTUSSIS PERTACTIN ANTIGEN (FORMALDEHYDE INACTIVATED)","I05O535NV6","pertactin"
"faf19f14-7dc8-46d6-b97f-5ac17480b11d","approved","GLYCERIN","PDC6A3C0OX","glycerine"
"79e01817-e868-4235-9ac9-c379c7bbdf98","approved","FLUMAZENIL","40P7XK9392","flumazenil"
"51bb7257-7981-4a77-8ec3-f380d06bf1b8","non-approved","SUCRALFATE","XX73205DH5","sucralfate"
"ade7672d-6b05-413b-a07a-209d295a14a2","approved","MOXIFLOXACIN","U188XYD42P","moxifloxacin"
"f92da100-5ca1-4936-8d93-2ee4366ec1e0","approved","DEGARELIX","SX0XJI3A11","degarelix"
"f855d90b-3e0a-4e94-af20-bccb8c88f501","approved","PINAVERIUM BROMIDE","7SCF54H12J","pinaverium bromide"
"57a85879-1144-4bf9-b72d-106bb8b715c1","approved","DIFLUPREDNATE","S8A06QG2QE","difluprednate"
"7565c332-1470-441c-bdf3-aaa7cc7c7ed1","approved","PROPYL ALCOHOL","96F264O9SV","propyl alcohol"
NA,NA,NA,NA,"tenecteplase"
"f6a76da7-5342-4008-88f0-7959d32004b8","approved","ATEZOLIZUMAB","52CMI0WC3Y","atezolizumab"
"9cf941e9-991f-43ac-8850-ef998462c559","approved","DIPHENHYDRAMINE HYDROCHLORIDE","TC2D6JAD40","diphenhydramine hydrochloride"
"7420822c-5124-4a7b-8fa5-c3fb7aec9855","approved","VALACYCLOVIR","MZ1IW7Q79D","valacyclovir"
"99fccb92-d4c9-4c89-a830-46d9bf71c6c4","approved","OLOPATADINE","D27V6190PM","olopatadine"
"714c95d6-3502-4a22-8e75-a314a233ffa8","approved","INDAPAMIDE","F089I0511L","indapamide"
"34e507e7-82f8-4697-8e84-ea06f8200ecf","approved","ANAKINRA","9013DUQ28K","anakinra"
"de364998-1914-4d5f-91ee-207994bd8fe9","approved","AGALSIDASE BETA","RZD65TSM9U","agalsidase beta"
"1d772f20-cd24-41c2-b503-755df1464b45","approved","DOLUTEGRAVIR","DKO1W9H7M1","dolutegravir"
"ba2bc9b7-00c0-4c14-a491-98c3101e5c4f","approved","LISINOPRIL ANHYDROUS","7Q3P4BS2FD","lisinopril"
"12bc1006-65a2-45b7-a8ac-69d4120d987c","approved","LISINOPRIL","E7199S1YWR","lisinopril"
NA,NA,NA,NA,"salmonella typhi vi capsular polysaccharide vaccine"
"694c5749-5acd-481b-88ef-c2ad61eae781","approved","OXYQUINOLINE SULFATE","61VUG75Y3P","oxyquinoline sulfate"
"dcc478cb-508d-47a3-bf39-275e749ecacf","approved","HYDRALAZINE HYDROCHLORIDE","FD171B778Y","hydralazine hydrochloride"
"e41e2576-124f-4e6a-8378-a2fd450aaf8d","approved","NIACINAMIDE","25X51I8RD4","nicotinamide"
"0861c8c6-f8ce-4735-baec-7458a0d8c72c","approved","ETHACRYNIC ACID","M5DP350VZV","ethacrynic acid"
NA,NA,NA,NA,"vibrio cholerae inaba 48 classical biotype, heat inactivated"
"918012b3-767b-4896-82bf-a9d900fb8344","approved","CHLORAL HYDRATE","418M5916WG","chloral hydrate"
"6301a7a6-6fda-42fa-94a6-470f4e677101","approved","DEXTROMETHORPHAN HYDROBROMIDE ANHYDROUS","Z0CG3115FG","dextromethorphan hydrobromide"
"6253b52a-74df-4e9c-bfc5-a5ffc7f87df0","approved","DEXTROMETHORPHAN HYDROBROMIDE","9D2RTI9KYH","dextromethorphan hydrobromide"
"056ba84b-5ab7-40fa-994c-d8f81da4d4df","approved","POTASSIUM","RWP5GA015D","potassium"
"14b36111-1959-4a46-998d-6e18de6877ad","approved","ITRACONAZOLE","304NUG5GF4","itraconazole"
"82477df4-40bf-437c-8d7d-b553ffdf0bc5","approved","PHENELZINE","O408N561GF","phenelzine"
"3aed7bf7-3bf2-47f7-929d-d65ed6a896c7","approved","RIVASTIGMINE","PKI06M3IW0","rivastigmine"
"11d26845-cf37-45b3-9242-3851d3991188","approved","SULFACETAMIDE SODIUM ANHYDROUS","30760ZE777","sulfacetamide sodium"
"eeefe60e-0ba1-4688-8280-e9a8ab87d8fc","approved","SULFACETAMIDE SODIUM","4NRT660KJQ","sulfacetamide sodium"
"02211c3d-4d76-4761-817c-08faae9aa833","approved","RANITIDINE","884KT10YB7","ranitidine"
"c3035459-b17a-41e5-972c-ce54dda0f8b6","approved","DEXTROSE, UNSPECIFIED FORM","IY9XDZ35W2","dextrose"
"b5d061b5-748f-443b-b7dc-7321ea5f8c07","approved",".ALPHA.-D-GLUCOPYRANOSE MONOHYDRATE","4L3WC4P6GF","dextrose"
"26de2eb5-1d23-4050-b815-b57eb32b0617","approved","DIPHENOXYLATE HYDROCHLORIDE","W24OD7YW48","diphenoxylate hydrochloride"
"ed3f90f8-1f5c-4638-a6d2-8d3115ad8128","approved","AMPHETAMINE ASPARTATE MONOHYDRATE","O1ZPV620O4","amphetamine aspartate monohydrate"
"e45dda29-09ca-46b0-9aa4-b9051a4d1fd3","approved","FLUOCINONIDE","2W4A77YPAN","fluocinonide"
"a2852f00-a630-4478-a121-1bee59974e7c","approved","TEMOZOLOMIDE","YF1K15M17Y","temozolomide"
"3fa441a7-f539-4a9e-9e76-882562120fd1","approved","ESTRONE, (+/-)-","X9XKA379T9","estrone"
"9551290d-a4ba-4591-ae75-905daa4d0c49","approved","ESTRONE","2DI9HA706A","estrone"
"70a000b7-7a36-40d6-a676-5e773543b868","approved","ZOPICLONE","03A5ORL08Q","zopiclone"
"143e13ea-4f83-4df2-bf50-42b310c40270","approved","PERINDOPRIL ERBUMINE","1964X464OJ","perindopril erbumine"
NA,NA,NA,NA,"inact.japanese encephal virus"
"a8f50ce0-18f0-430d-9628-064a2cec9bfa","approved","LABETALOL HYDROCHLORIDE","1GEV3BAW9J","labetalol hydrochloride"
"f4ceaccc-a83e-4a9d-9167-afda0fafe21e","approved","IODIDE ION","09G4I6V86Q","iodide"
"c9a59408-757c-42ee-b069-2e12190a506a","non-approved","DIPHTHERIA TOXOID ADSORBED","IRH51QN26H","diphtheria toxoid adsorbed"
"5eb3b76b-0355-41e8-a701-da6cbf6cb9a9","non-approved","PORFIMER SODIUM","Y3834SIK5F","porfimer sodium"
"434db38b-5192-4d4f-a4e8-cc0b4b8b5763","approved","ABIRATERONE ACETATE","EM5OCB9YJ6","abiraterone acetate"
"ce22acce-534a-4778-b733-e3f433a1eefc","approved","DUTASTERIDE","O0J6XJN02I","dutasteride"
"c4607001-217a-4eee-a7d1-a85daf7ea494","approved","STREPTOCOCCUS PNEUMONIAE TYPE 19A CAPSULAR POLYSACCHARIDE ANTIGEN","9W2T4OSF98","pneumococcal polysaccharide serotype 19a"
"420df681-36cc-4911-88c9-0f31b922052e","approved","USTEKINUMAB","FU77B4U5Z0","ustekinumab"
"de7598b0-bbfe-4237-a142-bab397005c4a","approved","FUROSEMIDE","7LXU5N7ZO5","furosemide"
"ff459602-00bf-4cfb-8798-0eb1f11cfcc1","approved","DOLICHOVESPULA ARENARIA VENOM PROTEIN","7PI26E943G","yellow hornet venom protein"
"648a3e60-43fb-4e3f-9a96-345483f7f3ee","approved","CRIZOTINIB","53AH36668S","crizotinib"
"7f35f086-7377-41e5-92c2-bc7e786633c3","approved","CYTARABINE","04079A1RDZ","cytarabine"
"b8ff918c-eb04-412b-9cb5-290aa22a10e4","approved","CEFOTAXIME","N2GI8B1GK7","cefotaxime"
"52afe10f-2561-43f3-89d6-c1abe3402c39","approved","ALECTINIB","LIJ4CT1Z3Y","alectinib"
"d9ca3288-1601-48a8-a578-ec3a6f989937","approved","TOLTERODINE TARTRATE","5T619TQR3R","tolterodine tartrate"
"aef58e4f-67b3-4c85-89f4-b1129cd64454","approved","TEMAZEPAM","CHB1QD2QSS","temazepam"
"54380922-65d6-4045-930d-1580138720a6","approved","PRAMOXINE HYDROCHLORIDE","88AYB867L5","pramoxine hydrochloride"
NA,NA,NA,NA,"standardized kentucky blue/june grass pollen"
"b36965d5-6ec1-4d38-a650-6c3a4b65dab7","approved","INOSITOL","4L6452S749","inositol"
"27adc629-06ce-4c0d-a3a2-169317f73f7e","approved","MERCAPTOPURINE ANHYDROUS","PKK6MUZ20G","mercaptopurine"
"889c6ac4-5524-4ad7-aae4-f9a4e7766abd","approved","MERCAPTOPURINE","E7WED276I5","mercaptopurine"
"00464626-74c9-467a-8096-281bebf8cd33","approved","TAURINE","1EQV5MLY3D","taurine"
"0643d077-5373-4710-931a-fdaecf95ffdf","approved","VESPULA VULGARIS VENOM PROTEIN","S125N1F5X5","yellow jacket venom protein"
"d662fa94-7879-4607-a9d1-bd6f34f8f362","approved","EFINACONAZOLE","J82SB7FXWB","efinaconazole"
"65a96a51-485b-4625-9f59-d750d3b5d2eb","approved","RIOCIGUAT","RU3FE2Y4XI","riociguat"
"72b3097f-a2dc-4b54-b203-a16bf99db88e","approved","AMMONIUM CHLORIDE","01Q9PC255D","ammonium chloride"
"a0c39bbc-0540-4098-84b8-50c73aed9ae7","approved","NEISSERIA MENINGITIDIS GROUP Y CAPSULAR POLYSACCHARIDE ANTIGEN","CBZ4BH7TJ1","meningococcal polysaccharide antigen group y"
"d1003742-3373-46af-9826-0730a82b9f9e","approved","AMINOPHYLLINE","27Y3KJK423","aminophylline"
"43160a05-715a-4cf9-a6a2-82baa2e1bf99","approved","MIRABEGRON","MVR3JL3B2V","mirabegron"
"56f0c712-6ace-407e-898c-de9ddd415ce3","approved","ALFACALCIDOL","URQ2517572","alfacalcidol"
"85c3fcc2-39e7-46a9-a25d-583761a7631e","approved","BOSENTAN ANHYDROUS","XUL93R30K2","bosentan"
"fd9421d2-a53e-4c0d-88c1-ad7af5ff00ba","approved","BOSENTAN","Q326023R30","bosentan"
"ad5d8f53-c18b-4119-a199-1d011b068ef7","approved","NINTEDANIB","G6HRD2P839","nintedanib"
"ba57d2d6-ca47-483f-a944-6136032e23cb","approved","FOSPHENYTOIN SODIUM","7VLR55452Z","fosphenytoin sodium"
"43669610-e764-4cf7-adff-430c2a3a99a2","non-approved","DIPHTHERIA TOXOID","IRH51QN26H","diphtheria toxoid"
"47c516a4-80bf-46ac-805a-ee3c6300c4bb","approved","HALOBETASOL PROPIONATE","91A0K1TY3Z","halobetasol propionate"
"e49b36f0-22ba-4a8f-9335-1dbe91ae5066","approved","CLADRIBINE","47M74X9YT5","cladribine"
"1feb7c4f-304a-45b4-a17d-804a5e7ad101","approved","IDARUCIZUMAB","97RWB5S1U6","idarucizumab"
"afd148a8-e2e0-416e-a169-52f3c3beed89","approved","ELOSULFASE ALFA","ODJ69JZG85","elosulfase alfa"
"44bd3ead-798b-4b10-870b-6ae9289ec2c8","approved","OXYBENZONE","95OOS7VE0Y","oxybenzone"
"d7189ccc-ef1f-4ce7-b3ab-acf5d9455bc9","approved","PROPIVERINE HYDROCHLORIDE","DC4GZD10H3","propiverine hydrochloride"
"58fac0ac-45e5-46c6-86bd-fc1f5e97b406","approved","MEBENDAZOLE","81G6I5V05I","mebendazole"
"c0c88b2b-cfe8-4bf0-a349-8fdce5788268","approved","LIQUIDAMBAR ORIENTALIS RESIN","63V91G4W93","storax"
"0d1d064c-6602-4ef6-9e62-3f8994bf3572","approved","VEMURAFENIB","207SMY3FQT","vemurafenib"
"54077479-5e30-4cd0-8dfa-88ae1ec30cae","approved","SODIUM HYPOCHLORITE","DY38VHM5OD","sodium hypochlorite"
"7e9c0249-c856-4e8e-acf7-12ebd0ba7983","approved","GLUTAMIC ACID, DL-","61LJO5I15S","glutamic acid"
"64122885-4ae9-419f-bcd8-47d7aeba018b","approved","GLUTAMIC ACID","3KX376GY7L","glutamic acid"
"bc9a4543-4a06-48b5-b8a1-b7f0bbf80c7b","approved","SODIUM GLYCEROPHOSPHATE ANHYDROUS","YP1H63LJ2K","sodium glycerophosphate"
"f58d8f5e-d5db-4483-817c-e61fb1c6c8d8","approved","SODIUM GLYCEROPHOSPHATE","RCS9EQ01V4","sodium glycerophosphate"
"b9de3f20-6fcb-492b-98a3-485a25df08de","approved","MEPIVACAINE HYDROCHLORIDE","4VFX2L7EM5","mepivacaine hydrochloride"
NA,NA,NA,NA,"rotavirus vaccine"
"3231c918-9edb-4e90-9b99-ed7ed8634f86","approved","VORTIOXETINE","3O2K1S3WQV","vortioxetine"
"1d9859ca-9b2d-4212-bb41-e948a97ae43e","approved","BUTANEDIOL (MIXED ISOMERS)","TMS4MGA0H4","butanediol"
"cf97630f-70c9-40b6-847a-505586f522b7","approved","TYROSINE","42HK56048U","l-tyrosine"
"82209ede-1a53-4e76-9e59-8d5fe6cc3403","approved","FLUPENTIXOL DECANOATE","3B2FE28C1W","flupentixol decanoate"
"c0e29c93-4996-49e7-8c71-4fc8390b81c1","non-approved","STREPTOCOCCUS PNEUMONIAE TYPE 5 CAPSULAR POLYSACCHARIDE DIPHTHERIA CRM197 PROTEIN CONJUGATE ANTIGEN","5SKG37872O","pneumococcal polysaccharide serotype 5"
"5eeada07-f789-448c-9d27-8c6c3f3969ea","approved","SULISOBENZONE","1W6L629B4K","sulisobenzone"
"50d06c97-1c5b-457d-b2a3-927c3119e3e9","approved","GENTIAN VIOLET","J4Z741D6O5","gentian violet"
"2cf49f3a-ffa3-4335-8416-44be5a6ed948","approved","MICONAZOLE NITRATE","VW4H1CYW1K","miconazole nitrate"
"e70264e7-388e-479e-b4f0-7d54675a7cbe","approved","LINAGLIPTIN","3X29ZEJ4R2","linagliptin"
"33991b9c-a5b4-4a95-aadb-42ae947ec54a","approved","PHENYLALANINE","47E5O17Y3R","l-phenylalanine"
"c628ff25-1dc9-42f9-ab9d-284e075b5051","non-approved","CHOLERA ENTEROTOXIN SUBUNIT B","1FKD81GIZJ","recombinant cholera toxin b subunit"
"afc675fc-f3e6-423b-86ba-5afaf9a59c5f","approved","IMIQUIMOD","P1QW714R7M","imiquimod"
"41134108-e370-466e-b467-02ca0d7e06c6","approved","ZINC SULFATE ANHYDROUS","0J6Z13X3WO","zinc sulfate"
"dbb14216-5b79-4067-ba88-034ad56b1560","approved","ZINC SULFATE MONOHYDRATE","PTX099XSF1","zinc sulfate"
"7b3fe36e-987a-4055-81a7-f3279a89c91a","approved","ZINC SULFATE, UNSPECIFIED FORM","89DS0H96TB","zinc sulfate"
"9b6b4524-bda0-4703-8566-4cef981dc0b5","approved","HUMAN PAPILLOMAVIRUS TYPE 6 L1 CAPSID PROTEIN ANTIGEN","61746O90DY","recombinant human papillomavirus type 6 l1 protein"
"55d6b894-c090-4949-8c1c-6fb412402fab","approved","GUAIACOL CARBONATE","Q71XPQ6R29","guaiacol carbonate"
"8ac9b0a4-3c73-4791-a85c-b7d00693b88a","approved","RISPERIDONE","L6UH7ZF8HC","risperidone"
"2e996b07-56e5-4405-8a46-3d341a9348cb","non-approved","ALLERGENIC EXTRACT- REDTOP AGROSTIS ALBA","HU8V6E7HOA","standardized redtop grass pollen"
"139d5399-9bd5-45e1-a22e-3df1ffedf14d","non-approved","PEGINTERFERON ALFA-2B","G8RGG88B68","peginterferon alfa-2b"
"7427dc12-5fca-4860-90c8-a7d5b9f33879","approved","RALOXIFENE HYDROCHLORIDE","4F86W47BR6","raloxifene hydrochloride"
"89683586-536f-493d-b55e-c9ddc1bdb097","approved","IOPROMIDE","712BAC33MZ","iopromide"
"784efdc0-080c-451a-9e20-1341f0d51390","approved","REMIFENTANIL","P10582JYYK","remifentanil"
NA,NA,NA,NA,"pneumococcal polysaccharide serotype 33f"
"6a7f4078-1dc9-43ed-9b0b-6745faa571db","approved","CETYLPYRIDINIUM CHLORIDE","D9OM4SK49P","cetylpyridinium chloride"
"7cfaff02-6690-4a97-bcb4-fbc5e730b608","approved","CETYLPYRIDINIUM CHLORIDE ANHYDROUS","6BR7T22E2S","cetylpyridinium chloride"
"ec59d578-2399-4be4-b07f-c4378a449779","approved","FOSFOMYCIN","2N81MY12TE","fosfomycin"
"a37b0488-d4db-44e8-8d76-f980a3141abf","approved","TESAMORELIN","MQG94M5EEO","tesamorelin"
NA,NA,NA,NA,"allergenic extracts"
"563099f4-fcca-482f-9cde-de37067290ae","approved","BUTYLSCOPOLAMINE BROMIDE","0GH9JX37C8","hyoscine butylbromide"
