"ntp_code","ntp_en_description","ntp_fr_description","ntp_formal_name","ntp_status","ntp_type","ntp_status_effective_time"
"9005925","NA","NA","amlodipine (amlodipine besylate) 2.5 mg and perindopril arginine 3.5 mg oral tablet","Active","NA","20160405"
"9005926","NA","NA","amlodipine (amlodipine besylate) 5 mg and perindopril arginine 7 mg oral tablet","Active","NA","20160405"
"9005924","NA","NA","amlodipine (amlodipine besylate) 10 mg and perindopril arginine 14 mg oral tablet","Active","NA","20160405"
"9006616","NA","NA","betamethasone valerate 0.1 % cutaneous patch","Active","NA","20160405"
"9001457","NA","NA","progesterone 500 mg per 10 mL solution for injection vial","Active","NA","20160413"
"9012486","NA","NA","dexmedetomidine (dexmedetomidine hydrochloride) 200 mcg per 50 mL solution for injection vial","Active","NA","20160509"
"9012488","NA","NA","dexmedetomidine (dexmedetomidine hydrochloride) 80 mcg per 20 mL solution for injection vial","Active","NA","20160509"
"9012487","NA","NA","dexmedetomidine (dexmedetomidine hydrochloride) 400 mcg per 100 mL solution for injection vial","Active","NA","20160509"
"9012514","NA","NA","metformin hydrochloride 500 mg and rosiglitazone (rosiglitazone maleate) 2 mg oral tablet","Inactive","NA","20160607"
"9001459","NA","NA","buprenorphine 15 mcg per hour transdermal patch","Active","NA","20160615"
"9005987","NA","NA","canagliflozin 150 mg and metformin hydrochloride 850 mg oral tablet","Active","NA","20160628"
"9005989","NA","NA","canagliflozin 50 mg and metformin hydrochloride 500 mg oral tablet","Active","NA","20160628"
"9005986","NA","NA","canagliflozin 150 mg and metformin hydrochloride 500 mg oral tablet","Active","NA","20160628"
"9005985","NA","NA","canagliflozin 150 mg and metformin hydrochloride 1000 mg oral tablet","Active","NA","20160628"
"9005990","NA","NA","canagliflozin 50 mg and metformin hydrochloride 850 mg oral tablet","Active","NA","20160628"
"9005988","NA","NA","canagliflozin 50 mg and metformin hydrochloride 1000 mg oral tablet","Active","NA","20160628"
"9012512","NA","NA","metformin hydrochloride 1000 mg and rosiglitazone (rosiglitazone maleate) 2 mg oral tablet","Inactive","NA","20160713"
"9001460","NA","NA","budesonide 9 mg modified-release oral tablet","Active","NA","20160725"
"9006017","NA","NA","sofosbuvir 400 mg and velpatasvir 100 mg oral tablet","Active","NA","20160802"
"9001461","NA","NA","esomeprazole (esomeprazole magnesium) 20 mg gastro-resistant capsule","Active","NA","20160810"
"9001462","NA","NA","ibuprofen 600 mg prolonged-release oral tablet","Active","NA","20160822"
"9001465","NA","NA","morphine sulfate 30 mg oral capsule","Active","NA","20160906"
"9001466","NA","NA","morphine sulfate 5 mg oral capsule","Active","NA","20160906"
"9001463","NA","NA","morphine sulfate 10 mg oral capsule","Active","NA","20160906"
"9001464","NA","NA","morphine sulfate 20 mg oral capsule","Active","NA","20160906"
"9012406","NA","NA","reslizumab 100 mg per 10 mL solution for injection vial","Active","NA","20161219"
"9001472","NA","NA","lisdexamfetamine dimesylate 70 mg oral capsule","Active","NA","20170105"
"9001475","NA","NA","travoprost 0.003 % ophthalmic drops","Active","NA","20170206"
"9001476","NA","NA","insulin aspart 100 unit per mL solution for injection 3 mL pen","Active","NA","20170303"
"9006576","NA","NA","propranolol (propranolol hydrochloride) 3.75 mg per mL oral solution","Active","NA","20170323"
"9012515","NA","NA","metformin hydrochloride 500 mg and rosiglitazone (rosiglitazone maleate) 4 mg oral tablet","Inactive","NA","20170425"
"9006223","NA","NA","acetaminophen 500 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet","Inactive","NA","20170705"
"9000350","NA","NA","conjugated estrogens 2.5 mg oral tablet","Inactive","NA","20170705"
"9000397","NA","NA","acetaminophen 500 mg and caffeine citrate 30 mg and codeine phosphate 8 mg oral tablet","Inactive","NA","20170705"
"9006467","NA","NA","triamcinolone hexacetonide 20 mg per 1 mL suspension for injection vial","Inactive","NA","20170705"
"9012353","NA","NA","verapamil hydrochloride 120 mg prolonged-release oral capsule","Inactive","NA","20170711"
"9012355","NA","NA","verapamil hydrochloride 180 mg prolonged-release oral capsule","Inactive","NA","20170711"
"9012357","NA","NA","verapamil hydrochloride 240 mg prolonged-release oral capsule","Inactive","NA","20170711"
"9001175","NA","NA","fenofibrate 160 mg oral capsule","Inactive","NA","20170713"
"9006498","NA","NA","vitamin D3 (cholecalciferol) 5000 unit oral capsule","Inactive","NA","20170720"
"9006497","NA","NA","vitamin D3 (cholecalciferol) 25000 unit oral capsule","Inactive","NA","20170720"
"9000331","NA","NA","morphine sulfate 2 mg per 1 mL solution for injection ampoule","Inactive","NA","20170724"
"9001766","NA","NA","oxtriphylline 100 mg per 5 mL oral solution","Inactive","NA","20170724"
"9002105","NA","NA","doxylamine succinate 25 mg oral tablet","Inactive","NA","20170725"
"9004205","NA","NA","acetaminophen 250 mg and guaifenesin 100 mg and phenylephrine hydrochloride 5 mg oral tablet","Inactive","NA","20170727"
"9005205","NA","NA","azilsartan medoxomil (azilsartan medoxomil potassium) 80 mg and chlorthalidone 12.5 mg oral tablet","Inactive","NA","20170727"
"9006271","NA","NA","meperidine hydrochloride 100 mg per mL solution for injection 20 mL vial","Inactive","NA","20170728"
"9006219","NA","NA","morphine sulfate 50 mg per mL solution for injection 20 mL vial","Inactive","NA","20170728"
"9000166","NA","NA","codeine phosphate 60 mg per 1 mL solution for injection ampoule","Inactive","NA","20170728"
"9000247","NA","NA","erythromycin (erythromycin ethylsuccinate) 600 mg oral tablet","Inactive","NA","20170728"
"9000322","NA","NA","fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection ampoule","Inactive","NA","20170728"
"9009616","NA","NA","furosemide 20 mg per 2 mL solution for injection syringe","Inactive","NA","20170728"
"9000319","NA","NA","fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection ampoule","Inactive","NA","20170728"
"9000365","NA","NA","morphine sulfate 50 mg per 1 mL solution for injection ampoule","Inactive","NA","20170728"
"9009622","NA","NA","furosemide 40 mg per 4 mL solution for injection syringe","Inactive","NA","20170728"
"9006290","NA","NA","ibuprofen 400 mg per 4 mL solution for injection vial","Inactive","NA","20170801"
"9006291","NA","NA","ibuprofen 800 mg per 8 mL solution for injection vial","Inactive","NA","20170801"
"9006256","NA","NA","benztropine mesylate 2 mg per 5 mL oral solution","Inactive","NA","20170803"
"9006625","NA","NA","meperidine hydrochloride 100 mg per 1 mL solution for injection ampoule","Inactive","NA","20170803"
"9006230","NA","NA","morphine sulfate 5 mg per mL solution for injection 30 mL vial","Inactive","NA","20170803"
"9006229","NA","NA","morphine sulfate 5 mg per 5 mL solution for injection vial","Inactive","NA","20170803"
"9000439","NA","NA","prednisolone sodium phosphate 1 % ophthalmic drops","Inactive","NA","20170803"
"9006228","NA","NA","morphine sulfate 2 mg per mL solution for injection 50 mL vial","Inactive","NA","20170803"
"9006224","NA","NA","hydrocortisone acetate 2.5 % ophthalmic ointment","Inactive","NA","20170803"
"9006226","NA","NA","morphine sulfate 1 mg per mL solution for injection 50 mL vial","Inactive","NA","20170803"
"9000362","NA","NA","morphine sulfate 100 mg per 4 mL solution for injection ampoule","Inactive","NA","20170803"
"9012545","NA","NA","triamcinolone diacetate 40 mg per mL suspension for injection","Inactive","NA","20170803"
"9000516","NA","NA","digoxin 0.05 mg per 1 mL solution for injection ampoule","Inactive","NA","20170803"
"9006626","NA","NA","meperidine hydrochloride 75 mg per 1 mL solution for injection ampoule","Inactive","NA","20170803"
"9006225","NA","NA","morphine sulfate 10 mg per 10 mL solution for injection vial","Inactive","NA","20170803"
"9000364","NA","NA","morphine sulfate 25 mg per 1 mL solution for injection ampoule","Inactive","NA","20170803"
"9000142","NA","NA","triamcinolone acetonide 0.025 % cutaneous cream","Inactive","NA","20170803"
"9000726","NA","NA","hydroxyzine hydrochloride 500 mg per 10 mL solution for injection vial","Inactive","NA","20170803"
"9001948","NA","NA","oxtriphylline 100 mg oral tablet","Inactive","NA","20170804"
"9008377","NA","NA","chlorthalidone 100 mg oral tablet","Inactive","NA","20170804"
"9000523","NA","NA","haloperidol (haloperidol decanoate) 250 mg per 5 mL solution for injection vial","Inactive","NA","20170804"
"9000129","NA","NA","hydrochlorothiazide 100 mg oral tablet","Inactive","NA","20170804"
"9002024","NA","NA","hydrochlorothiazide 15 mg and methyldopa 250 mg oral tablet","Inactive","NA","20170804"
"9000666","NA","NA","lisinopril 40 mg oral tablet","Inactive","NA","20170804"
"9006248","NA","NA","nifedipine 10 mg prolonged-release oral tablet","Inactive","NA","20170804"
"9000186","NA","NA","haloperidol 2 mg per mL oral solution","Inactive","NA","20170804"
"9000366","NA","NA","nitroglycerin 10 mg per 10 mL solution for injection vial","Inactive","NA","20170804"
"9002025","NA","NA","hydrochlorothiazide 25 mg and methyldopa 250 mg oral tablet","Inactive","NA","20170804"
"9006205","NA","NA","penicillin v potassium 125 mg per 5 mL powder for oral solution","Inactive","NA","20170804"
"9000655","NA","NA","diltiazem hydrochloride 90 mg prolonged-release oral capsule","Inactive","NA","20170804"
"9000741","NA","NA","haloperidol (haloperidol decanoate) 100 mg per 1 mL solution for injection vial","Inactive","NA","20170804"
"9000654","NA","NA","diltiazem hydrochloride 60 mg prolonged-release oral capsule","Inactive","NA","20170804"
"9000173","NA","NA","propranolol hydrochloride 120 mg oral tablet","Inactive","NA","20170804"
"9001949","NA","NA","oxtriphylline 200 mg oral tablet","Inactive","NA","20170804"
"9001950","NA","NA","oxtriphylline 300 mg oral tablet","Inactive","NA","20170804"
"9001765","NA","NA","metronidazole 500 mg per 4.5 g and nystatin 100000 unit per 4.5 g vaginal cream","Inactive","NA","20170824"
"9000777","NA","NA","acyclovir (acyclovir sodium) 500 mg per vial powder for solution for injection","Inactive","NA","20170825"
"9012413","NA","NA","baclofen 40 mg per 20 mL solution for injection ampoule","Active","NA","20170825"
"9012526","NA","NA","nusinersen (nusinersen sodium) 12 mg per 5 mL solution for injection vial","Active","NA","20170829"
"9000049","NA","NA","erythromycin (erythromycin estolate) 125 mg per 5 mL oral suspension","Inactive","NA","20170901"
"9009392","NA","NA","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet with lactose oral tablet","Inactive","Comb","20170901"
"9012419","NA","NA","glecaprevir 100 mg and pibrentasvir 40 mg oral tablet","Active","NA","20170913"
"9001338","NA","NA","trazodone hydrochloride 300 mg prolonged-release oral tablet","Inactive","NA","20170914"
"9001337","NA","NA","trazodone hydrochloride 150 mg prolonged-release oral tablet","Inactive","NA","20170914"
"9012500","NA","NA","insulin degludec 200 unit per mL solution for injection 3 mL pen","Active","NA","20170915"
"9012499","NA","NA","insulin degludec 100 unit per mL solution for injection 3 mL pen","Active","NA","20170915"
"9012539","NA","NA","sofosbuvir 400 mg and velpatasvir 100 mg and voxilaprevir 100 mg oral tablet","Active","NA","20170918"
"9012527","NA","NA","ocrelizumab 300 mg per 10 mL solution for injection vial","Active","NA","20170921"
"9009391","NA","NA","ethinyl estradiol 35 mcg and norethindrone 0.5 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 0.75 mg oral tablet with ethinyl estradiol 35 mcg and norethindrone 1 mg oral tablet","Inactive","Comb","20170929"
"9000183","NA","NA","conjugated estrogens 1.25 mg oral tablet","Inactive","NA","20170930"
"9000030","NA","NA","conjugated estrogens 0.625 mg oral tablet","Inactive","NA","20170930"
"9000349","NA","NA","conjugated estrogens 0.9 mg oral tablet","Inactive","NA","20170930"
"9000348","NA","NA","conjugated estrogens 0.3 mg oral tablet","Inactive","NA","20170930"
"9012429","NA","NA","cysteamine (cysteamine bitartrate) 75 mg gastro-resistant capsule","Active","NA","20171017"
"9012428","NA","NA","cysteamine (cysteamine bitartrate) 25 mg gastro-resistant capsule","Active","NA","20171017"
"9012430","NA","NA","amitriptyline hydrochloride 100 mg oral tablet","Active","NA","20171018"
"9012483","NA","NA","desvenlafaxine 100 mg prolonged-release oral tablet","Active","NA","20171020"
"9012484","NA","NA","desvenlafaxine 50 mg prolonged-release oral tablet","Active","NA","20171020"
"9012431","NA","NA","thiotepa 100 mg per vial powder for solution for injection","Active","NA","20171031"
"9012432","NA","NA","thiotepa 15 mg per vial powder for solution for injection","Active","NA","20171106"
"9012525","NA","NA","netupitant 300 mg and palonosetron (palonosetron hydrochloride) 0.5 mg oral capsule","Active","NA","20171120"
"9012490","NA","NA","durvalumab 120 mg per 2.4 mL solution for injection vial","Active","NA","20171120"
"9012491","NA","NA","durvalumab 500 mg per 10 mL solution for injection vial","Active","NA","20171120"
"9012497","NA","NA","guselkumab 100 mg per 1 mL solution for injection syringe","Active","NA","20171127"
"9012438","NA","NA","methylphenidate hydrochloride 45 mg modified-release oral capsule","Active","NA","20171214"
"9012440","NA","NA","methylphenidate hydrochloride 70 mg modified-release oral capsule","Active","NA","20171214"
"9012436","NA","NA","methylphenidate hydrochloride 25 mg modified-release oral capsule","Active","NA","20171214"
"9012439","NA","NA","methylphenidate hydrochloride 55 mg modified-release oral capsule","Active","NA","20171214"
"9012437","NA","NA","methylphenidate hydrochloride 35 mg modified-release oral capsule","Active","NA","20171214"
"9012441","NA","NA","methylphenidate hydrochloride 85 mg modified-release oral capsule","Active","NA","20171214"
"9012470","NA","NA","avelumab 200 mg per 10 mL solution for injection vial","Active","NA","20171218"
"9012507","NA","NA","letermovir 480 mg per 24 mL solution for injection vial","Active","NA","20171220"
"9012445","NA","NA","letermovir 480 mg oral tablet","Active","NA","20171220"
"9012506","NA","NA","letermovir 240 mg per 12 mL solution for injection vial","Active","NA","20171220"
"9012444","NA","NA","letermovir 240 mg oral tablet","Active","NA","20171220"
"9012528","NA","NA","olaratumab 500 mg per 50 mL solution for injection vial","Active","NA","20171222"
"9012537","NA","NA","peramivir 200 mg per 20 mL solution for injection vial","Active","NA","20180103"
"9012447","NA","NA","ozenoxacin 1 % cutaneous cream","Active","NA","20180104"
"9012448","NA","NA","methylphenidate hydrochloride 100 mg modified-release oral capsule","Active","NA","20180111"
"9012519","NA","NA","migalastat (migalastat hydrochloride) 123 mg oral capsule","Active","NA","20180115"
"9012465","NA","NA","buprenorphine (buprenorphine hydrochloride) 300 mcg buccal film","Active","NA","20180117"
"9012466","NA","NA","buprenorphine (buprenorphine hydrochloride) 450 mcg buccal film","Active","NA","20180117"
"9012467","NA","NA","buprenorphine (buprenorphine hydrochloride) 75 mcg buccal film","Active","NA","20180117"
"9012464","NA","NA","buprenorphine (buprenorphine hydrochloride) 150 mcg buccal film","Active","NA","20180117"
"9012548","NA","NA","vernakalant hydrochloride 500 mg per 25 mL solution for injection vial","Active","NA","20180123"
"9006198","NA","NA","penicillin v potassium 300 mg per 5 mL powder for oral solution","Inactive","NA","20180124"
"9012549","NA","NA","vilazodone hydrochloride 10 mg oral tablet","Active","NA","20180131"
"9012551","NA","NA","vilazodone hydrochloride 40 mg oral tablet","Active","NA","20180131"
"9012550","NA","NA","vilazodone hydrochloride 20 mg oral tablet","Active","NA","20180131"
"9012489","NA","NA","dupilumab 300 mg per 2 mL solution for injection syringe","Active","NA","20180206"
"9012509","NA","NA","lifitegrast 5 % ophthalmic drops","Active","NA","20180212"
"9012472","NA","NA","buprenorphine (buprenorphine hydrochloride) 12 mg and naloxone (naloxone hydrochloride) 3 mg sublingual tablet","Active","NA","20180214"
"9012473","NA","NA","buprenorphine (buprenorphine hydrochloride) 16 mg and naloxone (naloxone hydrochloride) 4 mg sublingual tablet","Active","NA","20180214"
"9012453","NA","NA","fluoxetine (fluoxetine hydrochloride) 40 mg oral capsule","Active","NA","20180221"
