"mp_code","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time","mp_type","Health_Canada_identifier","Health_Canada_description"
"02245920","SANDOZ DILTIAZEM T (diltiazem hydrochloride 240 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20060126","DIN","02245920",""
"02245921","SANDOZ DILTIAZEM T (diltiazem hydrochloride 300 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20060126","DIN","02245921",""
"02245922","SANDOZ DILTIAZEM T (diltiazem hydrochloride 360 mg prolonged-release oral capsule) SANDOZ CANADA INCORPORATED",NA,NA,"active","20060126","DIN","02245922",""
"02245948","LEVOTHYROXINE SODIUM FOR INJECTION (levothyroxine sodium 500 mcg per vial powder for solution for injection) FRESENIUS KABI CANADA LTD",NA,NA,"active","20020827","DIN","02245948",""
"02246010","APO-METOPROLOL (metoprolol tartrate 25 mg oral tablet) APOTEX INC",NA,NA,"active","20021008","DIN","02246010",""
"02246056","APO-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) APOTEX INC",NA,NA,"active","20040121","DIN","02246056",""
"02246057","APO-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) APOTEX INC",NA,NA,"active","20040121","DIN","02246057",""
"02246085","ACETAMINOPHEN, CAFFEINE & 8MG CODEINE PHOSPHATE TABLETS (acetaminophen 300 mg and caffeine 15 mg and codeine phosphate 8 mg oral tablet) JAMP PHARMA CORPORATION",NA,NA,"inactive","20170807","DIN","02246085",""
"02246194","APO-AMIODARONE TABLETS (amiodarone hydrochloride 200 mg oral tablet) APOTEX INC",NA,NA,"active","20030905","DIN","02246194",""
"02246314","GABAPENTIN (gabapentin 100 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20030107","DIN","02246314",""
"02246315","GABAPENTIN (gabapentin 300 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20030107","DIN","02246315",""
"02246316","GABAPENTIN (gabapentin 400 mg oral capsule) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20030107","DIN","02246316",""
"02246317","DOM-ZOPICLONE (zopiclone 5 mg oral tablet) DOMINION PHARMACAL",NA,NA,"active","20090525","DIN","02246317",""
"02246331","DOM-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02246331",""
"02246332","DOM-DOXAZOSIN (doxazosin (doxazosin mesylate) 1 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02246332",""
"02246333","DOM-DOXAZOSIN (doxazosin (doxazosin mesylate) 2 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02246333",""
"02246334","DOM-DOXAZOSIN (doxazosin (doxazosin mesylate) 4 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02246334",""
"02246403","JUNIOR STRENGTH ADVIL (ibuprofen 100 mg chewable tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC",NA,NA,"active","20030331","DIN","02246403",""
"02246534","RATIO-ZOPICLONE (zopiclone 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20021218","DIN","02246534",""
"02246559","VALTREX (valacyclovir (valacyclovir hydrochloride) 1000 mg oral tablet) GLAXOSMITHKLINE INC",NA,NA,"active","20050509","DIN","02246559",""
"02246568","COVERSYL PLUS LD (indapamide 0.625 mg and perindopril erbumine 2 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","20030516","DIN","02246568",""
"02246569","COVERSYL PLUS (indapamide 1.25 mg and perindopril erbumine 4 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","20021219","DIN","02246569",""
"02246581","PMS-ATENOLOL (atenolol 25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20021128","DIN","02246581",""
"02246582","MYLAN-SIMVASTATIN (simvastatin 5 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030115","DIN","02246582",""
"02246583","MYLAN-SIMVASTATIN (simvastatin 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030115","DIN","02246583",""
"02246584","MYLAN-SIMVASTATIN (simvastatin 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030115","DIN","02246584",""
"02246585","MYLAN-SIMVASTATIN (simvastatin 80 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030115","DIN","02246585",""
"02246594","MYLAN-CITALOPRAM (citalopram (citalopram hydrobromide) 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20031219","DIN","02246594",""
"02246595","MYLAN-CITALOPRAM (citalopram (citalopram hydrobromide) 40 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20031219","DIN","02246595",""
"02246624","COVERSYL (perindopril erbumine 8 mg oral tablet) SERVIER CANADA INC",NA,NA,"active","20030911","DIN","02246624",""
"02246691","APO-HYDROXYQUINE (hydroxychloroquine sulfate 200 mg oral tablet) APOTEX INC",NA,NA,"active","20021213","DIN","02246691",""
"02246699","APO-NAPROXEN EC TABLETS (naproxen 250 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active","20030423","DIN","02246699",""
"02246700","APO-NAPROXEN EC (naproxen 375 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active","20030423","DIN","02246700",""
"02246701","APO-NAPROXEN EC (naproxen 500 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active","20030423","DIN","02246701",""
"02246737","MYLAN-SIMVASTATIN (simvastatin 20 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030115","DIN","02246737",""
"02246793","SPIRIVA (tiotropium (tiotropium bromide monohydrate) 18 mcg inhalation powder capsule) BOEHRINGER INGELHEIM (CANADA) LTD LTEE",NA,NA,"active","20021121","DIN","02246793",""
"02246820","SANDOZ METFORMIN FC (metformin hydrochloride 500 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20021220","DIN","02246820",""
"02246821","SANDOZ METFORMIN FC (metformin hydrochloride 850 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20021220","DIN","02246821",""
"02246859","APO-FENO-SUPER (fenofibrate 100 mg oral tablet) APOTEX INC",NA,NA,"active","20060421","DIN","02246859",""
"02246860","APO-FENO-SUPER (fenofibrate 160 mg oral tablet) APOTEX INC",NA,NA,"active","20060421","DIN","02246860",""
"02246893","APO-VERAP SR (verapamil hydrochloride 120 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"inactive","20170804","DIN","02246893",""
"02246894","APO-VERAP SR (verapamil hydrochloride 180 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"inactive","20170804","DIN","02246894",""
"02246895","APO-VERAP SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) APOTEX INC",NA,NA,"inactive","20170804","DIN","02246895",""
"02246896","ACTONEL (risedronate sodium (risedronate sodium hemi-pentahydrate) 35 mg oral tablet) ALLERGAN PHARMA CO.",NA,NA,"active","20021210","DIN","02246896",""
"02246897","PMS-LAMOTRIGINE (lamotrigine 25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20030414","DIN","02246897",""
"02246898","PMS-LAMOTRIGINE (lamotrigine 100 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20030414","DIN","02246898",""
"02246899","PMS-LAMOTRIGINE (lamotrigine 150 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20030414","DIN","02246899",""
"02246955","DIOVAN-HCT (hydrochlorothiazide 25 mg and valsartan 160 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active","20030124","DIN","02246955","160MG/25MG"
"02246967","SANDOZ ESTRADIOL DERM 50 (estradiol (estradiol hemihydrate) 50 mcg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED",NA,NA,"active","20030424","DIN","02246967",""
"02246968","SANDOZ ESTRADIOL DERM 75 (estradiol (estradiol hemihydrate) 75 mcg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED",NA,NA,"active","20030424","DIN","02246968",""
"02246969","SANDOZ ESTRADIOL DERM 100 (estradiol (estradiol hemihydrate) 100 mcg per 24 hour transdermal patch) SANDOZ CANADA INCORPORATED",NA,NA,"active","20030424","DIN","02246969",""
"02247008","TEVA-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20030108","DIN","02247008",""
"02247009","TEVA-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20030108","DIN","02247009",""
"02247010","TEVA-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20030108","DIN","02247010",""
"02247011","APO-SIMVASTATIN (simvastatin 5 mg oral tablet) APOTEX INC",NA,NA,"active","20021220","DIN","02247011",""
"02247012","APO-SIMVASTATIN (simvastatin 10 mg oral tablet) APOTEX INC",NA,NA,"active","20021220","DIN","02247012",""
"02247013","APO-SIMVASTATIN (simvastatin 20 mg oral tablet) APOTEX INC",NA,NA,"active","20021220","DIN","02247013",""
"02247014","APO-SIMVASTATIN (simvastatin 40 mg oral tablet) APOTEX INC",NA,NA,"active","20021220","DIN","02247014",""
"02247015","APO-SIMVASTATIN (simvastatin 80 mg oral tablet) APOTEX INC",NA,NA,"active","20021220","DIN","02247015",""
"02247021","RATIO-ACLAVULANATE (amoxicillin (amoxicillin trihydrate) 875 mg and clavulanic acid (clavulanate potassium) 125 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20030211","DIN","02247021",""
"02247027","KEPPRA (levetiracetam 250 mg oral tablet) UCB CANADA INC",NA,NA,"active","20030723","DIN","02247027",""
"02247028","KEPPRA (levetiracetam 500 mg oral tablet) UCB CANADA INC",NA,NA,"active","20030723","DIN","02247028",""
"02247029","KEPPRA (levetiracetam 750 mg oral tablet) UCB CANADA INC",NA,NA,"active","20030723","DIN","02247029",""
"02247099","ZYPREXA INTRAMUSCULAR (olanzapine (olanzapine tartrate) 10 mg per vial powder for solution for injection) ELI LILLY CANADA INC",NA,NA,"active","20040112","DIN","02247099",""
"02247104","PERIOSTAT (doxycycline (doxycycline hyclate) 20 mg oral capsule) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC",NA,NA,"active","20030903","DIN","02247104",""
"02247162","CRESTOR - 10MG (rosuvastatin (rosuvastatin calcium) 10 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active","20030219","DIN","02247162",""
"02247163","CRESTOR - 20MG (rosuvastatin (rosuvastatin calcium) 20 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active","20030219","DIN","02247163",""
"02247164","CRESTOR - 40MG (rosuvastatin (rosuvastatin calcium) 40 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active","20030219","DIN","02247164",""
"02247166","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 10 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247166",""
"02247167","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 25 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247167",""
"02247168","BIO-AMITRIPTYLINE (amitriptyline hydrochloride 50 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247168",""
"02247170","BIO-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247170",""
"02247171","BIO-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20030411","DIN","02247171",""
"02247173","BIO-DIAZEPAM (diazepam 2 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247173",""
"02247174","BIO-DIAZEPAM (diazepam 5 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247174",""
"02247176","BIO-DIAZEPAM (diazepam 10 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247176",""
"02247177","BIO-OXAZEPAM (oxazepam 10 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247177",""
"02247178","BIO-OXAZEPAM (oxazepam 15 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247178",""
"02247179","BIO-OXAZEPAM (oxazepam 30 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247179",""
"02247182","ATENOLOL (atenolol 25 mg oral tablet) SIVEM PHARMACEUTICALS ULC",NA,NA,"active","20030421","DIN","02247182",""
"02247217","RIVA-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030305","DIN","02247217",""
"02247221","SIMVASTATIN-10 (simvastatin 10 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","20030410","DIN","02247221",""
"02247222","SIMVASTATIN-20 (simvastatin 20 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","20030410","DIN","02247222",""
"02247223","SIMVASTATIN-40 (simvastatin 40 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","20030410","DIN","02247223",""
"02247224","SIMVASTATIN-80 (simvastatin 80 mg oral tablet) PRO DOC LIMITEE",NA,NA,"active","20090615","DIN","02247224",""
"02247228","STIEPROX SHAMPOO (ciclopirox olamine 1.5 % shampoo) GLAXOSMITHKLINE INC",NA,NA,"active","20031117","DIN","02247228",""
"02247243","GEN-CLOZAPINE (clozapine 25 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030314","DIN","02247243",""
"02247244","GEN-CLOZAPINE (clozapine 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active","20030314","DIN","02247244",""
"02247245","RIVA-INDAPAMIDE 1.25 (indapamide 1.25 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030311","DIN","02247245",""
"02247265","PENNSAID (diclofenac sodium 1.5 % cutaneous solution) PALADIN LABS INC",NA,NA,"active","20030401","DIN","02247265",""
"02247297","RIVA-SIMVASTATIN (simvastatin 5 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030310","DIN","02247297",""
"02247298","RIVA-SIMVASTATIN (simvastatin 10 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030310","DIN","02247298",""
"02247299","RIVA-SIMVASTATIN (simvastatin 20 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030310","DIN","02247299",""
"02247300","RIVA-SIMVASTATIN (simvastatin 40 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030310","DIN","02247300",""
"02247301","RIVA-SIMVASTATIN (simvastatin 80 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20030310","DIN","02247301",""
"02247343","CHILDREN'S MOTRIN CHEWABLE TABLETS (ibuprofen 50 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active","20030514","DIN","02247343",""
"02247344","JUNIOR STRENGTH MOTRIN CHEWABLE TABLETS (ibuprofen 100 mg chewable tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active","20030514","DIN","02247344",""
"02247346","TEVA-GABAPENTIN (gabapentin 800 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20030630","DIN","02247346","800MG"
"02247364","RATIO-METHYLPHENIDATE (methylphenidate hydrochloride 5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"inactive","20170901","DIN","02247364",""
"02247371","BIO-FUROSEMIDE (furosemide 20 mg oral tablet) BIOMED PHARMA",NA,NA,"active","20030411","DIN","02247371",""
"02247372","BIO-FUROSEMIDE (furosemide 40 mg oral tablet) BIOMED PHARMA",NA,NA,"inactive","20170804","DIN","02247372",""
"02247373","TEVA-ALENDRONATE (alendronic acid (alendronate sodium) 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20030512","DIN","02247373",""
"02247374","METADOL-D (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC",NA,NA,"active","20140818","DIN","02247374",""
"02247383","PHARMA-LACTULOSE (lactulose 667 mg per mL oral solution) PHARMASCIENCE INC",NA,NA,"active","20040623","DIN","02247383",""
"02247386","PMS-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247386",""
"02247387","PMS-HYDROCHLOROTHIAZIDE (hydrochlorothiazide 50 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247387",""
"02247439","SANDOZ BISOPROLOL (bisoprolol fumarate 5 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20030424","DIN","02247439",""
"02247440","SANDOZ BISOPROLOL (bisoprolol fumarate 10 mg oral tablet) SANDOZ CANADA INCORPORATED",NA,NA,"active","20030424","DIN","02247440",""
"02247490","PMS-DIAZEPAM (diazepam 2 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247490",""
"02247491","PMS-DIAZEPAM (diazepam 5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247491",""
"02247492","PMS-DIAZEPAM (diazepam 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247492",""
"02247493","PMS-FUROSEMIDE (furosemide 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247493",""
"02247494","PMS-FUROSEMIDE (furosemide 40 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031210","DIN","02247494",""
"02247499","CLIMARA 25 (estradiol (estradiol hemihydrate) 25 mcg per 24 hour transdermal patch) BAYER INC",NA,NA,"active","20040312","DIN","02247499",""
"02247500","CLIMARA 75 (estradiol (estradiol hemihydrate) 75 mcg per 24 hour transdermal patch) BAYER INC",NA,NA,"active","20040312","DIN","02247500",""
"02247521","EZETROL (ezetimibe 10 mg oral tablet) MERCK CANADA INC",NA,NA,"active","20030615","DIN","02247521",""
"02247551","ACID REDUCER (ranitidine (ranitidine hydrochloride) 75 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20040713","DIN","02247551",""
"02247573","PMS-CLARITHROMYCIN (clarithromycin 250 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20070810","DIN","02247573",""
"02247574","PMS-CLARITHROMYCIN (clarithromycin 500 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20070810","DIN","02247574",""
"02247606","DOM-LEVO-CARBIDOPA (carbidopa 25 mg and levodopa 100 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02247606",""
"02247607","DOM-CLONIDINE (clonidine hydrochloride 0.1 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02247607",""
"02247608","DOM-CLONIDINE (clonidine hydrochloride 0.2 mg oral tablet) DOMINION PHARMACAL",NA,NA,"inactive","20170803","DIN","02247608",""
"02247655","PMS-PRAVASTATIN (pravastatin sodium 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20030721","DIN","02247655",""
"02247656","PMS-PRAVASTATIN (pravastatin sodium 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20030721","DIN","02247656",""
"02247657","PMS-PRAVASTATIN (pravastatin sodium 40 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20030721","DIN","02247657",""
"02247694","METADOL (methadone hydrochloride 1 mg per mL oral solution) PALADIN LABS INC",NA,NA,"active","20030711","DIN","02247694",""
"02247698","METADOL (methadone hydrochloride 1 mg oral tablet) PALADIN LABS INC",NA,NA,"active","20030729","DIN","02247698",""
"02247699","METADOL (methadone hydrochloride 5 mg oral tablet) PALADIN LABS INC",NA,NA,"active","20030729","DIN","02247699",""
"02247700","METADOL (methadone hydrochloride 10 mg oral tablet) PALADIN LABS INC",NA,NA,"active","20030729","DIN","02247700",""
"02247701","METADOL (methadone hydrochloride 25 mg oral tablet) PALADIN LABS INC",NA,NA,"active","20030729","DIN","02247701",""
"02247732","CONCERTA (methylphenidate hydrochloride 18 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"active","20030723","DIN","02247732",""
"02247733","CONCERTA (methylphenidate hydrochloride 36 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"active","20030723","DIN","02247733",""
"02247734","CONCERTA (methylphenidate hydrochloride 54 mg prolonged-release oral tablet) JANSSEN INC",NA,NA,"active","20030723","DIN","02247734",""
"02247750","PMS-PAROXETINE (paroxetine (paroxetine hydrochloride) 10 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031029","DIN","02247750",""
"02247751","PMS-PAROXETINE (paroxetine (paroxetine hydrochloride) 20 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031029","DIN","02247751",""
"02247752","PMS-PAROXETINE (paroxetine (paroxetine hydrochloride) 30 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active","20031029","DIN","02247752",""
"02247802","TEVA-FOSINOPRIL (fosinopril sodium 10 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20031205","DIN","02247802",""
"02247803","TEVA-FOSINOPRIL (fosinopril sodium 20 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active","20031205","DIN","02247803",""
"02247813","AVODART (dutasteride 0.5 mg oral capsule) GLAXOSMITHKLINE INC",NA,NA,"active","20031114","DIN","02247813",""
"02247814","RIVA-RANITIDINE 150 (ranitidine (ranitidine hydrochloride) 150 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20050705","DIN","02247814",""
"02247815","RIVA-RANITIDINE 300 (ranitidine (ranitidine hydrochloride) 300 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active","20050711","DIN","02247815",""
