"mp_code"|"formal_description_mp"|"formal_description_ntp"|"ntp_code"
"02379295"|"ACH-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] ACCORD HEALTHCARE INC"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02380684"|"RAN-CANDESARTAN [candesartan cilexetil 4 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"candesartan cilexetil 4 mg oral tablet"|9001658
"02380692"|"RAN-CANDESARTAN [candesartan cilexetil 8 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"candesartan cilexetil 8 mg oral tablet"|9001659
"02380706"|"RAN-CANDESARTAN [candesartan cilexetil 16 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"candesartan cilexetil 16 mg oral tablet"|9001654
"02380714"|"RAN-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"candesartan cilexetil 32 mg oral tablet"|9001657
"02386496"|"JAMP-CANDESARTAN [candesartan cilexetil 4 mg oral tablet] JAMP PHARMA CORPORATION"|"candesartan cilexetil 4 mg oral tablet"|9001658
"02386518"|"JAMP-CANDESARTAN [candesartan cilexetil 8 mg oral tablet] JAMP PHARMA CORPORATION"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02386526"|"JAMP-CANDESARTAN [candesartan cilexetil 16 mg oral tablet] JAMP PHARMA CORPORATION"|"candesartan cilexetil 16 mg oral tablet"|9001654
"02386534"|"JAMP-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] JAMP PHARMA CORPORATION"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02388693"|"CANDESARTAN [candesartan cilexetil 4 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"candesartan cilexetil 4 mg oral tablet"|9001658
"02388707"|"CANDESARTAN [candesartan cilexetil 8 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02388715"|"CANDESARTAN [candesartan cilexetil 16 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"candesartan cilexetil 16 mg oral tablet"|9001654
"02388901"|"CANDESARTAN [candesartan cilexetil 4 mg oral tablet] SANIS HEALTH INC"|"candesartan cilexetil 4 mg oral tablet"|9001658
"02388928"|"CANDESARTAN [candesartan cilexetil 8 mg oral tablet] SANIS HEALTH INC"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02388936"|"CANDESARTAN [candesartan cilexetil 16 mg oral tablet] SANIS HEALTH INC"|"candesartan cilexetil 16 mg oral tablet"|9001654
"02391171"|"PMS-CANDESARTAN [candesartan cilexetil 4 mg oral tablet] PHARMASCIENCE INC"|"candesartan cilexetil 4 mg oral tablet"|9001658
"02391198"|"PMS-CANDESARTAN [candesartan cilexetil 8 mg oral tablet] PHARMASCIENCE INC"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02391201"|"PMS-CANDESARTAN [candesartan cilexetil 16 mg oral tablet] PHARMASCIENCE INC"|"candesartan cilexetil 16 mg oral tablet"|9001654
"02391228"|"PMS-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] PHARMASCIENCE INC"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02392267"|"SANDOZ CANDESARTAN [candesartan cilexetil 32 mg oral tablet] SANDOZ CANADA INCORPORATED"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02395762"|"DOM-CANDESARTAN [candesartan cilexetil 8 mg oral tablet] DOMINION PHARMACAL"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02399105"|"APO-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] APOTEX INC"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02417340"|"SANDOZ CANDESARTAN [candesartan cilexetil 32 mg oral tablet] SANDOZ CANADA INCORPORATED"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02422069"|"CANDESARTAN [candesartan cilexetil 32 mg oral tablet] PRO DOC LIMITEE"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02425408"|"RIVA-CANDESARTAN [candesartan cilexetil 4 mg oral tablet] LABORATOIRE RIVA INC"|"candesartan cilexetil 4 mg oral tablet"|9001658
"02425416"|"RIVA-CANDESARTAN [candesartan cilexetil 8 mg oral tablet] LABORATOIRE RIVA INC"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02425424"|"RIVA-CANDESARTAN [candesartan cilexetil 16 mg oral tablet] LABORATOIRE RIVA INC"|"candesartan cilexetil 16 mg oral tablet"|9001654
"02425432"|"RIVA-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] LABORATOIRE RIVA INC"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02435845"|"CANDESARTAN [candesartan cilexetil 32 mg oral tablet] SANIS HEALTH INC"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02445786"|"AURO-CANDESARTAN [candesartan cilexetil 4 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 4 mg oral tablet"|9001658
"02445794"|"AURO-CANDESARTAN [candesartan cilexetil 8 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 8 mg oral tablet"|9001659
"02445808"|"AURO-CANDESARTAN [candesartan cilexetil 16 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 16 mg oral tablet"|9001654
"02445816"|"AURO-CANDESARTAN [candesartan cilexetil 32 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 32 mg oral tablet"|9001657
"02244021"|"ATACAND PLUS [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] ASTRAZENECA CANADA INC"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02327902"|"SANDOZ CANDESARTAN PLUS [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02332922"|"ATACAND PLUS [candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet] ASTRAZENECA CANADA INC"|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001655
"02332957"|"ATACAND PLUS [candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet] ASTRAZENECA CANADA INC"|"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"|9001656
"02367866"|"APO-CANDESARTAN/HCTZ [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] APOTEX INC"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02388650"|"ACT CANDESARTAN/HCT [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] ACTAVIS PHARMA COMPANY"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02391295"|"PMS-CANDESARTAN HCTZ [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] PHARMASCIENCE INC"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02392275"|"CANDESARTAN-HCTZ [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] PRO DOC LIMITEE"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02394804"|"CANDESARTAN/HCTZ [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] SANIS HEALTH INC"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02394812"|"CANDESARTAN HCT [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02395126"|"APO-CANDESARTAN/HCTZ [candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet] APOTEX INC"|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001655
"02395134"|"APO-CANDESARTAN/HCTZ [candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet] APOTEX INC"|"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"|9001656
"02395541"|"TEVA-CANDESARTAN/HCTZ [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] TEVA CANADA LIMITED"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02395568"|"TEVA-CANDESARTAN/HCTZ [candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet] TEVA CANADA LIMITED"|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001655
"02420732"|"SANDOZ CANDESARTAN PLUS [candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet] SANDOZ CANADA INCORPORATED"|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001655
"02420740"|"SANDOZ CANDESARTAN PLUS [candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet] SANDOZ CANADA INCORPORATED"|"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"|9001656
"02421038"|"AURO-CANDESARTAN HCT [candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 16 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001653
"02421046"|"AURO-CANDESARTAN HCT [candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 32 mg and hydrochlorothiazide 12.5 mg oral tablet"|9001655
"02421054"|"AURO-CANDESARTAN HCT [candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet] AURO PHARMA INC"|"candesartan cilexetil 32 mg and hydrochlorothiazide 25 mg oral tablet"|9001656
"02231540"|"PMS-CARBAMAZEPINE [carbamazepine 200 mg chewable tablet] PHARMASCIENCE INC"|"carbamazepine 200 mg chewable tablet"|9001675
"02231542"|"PMS-CARBAMAZEPINE [carbamazepine 100 mg chewable tablet] PHARMASCIENCE INC"|"carbamazepine 100 mg chewable tablet"|9001672
"02244403"|"TARO-CARBAMAZEPINE CHEWABLE TABLETS 100MG [carbamazepine 100 mg chewable tablet] TARO PHARMACEUTICALS INC"|"carbamazepine 100 mg chewable tablet"|9001672
"02244404"|"TARO-CARBAMAZEPINE CHEWABLE TABLETS 200MG [carbamazepine 200 mg chewable tablet] TARO PHARMACEUTICALS INC"|"carbamazepine 200 mg chewable tablet"|9001675
"02194333"|"TEGRETOL - SUS 100MG/5ML [carbamazepine 100 mg per 5 oral suspension] NOVARTIS PHARMACEUTICALS CANADA INC"|"carbamazepine 100 mg per 5 oral suspension"|9001674
"02367394"|"TARO-CARBAMAZEPINE [carbamazepine 100 mg per 5 oral suspension] TARO PHARMACEUTICALS INC"|"carbamazepine 100 mg per 5 oral suspension"|9001674
"00010405"|"TEGRETOL 200MG [carbamazepine 200 mg oral tablet] NOVARTIS PHARMACEUTICALS CANADA INC"|"carbamazepine 200 mg oral tablet"|9001676
"00369810"|"TEGRETOL CHEWTABS 100MG [carbamazepine 100 mg oral tablet] NOVARTIS PHARMACEUTICALS CANADA INC"|"carbamazepine 100 mg oral tablet"|9001673
"00402699"|"APO CARBAMAZEPINE TAB 200MG [carbamazepine 200 mg oral tablet] APOTEX INC"|"carbamazepine 200 mg oral tablet"|9001676
"00504742"|"MAZEPINE [carbamazepine 200 mg oral tablet] BIOMED PHARMA"|"carbamazepine 200 mg oral tablet"|9001676
"00665088"|"TEGRETOL CHEWTABS 200MG [carbamazepine 200 mg oral tablet] NOVARTIS PHARMACEUTICALS CANADA INC"|"carbamazepine 200 mg oral tablet"|9001676
"00667110"|"PMS-CARBAMAZEPINE [carbamazepine 200 mg oral tablet] PHARMASCIENCE INC"|"carbamazepine 200 mg oral tablet"|9001676
"00782718"|"TEVA-CARBAMAZEPINE [carbamazepine 200 mg oral tablet] TEVA CANADA LIMITED"|"carbamazepine 200 mg oral tablet"|9001676
"02261855"|"SANDOZ-CARBAMAZEPINE CHEWTABS [carbamazepine 100 mg oral tablet] SANDOZ CANADA INCORPORATED"|"carbamazepine 100 mg oral tablet"|9001673
"02261863"|"SANDOZ-CARBAMAZEPINE CHEWTABS [carbamazepine 200 mg oral tablet] SANDOZ CANADA INCORPORATED"|"carbamazepine 200 mg oral tablet"|9001676
"02407515"|"TARO-CARBAMAZEPINE [carbamazepine 200 mg oral tablet] TARO PHARMACEUTICALS INC"|"carbamazepine 200 mg oral tablet"|9001676
"00755583"|"TEGRETOL CR TAB 400MG [carbamazepine 400 mg prolonged release oral tablet] NOVARTIS PHARMACEUTICALS CANADA INC"|"carbamazepine 400 mg prolonged release oral tablet"|9001678
"00773611"|"TEGRETOL CR TAB 200MG [carbamazepine 200 mg prolonged release oral tablet] NOVARTIS PHARMACEUTICALS CANADA INC"|"carbamazepine 200 mg prolonged release oral tablet"|9001677
"02231543"|"PMS-CARBAMAZEPINE-CR [carbamazepine 200 mg prolonged release oral tablet] PHARMASCIENCE INC"|"carbamazepine 200 mg prolonged release oral tablet"|9001677
"02231544"|"PMS-CARBAMAZEPINE-CR [carbamazepine 400 mg prolonged release oral tablet] PHARMASCIENCE INC"|"carbamazepine 400 mg prolonged release oral tablet"|9001678
"02237907"|"TARO-CARBAMAZEPINE CR 200 MG [carbamazepine 200 mg prolonged release oral tablet] TARO PHARMACEUTICALS INC"|"carbamazepine 200 mg prolonged release oral tablet"|9001677
"02237908"|"TARO-CARBAMAZEPINE CR 400 MG [carbamazepine 400 mg prolonged release oral tablet] TARO PHARMACEUTICALS INC"|"carbamazepine 400 mg prolonged release oral tablet"|9001678
"02238222"|"DOM-CARBAMAZEPINE CR [carbamazepine 200 mg prolonged release oral tablet] DOMINION PHARMACAL"|"carbamazepine 200 mg prolonged release oral tablet"|9001677
"02238223"|"DOM-CARBAMAZEPINE CR [carbamazepine 400 mg prolonged release oral tablet] DOMINION PHARMACAL"|"carbamazepine 400 mg prolonged release oral tablet"|9001678
"02261839"|"SANDOZ-CARBAMAZEPINE CR [carbamazepine 200 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"carbamazepine 200 mg prolonged release oral tablet"|9001677
"02261847"|"SANDOZ-CARBAMAZEPINE CR [carbamazepine 400 mg prolonged release oral tablet] SANDOZ CANADA INCORPORATED"|"carbamazepine 400 mg prolonged release oral tablet"|9001678
"02413590"|"CARBAMAZEPINE CR [carbamazepine 200 mg prolonged release oral tablet] PRO DOC LIMITEE"|"carbamazepine 200 mg prolonged release oral tablet"|9001677
"02413604"|"CARBAMAZEPINE CR [carbamazepine 400 mg prolonged release oral tablet] PRO DOC LIMITEE"|"carbamazepine 400 mg prolonged release oral tablet"|9001678
"00328219"|"SINEMET 250/25 [carbidopa 25 mg and levodopa 250 mg oral tablet] MERCK CANADA INC"|"carbidopa 25 mg and levodopa 250 mg oral tablet"|9001687
"00355658"|"SINEMET 100/10 [carbidopa 10 mg and levodopa 100 mg oral tablet] MERCK CANADA INC"|"carbidopa 10 mg and levodopa 100 mg oral tablet"|9001681
"00513997"|"SINEMET 100/25 [carbidopa 25 mg and levodopa 100 mg oral tablet] MERCK CANADA INC"|"carbidopa 25 mg and levodopa 100 mg oral tablet"|9001685
"02195933"|"APO-LEVOCARB - TAB 10MG/100MG [carbidopa 10 mg and levodopa 100 mg oral tablet] APOTEX INC"|"carbidopa 10 mg and levodopa 100 mg oral tablet"|9001681
"02195941"|"APO-LEVOCARB-TAB 25MG/100MG [carbidopa 25 mg and levodopa 100 mg oral tablet] APOTEX INC"|"carbidopa 25 mg and levodopa 100 mg oral tablet"|9001685
"02195968"|"APO-LEVOCARB - TAB 25MG/250MG [carbidopa 25 mg and levodopa 250 mg oral tablet] APOTEX INC"|"carbidopa 25 mg and levodopa 250 mg oral tablet"|9001687
"02244494"|"TEVA-LEVOCARBIDOPA [carbidopa 10 mg and levodopa 100 mg oral tablet] TEVA CANADA LIMITED"|"carbidopa 10 mg and levodopa 100 mg oral tablet"|9001681
"02244495"|"TEVA-LEVOCARBIDOPA [carbidopa 25 mg and levodopa 100 mg oral tablet] TEVA CANADA LIMITED"|"carbidopa 25 mg and levodopa 100 mg oral tablet"|9001685
"02244496"|"TEVA-LEVOCARBIDOPA [carbidopa 25 mg and levodopa 250 mg oral tablet] TEVA CANADA LIMITED"|"carbidopa 25 mg and levodopa 250 mg oral tablet"|9001687
"02247606"|"DOM-LEVO-CARBIDOPA [carbidopa 25 mg and levodopa 100 mg oral tablet] DOMINION PHARMACAL"|"carbidopa 25 mg and levodopa 100 mg oral tablet"|9001685
"02311178"|"PRO-LEVOCARB - 100/25 [carbidopa 25 mg and levodopa 100 mg oral tablet] PRO DOC LIMITEE"|"carbidopa 25 mg and levodopa 100 mg oral tablet"|9001685
"02457954"|"MINT-LEVOCARB [carbidopa 10 mg and levodopa 100 mg oral tablet] MINT PHARMACEUTICALS INC"|"carbidopa 10 mg and levodopa 100 mg oral tablet"|9001681
"02457962"|"MINT-LEVOCARB [carbidopa 25 mg and levodopa 100 mg oral tablet] MINT PHARMACEUTICALS INC"|"carbidopa 25 mg and levodopa 100 mg oral tablet"|9001685
"02457970"|"MINT-LEVOCARB [carbidopa 25 mg and levodopa 250 mg oral tablet] MINT PHARMACEUTICALS INC"|"carbidopa 25 mg and levodopa 250 mg oral tablet"|9001687
"00870935"|"SINEMET CR 200/50 [carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet] MERCK CANADA INC"|"carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet"|9001690
"02028786"|"SINEMET CR 100/25 [carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet] MERCK CANADA INC"|"carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet"|9001686
"02245211"|"APO-LEVOCARB CR [carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet] APOTEX INC"|"carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet"|9001690
"02272873"|"APO-LEVOCARB CR [carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet] APOTEX INC"|"carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet"|9001686
"02421488"|"PMS-LEVOCARB CR [carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet] PHARMASCIENCE INC"|"carbidopa 25 mg and levodopa 100 mg prolonged release oral tablet"|9001686
"02421496"|"PMS-LEVOCARB CR [carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet] PHARMASCIENCE INC"|"carbidopa 50 mg and levodopa 200 mg prolonged release oral tablet"|9001690
"02245914"|"PMS-CARVEDILOL [carvedilol 3.125 mg oral tablet] PHARMASCIENCE INC"|"carvedilol 3.125 mg oral tablet"|9001709
"02245915"|"PMS-CARVEDILOL [carvedilol 6.25 mg oral tablet] PHARMASCIENCE INC"|"carvedilol 6.25 mg oral tablet"|9001710
"02245916"|"PMS-CARVEDILOL [carvedilol 12.5 mg oral tablet] PHARMASCIENCE INC"|"carvedilol 12.5 mg oral tablet"|9001707
"02245917"|"PMS-CARVEDILOL [carvedilol 25 mg oral tablet] PHARMASCIENCE INC"|"carvedilol 25 mg oral tablet"|9001708
"02247933"|"APO-CARVEDILOL [carvedilol 3.125 mg oral tablet] APOTEX INC"|"carvedilol 3.125 mg oral tablet"|9001709
"02247934"|"APO-CARVEDILOL [carvedilol 6.25 mg oral tablet] APOTEX INC"|"carvedilol 6.25 mg oral tablet"|9001710
"02247935"|"APO-CARVEDILOL [carvedilol 12.5 mg oral tablet] APOTEX INC"|"carvedilol 12.5 mg oral tablet"|9001707
"02247936"|"APO-CARVEDILOL [carvedilol 25 mg oral tablet] APOTEX INC"|"carvedilol 25 mg oral tablet"|9001708
"02248748"|"DOM-CARVEDILOL [carvedilol 3.125 mg oral tablet] DOMINION PHARMACAL"|"carvedilol 3.125 mg oral tablet"|9001709
"02248749"|"DOM-CARVEDILOL [carvedilol 6.25 mg oral tablet] DOMINION PHARMACAL"|"carvedilol 6.25 mg oral tablet"|9001710
"02248750"|"DOM-CARVEDILOL [carvedilol 12.5 mg oral tablet] DOMINION PHARMACAL"|"carvedilol 12.5 mg oral tablet"|9001707
"02248751"|"DOM-CARVEDILOL [carvedilol 25 mg oral tablet] DOMINION PHARMACAL"|"carvedilol 25 mg oral tablet"|9001708
"02248752"|"CARVEDILOL [carvedilol 3.125 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"carvedilol 3.125 mg oral tablet"|9001709
"02248753"|"CARVEDILOL [carvedilol 6.25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"carvedilol 6.25 mg oral tablet"|9001710
"02248754"|"CARVEDILOL [carvedilol 12.5 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"carvedilol 12.5 mg oral tablet"|9001707
"02248755"|"CARVEDILOL [carvedilol 25 mg oral tablet] SIVEM PHARMACEUTICALS ULC"|"carvedilol 25 mg oral tablet"|9001708
"02252309"|"RATIO-CARVEDILOL [carvedilol 3.125 mg oral tablet] TEVA CANADA LIMITED"|"carvedilol 3.125 mg oral tablet"|9001709
"02252317"|"RATIO-CARVEDILOL [carvedilol 6.25 mg oral tablet] TEVA CANADA LIMITED"|"carvedilol 6.25 mg oral tablet"|9001710
"02252325"|"RATIO-CARVEDILOL [carvedilol 12.5 mg oral tablet] TEVA CANADA LIMITED"|"carvedilol 12.5 mg oral tablet"|9001707
"02252333"|"RATIO-CARVEDILOL [carvedilol 25 mg oral tablet] TEVA CANADA LIMITED"|"carvedilol 25 mg oral tablet"|9001708
"02268027"|"RAN-CARVEDILOL [carvedilol 3.125 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"carvedilol 3.125 mg oral tablet"|9001709
"02268035"|"RAN-CARVEDILOL [carvedilol 6.25 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"carvedilol 6.25 mg oral tablet"|9001710
"02268043"|"RAN-CARVEDILOL [carvedilol 12.5 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"carvedilol 12.5 mg oral tablet"|9001707
"02268051"|"RAN-CARVEDILOL [carvedilol 25 mg oral tablet] RANBAXY PHARMACEUTICALS CANADA INC."|"carvedilol 25 mg oral tablet"|9001708
"02324504"|"CARVEDILOL [carvedilol 3.125 mg oral tablet] PRO DOC LIMITEE"|"carvedilol 3.125 mg oral tablet"|9001709
"02324512"|"CARVEDILOL [carvedilol 6.25 mg oral tablet] PRO DOC LIMITEE"|"carvedilol 6.25 mg oral tablet"|9001710
"02324520"|"CARVEDILOL [carvedilol 12.5 mg oral tablet] PRO DOC LIMITEE"|"carvedilol 12.5 mg oral tablet"|9001707
"02324539"|"CARVEDILOL [carvedilol 25 mg oral tablet] PRO DOC LIMITEE"|"carvedilol 25 mg oral tablet"|9001708
"02347512"|"MYLAN-CARVEDILOL [carvedilol 3.125 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"carvedilol 3.125 mg oral tablet"|9001709
"02347520"|"MYLAN-CARVEDILOL [carvedilol 6.25 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"carvedilol 6.25 mg oral tablet"|9001710
"02347555"|"MYLAN-CARVEDILOL [carvedilol 12.5 mg oral tablet] MYLAN PHARMACEUTICALS ULC"|"carvedilol 12.5 mg oral tablet"|9001707
