"ccdd","ntp_code","ntp_en_description","ntp_fr_description","ntp_status","ntp_status_effective_time","ntp_type","ntp_formal_name","n_mp","greater_than_5_AIs"
FALSE,9002255,NA,NA,"active",1990-12-31,NA,"captopril 100 mg oral tablet",4,FALSE
FALSE,9002256,NA,NA,"active",1990-12-31,NA,"captopril 12.5 mg oral tablet",4,FALSE
FALSE,9002257,NA,NA,"active",1990-12-31,NA,"captopril 25 mg oral tablet",4,FALSE
FALSE,9002258,NA,NA,"active",1990-12-31,NA,"captopril 50 mg oral tablet",4,FALSE
FALSE,9002259,NA,NA,"active",1990-12-31,NA,"carbon dioxide 12 % and oxygen 88 % medicinal gas",1,FALSE
FALSE,9002260,NA,NA,"active",1990-12-31,NA,"carbon dioxide 23 % and oxygen 77 % medicinal gas",1,FALSE
FALSE,9002261,NA,NA,"active",1990-12-31,NA,"carbon dioxide 50 % and oxygen 50 % medicinal gas",2,FALSE
FALSE,9006322,NA,NA,"active",1990-12-31,NA,"cefixime 100 mg per 5 mL oral suspension",1,FALSE
FALSE,9002263,NA,NA,"active",1990-12-31,NA,"cefixime 400 mg oral tablet",2,FALSE
FALSE,9006323,NA,NA,"active",1990-12-31,NA,"cetrimonium bromide 0.5 % NA",1,FALSE
FALSE,9002265,NA,NA,"active",1990-12-31,NA,"charcoal activated 140 mg and dimethicone 45 mg oral capsule",1,FALSE
FALSE,9002266,NA,NA,"active",1990-12-31,NA,"chloral hydrate 100 mg per mL syrup",2,FALSE
FALSE,9003552,NA,NA,"active",1990-12-31,NA,"chlorhexidine gluconate 2 % cutaneous solution",6,FALSE
FALSE,9002269,NA,NA,"active",1990-12-31,NA,"clorazepate dipotassium 15 mg oral capsule",1,FALSE
FALSE,9002270,NA,NA,"active",1990-12-31,NA,"clorazepate dipotassium 3.75 mg oral capsule",1,FALSE
FALSE,9002271,NA,NA,"active",1990-12-31,NA,"clorazepate dipotassium 7.5 mg oral capsule",1,FALSE
FALSE,9002272,NA,NA,"active",1990-12-31,NA,"cyproterone acetate 100 mg per mL solution for injection",1,FALSE
FALSE,9002273,NA,NA,"active",1990-12-31,NA,"dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic drops",1,FALSE
FALSE,9002274,NA,NA,"active",1990-12-31,NA,"dexamethasone 0.1 % and tobramycin 0.3 % ophthalmic ointment",1,FALSE
FALSE,9002275,NA,NA,"active",1990-12-31,NA,"dextrose 10 g per 100 mL and sodium chloride 900 mg per 100 mL solution for injection",2,FALSE
FALSE,9002276,NA,NA,"active",1990-12-31,NA,"dextrose 3.3 g per 100 mL and sodium chloride 300 mg per 100 mL solution for injection",2,FALSE
FALSE,9002277,NA,NA,"active",1990-12-31,NA,"dextrose 50 mg per mL and dopamine hydrochloride 3.2 mg per mL solution for injection",2,FALSE
FALSE,9002279,NA,NA,"active",1990-12-31,NA,"dextrose 5 g per 100 mL and potassium chloride 150 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection",2,FALSE
FALSE,9002286,NA,NA,"active",1990-12-31,NA,"dextrose 5 g per 100 mL and potassium chloride 300 mg per 100 mL and sodium chloride 900 mg per 100 mL solution for injection",1,FALSE
FALSE,9002290,NA,NA,"active",1990-12-31,NA,"dextrose 5 g per 100 mL and sodium chloride 200 mg per 100 mL solution for injection",2,FALSE
FALSE,9002292,NA,NA,"active",1990-12-31,NA,"dextrose 5 g per 100 mL and sodium chloride 450 mg per 100 mL solution for injection",2,FALSE
FALSE,9002293,NA,NA,"active",1990-12-31,NA,"dextrose 5 g per 100 mL and sodium chloride 900 mg per 100 mL solution for injection",1,FALSE
FALSE,9002294,NA,NA,"active",1990-12-31,NA,"dextrose 5 g per 100 mL solution for injection",1,FALSE
FALSE,9002295,NA,NA,"active",1990-12-31,NA,"dinoprostone 0.5 mg per 2.5 mL endocervical gel",1,FALSE
FALSE,9002296,NA,NA,"active",1990-12-31,NA,"diphenhydramine hydrochloride 25 mg oral capsule",9,FALSE
FALSE,9002297,NA,NA,"active",1990-12-31,NA,"diphenhydramine hydrochloride 2.5 mg per mL oral solution",1,FALSE
FALSE,9002298,NA,NA,"active",1990-12-31,NA,"docusate sodium 10 mg per mL oral drops",2,FALSE
FALSE,9002299,NA,NA,"active",1990-12-31,NA,"docusate sodium 200 mg oral capsule",3,FALSE
FALSE,9002300,NA,NA,"active",1990-12-31,NA,"docusate sodium 50 mg per mL syrup",2,FALSE
FALSE,9002301,NA,NA,"active",1990-12-31,NA,"enalapril sodium 8 mg and hydrochlorothiazide 25 mg oral tablet",2,FALSE
FALSE,9002302,NA,NA,"active",1990-12-31,NA,"fluconazole 100 mg oral tablet",9,FALSE
FALSE,9002303,NA,NA,"active",1990-12-31,NA,"fluconazole 2 mg per mL solution for injection",6,FALSE
FALSE,9002304,NA,NA,"active",1990-12-31,NA,"fluconazole 50 mg oral tablet",8,FALSE
FALSE,9002305,NA,NA,"active",1990-12-31,NA,"fluphenazine decanoate 100 mg per mL solution for injection",3,FALSE
FALSE,9002308,NA,NA,"active",1990-12-31,NA,"heparin (heparin sodium) 2 unit per mL and sodium chloride 9 mg per mL solution for injection",1,FALSE
FALSE,9002310,NA,NA,"active",1990-12-31,NA,"ioversol 68 % solution for injection",2,FALSE
FALSE,9002311,NA,NA,"active",1990-12-31,NA,"ketotifen (ketotifen fumarate) 1 mg oral tablet",1,FALSE
FALSE,9002312,NA,NA,"active",1990-12-31,NA,"ketotifen (ketotifen fumarate) 1 mg per 5 mL syrup",1,FALSE
FALSE,9002314,NA,NA,"active",1990-12-31,NA,"lidocaine 0.5 % cutaneous spray",1,FALSE
FALSE,9002315,NA,NA,"active",1990-12-31,NA,"lidocaine hydrochloride 2 % dental solution",1,FALSE
FALSE,9002317,NA,NA,"active",1990-12-31,NA,"magnesium sulfate 20 mg per 100 mL and potassium chloride 40 mg per 100 mL and potassium phosphate monobasic 6.25 mg per 100 mL and sodium chloride 800 mg per 100 mL and sodium phosphate dibasic 8.75 mg per 100 mL irrigation solution",1,FALSE
FALSE,9002318,NA,NA,"active",1990-12-31,NA,"menthol 0.3 % and pyrithione zinc 2 % shampoo",1,FALSE
FALSE,9002319,NA,NA,"active",1990-12-31,NA,"neostigmine methylsulfate 0.5 mg per mL solution for injection",3,FALSE
FALSE,9002320,NA,NA,"active",1990-12-31,NA,"neostigmine methylsulfate 1 mg per mL solution for injection",3,FALSE
FALSE,9002321,NA,NA,"active",1990-12-31,NA,"potassium chloride 251.6 g per l solution for haemodialysis",1,FALSE
FALSE,9002322,NA,NA,"active",1990-12-31,NA,"pyridostigmine bromide 60 mg oral tablet",1,FALSE
FALSE,9002323,NA,NA,"active",1990-12-31,NA,"sodium chloride 3 g per 100 mL solution for injection",1,FALSE
FALSE,9002324,NA,NA,"active",1990-12-31,NA,"sodium chloride 450 mg per 100 mL solution for injection",1,FALSE
FALSE,9002325,NA,NA,"active",1990-12-31,NA,"sodium chloride 5 g per 100 mL solution for injection",2,FALSE
FALSE,9002326,NA,NA,"active",1990-12-31,NA,"sodium citrate 4 g per 100 mL NA",2,FALSE
FALSE,9002327,NA,NA,"active",1990-12-31,NA,"terbutaline sulfate 0.5 mg per actuation inhalation powder",1,FALSE
FALSE,9002328,NA,NA,"active",1990-12-31,NA,"tetrahydrozoline hydrochloride 0.5 mg per mL ophthalmic drops",2,FALSE
FALSE,9002329,NA,NA,"active",1990-12-31,NA,"zidovudine 100 mg oral capsule",2,FALSE
FALSE,9002330,NA,NA,"active",1991-12-31,NA,"acetaminophen 160 mg per 5 mL oral solution",5,FALSE
FALSE,9002331,NA,NA,"active",1991-12-31,NA,"acetaminophen 300 mg and chlorzoxazone 250 mg and codeine phosphate 8 mg oral tablet",1,FALSE
FALSE,9002332,NA,NA,"active",1991-12-31,NA,"acetaminophen 300 mg and chlorzoxazone 250 mg oral tablet",1,FALSE
FALSE,9002333,NA,NA,"active",1991-12-31,NA,"acetaminophen 500 mg and pseudoephedrine hydrochloride 30 mg oral tablet",13,FALSE
FALSE,9002334,NA,NA,"active",1991-12-31,NA,"acetaminophen 80 mg oral tablet",6,FALSE
FALSE,9002336,NA,NA,"active",1991-12-31,NA,"acetaminophen 80 mg per 5 mL syrup",1,FALSE
FALSE,9006324,NA,NA,"active",1991-12-31,NA,"acetaminophen 80 mg per mL NA",1,FALSE
FALSE,9002337,NA,NA,"active",1991-12-31,NA,"acetaminophen 80 mg per mL oral drops",3,FALSE
FALSE,9002339,NA,NA,"active",1991-12-31,NA,"ammonium chloride 125 mg per 5 mL and dextromethorphan hydrobromide 15 mg per 5 mL and diphenhydramine hydrochloride 12.5 mg per 5 mL syrup",2,FALSE
FALSE,9002340,NA,NA,"active",1991-12-31,NA,"arginine 1.15 g per 100 mL and glycine 1.03 g per 100 mL and histidine 480 mg per 100 mL and isoleucine 600 mg per 100 mL and l-alanine 2.07 g per 100 mL and leucine 730 mg per 100 mL and l-lysine (l-lysine hydrochloride) 580 mg per 100 mL and methionine 400 mg per 100 mL and phenylalanine 560 mg per 100 mL and proline 680 mg per 100 mL and serine 500 mg per 100 mL and threonine 420 mg per 100 mL and tryptophan 180 mg per 100 mL and tyrosine 40 mg per 100 mL and valine 580 mg per 100 mL solution for injection",1,TRUE
FALSE,9002341,NA,NA,"active",1991-12-31,NA,"benzalkonium chloride 0.2 % and coal tar 4.25 % and salicylic acid 2 % shampoo",1,FALSE
FALSE,9002343,NA,NA,"active",1991-12-31,NA,"benzoyl peroxide 10 % cutaneous gel",1,FALSE
FALSE,9002344,NA,NA,"active",1991-12-31,NA,"bisacodyl 5 mg oral tablet",10,FALSE
FALSE,9002345,NA,NA,"active",1991-12-31,NA,"ceftazidime 1 g per vial powder for solution for injection",1,FALSE
FALSE,9002346,NA,NA,"active",1991-12-31,NA,"ceftazidime 2 g per vial powder for solution for injection",1,FALSE
FALSE,9002347,NA,NA,"active",1991-12-31,NA,"ceftazidime 6 g per vial powder for solution for injection",1,FALSE
FALSE,9002348,NA,NA,"active",1991-12-31,NA,"chlorhexidine gluconate 2 % cutaneous gel",1,FALSE
FALSE,9002349,NA,NA,"active",1991-12-31,NA,"citric acid 730 mg per 100 mL and dextrose 2.45 g per 100 mL and sodium citrate 2.2 g per 100 mL NA",1,FALSE
FALSE,9002350,NA,NA,"active",1991-12-31,NA,"dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL syrup",9,FALSE
FALSE,9002351,NA,NA,"active",1991-12-31,NA,"dextrose 200 mg per 100 mL and sodium chloride 900 mg per 100 mL irrigation solution",1,FALSE
FALSE,9002353,NA,NA,"active",1991-12-31,NA,"dimethicone 3 % and petrolatum 6 % lotion",1,FALSE
FALSE,9002354,NA,NA,"active",1991-12-31,NA,"dinoprostone 1 mg per 3 g vaginal gel",1,FALSE
FALSE,9002355,NA,NA,"active",1991-12-31,NA,"dinoprostone 2 mg per 3 g vaginal gel",1,FALSE
FALSE,9002356,NA,NA,"active",1991-12-31,NA,"diphenhydramine hydrochloride 12.5 mg per 5 mL oral solution",7,FALSE
FALSE,9002357,NA,NA,"active",1991-12-31,NA,"diphenhydramine hydrochloride 6.25 mg per 5 mL oral liquid",3,FALSE
FALSE,9002358,NA,NA,"active",1991-12-31,NA,"docusate sodium 10 mg per mL oral solution",2,FALSE
FALSE,9002359,NA,NA,"active",1991-12-31,NA,"docusate sodium 20 mg per 5 mL syrup",4,FALSE
FALSE,9002360,NA,NA,"active",1991-12-31,NA,"fluocinolone acetonide 0.01 % cutaneous liquid",1,FALSE
FALSE,9002362,NA,NA,"active",1991-12-31,NA,"flurbiprofen 100 mg oral tablet",2,FALSE
FALSE,9002363,NA,NA,"active",1991-12-31,NA,"flurbiprofen 50 mg oral tablet",2,FALSE
FALSE,9002364,NA,NA,"active",1991-12-31,NA,"fluvoxamine maleate 100 mg oral tablet",8,FALSE
FALSE,9002365,NA,NA,"active",1991-12-31,NA,"fluvoxamine maleate 50 mg oral tablet",8,FALSE
FALSE,9002366,NA,NA,"active",1991-12-31,NA,"gentamicin (gentamicin sulfate) 0.8 mg per mL and sodium chloride 9 mg per mL solution for injection",1,FALSE
FALSE,9002367,NA,NA,"active",1991-12-31,NA,"glycerine 57 g per 100 mL and potassium chloride 30 mg per 100 mL and sodium lactate 1.6 g per 100 mL and sodium phosphate dibasic 124.2 mg per 100 mL and sodium phosphate monobasic 51.7 mg per 100 mL NA",1,FALSE
FALSE,9002368,NA,NA,"active",1991-12-31,NA,"heparin sodium 40 unit per mL solution for injection",1,FALSE
FALSE,9002369,NA,NA,"active",1991-12-31,NA,"heparin sodium 50 unit per mL solution for injection",1,FALSE
FALSE,9002370,NA,NA,"active",1991-12-31,NA,"hepatitis b surface antigen (recombinant) 20 mcg per mL suspension for injection",1,FALSE
FALSE,9002371,NA,NA,"active",1991-12-31,NA,"hexylresorcinol 2.4 mg lozenge",2,FALSE
FALSE,9002375,NA,NA,"active",1991-12-31,NA,"hydroquinone 2 % cutaneous cream",2,FALSE
FALSE,9002377,NA,NA,"active",1991-12-31,NA,"isoproterenol hydrochloride 0.2 mg per mL solution for injection",1,FALSE
FALSE,9006325,NA,NA,"active",1991-12-31,NA,"lidocaine 2.5 % and prilocaine 2.5 % cutaneous cream",1,FALSE
FALSE,9002379,NA,NA,"active",1991-12-31,NA,"loratadine 5 mg and pseudoephedrine sulfate 120 mg modified-release oral tablet",1,FALSE
FALSE,9002381,NA,NA,"active",1991-12-31,NA,"neostigmine methylsulfate 2.5 mg per mL solution for injection",2,FALSE
FALSE,9002382,NA,NA,"active",1991-12-31,NA,"nicotinic acid 500 mg prolonged-release oral tablet",2,FALSE
FALSE,9002384,NA,NA,"active",1991-12-31,NA,"pyridostigmine bromide 180 mg prolonged-release oral tablet",1,FALSE
FALSE,9002385,NA,NA,"active",1991-12-31,NA,"simethicone 125 mg chewable tablet",2,FALSE
FALSE,9002386,NA,NA,"active",1991-12-31,NA,"simethicone 125 mg oral capsule",1,FALSE
FALSE,9002387,NA,NA,"active",1991-12-31,NA,"sodium carboxymethyl cellulose 1 % ophthalmic drops",1,FALSE
FALSE,9002388,NA,NA,"active",1991-12-31,NA,"sodium chloride 12 g per 100 mL irrigation solution",1,FALSE
FALSE,9002390,NA,NA,"active",1991-12-31,NA,"sodium phosphate dibasic 268 mg per mL and sodium phosphate monobasic 276 mg per mL solution for injection",1,FALSE
FALSE,9002392,NA,NA,"active",1991-12-31,NA,"triclosan 0.3 % cutaneous liquid",19,FALSE
FALSE,9002393,NA,NA,"active",1991-12-31,NA,"trimebutine maleate 200 mg oral tablet",2,FALSE
FALSE,9002394,NA,NA,"active",1991-12-31,NA,"xylometazoline hydrochloride 0.1 % nasal drops",1,FALSE
FALSE,9002395,NA,NA,"active",1991-12-31,NA,"yohimbine hydrochloride 5.4 mg oral tablet",1,FALSE
FALSE,9002396,NA,NA,"active",1991-12-31,NA,"zidovudine 10 mg per mL solution for injection",1,FALSE
FALSE,9002397,NA,NA,"active",1991-12-31,NA,"zidovudine 50 mg per 5 mL syrup",1,FALSE
FALSE,9002398,NA,NA,"active",1992-01-29,NA,"iothalamate meglumine 300 mg per mL solution for injection",1,FALSE
FALSE,9002400,NA,NA,"active",1992-12-31,NA,"acetaminophen 120 mg suppository",3,FALSE
FALSE,9002401,NA,NA,"active",1992-12-31,NA,"acetaminophen 160 mg per 5 mL oral liquid",2,FALSE
FALSE,9002402,NA,NA,"active",1992-12-31,NA,"acetaminophen 160 mg per 5 mL oral suspension",4,FALSE
FALSE,9002403,NA,NA,"active",1992-12-31,NA,"acetaminophen 325 mg and codeine phosphate 8 mg and methocarbamol 400 mg oral tablet",6,FALSE
FALSE,9002404,NA,NA,"active",1992-12-31,NA,"acetaminophen 325 mg suppository",3,FALSE
FALSE,9002407,NA,NA,"active",1992-12-31,NA,"acetaminophen 650 mg suppository",3,FALSE
FALSE,9006327,NA,NA,"active",1992-12-31,NA,"acetaminophen 80 mg per 1 mL NA",1,FALSE
FALSE,9002410,NA,NA,"active",1992-12-31,NA,"acetylsalicylic acid 325 mg and codeine phosphate 16.2 mg and methocarbamol 400 mg oral tablet",2,FALSE
FALSE,9002411,NA,NA,"active",1992-12-31,NA,"acetylsalicylic acid 325 mg and codeine phosphate 32.4 mg and methocarbamol 400 mg oral tablet",2,FALSE
FALSE,9002412,NA,NA,"active",1992-12-31,NA,"amantadine hydrochloride 100 mg oral capsule",2,FALSE
FALSE,9002413,NA,NA,"active",1992-12-31,NA,"ampicillin (ampicillin sodium) 1000 mg per vial powder for solution for injection",1,FALSE
FALSE,9002414,NA,NA,"active",1992-12-31,NA,"ampicillin (ampicillin sodium) 2000 mg per vial powder for solution for injection",1,FALSE
FALSE,9002415,NA,NA,"active",1992-12-31,NA,"ampicillin (ampicillin sodium) 250 mg per vial powder for solution for injection",2,FALSE
FALSE,9002416,NA,NA,"active",1992-12-31,NA,"ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection",2,FALSE
FALSE,9002417,NA,NA,"active",1992-12-31,NA,"amylase 25500 unit and lipase 25000 unit and protease 1600 unit oral capsule",1,FALSE
FALSE,9002418,NA,NA,"active",1992-12-31,NA,"apraclonidine (apraclonidine hydrochloride) 1 % ophthalmic drops",1,FALSE
FALSE,9002419,NA,NA,"active",1992-12-31,NA,"benzalkonium chloride 1 mg per g and benzocaine 180 mg per g cutaneous gel",1,FALSE
FALSE,9002420,NA,NA,"active",1992-12-31,NA,"benzocaine 18 % and tetracaine hydrochloride 2 % cutaneous gel",3,FALSE
FALSE,9002421,NA,NA,"active",1992-12-31,NA,"calcipotriol 50 mcg per g cutaneous ointment",1,FALSE
FALSE,9002422,NA,NA,"active",1992-12-31,NA,"captopril 6.25 mg oral tablet",1,FALSE
FALSE,9002423,NA,NA,"active",1992-12-31,NA,"cetrimonium bromide 0.5 % cutaneous cream",1,FALSE
FALSE,9002431,NA,NA,"active",1992-12-31,NA,"chlorhexidine gluconate 0.5 % and isopropyl alcohol 70 % cutaneous gel",1,FALSE
FALSE,9002432,NA,NA,"active",1992-12-31,NA,"chlorhexidine gluconate 2 % and isopropyl alcohol 4 % cutaneous solution",2,FALSE
FALSE,9002433,NA,NA,"active",1992-12-31,NA,"chlorhexidine gluconate 4 % and isopropyl alcohol 4 % cutaneous solution",1,FALSE
FALSE,9002434,NA,NA,"active",1992-12-31,NA,"chlorhexidine gluconate 4 % cutaneous gel",2,FALSE
FALSE,9002435,NA,NA,"active",1992-12-31,NA,"chloroxylenol 0.5 % and menthol 4 % cutaneous liquid",1,FALSE
FALSE,9002436,NA,NA,"active",1992-12-31,NA,"chloroxylenol 0.5 % cutaneous liquid",4,FALSE
FALSE,9002438,NA,NA,"active",1992-12-31,NA,"clodronate disodium (clodronate disodium tetrahydrate) 400 mg oral capsule",1,FALSE
FALSE,9002439,NA,NA,"active",1992-12-31,NA,"clodronate disodium (clodronate disodium tetrahydrate) 60 mg per mL solution for injection",1,FALSE
FALSE,9002441,NA,NA,"active",1992-12-31,NA,"cloxacillin sodium 2 g per vial powder for solution for injection",1,FALSE
FALSE,9002442,NA,NA,"active",1992-12-31,NA,"cloxacillin sodium 500 mg per vial powder for solution for injection",1,FALSE
FALSE,9002445,NA,NA,"active",1992-12-31,NA,"deferoxamine mesylate 500 mg per vial powder for solution for injection",3,FALSE
FALSE,9002446,NA,NA,"active",1992-12-31,NA,"desmopressin acetate 0.1 mg per mL nasal spray",1,FALSE
FALSE,9002448,NA,NA,"active",1992-12-31,NA,"dextromethorphan hydrobromide 15 mg per 15 mL and pseudoephedrine hydrochloride 30 mg per 15 mL oral liquid",1,FALSE
FALSE,9002450,NA,NA,"active",1992-12-31,NA,"dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup",7,FALSE
FALSE,9002451,NA,NA,"active",1992-12-31,NA,"dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 100 mg per 5 mL oral liquid",1,FALSE
FALSE,9002452,NA,NA,"active",1992-12-31,NA,"dextromethorphan hydrobromide 15 mg per 5 mL and guaifenesin 200 mg per 5 mL and pseudoephedrine hydrochloride 30 mg per 5 mL syrup",7,FALSE
FALSE,9002454,NA,NA,"active",1992-12-31,NA,"dextromethorphan hydrobromide 7.5 mg per 5 mL and pseudoephedrine hydrochloride 15 mg per 5 mL syrup",5,FALSE
FALSE,9002456,NA,NA,"active",1992-12-31,NA,"dolichovespula arenaria venom protein extract 120 mcg per vial powder for solution for injection",1,FALSE
FALSE,9002457,NA,NA,"active",1992-12-31,NA,"doxepin (doxepin hydrochloride) 100 mg oral capsule",2,FALSE
FALSE,9002458,NA,NA,"active",1992-12-31,NA,"doxepin (doxepin hydrochloride) 150 mg oral capsule",2,FALSE
FALSE,9002459,NA,NA,"active",1992-12-31,NA,"doxepin (doxepin hydrochloride) 75 mg oral capsule",2,FALSE
FALSE,9002460,NA,NA,"active",1992-12-31,NA,"enalaprilat 2.5 mg per 2 mL solution for injection vial",2,FALSE
FALSE,9002461,NA,NA,"active",1992-12-31,NA,"filgrastim (r-methug-csf) 300 mcg per mL solution for injection",1,FALSE
FALSE,9002462,NA,NA,"active",1992-12-31,NA,"gadopentetate dimeglumine 469 mg per mL solution for injection",1,FALSE
FALSE,9006330,NA,NA,"active",1992-12-31,NA,"haemophilus influenzae type b-prp 10 mcg per 0.5 mL and tetanus protein 30 mcg per 0.5 mL NA",1,FALSE
FALSE,9002466,NA,NA,"active",1992-12-31,NA,"hydralazine hydrochloride 20 mg per mL solution for injection",1,FALSE
FALSE,9002469,NA,NA,"active",1992-12-31,NA,"hydroquinone 1.5 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9002470,NA,NA,"active",1992-12-31,NA,"hydroquinone 1.8 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9002471,NA,NA,"active",1992-12-31,NA,"hydroquinone 2 % and oxybenzone 4 % cutaneous cream",1,FALSE
FALSE,9003589,NA,NA,"active",1992-12-31,NA,"hydroquinone 4 % cutaneous cream",6,FALSE
FALSE,9002472,NA,NA,"active",1992-12-31,NA,"insulin injection human biosynthetic 100 unit per mL solution for injection",3,FALSE
FALSE,9002473,NA,NA,"active",1992-12-31,NA,"insulin injection human biosynthetic 30 unit per mL and insulin isophane human 70 unit per mL suspension for injection",3,FALSE
FALSE,9002474,NA,NA,"active",1992-12-31,NA,"lanolin 3 % and mineral oil 91.7 % cutaneous liquid",1,FALSE
FALSE,9002475,NA,NA,"active",1992-12-31,NA,"leuprolide acetate 3.75 mg per vial powder for prolonged-release suspension for injection",1,FALSE
FALSE,9002476,NA,NA,"active",1992-12-31,NA,"magnesium chloride 30 mg per 100 mL and potassium chloride 37 mg per 100 mL and sodium acetate 370 mg per 100 mL and sodium chloride 530 mg per 100 mL and sodium gluconate 500 mg per 100 mL solution for injection",1,FALSE
FALSE,9002477,NA,NA,"active",1992-12-31,NA,"manganese (manganese sulfate) 0.1 mg per mL solution for injection",1,FALSE
