"ccdd","mp_code","drug_identification_number","brand_name","company_name","mp_formal_name","mp_en_description","mp_fr_description","mp_status","mp_status_effective_time"
FALSE,"02238885","02238885","TYLENOL ARTHRITIS PAIN 8 HOUR","MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","TYLENOL ARTHRITIS PAIN 8 HOUR (acetaminophen 650 mg prolonged-release oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active",1999-11-10
FALSE,"02238890","02238890","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH","PHARMETICS (2011) INC","HOT LEMON RELIEF FOR SYMPTOMS OF COLD AND FLU EXTRA STRENGTH (acetaminophen 650 mg per pck and pheniramine maleate 20 mg per pck and phenylephrine hydrochloride 10 mg per pck and vitamin C 50 mg per pck oral powder) PHARMETICS (2011) INC",NA,NA,"active",2001-09-01
TRUE,"02238903","02238903","BENZTROPINE OMEGA","OMEGA LABORATORIES LTD","BENZTROPINE OMEGA (benztropine mesylate 2 mg per 2 mL solution for injection vial) OMEGA LABORATORIES LTD",NA,NA,"active",1999-05-28
FALSE,"02238982","02238982","DEXIDIN 2 SOLUTION","LABORATOIRE ATLAS INC","DEXIDIN 2 SOLUTION (chlorhexidine gluconate 2 % cutaneous solution) LABORATOIRE ATLAS INC",NA,NA,"active",2000-03-28
FALSE,"02238984","02238984","URSO","APTALIS PHARMA CANADA ULC","URSO (ursodiol 250 mg oral tablet) APTALIS PHARMA CANADA ULC",NA,NA,"active",1998-11-08
TRUE,"02238998","02238998","RHO-NITRO PUMPSPRAY","SANDOZ CANADA INCORPORATED","RHO-NITRO PUMPSPRAY (nitroglycerin 0.4 mg per actuation sublingual spray) SANDOZ CANADA INCORPORATED",NA,NA,"active",2001-12-20
TRUE,"02239024","02239024","TEVA-CLONAZEPAM","TEVA CANADA LIMITED","TEVA-CLONAZEPAM (clonazepam 0.5 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-08-16
TRUE,"02239025","02239025","TEVA-CLONAZEPAM","TEVA CANADA LIMITED","TEVA-CLONAZEPAM (clonazepam 2 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-08-16
FALSE,"02239028","02239028","EVISTA (60MG)","ELI LILLY CANADA INC","EVISTA (60MG) (raloxifene hydrochloride 60 mg oral tablet) ELI LILLY CANADA INC",NA,NA,"active",1998-11-20
FALSE,"02239029","02239029","NADRYL 25MG","LABORATOIRE RIVA INC","NADRYL 25MG (diphenhydramine hydrochloride 25 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active",2002-02-14
TRUE,"02239064","02239064","DETROL","PFIZER CANADA INC","DETROL (tolterodine tartrate 1 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1998-11-26
TRUE,"02239065","02239065","DETROL","PFIZER CANADA INC","DETROL (tolterodine tartrate 2 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1998-11-23
TRUE,"02239081","02239081","RIVA-METFORMIN","LABORATOIRE RIVA INC","RIVA-METFORMIN (metformin hydrochloride 500 mg oral tablet) LABORATOIRE RIVA INC",NA,NA,"active",1999-05-31
TRUE,"02239090","02239090","ATACAND","ASTRAZENECA CANADA INC","ATACAND (candesartan cilexetil 4 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active",2005-06-28
TRUE,"02239091","02239091","ATACAND TAB 8MG","ASTRAZENECA CANADA INC","ATACAND TAB 8MG (candesartan cilexetil 8 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active",1998-12-07
TRUE,"02239092","02239092","ATACAND TAB 16 MG","ASTRAZENECA CANADA INC","ATACAND TAB 16 MG (candesartan cilexetil 16 mg oral tablet) ASTRAZENECA CANADA INC",NA,NA,"active",1998-12-07
TRUE,"700068","02239131","MYLAN-IPRATROPIUM SOLUTION","MYLAN PHARMACEUTICALS ULC","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-12-04
TRUE,"700069","02239131","MYLAN-IPRATROPIUM SOLUTION","MYLAN PHARMACEUTICALS ULC","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-12-04
TRUE,"700070","02239131","MYLAN-IPRATROPIUM SOLUTION","MYLAN PHARMACEUTICALS ULC","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-12-04
FALSE,"02239138","02239138","BENADRYL EXTRA STRENGTH CAPLETS","MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","BENADRYL EXTRA STRENGTH CAPLETS (diphenhydramine hydrochloride 50 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active",1999-04-06
FALSE,"02239141","02239141","EXTRA STRENGTH MUSCLE & BACK PAIN RELIEF","VITA HEALTH PRODUCTS INC","EXTRA STRENGTH MUSCLE & BACK PAIN RELIEF (acetaminophen 500 mg and methocarbamol 400 mg oral tablet) VITA HEALTH PRODUCTS INC",NA,NA,"active",1999-06-04
FALSE,"02239159","02239159","SUDAFED HEAD COLD & SINUS EXTRA STRENGTH TABLETS","MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","SUDAFED HEAD COLD & SINUS EXTRA STRENGTH TABLETS (acetaminophen 500 mg and pseudoephedrine hydrochloride 60 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active",2000-08-15
FALSE,"02239160","02239160","ZINCOFAX EXTRA STRENGTH","PALADIN LABS INC","ZINCOFAX EXTRA STRENGTH (white petrolatum 47 % and zinc oxide 40 % cutaneous ointment) PALADIN LABS INC",NA,NA,"active",1999-11-06
FALSE,"02239162","02239162","ZINCOFAX","PALADIN LABS INC","ZINCOFAX (white petrolatum 69 % and zinc oxide 15 % cutaneous ointment) PALADIN LABS INC",NA,NA,"active",1999-12-15
FALSE,"02239193","02239193","HEPTOVIR","GLAXOSMITHKLINE INC","HEPTOVIR (lamivudine 100 mg oral tablet) GLAXOSMITHKLINE INC",NA,NA,"active",1998-12-02
FALSE,"02239194","02239194","HEPTOVIR","GLAXOSMITHKLINE INC","HEPTOVIR (lamivudine 5 mg per mL oral solution) GLAXOSMITHKLINE INC",NA,NA,"active",1999-03-30
FALSE,"02239200","02239200","HIBERIX","GLAXOSMITHKLINE INC","HIBERIX (haemophilus influenzae type b-prp and tetanus toxoid conjugate (prp-t) 10 mcg per 0.5 mL powder for solution for injection) GLAXOSMITHKLINE INC",NA,NA,"active",2012-10-25
FALSE,"02239201","02239201","POLYSPORIN PLUS PAIN RELIEF","JOHNSON & JOHNSON INC","POLYSPORIN PLUS PAIN RELIEF (gramicidin 0.25 mg per g and lidocaine hydrochloride 50 mg per g and polymyxin b (polymyxin b sulfate) 10000 unit per g cutaneous cream) JOHNSON & JOHNSON INC",NA,NA,"active",1999-06-18
FALSE,"02239208","02239208","PRIORIX","GLAXOSMITHKLINE INC","PRIORIX (measles virus vaccine live attenuated 1000 unit per 0.5 mL and mumps virus vaccine live attenuated (jeryl lynn strain) 10000 unit per 0.5 mL and rubella virus vaccine live attenuated (wistar ra27/3 strain) 1000 unit per 0.5 mL and water 0.5 mL NA) GLAXOSMITHKLINE INC",NA,NA,"active",1998-12-04
FALSE,"02239213","02239213","COMBIVIR","VIIV HEALTHCARE ULC","COMBIVIR (lamivudine 150 mg and zidovudine 300 mg oral tablet) VIIV HEALTHCARE ULC",NA,NA,"active",1998-12-08
FALSE,"02239234","02239234","SANDOZ POLYTRIMETHOPRIM","SANDOZ CANADA INCORPORATED","SANDOZ POLYTRIMETHOPRIM (polymyxin b sulfate 10000 unit per mL and trimethoprim (trimethoprim sulfate) 1 mg per mL ophthalmic drops) SANDOZ CANADA INCORPORATED",NA,NA,"active",2012-08-02
FALSE,"02239252","02239252","ENDURE 400 SCRUB-STAT 4","ECOLAB CO","ENDURE 400 SCRUB-STAT 4 (chlorhexidine gluconate 4 % cutaneous liquid) ECOLAB CO",NA,NA,"active",1999-02-28
FALSE,"00786055","00786055","JAA PYRAL 125 TABLET 125MG","JAAPHARM CANADA INC.","JAA PYRAL 125 TABLET 125MG (pyrantel (pyrantel pamoate) 125 mg oral tablet) JAAPHARM CANADA INC.",NA,NA,"active",1998-11-27
TRUE,"02239267","02239267","MAVIK","BGP PHARMA ULC","MAVIK (trandolapril 4 mg oral capsule) BGP PHARMA ULC",NA,NA,"active",2003-11-01
FALSE,"02239279","02239279","OIL OF OLAY PROTECTIVE RENEWAL LOTION","PROCTER & GAMBLE INC","OIL OF OLAY PROTECTIVE RENEWAL LOTION (octinoxate 6 % and zinc oxide 3 % lotion) PROCTER & GAMBLE INC",NA,NA,"active",1999-08-01
FALSE,"02239288","02239288","APO-FLUNISOLIDE NASAL SPRAY","APOTEX INC","APO-FLUNISOLIDE NASAL SPRAY (flunisolide 0.25 mg per mL nasal spray) APOTEX INC",NA,NA,"active",2000-03-10
FALSE,"02239298","02239298","OVOL FOR GAS 180 MG CAPSULE","CHURCH & DWIGHT CANADA CORP","OVOL FOR GAS 180 MG CAPSULE (simethicone 180 mg oral capsule) CHURCH & DWIGHT CANADA CORP",NA,NA,"active",1999-03-30
FALSE,"02239311","02239311","ECOCARE 250","ECOLAB CO","ECOCARE 250 (triclosan 0.3 % cutaneous liquid) ECOLAB CO",NA,NA,"active",1999-04-30
FALSE,"02239318","02239318","ECOCARE 360","ECOLAB CO","ECOCARE 360 (benzalkonium chloride 0.13 % cutaneous liquid) ECOLAB CO",NA,NA,"active",1999-04-20
FALSE,"02239323","02239323","SANDOSTATIN LAR 10MG","NOVARTIS PHARMACEUTICALS CANADA INC","SANDOSTATIN LAR 10MG (octreotide (octreotide acetate) 10 mg per vial powder for suspension for injection) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1999-01-27
FALSE,"02239324","02239324","SANDOSTATIN LAR 20MG","NOVARTIS PHARMACEUTICALS CANADA INC","SANDOSTATIN LAR 20MG (octreotide (octreotide acetate) 20 mg per vial powder for suspension for injection) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1999-01-27
FALSE,"02239325","02239325","SANDOSTATIN LAR 30MG","NOVARTIS PHARMACEUTICALS CANADA INC","SANDOSTATIN LAR 30MG (octreotide (octreotide acetate) 30 mg per vial powder for suspension for injection) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1999-01-27
FALSE,"02239326","02239326","TRYPTAN TAB 250MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","TRYPTAN TAB 250MG (tryptophan 250 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1999-01-06
FALSE,"02239327","02239327","TRYPTAN TAB 750MG","VALEANT CANADA LP/VALEANT CANADA S.E.C.","TRYPTAN TAB 750MG (tryptophan 750 mg oral tablet) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1999-01-06
TRUE,"02239355","02239355","TEVA-DICLOFENAC-K","TEVA CANADA LIMITED","TEVA-DICLOFENAC-K (diclofenac potassium 50 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-01-13
TRUE,"02239365","02239365","RATIO-SALBUTAMOL","TEVA CANADA LIMITED","RATIO-SALBUTAMOL (salbutamol (salbutamol sulfate) 1.25 mg per 2.5 mL inhalation solution unit dose vial) TEVA CANADA LIMITED",NA,NA,"active",2000-02-29
TRUE,"02239366","02239366","RATIO-SALBUTAMOL","TEVA CANADA LIMITED","RATIO-SALBUTAMOL (salbutamol (salbutamol sulfate) 5 mg per 2.5 mL inhalation solution unit dose vial) TEVA CANADA LIMITED",NA,NA,"active",2000-02-29
TRUE,"02239367","02239367","TEVA-SUMATRIPTAN","TEVA CANADA LIMITED","TEVA-SUMATRIPTAN (sumatriptan (sumatriptan succinate) 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",2005-09-30
FALSE,"02239372","02239372","ZOFRAN ODT","NOVARTIS PHARMACEUTICALS CANADA INC","ZOFRAN ODT (ondansetron 4 mg orodispersible tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1999-03-31
FALSE,"02239373","02239373","ZOFRAN ODT","NOVARTIS PHARMACEUTICALS CANADA INC","ZOFRAN ODT (ondansetron 8 mg orodispersible tablet) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1999-03-31
FALSE,"02239410","02239410","ALLERGENIC EXTRACT-STANDARDIZED CAT HAIR","GREER LABORATORIES INC","ALLERGENIC EXTRACT-STANDARDIZED CAT HAIR (cat (felis domesticus) pelt and cat dander 10000 unit per mL solution for injection) GREER LABORATORIES INC",NA,NA,"active",1999-04-19
TRUE,"02239432","02239432","CANESTEN EXTERNAL CREAM REFILL","BAYER INC","CANESTEN EXTERNAL CREAM REFILL (clotrimazole 1 % cutaneous cream) BAYER INC",NA,NA,"active",2000-06-02
FALSE,"02239486","02239486","ACID CONCENTRATE 2151","BAXTER CORPORATION","ACID CONCENTRATE 2151 (acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 90 g per l and magnesium chloride 3.21 g per l and potassium chloride 3.35 g per l and sodium chloride 268 g per l solution for haemodialysis) BAXTER CORPORATION",NA,NA,"active",1999-01-21
FALSE,"02239491","02239491","ACID CONCENTRATE 2156","BAXTER CORPORATION","ACID CONCENTRATE 2156 (acetic acid 8.11 g per l and calcium chloride 6.24 g per l and dextrose 90 g per l and magnesium chloride 3.21 g per l and potassium chloride 10.1 g per l and sodium chloride 268 g per l solution for haemodialysis) BAXTER CORPORATION",NA,NA,"active",1999-01-21
FALSE,"02239505","02239505","ALDARA P","VALEANT CANADA LP/VALEANT CANADA S.E.C.","ALDARA P (imiquimod 5 % cutaneous cream) VALEANT CANADA LP/VALEANT CANADA S.E.C.",NA,NA,"active",1999-07-05
FALSE,"02239535","02239535","DOM-LOPERAMIDE CAPLETS 2MG","DOMINION PHARMACAL","DOM-LOPERAMIDE CAPLETS 2MG (loperamide hydrochloride 2 mg oral tablet) DOMINION PHARMACAL",NA,NA,"active",2001-06-20
FALSE,"02239600","02239600","MONISTAT 1 COMBINATION PACK","INSIGHT PHARMACEUTICALS LLC","MONISTAT 1 COMBINATION PACK (miconazole nitrate 1200 mg per pck and miconazole nitrate 2 % per pck NA) INSIGHT PHARMACEUTICALS LLC",NA,NA,"active",1999-02-26
FALSE,"02239601","02239601","MONISTAT 1 VAGINAL OVULE","INSIGHT PHARMACEUTICALS LLC","MONISTAT 1 VAGINAL OVULE (miconazole nitrate 1200 mg pessary) INSIGHT PHARMACEUTICALS LLC",NA,NA,"active",1999-02-26
TRUE,"02239607","02239607","CELEXA 20 MG","LUNDBECK CANADA INC","CELEXA 20 MG (citalopram (citalopram hydrobromide) 20 mg oral tablet) LUNDBECK CANADA INC",NA,NA,"active",1999-03-08
TRUE,"02239608","02239608","CELEXA 40 MG","LUNDBECK CANADA INC","CELEXA 40 MG (citalopram (citalopram hydrobromide) 40 mg oral tablet) LUNDBECK CANADA INC",NA,NA,"active",1999-03-08
TRUE,"02239619","02239619","PMS-INDAPAMIDE","PHARMASCIENCE INC","PMS-INDAPAMIDE (indapamide 1.25 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1999-02-18
TRUE,"02239620","02239620","PMS-INDAPAMIDE","PHARMASCIENCE INC","PMS-INDAPAMIDE (indapamide 2.5 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1999-02-18
TRUE,"02239627","02239627","PMS-IPRATROPIUM","PHARMASCIENCE INC","PMS-IPRATROPIUM (ipratropium bromide 0.3 mg per mL inhalation vapour (liquid)) PHARMASCIENCE INC",NA,NA,"active",1999-04-15
FALSE,"02239629","02239629","NURSING CREAM","E.T. BROWNE DRUG CO., INC.","NURSING CREAM (petrolatum 95.96 % cutaneous cream) E.T. BROWNE DRUG CO., INC.",NA,NA,"active",1999-12-15
FALSE,"02239630","02239630","TOBI","NOVARTIS PHARMACEUTICALS CANADA INC","TOBI (tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution) NOVARTIS PHARMACEUTICALS CANADA INC",NA,NA,"active",1999-04-28
FALSE,"02239631","02239631","ALOE KOTE SPF 25","ALOE CARE INTERNATIONAL LLC","ALOE KOTE SPF 25 (homosalate 14.5 % and octinoxate 7.4 % and oxybenzone 5.9 % cutaneous ointment) ALOE CARE INTERNATIONAL LLC",NA,NA,"active",2002-02-02
FALSE,"02239656","02239656","PROVOCHOLINE","METHAPHARM INC","PROVOCHOLINE (methacholine chloride 100 mg per vial powder for nebuliser solution) METHAPHARM INC",NA,NA,"active",1999-04-01
FALSE,"02239665","02239665","ALERTEC","TEVA CANADA LIMITED","ALERTEC (modafinil 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-03-24
TRUE,"02239698","02239698","APO-DIVALPROEX","APOTEX INC","APO-DIVALPROEX (valproic acid (divalproex sodium) 125 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active",1999-03-24
TRUE,"02239699","02239699","APO-DIVALPROEX","APOTEX INC","APO-DIVALPROEX (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active",1999-03-24
TRUE,"02239700","02239700","APO-DIVALPROEX","APOTEX INC","APO-DIVALPROEX (valproic acid (divalproex sodium) 500 mg gastro-resistant tablet) APOTEX INC",NA,NA,"active",1999-03-24
TRUE,"02239701","02239701","TEVA-DIVALPROEX","TEVA CANADA LIMITED","TEVA-DIVALPROEX (valproic acid (divalproex sodium) 125 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-04-14
TRUE,"02239702","02239702","TEVA-DIVALPROEX","TEVA CANADA LIMITED","TEVA-DIVALPROEX (valproic acid (divalproex sodium) 250 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-04-14
TRUE,"02239703","02239703","TEVA-DIVALPROEX","TEVA CANADA LIMITED","TEVA-DIVALPROEX (valproic acid (divalproex sodium) 500 mg gastro-resistant tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-04-14
TRUE,"02239717","02239717","NEURONTIN 600MG","PFIZER CANADA INC","NEURONTIN 600MG (gabapentin 600 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",2000-05-01
TRUE,"02239718","02239718","NEURONTIN 800MG","PFIZER CANADA INC","NEURONTIN 800MG (gabapentin 800 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",2000-05-01
FALSE,"02239746","02239746","TEVA-MOCLOBEMIDE","TEVA CANADA LIMITED","TEVA-MOCLOBEMIDE (moclobemide 100 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-05-20
FALSE,"02239747","02239747","TEVA-MOCLOBEMIDE","TEVA CANADA LIMITED","TEVA-MOCLOBEMIDE (moclobemide 150 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-05-20
FALSE,"02239748","02239748","TEVA-MOCLOBEMIDE","TEVA CANADA LIMITED","TEVA-MOCLOBEMIDE (moclobemide 300 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-05-20
TRUE,"02239753","02239753","PMS-DICLOFENAC K","PHARMASCIENCE INC","PMS-DICLOFENAC K (diclofenac potassium 50 mg oral tablet) PHARMASCIENCE INC",NA,NA,"active",1999-03-04
FALSE,"02239757","02239757","BACTROBAN CREAM","GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.","BACTROBAN CREAM (mupirocin (mupirocin calcium dihydrate) 2 % cutaneous cream) GLAXOSMITHKLINE CONSUMER HEALTHCARE INC.",NA,NA,"active",1999-04-13
TRUE,"02239766","02239766","VIAGRA","PFIZER CANADA INC","VIAGRA (sildenafil (sildenafil citrate) 25 mg oral tablet) PFIZER CANADA INC",NA,NA,"active",1999-03-09
FALSE,"02239781","02239781","PRO SPF 15 SPORT LOTION","ALOE CARE INTERNATIONAL LLC","PRO SPF 15 SPORT LOTION (octinoxate 7.3 % and oxybenzone 5 % lotion) ALOE CARE INTERNATIONAL LLC",NA,NA,"active",1999-03-03
FALSE,"02239813","02239813","EXTRA STRENGTH MULTI-SYMPTOM PMS RELIEF","VITA HEALTH PRODUCTS INC","EXTRA STRENGTH MULTI-SYMPTOM PMS RELIEF (acetaminophen 500 mg and pamabrom 25 mg and pyrilamine maleate 15 mg oral tablet) VITA HEALTH PRODUCTS INC",NA,NA,"active",1999-06-22
TRUE,"02239818","02239818","FLUOXETINE CAPSULES","PHARMASCIENCE INC","FLUOXETINE CAPSULES (fluoxetine (fluoxetine hydrochloride) 20 mg oral capsule) PHARMASCIENCE INC",NA,NA,"active",1999-11-10
FALSE,"02239833","02239833","LUPRON DEPOT","ABBVIE CORPORATION","LUPRON DEPOT (leuprolide acetate 30 mg per vial powder for prolonged-release suspension for injection) ABBVIE CORPORATION",NA,NA,"active",1999-09-13
FALSE,"02239834","02239834","LUPRON DEPOT","ABBVIE CORPORATION","LUPRON DEPOT (leuprolide acetate 11.25 mg per vial powder for prolonged-release suspension for injection) ABBVIE CORPORATION",NA,NA,"active",1999-09-13
TRUE,"02239835","02239835","TEVA-AMIODARONE","TEVA CANADA LIMITED","TEVA-AMIODARONE (amiodarone hydrochloride 200 mg oral tablet) TEVA CANADA LIMITED",NA,NA,"active",1999-03-29
FALSE,"02239853","02239853","ALLEGRA-D","SANOFI-AVENTIS CANADA INC","ALLEGRA-D (fexofenadine hydrochloride 60 mg and pseudoephedrine hydrochloride 120 mg prolonged-release oral tablet) SANOFI-AVENTIS CANADA INC",NA,NA,"active",1999-04-29
TRUE,"02239864","02239864","APO-FENO-MICRO","APOTEX INC","APO-FENO-MICRO (fenofibrate 200 mg oral capsule) APOTEX INC",NA,NA,"active",1999-03-29
FALSE,"02239886","02239886","SUSTIVA 50MG","BRISTOL-MYERS SQUIBB CANADA","SUSTIVA 50MG (efavirenz 50 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"active",1999-03-25
FALSE,"02239888","02239888","SUSTIVA 200MG","BRISTOL-MYERS SQUIBB CANADA","SUSTIVA 200MG (efavirenz 200 mg oral capsule) BRISTOL-MYERS SQUIBB CANADA",NA,NA,"active",1999-03-25
TRUE,"02239893","02239893","APO-TERBINAFINE","APOTEX INC","APO-TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) APOTEX INC",NA,NA,"active",2000-05-16
TRUE,"02239907","02239907","TOPAMAX","JANSSEN INC","TOPAMAX (topiramate 15 mg oral capsule) JANSSEN INC",NA,NA,"active",1999-06-11
TRUE,"02239908","02239908","TOPAMAX","JANSSEN INC","TOPAMAX (topiramate 25 mg oral capsule) JANSSEN INC",NA,NA,"active",1999-06-11
TRUE,"02239924","02239924","GLUCONORM 0.5MG","NOVO NORDISK CANADA INC","GLUCONORM 0.5MG (repaglinide 0.5 mg oral tablet) NOVO NORDISK CANADA INC",NA,NA,"active",1999-06-21
TRUE,"02239925","02239925","GLUCONORM 1.0MG","NOVO NORDISK CANADA INC","GLUCONORM 1.0MG (repaglinide 1 mg oral tablet) NOVO NORDISK CANADA INC",NA,NA,"active",1999-06-21
TRUE,"02239926","02239926","GLUCONORM 2.0MG","NOVO NORDISK CANADA INC","GLUCONORM 2.0MG (repaglinide 2 mg oral tablet) NOVO NORDISK CANADA INC",NA,NA,"active",1999-06-21
TRUE,"02239941","02239941","CELEBREX","PFIZER CANADA INC","CELEBREX (celecoxib 100 mg oral capsule) PFIZER CANADA INC",NA,NA,"active",1999-04-19
TRUE,"02239942","02239942","CELEBREX","PFIZER CANADA INC","CELEBREX (celecoxib 200 mg oral capsule) PFIZER CANADA INC",NA,NA,"active",1999-04-19
TRUE,"02239944","02239944","KETOROLAC TROMETHAMINE INJECTION USP","SANDOZ CANADA INCORPORATED","KETOROLAC TROMETHAMINE INJECTION USP (ketorolac tromethamine 30 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED",NA,NA,"active",1999-05-21
TRUE,"02239952","02239952","ZITHROMAX FOR INTRAVENOUS INJECTION","PFIZER CANADA INC","ZITHROMAX FOR INTRAVENOUS INJECTION (azithromycin 500 mg per vial powder for solution for injection) PFIZER CANADA INC",NA,NA,"active",1999-08-27
FALSE,"02181479","02181479","INHIBACE PLUS - TAB","HOFFMANN-LA ROCHE LIMITED","INHIBACE PLUS - TAB (cilazapril 5 mg and hydrochlorothiazide 12.5 mg oral tablet) HOFFMANN-LA ROCHE LIMITED",NA,NA,"active",1999-04-01
FALSE,"02230542","02230542","IMODIUM QUICK DISSOLVE","MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","IMODIUM QUICK DISSOLVE (loperamide hydrochloride 2 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC",NA,NA,"active",1997-09-24
FALSE,"00877220","00877220","SOFTCIDE HANDWASH","ERIE SCIENTIFIC, LLC","SOFTCIDE HANDWASH (chloroxylenol 1 % cutaneous liquid) ERIE SCIENTIFIC, LLC",NA,NA,"active",2002-09-01
FALSE,"02230260","02230260","SUN/SOLEIL","BEIERSDORF CANADA INC","SUN/SOLEIL (octinoxate 7.5 % and octocrylene 7.5 % and oxybenzone 3.5 % and titanium dioxide 2.5 % cutaneous stick) BEIERSDORF CANADA INC",NA,NA,"active",1997-11-11
TRUE,"02230735","02230735","MYLAN-MINOCYCLINE","MYLAN PHARMACEUTICALS ULC","MYLAN-MINOCYCLINE (minocycline (minocycline hydrochloride) 50 mg oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1997-02-21
TRUE,"02230736","02230736","MYLAN-MINOCYCLINE","MYLAN PHARMACEUTICALS ULC","MYLAN-MINOCYCLINE (minocycline (minocycline hydrochloride) 100 mg oral capsule) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1997-02-21
TRUE,"02237721","02237721","MYLAN-ACEBUTOLOL","MYLAN PHARMACEUTICALS ULC","MYLAN-ACEBUTOLOL (acebutolol (acebutolol hydrochloride) 100 mg oral tablet) MYLAN PHARMACEUTICALS ULC",NA,NA,"active",1998-04-06
