ccdd,mp_code,mp_formal_name,changes
"TRUE","02245385","SYMBICORT 100 TURBUHALER (budesonide 100 mcg and formoterol fumarate dihydrate 6 mcg inhalation powder) ASTRAZENECA CANADA INC","mp_formal_name: ""SYMBICORT 100 TURBUHALER (budesonide 100 mcg and formoterol fumarate dihydrate 6 mcg inhalation powder) ASTRAZENECA CANADA INC"" -> ""SYMBICORT 100 TURBUHALER (budesonide 100 mcg per actuation and formoterol fumarate dihydrate 6 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC"""
"TRUE","02244079","DIMETANE EXPECTORANT C (brompheniramine maleate 2 mg per 5 mL and codeine phosphate 10 mg per 5 mL and guaifenesin 100 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL syrup) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","ADDED"
"TRUE","00155357","ADRENALIN CHLORIDE SOL 1:1000 AMP (epinephrine (epinephrine hydrochloride) 1 mg per 1 mL solution for injection ampoule) ERFA CANADA 2012 INC","ADDED"
"TRUE","00178799","PHENOBARB (phenobarbital 15 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC","ADDED"
"TRUE","02402882","MYRBETRIQ (mirabegron 50 mg prolonged-release oral tablet) ASTELLAS PHARMA CANADA INC","ADDED"
"TRUE","02368226","MYLAN-MONTELUKAST (montelukast (montelukast sodium) 10 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20111020"" -> ""20171212"""
"TRUE","02414309","DUAL INTENSIVE ACNE TREATMENT (benzoyl peroxide 2.5 % NA) RODAN & FIELDS LLC","ADDED"
"TRUE","02467755","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 18 mg oral capsule) SANIS HEALTH INC","ADDED"
"TRUE","02246427","KEYSTONE FOAM HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous liquid) ECOLAB CO","ADDED"
"TRUE","02204274","DEXAMETHASONE-OMEGA (dexamethasone phosphate (dexamethasone sodium phosphate) 10 mg per 1 mL solution for injection vial) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02410761","APO-LORAZEPAM SUBLINGUAL (lorazepam 2 mg sublingual tablet) APOTEX INC","mp_formal_name: ""APO-LORAZEPAM SUBLINGUAL (lorazepam 2 mg sublingual tablet) APOTEX INC"" -> ""LORAZEPAM SUBLINGUAL (lorazepam 2 mg sublingual tablet) AA PHARMA INC"""
"TRUE","02290081","ADASEPT B.P.5 ACNE GEL (benzoyl peroxide 5 % cutaneous gel) ODAN LABORATORIES LTD","ADDED"
NA,"700353","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 5 mg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02296357","ACT ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02432749","SANIMOR ASSAINISSEUR MOUSSANT SANS ALCOOL POUR LES MAINS | SANIMOR ALCOHOL FREE FOAMING HAND SANITIZER (benzalkonium chloride 0.13 % cutaneous solution) AVMOR LTD","ADDED"
"TRUE","00869317","MORPHINE FORTE INJECTION 25MG/ML USP (morphine sulfate 100 mg per 4 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02387069","LYSOL NO-TOUCH ANTIBACTERIAL HAND SOAP (benzalkonium chloride 0.1 % cutaneous solution) RECKITT BENCKISER (CANADA) INC","ADDED"
"TRUE","02145936","HYDROMORPHONE HP 20 (hydromorphone hydrochloride 20 mg per 1 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00869325","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per 1 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","ADDED"
NA,"02324334","MELOXICAM (meloxicam 15 mg oral tablet) PRO DOC LIMITEE","DELETED"
"TRUE","02465604","AZITHROMYCIN FOR INJECTION, USP (azithromycin (azithromycin monohydrate) 500 mg per vial powder for solution for injection) AURO PHARMA INC","ADDED"
"TRUE","02439247","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 2.5 mg and amphetamine sulfate 2.5 mg and dextroamphetamine saccharate 2.5 mg and dextroamphetamine sulfate 2.5 mg prolonged-release oral capsule) TEVA CANADA LIMITED","ADDED"
"TRUE","02246888","AVAGARD CHG (alcohol anhydrous 61 % and chlorhexidine gluconate 1 % lotion) 3M CANADA COMPANY","ADDED"
"TRUE","02433532","BACKUP PLAN ONESTEP (levonorgestrel 1.5 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02355558","DERMSAFE PC (chlorhexidine gluconate 4 % lotion) SKINVISIBLE PHARMACEUTICALS INC","ADDED"
"TRUE","02434725","MUCINEX EXTENDED RELEASE BI-LAYER TABLETS (guaifenesin 600 mg modified-release oral tablet) RECKITT BENCKISER (CANADA) INC","ADDED"
"TRUE","02305585","PMS-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 750 mg oral tablet) PHARMASCIENCE INC","ADDED"
NA,"700341","MORPHINE EXTRA FORTE INJECTION 50MG/ML USP (morphine sulfate 50 mg per mL solution for injection 20 mL vial) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02148455","MINIMS PHENYLEPHRINE HYDROCHLORIDE 10% (phenylephrine hydrochloride 10 % ophthalmic drops) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"TRUE","02403463","PURELL SF607 FOAM HAND RUB (benzalkonium chloride 0.13 % cutaneous solution) GOJO CANADA INC","ADDED"
"TRUE","02417197","NESINA (alogliptin (alogliptin benzoate) 12.5 mg oral tablet) TAKEDA CANADA INC","ADDED"
"TRUE","02240285","MIDAZOLAM INJECTION (midazolam 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02279436","ONDANSETRON INJECTION USP     -(WITH PRESERVATIVE) (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02245075","DIMETAPP EXTRA STRENGTH (brompheniramine maleate 4 mg per 5 mL and phenylephrine hydrochloride 10 mg per 5 mL oral liquid) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","ADDED"
"TRUE","02417162","CONSTELLA (linaclotide 145 mcg oral capsule) FOREST LABORATORIES CANADA INC","ADDED"
"TRUE","02464810","DIAL COMPLETE FOAMING ANTIBACTERIAL HAND WASH (benzalkonium chloride 0.13 % cutaneous solution) HENKEL CANADA CORPORATION","ADDED"
"TRUE","02393603","ACT NABILONE (nabilone 1 mg oral capsule) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02342545","TEVA-ZOLMITRIPTAN OD (zolmitriptan 2.5 mg orodispersible tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02419173","JAMP-METHOTREXATE (methotrexate (methotrexate sodium) 1000 mg per 40 mL solution for injection vial) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02465663","SPINRAZA (nusinersen (nusinersen sodium) 2.4 mg per mL solution for injection) BIOGEN CANADA INC","ADDED"
"TRUE","02382539","FUROSEMIDE INJECTION SDZ (furosemide 20 mg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02237452","PERIDEX ORAL RINSE (chlorhexidine gluconate 0.12 % gargle/mouthwash) 3M CANADA COMPANY","ADDED"
"TRUE","02440393","PMS-AMPHETAMINES XR (amphetamine aspartate monohydrate 5 mg and amphetamine sulfate 5 mg and dextroamphetamine saccharate 5 mg and dextroamphetamine sulfate 5 mg prolonged-release oral capsule) PHARMASCIENCE INC","ADDED"
"TRUE","02394898","ACT ANASTROZOLE (anastrozole 1 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02216205","TRUSOPT (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) PURDUE PHARMA","ADDED"
"TRUE","02461528","BASAGLAR (insulin glargine 100 unit per mL solution for injection) ELI LILLY CANADA INC","ADDED"
"TRUE","02059185","COUGH SYRUP EXPECTORANT (guaifenesin 100 mg per 5 mL syrup) JAMP PHARMA CORPORATION","ADDED"
"TRUE","02463032","CHLORHEXIDINE ALCOHOL FREE (chlorhexidine gluconate 0.12 % mouthwash) EURO-PHARM INTERNATIONAL CANADA INC","ADDED"
"TRUE","02240434","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02417855","NAT-ANASTROZOLE (anastrozole 1 mg oral tablet) NATCO PHARMA (CANADA) INC","ADDED"
"TRUE","02457067","BACLOFEN INJECTION (baclofen 10 mg per 20 mL solution for injection ampoule) TELIGENT OU","ADDED"
"TRUE","02439298","ACT AMPHETAMINE XR (amphetamine aspartate monohydrate 7.5 mg and amphetamine sulfate 7.5 mg and dextroamphetamine saccharate 7.5 mg and dextroamphetamine sulfate 7.5 mg prolonged-release oral capsule) TEVA CANADA LIMITED","ADDED"
"TRUE","01966219","THEOLAIR (theophylline 80 mg per 15 mL oral solution) VALEANT CANADA LP/VALEANT CANADA S.E.C.","ADDED"
"TRUE","02434946","APO-ZOLPIDEM ODT (zolpidem tartrate 10 mg orodispersible tablet) APOTEX INC","ADDED"
"TRUE","02456419","CINQAIR (reslizumab 10 mg per mL solution for injection) TEVA CANADA LIMITED","mp_formal_name: ""CINQAIR (reslizumab 10 mg per mL solution for injection) TEVA CANADA LIMITED"" -> ""CINQAIR (reslizumab 100 mg per 10 mL solution for injection vial) TEVA CANADA LIMITED"""
"TRUE","02462311","AMPICILLIN SODIUM FOR INJECTION BP (ampicillin (ampicillin sodium) 500 mg per vial powder for solution for injection) AURO PHARMA INC","ADDED"
"TRUE","02248129","AXERT 12.5MG (almotriptan (almotriptan malate) 12.5 mg oral tablet) MCNEIL CONSUMER HEALTHCARE DIVISION OF JOHNSON & JOHNSON INC","ADDED"
"TRUE","02402025","LETROZOLE (letrozole 2.5 mg oral tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02397625","ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg orodispersible tablet) ACTAVIS PHARMA COMPANY","mp_formal_name: ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg orodispersible tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 10 mg orodispersible tablet) TEVA CANADA LIMITED"""
"TRUE","02466473","ATENOLOL (atenolol 100 mg oral tablet) SANIS HEALTH INC","ADDED"
"TRUE","02379562","MAR-ANASTROZOLE (anastrozole 1 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"TRUE","02399458","MAR-ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) MARCAN PHARMACEUTICALS INC","ADDED"
"TRUE","02346982","SANISCRUBZ (benzalkonium chloride 0.15 % wipe) GERMIPHENE CORPORATION","ADDED"
"TRUE","02410745","APO-LORAZEPAM SUBLINGUAL (lorazepam 0.5 mg sublingual tablet) APOTEX INC","mp_formal_name: ""APO-LORAZEPAM SUBLINGUAL (lorazepam 0.5 mg sublingual tablet) APOTEX INC"" -> ""LORAZEPAM SUBLINGUAL (lorazepam 0.5 mg sublingual tablet) AA PHARMA INC"""
"TRUE","02248812","ADDERALL XR (amphetamine aspartate monohydrate 6.25 mg and amphetamine sulfate 6.25 mg and dextroamphetamine saccharate 6.25 mg and dextroamphetamine sulfate 6.25 mg prolonged-release oral capsule) SHIRE PHARMA CANADA ULC","ADDED"
"TRUE","02406179","PROACTIV 3-STEP CONVENIENCE PAK (benzoyl peroxide 2.5 % and benzoyl peroxide 2.5 % NA) THE PROACTIV COMPANY LLC","ADDED"
"TRUE","02322315","MED-LETROZOLE (letrozole 2.5 mg oral tablet) GENERIC MEDICAL PARTNERS INC","ADDED"
"TRUE","02230535","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
NA,"700358","MORPHINE SULPHATE INJECTION 1MG/ML (morphine sulfate 1 mg per mL solution for injection 50 mL vial) HOSPIRA HEALTHCARE CORPORATION","DELETED"
"TRUE","02277239","DIMETAPP CHEWABLES FOR KIDS (brompheniramine maleate 1 mg and phenylephrine hydrochloride 2.5 mg chewable tablet) PFIZER CONSUMER HEALTHCARE A DIVISION OF PFIZER CANADA INC","ADDED"
"TRUE","02316307","SANDOZ DORZOLAMIDE (dorzolamide (dorzolamide hydrochloride) 2 % ophthalmic drops) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02139286","CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) FRESENIUS KABI CANADA LTD","ADDED"
"TRUE","02273810","NYQUIL SINUS LIQUICAPS (acetaminophen 325 mg and doxylamine succinate 6.25 mg and phenylephrine hydrochloride 5 mg oral capsule) PROCTER & GAMBLE INC","ADDED"
"TRUE","02243942","TEVETEN (eprosartan (eprosartan mesylate) 600 mg oral tablet) BGP PHARMA ULC","ADDED"
"TRUE","02379929","ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) PRO DOC LIMITEE","ADDED"
"TRUE","02318725","ANTIBACTERIAL FOAMING HAND SOAP (benzalkonium chloride 0.125 % cutaneous solution) AVMOR LTD","ADDED"
NA,"700348","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","00692689","APO-THEO-LA SRT 100MG (theophylline 100 mg prolonged-release oral tablet) APOTEX INC","ADDED"
"TRUE","02382091","TEVA-ELETRIPTAN (eletriptan (eletriptan hydrobromide) 20 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02245386","SYMBICORT 200 TURBUHALER (budesonide 200 mcg and formoterol fumarate dihydrate 6 mcg inhalation powder) ASTRAZENECA CANADA INC","mp_formal_name: ""SYMBICORT 200 TURBUHALER (budesonide 200 mcg and formoterol fumarate dihydrate 6 mcg inhalation powder) ASTRAZENECA CANADA INC"" -> ""SYMBICORT 200 TURBUHALER (budesonide 200 mcg per actuation and formoterol fumarate dihydrate 6 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC"""
"TRUE","00260436","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 9000 mg per 60 mL solution for injection vial) PFIZER CANADA INC","ADDED"
"TRUE","00813095","EXPECTORANT COUGH FORMULA SYR 100MG/5ML (guaifenesin 100 mg per 5 mL syrup) TANTA PHARMACEUTICALS INC","ADDED"
"TRUE","02271761","ONDANSETRON OMEGA   -(PRESERVATIVE FREE - SINGLE DOSE VIALS) (ondansetron (ondansetron hydrochloride dihydrate) 2 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
"TRUE","02361663","RAPAFLO (silodosin 4 mg oral capsule) ALLERGAN PHARMA CO.","ADDED"
"TRUE","02230540","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 120 mL vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02264064","TEVA-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02462001","SANDOZ LEVETIRACETAM (levetiracetam 750 mg oral tablet) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00622133","DILAUDID HP (hydromorphone hydrochloride 10 mg per mL solution for injection 50 mL vial) PURDUE PHARMA","ADDED"
"TRUE","02410419","IRINOTECAN (irinotecan hydrochloride 20 mg per mL solution for injection) PFIZER CANADA INC","ADDED"
"TRUE","02243116","TRIMETHOPRIM TABLETS (trimethoprim 100 mg oral tablet) AA PHARMA INC","ADDED"
"TRUE","02230639","TOBRAMYCIN INJECTION (tobramycin (tobramycin sulfate) 10 mg per mL solution for injection) FRESENIUS KABI CANADA LTD","ADDED"
"TRUE","02382636","HYDROMORPHONE HYDROCHLORIDE INJECTION USP (hydromorphone hydrochloride 10 mg per 1 mL solution for injection vial) PFIZER CANADA INC","ADDED"
"TRUE","02382997","MORPHINE SULFATE INJECTION SDZ (morphine sulfate 50 mg per 5 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02248151","ALPHAGAN P (brimonidine tartrate 0.15 % ophthalmic drops) ALLERGAN INC","ADDED"
"TRUE","02240434","FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","00812404","APO-TAMOX TAB 10MG (tamoxifen (tamoxifen citrate) 10 mg oral tablet) APOTEX INC","ADDED"
"TRUE","01930079","GERMI STAT GEL 2% (chlorhexidine gluconate 2 % cutaneous gel) GERMIPHENE CORPORATION","ADDED"
"TRUE","02348969","LETROZOLE (letrozole 2.5 mg oral tablet) ACTAVIS PHARMA COMPANY","ADDED"
"TRUE","02241488","EXPECTORANT (REGULAR STRENGTH) COUGH SYRUP (guaifenesin 100 mg per 5 mL syrup) TRILLIUM HEALTH CARE PRODUCTS INC","ADDED"
NA,"700352","MORPHINE SULFATE INJ 1MG/ML USP (morphine sulfate 1 mg per mL solution for injection 50 mL vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02397617","ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg orodispersible tablet) ACTAVIS PHARMA COMPANY","mp_formal_name: ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg orodispersible tablet) ACTAVIS PHARMA COMPANY"" -> ""ACT DONEPEZIL ODT (donepezil hydrochloride (donepezil hydrochloride monohydrate) 5 mg orodispersible tablet) TEVA CANADA LIMITED"""
"TRUE","02379430","NOBAC INSTANT FOAMING HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous solution) MASON CHEMICAL COMPANY","ADDED"
NA,"700235","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02240526","DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12% (chlorhexidine gluconate 0.12 % NA) AMD MEDICOM INC","ADDED"
"TRUE","02288184","APO-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 4 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02248262","TEVA-LEVOFLOXACIN (levofloxacin (levofloxacin hemihydrate) 250 mg oral tablet) TEVA CANADA LIMITED","ADDED"
"TRUE","02446561","ARNUITY ELLIPTA (fluticasone furoate 100 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""ARNUITY ELLIPTA (fluticasone furoate 100 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""ARNUITY ELLIPTA (fluticasone furoate 100 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
"TRUE","02243117","TRIMETHOPRIM TABLETS (trimethoprim 200 mg oral tablet) AA PHARMA INC","ADDED"
"TRUE","02295679","CHLORHEXIDINE 4% ANTISEPTIC HAND WASH (chlorhexidine gluconate 4 % cutaneous solution) PARTNAR ANIMAL HEALTH INC","ADDED"
"TRUE","02389169","KOMBOGLYZE (metformin hydrochloride 500 mg and saxagliptin (saxagliptin hydrochloride) 2.5 mg oral tablet) ASTRAZENECA CANADA INC","ADDED"
NA,"700371","RATIO-IPRATROPIUM UDV (ipratropium bromide 250 mcg per 1 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","DELETED"
"TRUE","02455455","INVOKAMET (canagliflozin 150 mg and metformin hydrochloride 1000 mg oral tablet) JANSSEN INC","ADDED"
"TRUE","02282259","MYLAN-RISPERIDONE (risperidone 0.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""20060705"" -> ""20180207"""
NA,"00636533","IBUPROFEN TAB 400MG (ibuprofen 400 mg oral tablet) PRO DOC LIMITEE","DELETED"
"TRUE","02467313","M-PREGABALIN (pregabalin 75 mg oral capsule) MANTRA PHARMA INC","ADDED"
"TRUE","02099705","METHOTREXATE SODIUM INJECTION (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) TEVA CANADA LIMITED","ADDED"
"TRUE","02248808","ADDERALL XR (amphetamine aspartate monohydrate 1.25 mg and amphetamine sulfate 1.25 mg and dextroamphetamine saccharate 1.25 mg and dextroamphetamine sulfate 1.25 mg prolonged-release oral capsule) SHIRE PHARMA CANADA ULC","ADDED"
NA,"700227","CLINDAMYCIN INJECTION (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) FRESENIUS KABI CANADA LTD","DELETED"
"TRUE","02398427","METHOTREXATE INJECTION USP (methotrexate (methotrexate sodium) 500 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02442655","ZOLMITRIPTAN (zolmitriptan 2.5 mg oral tablet) SANIS HEALTH INC","ADDED"
"TRUE","00676411","MORPHINE HP 25 - 25MG/ML (morphine sulfate 25 mg per 1 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02437562","CLEAR CELL MEDICATED ACNE FACIAL SCRUB (benzoyl peroxide 3 % cutaneous liquid) IMAGE INTERNATIONAL MANUFACTURING LLC","ADDED"
"TRUE","02355965","LORIS 2% CHG WIPE/SERVIETTE (chlorhexidine gluconate 2 % wipe) LERNAPHARM (LORIS) INC.","ADDED"
"TRUE","02386585","BENZOYL PEROXIDE ACNE TREATMENT WASH 2.5% (benzoyl peroxide 2.5 % cutaneous solution) JAN MARINI SKIN RESEARCH INC","ADDED"
"TRUE","02230950","MYLAN-CLONAZEPAM (clonazepam 0.5 mg oral tablet) MYLAN PHARMACEUTICALS ULC","mp_status_effective_time: ""19970320"" -> ""20171212"""
NA,"700239","DALACIN C PHOSPHATE (clindamycin (clindamycin phosphate) 600 mg per 4 mL solution for injection vial) PFIZER CANADA INC","DELETED"
NA,"700360","MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC","DELETED"
"TRUE","02245346","ANDROGEL (testosterone 1 % cutaneous gel 5 g sachet) BGP PHARMA ULC","ADDED"
"TRUE","02220644","CYCLOBENZAPRINE-10  -  TAB 10MG (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE","mp_formal_name: ""CYCLOBENZAPRINE-10  -  TAB 10MG (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE"" -> ""CYCLOBENZAPRINE - 10 (cyclobenzaprine hydrochloride 10 mg oral tablet) PRO DOC LIMITEE"""
"TRUE","00617288","MORPHINE HP 50 - 50MG/ML USP (morphine sulfate 500 mg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02467763","ATOMOXETINE (atomoxetine (atomoxetine hydrochloride) 25 mg oral capsule) SANIS HEALTH INC","ADDED"
"TRUE","02417847","NAT-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) NATCO PHARMA (CANADA) INC","ADDED"
"TRUE","02393034","NALOXONE HYDROCHLORIDE INJECTION (naloxone hydrochloride (naloxone hydrochloride dihydrate) 0.4 mg per mL solution for injection) OMEGA LABORATORIES LTD","ADDED"
NA,"700372","RATIO-IPRATROPIUM UDV (ipratropium bromide 500 mcg per 2 mL inhalation solution unit dose vial) TEVA CANADA LIMITED","DELETED"
"TRUE","02442736","ANASTROZOLE (anastrozole 1 mg oral tablet) SANIS HEALTH INC","ADDED"
"TRUE","02313685","JAMP-ONDANSETRON (ondansetron (ondansetron hydrochloride) 4 mg oral tablet) JAMP PHARMA CORPORATION","ADDED"
"TRUE","01939947","E-Z SCRUB 747 4% (chlorhexidine gluconate 4 % cutaneous solution) BECTON DICKINSON","ADDED"
"TRUE","00888346","FENTANYL CITRATE INJECTION (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) HOSPIRA HEALTHCARE CORPORATION","ADDED"
"TRUE","02444674","SANDOZ ONDANSETRON ODT (ondansetron 4 mg orodispersible tablet) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02230535","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 300 mg per 2 mL solution for injection vial) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02304708","GRANISETRON HYDROCHLORIDE INJECTION (granisetron (granisetron hydrochloride) 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02266148","DILOTAB II (acetaminophen 325 mg and phenylephrine hydrochloride 5 mg oral tablet) ZEE MEDICAL","ADDED"
"TRUE","02460610","HYDROMORPHONE HYDROCHLORIDE INJECTION HP 10 (hydromorphone hydrochloride 10 mg per 1 mL solution for injection ampoule) STERIMAX INC","ADDED"
"TRUE","02459523","KYLEENA (levonorgestrel 19.5 mg intrauterine delivery system) BAYER INC","ADDED"
"TRUE","02315475","COLD LIQUID GRAPE FLAVOUR (brompheniramine maleate 2 mg per 5 mL and phenylephrine hydrochloride 5 mg per 5 mL oral liquid) PHARMETICS (2011) INC","ADDED"
"TRUE","02236876","ALPHAGAN (brimonidine tartrate 0.2 % ophthalmic drops) ALLERGAN INC","ADDED"
"TRUE","02380919","PMS-NABILONE (nabilone 1 mg oral capsule) PHARMASCIENCE INC","ADDED"
"TRUE","02290456","PURMIST (alcohol anhydrous 70 % and chlorhexidine gluconate 4 % cutaneous spray) MKR INTERNATIONAL INC.","ADDED"
"TRUE","02444186","BREO ELLIPTA (fluticasone furoate 200 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder) GLAXOSMITHKLINE INC","mp_formal_name: ""BREO ELLIPTA (fluticasone furoate 200 mcg and vilanterol (vilanterol trifenatate) 25 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""BREO ELLIPTA (fluticasone furoate 200 mcg per actuation and vilanterol (vilanterol trifenatate) 25 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC"""
"TRUE","02213575","ZOFRAN (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) NOVARTIS PHARMACEUTICALS CANADA INC","ADDED"
"TRUE","00038121","EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection) PFIZER CANADA INC","mp_formal_name: ""EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection) PFIZER CANADA INC"" -> ""EPHEDRINE SULFATE INJECTION USP (ephedrine sulfate 50 mg per 1 mL solution for injection ampoule) PFIZER CANADA INC"""
NA,"700234","CLINDAMYCIN INJECTION USP (clindamycin (clindamycin phosphate) 150 mg per mL solution for injection 60 mL vial) SANDOZ CANADA INCORPORATED","DELETED"
"TRUE","02288192","APO-ONDANSETRON (ondansetron (ondansetron hydrochloride dihydrate) 8 mg oral tablet) APOTEX INC","ADDED"
"TRUE","02417200","NESINA (alogliptin (alogliptin benzoate) 25 mg oral tablet) TAKEDA CANADA INC","ADDED"
"TRUE","02380048","TOVIAZ (fesoterodine fumarate 8 mg prolonged-release oral tablet) PFIZER CANADA INC","ADDED"
"TRUE","02384124","FENTANYL CITRATE INJECTION SDZ (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED","ADDED"
"TRUE","02148706","NALOXONE HCL INJECTION - 0.4MG/ML USP (naloxone hydrochloride 0.4 mg per mL solution for injection) SANDOZ CANADA INCORPORATED","ADDED"
