mp_code,mp_formal_name,changes,QA Comments
2231488,APO-SALVENT STERULES (salbutamol 2.5 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC,"mp_formal_name: ""APO-SALVENT STERULES (salbutamol 2.5 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC"" -> ""APO-SALVENT STERULES (salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial) APOTEX INC""
ntp_code: ""9000734"" -> ""9000444""
ntp_formal_name: ""salbutamol 2.5 mg per 2.5 mL inhalation solution unit dose vial"" -> ""salbutamol (salbutamol sulfate) 2.5 mg per 2.5 mL inhalation solution unit dose vial""",
2231509,CLIMARA 50 (estradiol (estradiol hemihydrate) 50 mcg per 24 hour transdermal patch) BAYER INC,"ntp_code: ""9006571"" -> ""9009364""",
2231510,CLIMARA 100 (estradiol (estradiol hemihydrate) 100 mcg per 24 hour transdermal patch) BAYER INC,"ntp_code: ""9006570"" -> ""9009356""",
2231539,PMS-PINDOLOL (pindolol 15 mg oral tablet) PHARMASCIENCE INC,"ntp_code: ""9001816"" -> ""9011415""",
2231622,CAMPTOSAR INJECTION (irinotecan hydrochloride 20 mg per mL solution for injection) PFIZER CANADA INC,ADDED,
2231650,DOM-PINDOLOL (pindolol 5 mg oral tablet) DOMINION PHARMACAL,"ntp_code: ""9001817"" -> ""9011416""",
2231689,LABETALOL HYDROCHLORIDE INJECTION USP (labetalol hydrochloride 100 mg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED,"ntp_code: ""9006573"" -> ""9010186""",
2232903,PMS-METHOTRIMEPRAZINE (methotrimeprazine (methotrimeprazine maleate) 5 mg oral tablet) PHARMASCIENCE INC,ADDED,
2232904,PMS-METHOTRIMEPRAZINE (methotrimeprazine (methotrimeprazine maleate) 25 mg oral tablet) PHARMASCIENCE INC,ADDED,
2232905,PMS-METHOTRIMEPRAZINE (methotrimeprazine (methotrimeprazine maleate) 50 mg oral tablet) PHARMASCIENCE INC,ADDED,
2233542,DIANE-35 (cyproterone acetate 2 mg and ethinyl estradiol 35 mcg oral tablet) BAYER INC,"ntp_code: ""9000797"" -> ""9008629""",
2234003,SANDOZ NITRAZEPAM (nitrazepam 5 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2234007,SANDOZ NITRAZEPAM (nitrazepam 10 mg oral tablet) SANDOZ CANADA INCORPORATED,ADDED,
2234510,282 TABLETS (acetylsalicylic acid 375 mg and caffeine citrate 30 mg and codeine phosphate 15 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,ADDED,
2235134,TEVA-CEFADROXIL (cefadroxil (cefadroxil monohydrate) 500 mg oral capsule) TEVA CANADA LIMITED,"tm_code: ""8001056"" -> ""8001057""
tm_formal_name: ""cefadroxil (cefadroxil monohydrate)"" -> ""cefadroxil""",
2236396,CLEAN & CLEAR PERSA-GEL 5 (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC,ADDED,
2236783,ORCIPRENALINE (orciprenaline sulfate 2 mg per mL syrup) AA PHARMA INC,"mp_formal_name: ""ORCIPRENALINE (orciprenaline sulfate 2 mg per mL syrup) AA PHARMA INC"" -> ""ORCIPRENALINE (orciprenaline sulfate 10 mg per 5 mL syrup) AA PHARMA INC""
ntp_code: ""9003183"" -> ""9012377""
ntp_formal_name: ""orciprenaline sulfate 2 mg per mL syrup"" -> ""orciprenaline sulfate 10 mg per 5 mL syrup""
tm_code: ""8001054"" -> ""8001086""
tm_formal_name: ""orciprenaline sulfate"" -> ""orciprenaline""",
2236796,DEEP PORE ACNE VANISHING TREATMENT (benzoyl peroxide 5 % lotion) THE MENTHOLATUM COMPANY OF CANADA LTD,ADDED,
2236876,ALPHAGAN (brimonidine tartrate 0.2 % ophthalmic drops) ALLERGAN INC,ADDED,
2236974,ALESSE 21 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet) PFIZER CANADA INC,"ntp_code: ""9000772"" -> ""9009376""",
2236975,ALESSE 28 (ethinyl estradiol 20 mcg and levonorgestrel 100 mcg oral tablet with lactose oral tablet) PFIZER CANADA INC,"ntp_code: ""9006572"" -> ""9009377""",
2237224,OXEZE TURBUHALER (formoterol fumarate dihydrate 12 mcg inhalation powder) ASTRAZENECA CANADA INC,"mp_formal_name: ""OXEZE TURBUHALER (formoterol fumarate dihydrate 12 mcg inhalation powder) ASTRAZENECA CANADA INC"" -> ""OXEZE TURBUHALER (formoterol fumarate dihydrate 12 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC""
ntp_code: ""9003232"" -> ""9012379""
ntp_formal_name: ""formoterol fumarate 12 mcg inhalation powder"" -> ""formoterol fumarate 12 mcg per actuation inhalation powder""",
2237225,OXEZE TURBUHALER (formoterol fumarate dihydrate 6 mcg inhalation powder) ASTRAZENECA CANADA INC,"mp_formal_name: ""OXEZE TURBUHALER (formoterol fumarate dihydrate 6 mcg inhalation powder) ASTRAZENECA CANADA INC"" -> ""OXEZE TURBUHALER (formoterol fumarate dihydrate 6 mcg per actuation inhalation powder) ASTRAZENECA CANADA INC""
ntp_code: ""9003233"" -> ""9012380""
ntp_formal_name: ""formoterol fumarate 6 mcg inhalation powder"" -> ""formoterol fumarate 6 mcg per actuation inhalation powder""",
2237245,FLOVENT DISKUS (fluticasone propionate 100 mcg inhalation powder) GLAXOSMITHKLINE INC,"mp_formal_name: ""FLOVENT DISKUS (fluticasone propionate 100 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""FLOVENT DISKUS (fluticasone propionate 100 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC""
ntp_code: ""9000794"" -> ""9012381""
ntp_formal_name: ""fluticasone propionate 100 mcg inhalation powder"" -> ""fluticasone propionate 100 mcg per actuation inhalation powder""",
2237246,FLOVENT DISKUS (fluticasone propionate 250 mcg inhalation powder) GLAXOSMITHKLINE INC,"mp_formal_name: ""FLOVENT DISKUS (fluticasone propionate 250 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""FLOVENT DISKUS (fluticasone propionate 250 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC""
ntp_code: ""9000795"" -> ""9012382""
ntp_formal_name: ""fluticasone propionate 250 mcg inhalation powder"" -> ""fluticasone propionate 250 mcg per actuation inhalation powder""",
2237247,FLOVENT DISKUS (fluticasone propionate 500 mcg inhalation powder) GLAXOSMITHKLINE INC,"mp_formal_name: ""FLOVENT DISKUS (fluticasone propionate 500 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""FLOVENT DISKUS (fluticasone propionate 500 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC""
ntp_code: ""9000796"" -> ""9012383""
ntp_formal_name: ""fluticasone propionate 500 mcg inhalation powder"" -> ""fluticasone propionate 500 mcg per actuation inhalation powder""",
2237452,PERIDEX ORAL RINSE (chlorhexidine gluconate 0.12 % gargle/mouthwash) 3M CANADA COMPANY,ADDED,
2237791,PMS-VERAPAMIL SR (verapamil hydrochloride 240 mg prolonged-release oral tablet) PHARMASCIENCE INC,"ntp_code: ""9000310"" -> ""9012358""",
2237815,ERWINASE (asparaginase 10000 unit per vial powder for solution for injection) JAZZ PHARMACEUTICALS FRANCE SAS,ADDED,
2237820,AMERGE (naratriptan (naratriptan hydrochloride) 1 mg oral tablet) GLAXOSMITHKLINE INC,ADDED,
2237821,AMERGE (naratriptan (naratriptan hydrochloride) 2.5 mg oral tablet) GLAXOSMITHKLINE INC,ADDED,
2237921,MYLAN-VERAPAMIL (verapamil hydrochloride 80 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9000341"" -> ""9012360""",
2237922,MYLAN-VERAPAMIL (verapamil hydrochloride 120 mg oral tablet) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9000340"" -> ""9012352""",
2238046,DOM-PINDOLOL (pindolol 10 mg oral tablet) DOMINION PHARMACAL,"ntp_code: ""9001815"" -> ""9011414""",
2238047,DOM-PINDOLOL (pindolol 15 mg oral tablet) DOMINION PHARMACAL,"ntp_code: ""9001816"" -> ""9011415""",
2238171,MYLAN-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 250 mg oral capsule) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9000116"" -> ""9007158""",
2238172,MYLAN-AMOXICILLIN (amoxicillin (amoxicillin trihydrate) 500 mg oral capsule) MYLAN PHARMACEUTICALS ULC,"ntp_code: ""9000118"" -> ""9007164""",
2238326,PMS-SOTALOL - 80 MG (sotalol hydrochloride 80 mg oral tablet) PHARMASCIENCE INC,"ntp_code: ""9002873"" -> ""9011920""",
2238327,PMS-SOTALOL - 160 MG (sotalol hydrochloride 160 mg oral tablet) PHARMASCIENCE INC,"ntp_code: ""9002872"" -> ""9011919""",
2238400,"PHENYLEPHRINE HYDROCHLORIDE INJECTION USP, 1% (phenylephrine hydrochloride 10 mg per 1 mL solution for injection) OMEGA LABORATORIES LTD",ADDED,
2238403,METHOPRAZINE (methotrimeprazine (methotrimeprazine maleate) 2 mg oral tablet) AA PHARMA INC,ADDED,
2238404,METHOPRAZINE (methotrimeprazine (methotrimeprazine maleate) 5 mg oral tablet) AA PHARMA INC,ADDED,
2238405,METHOPRAZINE (methotrimeprazine (methotrimeprazine maleate) 25 mg oral tablet) AA PHARMA INC,ADDED,
2238406,METHOPRAZINE (methotrimeprazine (methotrimeprazine maleate) 50 mg oral tablet) AA PHARMA INC,ADDED,
2238525,HP-PAC (amoxicillin 500 mg and clarithromycin 500 mg and lansoprazole 30 mg NA) TAKEDA PHARMACEUTICALS AMERICA INC,ADDED,
2238545,ASAPHEN E.C. (acetylsalicylic acid 80 mg gastro-resistant tablet) PHARMASCIENCE INC,"mp_formal_name: ""ASAPHEN E.C. (acetylsalicylic acid 80 mg gastro-resistant tablet) PHARMASCIENCE INC"" -> ""ASAPHEN E.C. 80 MG (acetylsalicylic acid 80 mg gastro-resistant tablet) PHARMASCIENCE INC""",
2238578,FUCIDIN H (fusidic acid 2 % and hydrocortisone acetate 1 % cutaneous cream) LEO PHARMA INC,ADDED,
2238634,DOM-SOTALOL (sotalol hydrochloride 80 mg oral tablet) DOMINION PHARMACAL,"ntp_code: ""9002873"" -> ""9011920""",
2238635,DOM-SOTALOL (sotalol hydrochloride 160 mg oral tablet) DOMINION PHARMACAL,"ntp_code: ""9002872"" -> ""9011919""",
2238645,292 TABLETS (acetylsalicylic acid 375 mg and caffeine citrate 30 mg and codeine phosphate 30 mg oral tablet) PENDOPHARM DIVISION OF DE PHARMASCIENCE INC,ADDED,
2238660,ZOMIG TAB 2.5 MG (zolmitriptan 2.5 mg oral tablet) ASTRAZENECA CANADA INC,ADDED,
2238704,ESTROGEL (estradiol (estradiol hemihydrate) 0.06 % transdermal gel) MERCK CANADA INC,"ntp_code: ""9000824"" -> ""9009349""",
2238873,AZOPT (brinzolamide 1 % ophthalmic drops) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2238982,DEXIDIN 2 SOLUTION (chlorhexidine gluconate 2 % cutaneous solution) LABORATOIRE ATLAS INC,ADDED,
2238998,RHO-NITRO PUMPSPRAY (nitroglycerin 0.4 mg per actuation sublingual spray) SANDOZ CANADA INCORPORATED,"ntp_code: ""9000807"" -> ""9010875""",
2239131,MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per 1 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC,ADDED,
2239131,MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.25 mg per mL inhalation solution 20 mL bottle) MYLAN PHARMACEUTICALS ULC,ADDED,
2239131,MYLAN-IPRATROPIUM SOLUTION (ipratropium bromide 0.5 mg per 2 mL inhalation solution unit dose vial) MYLAN PHARMACEUTICALS ULC,ADDED,
2239252,ENDURE 400 SCRUB-STAT 4 (chlorhexidine gluconate 4 % cutaneous liquid) ECOLAB CO,ADDED,
2239318,ECOCARE 360 (benzalkonium chloride 0.13 % cutaneous liquid) ECOLAB CO,ADDED,
2239372,ZOFRAN ODT (ondansetron 4 mg orodispersible tablet) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2239373,ZOFRAN ODT (ondansetron 8 mg orodispersible tablet) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2239577,PMS-TOBRAMYCIN 0.3% OPHTHALMIC SOLUTION (tobramycin 3 mg per mL ophthalmic drops) PHARMASCIENCE INC,ADDED,
2239630,TOBI (tobramycin (tobramycin sulfate) 300 mg per 5 mL inhalation solution) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2239653,ANDRODERM (testosterone 12.2 mg transdermal patch) ALLERGAN PHARMA CO.,"mp_formal_name: ""ANDRODERM (testosterone 12.2 mg transdermal patch) ALLERGAN PHARMA CO."" -> ""ANDRODERM (testosterone 2.5 mg per 24 hour transdermal patch) ALLERGAN INC""
ntp_code: ""9000928"" -> ""9012386""
ntp_formal_name: ""testosterone 12.2 mg transdermal patch"" -> ""testosterone 2.5 mg per 24 hour transdermal patch""",
2240285,MIDAZOLAM INJECTION (midazolam 1 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2240286,MIDAZOLAM INJECTION (midazolam 5 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2240321,DOM-VERAPAMIL SR 240MG TABLETS (verapamil hydrochloride 240 mg prolonged-release oral tablet) DOMINION PHARMACAL,"ntp_code: ""9000310"" -> ""9012358""",
2240341,DIVALPROEX-125 (valproic acid (divalproex sodium) 125 mg gastro-resistant tablet) PRO DOC LIMITEE,DELETED,
2240416,ENDURE 420 CIDA-STAT (chlorhexidine gluconate 2 % cutaneous liquid) ECOLAB CO,ADDED,
2240432,TEVETEN (eprosartan (eprosartan mesylate) 400 mg oral tablet) BGP PHARMA ULC,ADDED,
2240433,PERICHLOR (chlorhexidine gluconate 0.12 % gargle/mouthwash) PHARMASCIENCE INC,ADDED,
2240434,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 1000 mcg per 20 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2240434,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 100 mcg per 2 mL solution for injection ampoule) SANDOZ CANADA INCORPORATED,ADDED,
2240434,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 2500 mcg per 50 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2240434,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 250 mcg per 5 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2240434,FENTANYL CITRATE INJECTION USP (fentanyl (fentanyl citrate) 500 mcg per 10 mL solution for injection vial) SANDOZ CANADA INCORPORATED,ADDED,
2240526,DENTI-CARE CHLORHEXIDINE GLUCONATE ORAL RINSE 0.12% (chlorhexidine gluconate 0.12 % NA) AMD MEDICOM INC,ADDED,
2240754,NOVO-MISOPROSTOL TABLETS (misoprostol 100 mcg oral tablet) NOVOPHARM LIMITED,ADDED,
2240755,NOVO-MISOPROSTOL TABLETS (misoprostol 200 mcg oral tablet) NOVOPHARM LIMITED,ADDED,
2240800,STERIGEL PLUS (alcohol anhydrous 70 % and chlorhexidine gluconate 0.5 % cutaneous liquid) 3M CANADA COMPANY,ADDED,
2241112,AVANDIA (rosiglitazone (rosiglitazone maleate) 2 mg oral tablet) GLAXOSMITHKLINE INC,"tm_code: ""8001058"" -> ""8001087""
tm_formal_name: ""rosiglitazone (rosiglitazone maleate)"" -> ""rosiglitazone""",
2241113,AVANDIA (rosiglitazone (rosiglitazone maleate) 4 mg oral tablet) GLAXOSMITHKLINE INC,"tm_code: ""8001058"" -> ""8001087""
tm_formal_name: ""rosiglitazone (rosiglitazone maleate)"" -> ""rosiglitazone""",
2241114,AVANDIA (rosiglitazone (rosiglitazone maleate) 8 mg oral tablet) GLAXOSMITHKLINE INC,"tm_code: ""8001058"" -> ""8001087""
tm_formal_name: ""rosiglitazone (rosiglitazone maleate)"" -> ""rosiglitazone""",
2241209,TOBRAMYCIN INJECTION USP (tobramycin (tobramycin sulfate) 10 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2241210,TOBRAMYCIN INJECTION USP (tobramycin (tobramycin sulfate) 40 mg per mL solution for injection) SANDOZ CANADA INCORPORATED,ADDED,
2241379,VICKS CHEST CONGESTION RELIEF (guaifenesin 200 mg per 15 mL syrup) PROCTER & GAMBLE INC,ADDED,
2241488,EXPECTORANT (REGULAR STRENGTH) COUGH SYRUP (guaifenesin 100 mg per 5 mL syrup) TRILLIUM HEALTH CARE PRODUCTS INC,ADDED,
2241638,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 750 mg per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","tm_code: ""8001059"" -> ""8001076""
tm_formal_name: ""cefuroxime (cefuroxime sodium)"" -> ""cefuroxime""",
2241639,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 1.5 g per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","tm_code: ""8001059"" -> ""8001076""
tm_formal_name: ""cefuroxime (cefuroxime sodium)"" -> ""cefuroxime""",
2241640,"CEFUROXIME FOR INJECTION, USP (cefuroxime (cefuroxime sodium) 7.5 g per vial powder for solution for injection) FRESENIUS KABI CANADA LTD","tm_code: ""8001059"" -> ""8001076""
tm_formal_name: ""cefuroxime (cefuroxime sodium)"" -> ""cefuroxime""",
2241674,PLAN B (levonorgestrel 0.75 mg oral tablet) TEVA BRANDED PHARMACEUTICAL PRODUCTS R&D INC,ADDED,
2241755,SANDOZ TOBRAMYCIN 0.3% (tobramycin 0.3 % ophthalmic drops) SANDOZ CANADA INCORPORATED,ADDED,
2241835,ESTALIS 140/50 MCG (estradiol 50 mcg per 24 hour and norethindrone acetate 140 mcg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2241837,ESTALIS 250/50 MCG (estradiol 50 mcg per 24 hour and norethindrone acetate 250 mcg per 24 hour transdermal patch) NOVARTIS PHARMACEUTICALS CANADA INC,ADDED,
2241980,NEO-SYNEPHRINE (phenylephrine hydrochloride 1 % solution for injection) PFIZER CANADA INC,ADDED,
2242115,EXELON 1.5 MG (rivastigmine (rivastigmine hydrogen tartrate) 1.5 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"ntp_code: ""9000900"" -> ""9011704""",
2242116,EXELON (rivastigmine (rivastigmine hydrogen tartrate) 3 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"ntp_code: ""9000901"" -> ""9011706""",
2242117,EXELON (rivastigmine (rivastigmine hydrogen tartrate) 4.5 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"ntp_code: ""9000902"" -> ""9011707""",
2242118,EXELON (rivastigmine (rivastigmine hydrogen tartrate) 6 mg oral capsule) NOVARTIS PHARMACEUTICALS CANADA INC,"ntp_code: ""9000903"" -> ""9011708""",
2242134,CONTINUOUS CONTROL ACNE CLEANSER (benzoyl peroxide 5 % lotion) JOHNSON & JOHNSON INC,ADDED,
2242146,SALOFALK (mesalazine 1 g suppository) APTALIS PHARMA CANADA ULC,"ntp_code: ""9000602"" -> ""9010493""",
2242275,TIMOLOL MALEATE-EX (timolol (timolol maleate) 0.25 % ophthalmic drops) SANDOZ CANADA INCORPORATED,"mp_formal_name: ""TIMOLOL MALEATE-EX (timolol (timolol maleate) 0.25 % ophthalmic drops) SANDOZ CANADA INCORPORATED"" -> ""TIMOLOL MALEATE-EX (timolol (timolol maleate) 0.25 % NA) SANDOZ CANADA INCORPORATED""
ntp_code: ""9000308"" -> ""9012375""
ntp_formal_name: ""timolol (timolol maleate) 0.25 % ophthalmic drops"" -> ""timolol (timolol maleate) 0.25 % NA""",
2242276,TIMOLOL MALEATE-EX (timolol (timolol maleate) 0.5 % ophthalmic drops) SANDOZ CANADA INCORPORATED,"mp_formal_name: ""TIMOLOL MALEATE-EX (timolol (timolol maleate) 0.5 % ophthalmic drops) SANDOZ CANADA INCORPORATED"" -> ""TIMOLOL MALEATE-EX (timolol (timolol maleate) 0.5 % NA) SANDOZ CANADA INCORPORATED""
ntp_code: ""9000141"" -> ""9012376""
ntp_formal_name: ""timolol (timolol maleate) 0.5 % ophthalmic drops"" -> ""timolol (timolol maleate) 0.5 % NA""",
2242329,APO-CHLORHEXIDINE ORAL RINSE (chlorhexidine gluconate 0.12 % oral liquid) APOTEX INC,ADDED,
2242470,CORVERT (ibutilide fumarate 0.1 mg per mL solution for injection) PFIZER CANADA INC,ADDED,
2242513,SOLUPREP AQ (chlorhexidine gluconate 2 % cutaneous solution) 3M CANADA COMPANY,ADDED,
2242527,SANDOZ PROCTOMYXIN HC (dibucaine hydrochloride 0.5 % and esculin 1 % and framycetin sulfate 1 % and hydrocortisone 0.5 % rectal ointment) SANDOZ CANADA INCORPORATED,ADDED,
2242528,SANDOZ PROCTOMYXIN HC SUPPOSITORIES (dibucaine hydrochloride 5 mg and esculin 10 mg and framycetin sulfate 10 mg and hydrocortisone 5 mg suppository) SANDOZ CANADA INCORPORATED,ADDED,
2242656,RATIO-CEFUROXIME (cefuroxime (cefuroxime axetil) 250 mg oral tablet) TEVA CANADA LIMITED,"tm_code: ""8001055"" -> ""8001076""
tm_formal_name: ""cefuroxime (cefuroxime axetil)"" -> ""cefuroxime""",
2242657,RATIO-CEFUROXIME (cefuroxime (cefuroxime axetil) 500 mg oral tablet) TEVA CANADA LIMITED,"tm_code: ""8001055"" -> ""8001076""
tm_formal_name: ""cefuroxime (cefuroxime axetil)"" -> ""cefuroxime""",
2242705,AROMASIN (exemestane 25 mg oral tablet) PFIZER CANADA INC,ADDED,
2242735,TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) PRO DOC LIMITEE,"mp_formal_name: ""TERBINAFINE (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) PRO DOC LIMITEE"" -> ""TERBINAFINE-250 (terbinafine (terbinafine hydrochloride) 250 mg oral tablet) PRO DOC LIMITEE""",
2242814,APO-LACTULOSE (lactulose 667 mg per mL oral solution) APOTEX INC,"ntp_code: ""9002072"" -> ""9010195""",
2242842,DIGISAN E FOAM HAND SANITIZER (benzalkonium chloride 0.1 % cutaneous liquid) ECOLAB CO,ADDED,
2242878,PREMPLUS (conjugated estrogens 0.625 mg and medroxyprogesterone acetate 2.5 mg NA) PFIZER CANADA INC,ADDED,
2242879,PREMPLUS (conjugated estrogens 0.625 mg and medroxyprogesterone acetate 5 mg NA) PFIZER CANADA INC,ADDED,
2242892,EXPECTORANT (EXTRA STRENGTH) SYRUP (guaifenesin 200 mg per 5 mL syrup) TRILLIUM HEALTH CARE PRODUCTS INC,ADDED,
2242904,MIDAZOLAM INJECTION (midazolam 1 mg per mL solution for injection) FRESENIUS KABI CANADA LTD,ADDED,
2242905,MIDAZOLAM INJECTION (midazolam 5 mg per mL solution for injection) FRESENIUS KABI CANADA LTD,ADDED,
2243005,MIRENA (levonorgestrel 52 mg intrauterine delivery system) BAYER INC,ADDED,
2243026,RATIO-BRIMONIDINE (brimonidine tartrate 0.2 % ophthalmic drops) TEVA CANADA LIMITED,ADDED,
2243045,ZOMIG RAPIMELT (zolmitriptan 2.5 mg orodispersible tablet) ASTRAZENECA CANADA INC,ADDED,
2243115,VENTOLIN DISKUS (salbutamol (salbutamol sulfate) 200 mcg inhalation powder) GLAXOSMITHKLINE INC,"mp_formal_name: ""VENTOLIN DISKUS (salbutamol (salbutamol sulfate) 200 mcg inhalation powder) GLAXOSMITHKLINE INC"" -> ""VENTOLIN DISKUS (salbutamol (salbutamol sulfate) 200 mcg per actuation inhalation powder) GLAXOSMITHKLINE INC""
ntp_code: ""9000929"" -> ""9012387""
ntp_formal_name: ""salbutamol (salbutamol sulfate) 200 mcg inhalation powder"" -> ""salbutamol (salbutamol sulfate) 200 mcg per actuation inhalation powder""",
2243116,TRIMETHOPRIM TABLETS (trimethoprim 100 mg oral tablet) AA PHARMA INC,ADDED,
2243117,TRIMETHOPRIM TABLETS (trimethoprim 200 mg oral tablet) AA PHARMA INC,ADDED,
2243158,CLINDOXYL GEL (benzoyl peroxide 5 % and clindamycin (clindamycin phosphate) 1 % cutaneous gel) GLAXOSMITHKLINE INC,ADDED,
2243240,DIAZEPAM AUTOINJECTOR (diazepam 20 mg per 2 mL solution for injection ampoule) MERIDIAN MEDICAL TECHNOLOGIES INC.,"mp_formal_name: ""DIAZEPAM AUTOINJECTOR (diazepam 20 mg per 2 mL solution for injection ampoule) MERIDIAN MEDICAL TECHNOLOGIES INC."" -> ""DIAZEPAM AUTOINJECTOR (diazepam 10 mg per 2 mL solution for injection ampoule) MERIDIAN MEDICAL TECHNOLOGIES INC.""
ntp_code: ""9000145"" -> ""9001477""
ntp_formal_name: ""diazepam 20 mg per 2 mL solution for injection ampoule"" -> ""diazepam 10 mg per 2 mL solution for injection ampoule""",
2243538,APO-LABETALOL TABLETS (labetalol hydrochloride 100 mg oral tablet) APOTEX INC,"ntp_code: ""9002895"" -> ""9010185""",
2243539,APO-LABETALOL TABLETS (labetalol hydrochloride 200 mg oral tablet) APOTEX INC,"ntp_code: ""9003077"" -> ""9010187""",
